sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
436,train_zscore,1.0,6,6,8.766753196716309,0.42002081871032715
437,train_zscore,1.0,8,8,710.624755859375,4.241109848022461
438,train_zscore,1.0,5,5,211.58229064941406,2.2731540203094482
439,train_zscore,0.9,9,10,5407.79296875,8.181482315063477
440,train_zscore,1.0,6,6,266.8263854980469,3.063643455505371
441,train_zscore,1.0,8,8,83.66588592529297,1.208025574684143
442,train_zscore,0.8333333333333334,5,6,5916.138671875,11.550008773803711
443,train_zscore,1.0,2,2,99.2016830444336,1.5891430377960205
444,train_zscore,0.9411764705882353,16,17,5700.86767578125,10.361928939819336
445,train_zscore,1.0,7,7,207.4297637939453,2.3672430515289307
446,train_zscore,1.0,6,6,42.20140075683594,0.8532589673995972
447,train_zscore,1.0,6,6,4.278893947601318,0.24119602143764496
448,train_zscore,1.0,8,8,279.8954162597656,3.0814402103424072
449,train_zscore,1.0,15,15,244.9510955810547,2.6143453121185303
450,train_zscore,1.0,10,10,494.441162109375,4.146011829376221
451,train_zscore,1.0,9,9,203.8473663330078,2.1085915565490723
452,train_zscore,1.0,13,13,437.7555847167969,3.1590185165405273
453,train_zscore,1.0,12,12,1263.6875,7.862715244293213
454,train_zscore,1.0,4,4,52.53862380981445,0.9096320867538452
455,train_zscore,1.0,9,9,206.78106689453125,2.2170276641845703
456,train_zscore,0.8,4,5,5261.65478515625,7.974110126495361
457,train_zscore,1.0,6,6,10.894552230834961,0.5274229645729065
458,train_zscore,1.0,9,9,666.1376342773438,5.055845737457275
459,train_zscore,0.0,0,4,19960.568359375,20.03862953186035
460,train_zscore,1.0,3,3,10.143108367919922,0.4876026213169098
461,train_zscore,1.0,6,6,205.3116455078125,2.1947786808013916
462,train_zscore,1.0,6,6,241.2176971435547,2.031428337097168
463,train_zscore,0.0,0,5,25214.490234375,26.720260620117188
464,train_zscore,1.0,15,15,191.1859588623047,2.1661036014556885
465,train_zscore,1.0,8,8,89.34928894042969,1.2939306497573853
466,train_zscore,1.0,6,6,15.978228569030762,0.7416096329689026
467,train_zscore,1.0,4,4,17.525550842285156,0.6403988599777222
468,train_zscore,1.0,4,4,3.2972872257232666,0.193549245595932
469,train_zscore,0.8571428571428571,6,7,5325.05078125,8.611005783081055
470,train_zscore,1.0,4,4,137.79019165039062,2.2063562870025635
471,train_zscore,1.0,14,14,727.2737426757812,5.041028022766113
472,train_zscore,1.0,6,6,203.14422607421875,2.9770827293395996
473,train_zscore,1.0,6,6,32.12211608886719,0.8016360998153687
474,train_zscore,0.9,9,10,6474.1474609375,14.427542686462402
475,train_zscore,0.7142857142857143,5,7,11106.1171875,15.631756782531738
476,train_zscore,1.0,12,12,236.51046752929688,2.4556615352630615
477,train_zscore,1.0,19,19,403.05914306640625,4.135753154754639
478,train_zscore,1.0,4,4,68.49083709716797,1.1127476692199707
479,train_zscore,1.0,14,14,176.73289489746094,2.1636741161346436
480,train_zscore,1.0,2,2,19.315113067626953,0.584930956363678
481,train_zscore,1.0,5,5,217.0391082763672,2.4149169921875
482,train_zscore,1.0,17,17,633.1514282226562,5.580382823944092
483,train_zscore,1.0,2,2,6.9561076164245605,0.294603168964386
484,train_zscore,0.0,0,5,24953.5234375,25.133224487304688
485,train_zscore,1.0,12,12,154.80715942382812,2.0898427963256836
486,train_zscore,0.8,4,5,5283.283203125,7.7954254150390625
487,train_zscore,0.0,0,4,20048.087890625,20.92593002319336
488,train_zscore,1.0,4,4,30.605493545532227,0.7485344409942627
489,train_zscore,1.0,8,8,126.25021362304688,2.3584558963775635
490,train_zscore,1.0,11,11,113.59246826171875,1.729713797569275
491,train_zscore,1.0,6,6,65.9583511352539,0.740999162197113
492,train_zscore,0.0,0,5,25353.6640625,27.389726638793945
493,train_zscore,0.0,0,4,19960.0390625,20.00767707824707
494,train_zscore,1.0,10,10,561.1646118164062,4.568756103515625
495,train_zscore,1.0,4,4,13.423893928527832,0.34206855297088623
496,train_zscore,1.0,5,5,173.93246459960938,1.9977728128433228
497,train_zscore,0.8571428571428571,6,7,5187.35498046875,7.189291477203369
498,train_zscore,1.0,6,6,16.25140380859375,0.5487790107727051
499,train_zscore,1.0,6,6,174.91539001464844,2.139655351638794
500,train_zscore,1.0,6,6,19.501752853393555,0.6241006851196289
501,train_zscore,1.0,9,9,434.4444580078125,3.2749969959259033
502,train_zscore,1.0,6,6,53.42207336425781,0.9409152269363403
503,train_zscore,1.0,7,7,294.62237548828125,3.0843453407287598
504,train_zscore,1.0,5,5,422.2836608886719,3.8746469020843506
505,train_zscore,1.0,6,6,101.45146179199219,1.4802533388137817
506,train_zscore,1.0,4,4,254.0163116455078,3.16580867767334
507,train_zscore,1.0,10,10,337.10003662109375,2.841517925262451
508,train_zscore,1.0,3,3,102.22830963134766,1.3746410608291626
509,train_zscore,1.0,9,9,249.81777954101562,2.500627279281616
510,train_zscore,1.0,16,16,120.90666961669922,1.8060568571090698
511,train_zscore,1.0,6,6,86.76817321777344,1.2867634296417236
512,train_zscore,1.0,5,5,83.9803695678711,1.1591163873672485
513,train_zscore,1.0,9,9,185.07225036621094,1.8379746675491333
514,train_zscore,1.0,2,2,13.04203987121582,0.35705918073654175
515,train_zscore,1.0,6,6,105.99864959716797,1.4894708395004272
516,train_zscore,1.0,11,11,1144.932861328125,6.328899383544922
517,train_zscore,1.0,8,8,110.54517364501953,1.9644880294799805
518,train_zscore,1.0,9,9,15.328508377075195,0.5351569056510925
519,train_zscore,1.0,7,7,85.08551788330078,1.222682237625122
520,train_zscore,1.0,12,12,107.12775421142578,1.670072317123413
521,train_zscore,1.0,18,18,1329.126220703125,7.899629592895508
522,train_zscore,1.0,6,6,89.49079895019531,1.6429497003555298
523,train_zscore,1.0,5,5,165.41632080078125,1.7202792167663574
524,train_zscore,1.0,9,9,148.03585815429688,2.0244874954223633
525,train_zscore,1.0,7,7,331.5771789550781,2.7516818046569824
526,train_zscore,1.0,12,12,697.365234375,5.402891635894775
527,train_zscore,1.0,5,5,122.859619140625,1.4805303812026978
528,train_zscore,1.0,3,3,88.54315185546875,1.386582374572754
529,train_zscore,1.0,6,6,30.62185287475586,0.7140986919403076
530,train_zscore,1.0,6,6,2.445138454437256,0.18264982104301453
531,train_zscore,0.0,0,4,19961.498046875,20.116252899169922
532,train_zscore,0.0,0,2,9980.517578125,10.063115119934082
533,train_zscore,1.0,6,6,142.84742736816406,1.6717604398727417
534,train_zscore,1.0,3,3,45.272647857666016,1.0259864330291748
535,train_zscore,1.0,9,9,142.08042907714844,2.0072944164276123
536,train_zscore,1.0,6,6,10.0526762008667,0.4144737124443054
537,train_zscore,0.0,0,6,30083.189453125,31.119970321655273
538,train_zscore,1.0,6,6,59.5194206237793,1.0124379396438599
539,train_zscore,1.0,6,6,765.769287109375,4.841258525848389
540,train_zscore,1.0,10,10,338.9283142089844,3.145699977874756
541,train_zscore,1.0,9,9,1355.4404296875,9.748157501220703
542,train_zscore,1.0,5,5,114.40764617919922,1.7241166830062866
543,train_zscore,0.0,0,4,19960.025390625,19.990007400512695
544,train_zscore,1.0,17,17,243.09246826171875,2.273101806640625
545,train_zscore,1.0,6,6,65.0719985961914,0.943290114402771
546,train_zscore,1.0,14,14,325.4054870605469,2.859234094619751
547,train_zscore,0.9166666666666666,11,12,5758.4599609375,10.794917106628418
