sample_index,signal_normalization,conditioning_mode,encoder_type,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
653,per_sample_zscore,concat,mlp,1.0,5,5,182.50796508789062,1.8003737926483154
654,per_sample_zscore,concat,mlp,1.0,5,5,104.74298858642578,1.017346978187561
655,per_sample_zscore,concat,mlp,1.0,10,10,182.3438262939453,2.0469255447387695
656,per_sample_zscore,concat,mlp,1.0,6,6,110.81604766845703,1.36275053024292
657,per_sample_zscore,concat,mlp,1.0,7,7,330.3260192871094,2.858732223510742
658,per_sample_zscore,concat,mlp,1.0,6,6,412.6138916015625,3.87325382232666
659,per_sample_zscore,concat,mlp,1.0,11,11,659.3468017578125,4.158077239990234
660,per_sample_zscore,concat,mlp,1.0,6,6,165.85768127441406,2.293257236480713
661,per_sample_zscore,concat,mlp,0.9,9,10,6224.703125,11.08542251586914
662,per_sample_zscore,concat,mlp,1.0,6,6,12.100317001342773,0.47274667024612427
663,per_sample_zscore,concat,mlp,1.0,4,4,20.820209503173828,0.7658639550209045
664,per_sample_zscore,concat,mlp,1.0,9,9,268.3139953613281,2.3073880672454834
665,per_sample_zscore,concat,mlp,1.0,6,6,414.1708679199219,4.122735977172852
666,per_sample_zscore,concat,mlp,1.0,6,6,70.19007110595703,1.0430903434753418
667,per_sample_zscore,concat,mlp,0.8,8,10,10341.8603515625,13.832989692687988
668,per_sample_zscore,concat,mlp,1.0,13,13,1142.3028564453125,8.995296478271484
669,per_sample_zscore,concat,mlp,1.0,12,12,379.4229736328125,3.4595065116882324
670,per_sample_zscore,concat,mlp,1.0,16,16,66.90900421142578,1.8014123439788818
671,per_sample_zscore,concat,mlp,1.0,5,5,93.3545913696289,1.769472360610962
672,per_sample_zscore,concat,mlp,0.7777777777777778,7,9,10303.7265625,15.104514122009277
673,per_sample_zscore,concat,mlp,1.0,9,9,766.109375,5.429267406463623
674,per_sample_zscore,concat,mlp,1.0,7,7,3300.7744140625,14.153533935546875
675,per_sample_zscore,concat,mlp,1.0,6,6,158.86692810058594,1.314613938331604
676,per_sample_zscore,concat,mlp,0.875,7,8,5032.53466796875,6.052889347076416
677,per_sample_zscore,concat,mlp,1.0,11,11,708.7139892578125,5.406489372253418
678,per_sample_zscore,concat,mlp,1.0,6,6,8.893230438232422,0.4128265082836151
679,per_sample_zscore,concat,mlp,1.0,6,6,217.7139434814453,2.137526750564575
680,per_sample_zscore,concat,mlp,1.0,5,5,333.7557067871094,2.6394248008728027
681,per_sample_zscore,concat,mlp,0.5,1,2,5113.33984375,6.266031265258789
682,per_sample_zscore,concat,mlp,0.0,0,5,24957.58984375,25.197275161743164
683,per_sample_zscore,concat,mlp,1.0,6,6,417.98760986328125,3.360064744949341
684,per_sample_zscore,concat,mlp,1.0,6,6,31.448646545410156,0.9311416745185852
685,per_sample_zscore,concat,mlp,1.0,4,4,42.97513198852539,0.8280051946640015
686,per_sample_zscore,concat,mlp,1.0,5,5,193.46786499023438,1.7703471183776855
687,per_sample_zscore,concat,mlp,1.0,7,7,266.02496337890625,3.2766799926757812
688,per_sample_zscore,concat,mlp,0.8333333333333334,6,5,5294.63427734375,7.900689601898193
689,per_sample_zscore,concat,mlp,1.0,8,8,89.07482147216797,1.3022067546844482
690,per_sample_zscore,concat,mlp,1.0,5,5,26.82697296142578,0.7539849281311035
691,per_sample_zscore,concat,mlp,1.0,6,6,86.20691680908203,1.8645999431610107
692,per_sample_zscore,concat,mlp,1.0,9,9,444.505126953125,5.212525844573975
693,per_sample_zscore,concat,mlp,1.0,15,15,2510.60595703125,12.867427825927734
694,per_sample_zscore,concat,mlp,1.0,10,10,47.4734001159668,1.021296739578247
695,per_sample_zscore,concat,mlp,0.0,0,2,9980.8447265625,10.097289085388184
696,per_sample_zscore,concat,mlp,1.0,6,6,10.129105567932129,0.4238424599170685
697,per_sample_zscore,concat,mlp,1.0,16,16,465.6912536621094,4.23914909362793
698,per_sample_zscore,concat,mlp,1.0,16,16,633.6019897460938,5.235283374786377
699,per_sample_zscore,concat,mlp,1.0,9,9,681.979248046875,5.612121105194092
700,per_sample_zscore,concat,mlp,1.0,4,4,294.4920349121094,2.8600664138793945
701,per_sample_zscore,concat,mlp,0.0,0,5,24974.939453125,25.487398147583008
702,per_sample_zscore,concat,mlp,0.9375,15,16,4956.3154296875,12.510358810424805
703,per_sample_zscore,concat,mlp,1.0,7,7,435.12530517578125,3.597961664199829
704,per_sample_zscore,concat,mlp,0.0,0,13,64958.6796875,65.81590270996094
705,per_sample_zscore,concat,mlp,1.0,5,5,16.55740737915039,0.4871101677417755
706,per_sample_zscore,concat,mlp,0.8333333333333334,6,5,5188.2919921875,7.348964214324951
707,per_sample_zscore,concat,mlp,1.0,10,10,1185.33837890625,6.130702972412109
708,per_sample_zscore,concat,mlp,1.0,4,4,13.071816444396973,0.4665602147579193
709,per_sample_zscore,concat,mlp,0.0,0,2,9975.9365234375,10.559845924377441
710,per_sample_zscore,concat,mlp,1.0,6,6,11.865423202514648,0.4460788667201996
711,per_sample_zscore,concat,mlp,1.0,6,6,22.937456130981445,0.6217414140701294
712,per_sample_zscore,concat,mlp,1.0,5,5,177.5664520263672,1.5857443809509277
713,per_sample_zscore,concat,mlp,1.0,6,6,791.2346801757812,6.576934814453125
714,per_sample_zscore,concat,mlp,1.0,5,5,419.09765625,2.3402955532073975
715,per_sample_zscore,concat,mlp,1.0,3,3,1.6022238731384277,0.21211734414100647
716,per_sample_zscore,concat,mlp,1.0,3,3,284.0108337402344,2.7906382083892822
717,per_sample_zscore,concat,mlp,1.0,7,7,6.811736583709717,0.44390103220939636
718,per_sample_zscore,concat,mlp,1.0,15,15,680.6520385742188,4.696516036987305
719,per_sample_zscore,concat,mlp,1.0,12,12,1099.510009765625,6.566949367523193
720,per_sample_zscore,concat,mlp,1.0,4,4,14.089739799499512,0.4812138080596924
721,per_sample_zscore,concat,mlp,1.0,12,12,452.0423889160156,3.1321771144866943
722,per_sample_zscore,concat,mlp,1.0,6,6,223.55966186523438,2.3234059810638428
723,per_sample_zscore,concat,mlp,0.7,7,10,15078.5224609375,16.898845672607422
724,per_sample_zscore,concat,mlp,1.0,4,4,17.5902042388916,0.7021497488021851
725,per_sample_zscore,concat,mlp,1.0,5,5,14.352294921875,0.6125094294548035
726,per_sample_zscore,concat,mlp,1.0,6,6,36.003360748291016,0.7671317458152771
727,per_sample_zscore,concat,mlp,1.0,9,9,60.423980712890625,1.3724162578582764
728,per_sample_zscore,concat,mlp,1.0,16,16,150.3284149169922,2.066636562347412
729,per_sample_zscore,concat,mlp,1.0,12,12,350.3218994140625,3.105086088180542
730,per_sample_zscore,concat,mlp,1.0,3,3,190.7631378173828,1.412787914276123
731,per_sample_zscore,concat,mlp,0.5714285714285714,6,5,15103.95703125,16.68096351623535
732,per_sample_zscore,concat,mlp,1.0,6,6,31.568920135498047,0.6758177280426025
733,per_sample_zscore,concat,mlp,1.0,6,6,116.86697387695312,1.9947963953018188
734,per_sample_zscore,concat,mlp,1.0,4,4,238.29571533203125,2.7173256874084473
735,per_sample_zscore,concat,mlp,1.0,4,4,17.76133918762207,0.7850043773651123
736,per_sample_zscore,concat,mlp,0.9090909090909091,10,11,5582.142578125,10.534740447998047
737,per_sample_zscore,concat,mlp,0.6666666666666666,4,6,11074.3271484375,14.599813461303711
738,per_sample_zscore,concat,mlp,1.0,4,4,87.02128601074219,1.3483917713165283
739,per_sample_zscore,concat,mlp,1.0,8,8,212.40267944335938,2.666356086730957
740,per_sample_zscore,concat,mlp,1.0,6,6,25.85943603515625,0.6858901381492615
741,per_sample_zscore,concat,mlp,1.0,6,6,3065.9892578125,13.384599685668945
742,per_sample_zscore,concat,mlp,1.0,4,4,237.47012329101562,2.5342721939086914
743,per_sample_zscore,concat,mlp,1.0,4,4,3.612172842025757,0.2337595522403717
744,per_sample_zscore,concat,mlp,1.0,6,6,310.6788024902344,2.508443832397461
745,per_sample_zscore,concat,mlp,0.0,0,2,10470.724609375,12.755709648132324
746,per_sample_zscore,concat,mlp,0.0,0,10,49952.3046875,50.74680709838867
747,per_sample_zscore,concat,mlp,0.9090909090909091,11,10,5590.58447265625,9.529875755310059
748,per_sample_zscore,concat,mlp,1.0,5,5,67.02733612060547,1.3687819242477417
749,per_sample_zscore,concat,mlp,1.0,6,6,63.163612365722656,0.997829258441925
750,per_sample_zscore,concat,mlp,1.0,4,4,7.7020487785339355,0.26391610503196716
751,per_sample_zscore,concat,mlp,1.0,3,3,16.577611923217773,0.5338867902755737
752,per_sample_zscore,concat,mlp,0.0,0,0,94.90052795410156,1.1608859300613403
753,per_sample_zscore,concat,mlp,1.0,11,11,2124.60791015625,12.770486831665039
754,per_sample_zscore,concat,mlp,1.0,3,3,35.057891845703125,0.9261431097984314
755,per_sample_zscore,concat,mlp,1.0,8,8,776.2718505859375,5.857144355773926
756,per_sample_zscore,concat,mlp,1.0,6,6,685.578857421875,5.925426006317139
757,per_sample_zscore,concat,mlp,1.0,9,9,280.901123046875,2.660923480987549
758,per_sample_zscore,concat,mlp,0.875,14,16,11653.48046875,20.138507843017578
759,per_sample_zscore,concat,mlp,1.0,15,15,567.8170166015625,4.280481338500977
760,per_sample_zscore,concat,mlp,0.0,0,3,14971.5595703125,15.137243270874023
761,per_sample_zscore,concat,mlp,1.0,5,5,5422.07177734375,18.823991775512695
762,per_sample_zscore,concat,mlp,0.6666666666666666,3,2,5022.64013671875,5.780780792236328
763,per_sample_zscore,concat,mlp,0.7777777777777778,7,9,10526.099609375,14.645622253417969
764,per_sample_zscore,concat,mlp,1.0,2,2,6.734500885009766,0.4071708917617798
765,per_sample_zscore,concat,mlp,1.0,9,9,44.667755126953125,1.1060532331466675
766,per_sample_zscore,concat,mlp,0.9,9,10,5588.298828125,9.59396743774414
767,per_sample_zscore,concat,mlp,0.0,0,3,14971.208984375,15.124122619628906
768,per_sample_zscore,concat,mlp,1.0,4,4,57.77503967285156,1.2345340251922607
769,per_sample_zscore,concat,mlp,1.0,8,8,491.19366455078125,3.963791847229004
770,per_sample_zscore,concat,mlp,1.0,6,6,57.782623291015625,1.1042975187301636
771,per_sample_zscore,concat,mlp,0.0,0,5,25314.744140625,27.23452377319336
772,per_sample_zscore,concat,mlp,0.0,0,5,25119.427734375,26.593305587768555
773,per_sample_zscore,concat,mlp,1.0,4,4,283.0391845703125,1.997464895248413
774,per_sample_zscore,concat,mlp,0.8333333333333334,5,6,6002.2314453125,11.024589538574219
775,per_sample_zscore,concat,mlp,1.0,10,10,159.1097412109375,2.099705219268799
776,per_sample_zscore,concat,mlp,1.0,4,4,681.3373413085938,6.055819511413574
777,per_sample_zscore,concat,mlp,1.0,6,6,134.27188110351562,2.1830790042877197
778,per_sample_zscore,concat,mlp,1.0,7,7,527.2420654296875,3.258498191833496
779,per_sample_zscore,concat,mlp,1.0,9,9,1188.9158935546875,8.089948654174805
780,per_sample_zscore,concat,mlp,0.0,0,5,24954.669921875,25.20977020263672
781,per_sample_zscore,concat,mlp,1.0,9,9,233.5523223876953,3.147721767425537
782,per_sample_zscore,concat,mlp,1.0,8,8,118.6858901977539,2.038052558898926
783,per_sample_zscore,concat,mlp,0.0,0,6,29948.779296875,30.197669982910156
784,per_sample_zscore,concat,mlp,1.0,4,4,15.365653038024902,0.5183315277099609
785,per_sample_zscore,concat,mlp,0.0,0,6,30120.921875,31.477031707763672
786,per_sample_zscore,concat,mlp,1.0,11,11,224.79222106933594,2.25872802734375
787,per_sample_zscore,concat,mlp,1.0,11,11,1155.3729248046875,5.549649238586426
788,per_sample_zscore,concat,mlp,1.0,4,4,163.48451232910156,1.718186616897583
789,per_sample_zscore,concat,mlp,0.9166666666666666,11,12,5754.06689453125,9.568622589111328
790,per_sample_zscore,concat,mlp,0.0,0,4,20031.134765625,20.606199264526367
791,per_sample_zscore,concat,mlp,1.0,11,11,255.6145477294922,3.6958374977111816
792,per_sample_zscore,concat,mlp,1.0,4,4,485.0074462890625,3.7716925144195557
793,per_sample_zscore,concat,mlp,1.0,5,5,55.067230224609375,1.0910812616348267
794,per_sample_zscore,concat,mlp,1.0,6,6,106.90642547607422,1.8956738710403442
795,per_sample_zscore,concat,mlp,1.0,8,8,1011.8696899414062,6.879233360290527
796,per_sample_zscore,concat,mlp,1.0,13,13,320.5009765625,4.359287261962891
797,per_sample_zscore,concat,mlp,1.0,2,2,72.34443664550781,1.5169793367385864
798,per_sample_zscore,concat,mlp,1.0,10,10,361.54949951171875,2.8470609188079834
799,per_sample_zscore,concat,mlp,1.0,11,11,264.7144775390625,4.175500869750977
800,per_sample_zscore,concat,mlp,0.0,0,3,15128.1875,16.204862594604492
801,per_sample_zscore,concat,mlp,1.0,9,9,180.04769897460938,1.844380497932434
802,per_sample_zscore,concat,mlp,1.0,9,9,941.303955078125,5.978680610656738
803,per_sample_zscore,concat,mlp,1.0,3,3,281.5395202636719,2.7367682456970215
804,per_sample_zscore,concat,mlp,1.0,15,15,467.388427734375,4.618283748626709
805,per_sample_zscore,concat,mlp,0.0,0,7,34930.3203125,35.02507400512695
806,per_sample_zscore,concat,mlp,1.0,8,8,362.48284912109375,2.69992733001709
807,per_sample_zscore,concat,mlp,0.0,0,6,29940.029296875,29.9777889251709
808,per_sample_zscore,concat,mlp,1.0,7,7,154.2132568359375,2.2092137336730957
809,per_sample_zscore,concat,mlp,1.0,9,9,207.65255737304688,2.3054792881011963
810,per_sample_zscore,concat,mlp,1.0,15,15,389.6011962890625,4.014512538909912
811,per_sample_zscore,concat,mlp,1.0,5,5,149.4527130126953,2.4476876258850098
812,per_sample_zscore,concat,mlp,1.0,4,4,11.361754417419434,0.5189674496650696
813,per_sample_zscore,concat,mlp,0.9230769230769231,12,13,5356.83984375,8.255448341369629
814,per_sample_zscore,concat,mlp,1.0,9,9,73.42451477050781,2.313422918319702
815,per_sample_zscore,concat,mlp,1.0,10,10,4458.74169921875,19.354623794555664
816,per_sample_zscore,concat,mlp,1.0,6,6,309.1360168457031,4.176960468292236
817,per_sample_zscore,concat,mlp,0.5,2,4,10001.3896484375,10.637248992919922
818,per_sample_zscore,concat,mlp,1.0,4,4,969.7306518554688,6.1392364501953125
819,per_sample_zscore,concat,mlp,1.0,4,4,295.84490966796875,2.3939950466156006
820,per_sample_zscore,concat,mlp,0.0,0,13,65013.484375,66.04080200195312
821,per_sample_zscore,concat,mlp,1.0,9,9,239.50018310546875,2.479536771774292
822,per_sample_zscore,concat,mlp,1.0,5,5,29.74016761779785,0.6265324950218201
823,per_sample_zscore,concat,mlp,1.0,6,6,102.0842056274414,1.4985623359680176
824,per_sample_zscore,concat,mlp,1.0,4,4,49.10846710205078,1.221744179725647
825,per_sample_zscore,concat,mlp,1.0,9,9,555.2616577148438,3.7507073879241943
826,per_sample_zscore,concat,mlp,1.0,16,16,895.8906860351562,5.112602710723877
827,per_sample_zscore,concat,mlp,1.0,12,12,4502.943359375,21.347900390625
828,per_sample_zscore,concat,mlp,1.0,3,3,43.294532775878906,0.8681062459945679
829,per_sample_zscore,concat,mlp,0.0,0,4,19958.1953125,20.367347717285156
830,per_sample_zscore,concat,mlp,1.0,8,8,470.1839599609375,2.851515293121338
831,per_sample_zscore,concat,mlp,1.0,11,11,285.5067443847656,2.5923333168029785
832,per_sample_zscore,concat,mlp,1.0,9,9,200.3682098388672,2.818382501602173
833,per_sample_zscore,concat,mlp,1.0,12,12,287.38372802734375,2.0423333644866943
834,per_sample_zscore,concat,mlp,1.0,4,4,40.35430908203125,0.7421741485595703
835,per_sample_zscore,concat,mlp,1.0,9,9,371.6346130371094,3.17800235748291
836,per_sample_zscore,concat,mlp,1.0,9,9,196.80587768554688,2.562680244445801
837,per_sample_zscore,concat,mlp,1.0,6,6,118.35027313232422,1.9516445398330688
838,per_sample_zscore,concat,mlp,1.0,8,8,201.84861755371094,2.010486125946045
839,per_sample_zscore,concat,mlp,1.0,6,6,2.3719162940979004,0.3107343018054962
840,per_sample_zscore,concat,mlp,1.0,9,9,404.55108642578125,3.634821891784668
841,per_sample_zscore,concat,mlp,1.0,7,7,319.09271240234375,2.494694709777832
842,per_sample_zscore,concat,mlp,1.0,6,6,73.46976470947266,1.3726619482040405
843,per_sample_zscore,concat,mlp,0.0,0,6,30175.27734375,32.33160400390625
844,per_sample_zscore,concat,mlp,0.75,10,11,15694.625,19.7427921295166
845,per_sample_zscore,concat,mlp,1.0,6,6,133.49855041503906,1.922877311706543
846,per_sample_zscore,concat,mlp,0.0,0,6,30106.705078125,31.727462768554688
847,per_sample_zscore,concat,mlp,1.0,6,6,238.79257202148438,3.2581048011779785
848,per_sample_zscore,concat,mlp,1.0,9,9,109.5672836303711,2.1243677139282227
849,per_sample_zscore,concat,mlp,1.0,14,14,544.0386962890625,4.449304103851318
850,per_sample_zscore,concat,mlp,1.0,2,2,4.486367702484131,0.2245713770389557
851,per_sample_zscore,concat,mlp,1.0,6,6,577.162353515625,6.358936786651611
852,per_sample_zscore,concat,mlp,0.0,0,5,24955.375,25.210044860839844
853,per_sample_zscore,concat,mlp,1.0,5,5,2021.0870361328125,10.428986549377441
854,per_sample_zscore,concat,mlp,1.0,6,6,2.237497568130493,0.2565031051635742
855,per_sample_zscore,concat,mlp,0.0,0,4,20126.236328125,23.08209800720215
856,per_sample_zscore,concat,mlp,1.0,2,2,297.9382629394531,2.4175918102264404
857,per_sample_zscore,concat,mlp,1.0,7,7,170.4429931640625,2.365217685699463
858,per_sample_zscore,concat,mlp,1.0,3,3,39.603668212890625,0.7947719097137451
859,per_sample_zscore,concat,mlp,1.0,6,6,154.79946899414062,1.8650617599487305
860,per_sample_zscore,concat,mlp,1.0,6,6,23.62921142578125,0.686835765838623
861,per_sample_zscore,concat,mlp,1.0,5,5,360.8359069824219,3.3541672229766846
862,per_sample_zscore,concat,mlp,1.0,4,4,168.69119262695312,1.8269768953323364
863,per_sample_zscore,concat,mlp,1.0,6,6,34.85298156738281,0.8554106950759888
864,per_sample_zscore,concat,mlp,1.0,9,9,162.18267822265625,2.4168219566345215
865,per_sample_zscore,concat,mlp,1.0,6,6,863.4310913085938,6.407987117767334
866,per_sample_zscore,concat,mlp,1.0,13,13,362.3515625,4.038854598999023
867,per_sample_zscore,concat,mlp,0.0,0,2,9976.9052734375,10.076959609985352
868,per_sample_zscore,concat,mlp,1.0,6,6,162.83950805664062,1.9521162509918213
869,per_sample_zscore,concat,mlp,1.0,4,4,71.47611999511719,1.1460437774658203
870,per_sample_zscore,concat,mlp,0.8333333333333334,6,5,5353.466796875,7.911780834197998
871,per_sample_zscore,concat,mlp,1.0,3,3,14.839792251586914,0.38460174202919006
872,per_sample_zscore,concat,mlp,0.0,0,3,14970.041015625,15.014290809631348
873,per_sample_zscore,concat,mlp,0.0,0,6,29954.744140625,30.511812210083008
874,per_sample_zscore,concat,mlp,0.5,1,2,5009.40234375,5.685863018035889
875,per_sample_zscore,concat,mlp,1.0,6,6,120.92184448242188,1.4529412984848022
876,per_sample_zscore,concat,mlp,0.0,0,0,166.27565002441406,1.2280651330947876
877,per_sample_zscore,concat,mlp,1.0,7,7,147.05673217773438,1.499299168586731
878,per_sample_zscore,concat,mlp,1.0,5,5,456.7344970703125,3.0528194904327393
879,per_sample_zscore,concat,mlp,1.0,12,12,516.6387939453125,4.248323917388916
880,per_sample_zscore,concat,mlp,1.0,5,5,157.18402099609375,1.920432448387146
881,per_sample_zscore,concat,mlp,1.0,4,4,512.407958984375,5.241441249847412
882,per_sample_zscore,concat,mlp,1.0,4,4,108.51219940185547,1.3674540519714355
883,per_sample_zscore,concat,mlp,1.0,14,14,953.7114868164062,6.583993911743164
884,per_sample_zscore,concat,mlp,0.0,0,5,24960.66015625,25.343238830566406
885,per_sample_zscore,concat,mlp,1.0,4,4,140.4125213623047,1.7440701723098755
886,per_sample_zscore,concat,mlp,1.0,9,9,378.65191650390625,2.978348731994629
887,per_sample_zscore,concat,mlp,1.0,6,6,311.1456604003906,2.900195837020874
888,per_sample_zscore,concat,mlp,0.0,0,4,19963.119140625,20.126012802124023
889,per_sample_zscore,concat,mlp,1.0,4,4,17.97745704650879,0.6959904432296753
890,per_sample_zscore,concat,mlp,1.0,6,6,278.6216735839844,2.944775104522705
891,per_sample_zscore,concat,mlp,1.0,12,12,762.934814453125,5.782904624938965
892,per_sample_zscore,concat,mlp,1.0,15,15,1705.447509765625,7.4879469871521
893,per_sample_zscore,concat,mlp,0.8,4,5,5028.501953125,5.8138275146484375
894,per_sample_zscore,concat,mlp,1.0,15,15,1577.4984130859375,10.643509864807129
895,per_sample_zscore,concat,mlp,1.0,6,6,36.4273567199707,0.6835170984268188
896,per_sample_zscore,concat,mlp,1.0,4,4,42.607444763183594,0.8132469058036804
897,per_sample_zscore,concat,mlp,1.0,11,11,233.27664184570312,2.186537981033325
898,per_sample_zscore,concat,mlp,1.0,16,16,654.5552978515625,5.181567192077637
899,per_sample_zscore,concat,mlp,1.0,12,12,1212.5205078125,7.269206523895264
900,per_sample_zscore,concat,mlp,1.0,3,3,72.4522933959961,1.019454002380371
901,per_sample_zscore,concat,mlp,1.0,4,4,59.943416595458984,1.1300395727157593
902,per_sample_zscore,concat,mlp,1.0,14,14,371.04962158203125,3.401904582977295
903,per_sample_zscore,concat,mlp,1.0,3,3,17.2325496673584,0.7240889668464661
904,per_sample_zscore,concat,mlp,1.0,5,5,127.67764282226562,1.6542271375656128
905,per_sample_zscore,concat,mlp,0.75,6,8,10023.2158203125,11.010417938232422
906,per_sample_zscore,concat,mlp,0.9090909090909091,10,11,5431.31201171875,9.024052619934082
907,per_sample_zscore,concat,mlp,0.6666666666666666,2,3,5282.70751953125,16.003984451293945
908,per_sample_zscore,concat,mlp,1.0,5,5,303.5683898925781,3.3118011951446533
909,per_sample_zscore,concat,mlp,1.0,4,4,30.511184692382812,0.7919149994850159
910,per_sample_zscore,concat,mlp,1.0,6,6,310.9859619140625,3.5945258140563965
911,per_sample_zscore,concat,mlp,0.0,0,6,29940.755859375,30.04706382751465
912,per_sample_zscore,concat,mlp,1.0,4,4,25.658641815185547,0.6438555121421814
913,per_sample_zscore,concat,mlp,1.0,8,8,328.4667053222656,2.5843732357025146
914,per_sample_zscore,concat,mlp,1.0,10,10,584.9776611328125,4.6914825439453125
915,per_sample_zscore,concat,mlp,0.0,0,3,14981.20703125,15.32968521118164
916,per_sample_zscore,concat,mlp,1.0,10,10,1118.58251953125,7.672339916229248
917,per_sample_zscore,concat,mlp,0.7777777777777778,7,9,10020.6376953125,11.13663101196289
918,per_sample_zscore,concat,mlp,0.9333333333333333,14,15,5977.259765625,11.51684856414795
919,per_sample_zscore,concat,mlp,1.0,6,6,307.31201171875,2.106302261352539
920,per_sample_zscore,concat,mlp,1.0,3,3,103.98831176757812,1.280348539352417
921,per_sample_zscore,concat,mlp,1.0,6,6,2659.021240234375,12.525744438171387
922,per_sample_zscore,concat,mlp,1.0,8,8,1397.09619140625,9.684590339660645
923,per_sample_zscore,concat,mlp,0.0,0,8,40274.828125,42.449913024902344
924,per_sample_zscore,concat,mlp,0.0,0,5,25111.265625,26.41278648376465
925,per_sample_zscore,concat,mlp,1.0,5,5,461.8702087402344,3.9892001152038574
926,per_sample_zscore,concat,mlp,1.0,5,5,327.83233642578125,2.365541458129883
927,per_sample_zscore,concat,mlp,0.0,0,4,19975.470703125,20.26776885986328
928,per_sample_zscore,concat,mlp,1.0,7,7,1028.639892578125,7.653275012969971
929,per_sample_zscore,concat,mlp,1.0,16,16,640.6927490234375,4.11057186126709
930,per_sample_zscore,concat,mlp,1.0,2,2,34.248146057128906,0.7630878686904907
931,per_sample_zscore,concat,mlp,1.0,5,5,112.53724670410156,0.866657555103302
932,per_sample_zscore,concat,mlp,1.0,8,8,607.8361206054688,4.006804943084717
933,per_sample_zscore,concat,mlp,1.0,12,12,159.5663604736328,1.8338165283203125
934,per_sample_zscore,concat,mlp,1.0,12,12,581.885009765625,4.854081630706787
935,per_sample_zscore,concat,mlp,1.0,9,9,293.9447021484375,3.0520997047424316
936,per_sample_zscore,concat,mlp,1.0,6,6,38.1912727355957,0.9220619201660156
937,per_sample_zscore,concat,mlp,1.0,9,9,528.9418334960938,3.3313989639282227
938,per_sample_zscore,concat,mlp,1.0,4,4,2870.741455078125,12.366960525512695
939,per_sample_zscore,concat,mlp,1.0,9,9,785.9567260742188,5.537890434265137
940,per_sample_zscore,concat,mlp,1.0,5,5,928.1489868164062,6.390908241271973
941,per_sample_zscore,concat,mlp,1.0,6,6,7.152189254760742,0.491891086101532
942,per_sample_zscore,concat,mlp,1.0,16,16,117.38105773925781,2.474640130996704
943,per_sample_zscore,concat,mlp,1.0,6,6,310.60101318359375,3.3988752365112305
944,per_sample_zscore,concat,mlp,1.0,6,6,96.60216522216797,1.7340768575668335
945,per_sample_zscore,concat,mlp,1.0,5,5,238.07847595214844,1.9358148574829102
946,per_sample_zscore,concat,mlp,0.8571428571428571,6,7,5520.50732421875,8.765844345092773
947,per_sample_zscore,concat,mlp,1.0,6,6,38.33001708984375,0.8976849913597107
948,per_sample_zscore,concat,mlp,1.0,6,6,27.09060287475586,0.6556086540222168
949,per_sample_zscore,concat,mlp,1.0,4,4,16.117490768432617,0.5612674355506897
950,per_sample_zscore,concat,mlp,1.0,8,8,303.5532531738281,3.1513586044311523
951,per_sample_zscore,concat,mlp,0.0,0,8,39919.859375,39.961692810058594
952,per_sample_zscore,concat,mlp,1.0,8,8,161.19166564941406,2.057844638824463
953,per_sample_zscore,concat,mlp,1.0,5,5,18.786104202270508,0.6349837779998779
954,per_sample_zscore,concat,mlp,1.0,9,9,581.4942016601562,4.175405025482178
955,per_sample_zscore,concat,mlp,1.0,8,8,1728.577392578125,9.706045150756836
956,per_sample_zscore,concat,mlp,1.0,11,11,838.8895874023438,5.4755682945251465
957,per_sample_zscore,concat,mlp,1.0,6,6,178.4951171875,1.779044508934021
958,per_sample_zscore,concat,mlp,1.0,6,6,27.074941635131836,0.6710557341575623
959,per_sample_zscore,concat,mlp,1.0,7,7,555.763916015625,4.470277309417725
960,per_sample_zscore,concat,mlp,0.0,0,5,25070.953125,26.086145401000977
961,per_sample_zscore,concat,mlp,1.0,10,10,654.0636596679688,4.619379043579102
962,per_sample_zscore,concat,mlp,0.6,3,5,10128.837890625,11.412430763244629
963,per_sample_zscore,concat,mlp,0.8,13,14,15505.388671875,19.109386444091797
964,per_sample_zscore,concat,mlp,1.0,5,5,215.66404724121094,1.9391964673995972
965,per_sample_zscore,concat,mlp,1.0,10,10,276.9403991699219,4.094118595123291
966,per_sample_zscore,concat,mlp,0.0,0,5,24950.080078125,25.02020835876465
967,per_sample_zscore,concat,mlp,1.0,6,6,103.66925811767578,1.5376354455947876
968,per_sample_zscore,concat,mlp,0.875,7,8,5759.2275390625,9.221253395080566
969,per_sample_zscore,concat,mlp,1.0,8,8,115.7996597290039,1.8218929767608643
970,per_sample_zscore,concat,mlp,0.0,0,5,25712.9375,27.948623657226562
971,per_sample_zscore,concat,mlp,1.0,6,6,171.35919189453125,2.104283571243286
972,per_sample_zscore,concat,mlp,0.8333333333333334,5,6,5537.439453125,9.153885841369629
973,per_sample_zscore,concat,mlp,0.8,4,5,9126.431640625,19.174448013305664
974,per_sample_zscore,concat,mlp,1.0,6,6,7.538999080657959,0.522936224937439
975,per_sample_zscore,concat,mlp,1.0,4,4,179.71385192871094,1.5154169797897339
976,per_sample_zscore,concat,mlp,1.0,6,6,51.945220947265625,0.9187512993812561
977,per_sample_zscore,concat,mlp,0.8888888888888888,8,9,5257.87744140625,7.484135627746582
978,per_sample_zscore,concat,mlp,1.0,6,6,257.90625,2.3299920558929443
979,per_sample_zscore,concat,mlp,1.0,6,6,40.92379379272461,0.7393262386322021
980,per_sample_zscore,concat,mlp,1.0,10,10,161.48338317871094,1.9023841619491577
