candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite,vertex_mae,vertex_rmse,invalid_count,out_of_image_count
oracle_quad_supervised_screening_mean,mean,val,signal_bin,non_low_signal,0.5,86,0.39986152853404994,0.561635306197577,0.72429404352849,1.0829357163504112,0.0,1.0,85.0,0.2372027912031368,-0.048922847960638206,0.18721869243525488,0.26863167084060435,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.6,43,0.45799095977147986,0.6214625839697733,0.3125345422582311,1.0352103977009308,0.0,2.0,41.0,0.7669190014830221,0.02414113032644342,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.6,43,0.38043966466899715,0.5462933222267101,0.7886050774268984,1.0414903950552608,0.0,0.0,43.0,0.13812790946880882,0.02414113032644342,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.6,43,0.24259328552527898,0.3727235412314322,1.4479403467292118,1.2343887596629386,0.0,0.0,43.0,-0.8326235199725006,0.02414113032644342,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.6,72,0.30366019132908195,0.44736632844378754,1.0890032107890848,1.1366946707583137,0.0,1.0,71.0,-0.3379766910162153,0.02414113032644342,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.6,57,0.4319384974181335,0.5970217647622399,0.547407147000045,1.0620146396390178,0.0,1.0,56.0,0.4815531151803285,0.02414113032644342,0.16357389147997947,0.23381487704944193,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,overall,all,0.6,129,0.3603413033219187,0.5134931491426385,0.8496933221381138,1.1036965174730433,0.0,2.0,127.0,0.024141130326443494,0.02414113032644342,0.18185984766356242,0.2581149452012177,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,low_signal,0.6,43,0.2791835146702078,0.4158879949990379,1.2163881676692088,1.1457230545753656,0.0,1.0,42.0,-0.5213166579999631,0.02414113032644342,0.17114215812017752,0.23708149392244426,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,non_low_signal,0.6,86,0.4009201976477741,0.5622957262144389,0.6663458993725662,1.0826832489218823,0.0,1.0,85.0,0.29687002448964683,0.02414113032644342,0.18721869243525488,0.26863167084060435,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.7,43,0.4560277452867699,0.6191818699480973,0.2697827922976209,1.036236155171727,0.0,2.0,41.0,0.8054268229372462,0.10334692572320596,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.7,43,0.3816610148339274,0.547093472835444,0.719535592547514,1.0403745091238688,0.0,0.0,43.0,0.20921889512185743,0.10334692572320596,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.7,43,0.2427865205635077,0.3719356285558073,1.3193270900088008,1.2351750395325727,0.0,0.0,43.0,-0.7046049408894858,0.10334692572320596,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.7,72,0.3029314016396074,0.44593394840900596,0.9915708204649428,1.1385205909609795,0.0,1.0,71.0,-0.2427054704163295,0.10334692572320596,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.7,57,0.43244519563805406,0.5971197803884833,0.4890992341270763,1.0602333809722935,0.0,1.0,56.0,0.5404657418994612,0.10334692572320596,0.16357389147997947,0.23381487704944193,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,overall,all,0.7,129,0.36015842689473504,0.5127369904464495,0.7695484916179786,1.1039285679427229,0.0,2.0,127.0,0.10334692572320592,0.10334692572320596,0.18185984766356242,0.2581149452012177,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,low_signal,0.7,43,0.27850774932270406,0.41449061636088047,1.101045817773271,1.1473897636629815,0.0,1.0,42.0,-0.4080474520896864,0.10334692572320596,0.17114215812017752,0.23708149392244426,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,non_low_signal,0.7,86,0.40098376568075045,0.5618601774892341,0.6037998285403323,1.0821979700825934,0.0,1.0,85.0,0.35904411462965224,0.10334692572320596,0.18721869243525488,0.26863167084060435,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.8,43,0.4546962300274256,0.6172352862947217,0.21912993266913988,1.0362016541320225,0.0,3.0,40.0,0.8528015836530074,0.19386823355773378,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.8,43,0.38282436590711794,0.5478682551120492,0.6350655842426497,1.042013486110887,0.0,0.0,43.0,0.29562703677651736,0.19386823355773378,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.8,43,0.24165795387361416,0.36930720439695075,1.1777890780268883,1.2361488927935445,0.0,0.0,43.0,-0.5668239197563234,0.19386823355773378,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.8,72,0.30182926798184634,0.4438325907820834,0.8805530068240138,1.1397044362707272,0.0,1.0,71.0,-0.13489114806008407,0.19386823355773378,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.8,57,0.43285912889575173,0.5969072900570179,0.42062317703568675,1.0606830527907924,0.0,2.0,55.0,0.609143241917083,0.19386823355773378,0.16357389147997947,0.23381487704944193,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,overall,all,0.8,129,0.35972618326938594,0.5114702486012405,0.6773281983128925,1.1047880110121513,0.0,3.0,126.0,0.19386823355773397,0.19386823355773378,0.18185984766356242,0.2581149452012177,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,low_signal,0.8,43,0.27673955135791145,0.4114748677047344,0.9679985247129593,1.1473566456589588,0.0,2.0,41.0,-0.27978410565031353,0.19386823355773378,0.17114215812017752,0.23708149392244426,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,non_low_signal,0.8,86,0.4012194992251232,0.5614679390494935,0.5319930351128592,1.0835036936887474,0.0,1.0,85.0,0.43069440316175744,0.19386823355773378,0.18721869243525488,0.26863167084060435,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.85,43,0.4531648464023234,0.6155752881889853,0.18723720431425178,1.0358348429896111,0.0,5.0,38.0,0.881502930277057,0.24955347465761799,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.85,43,0.3833940361213415,0.54818060663116,0.5812945652037379,1.0417463259641515,0.0,0.0,43.0,0.35028007754876356,0.24955347465761799,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.85,43,0.2412302357842613,0.36802722723927245,1.0923800468765004,1.2321163291154906,0.0,0.0,43.0,-0.4831225838529666,0.24955347465761799,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.85,72,0.30116590399601884,0.4426053880695219,0.8127914740686709,1.1369563688834508,0.0,2.0,70.0,-0.0690201820031302,0.24955347465761799,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.85,57,0.43264889472855206,0.5964751983780596,0.37716178898278535,1.0606339273222707,0.0,3.0,54.0,0.6519623041238263,0.24955347465761799,0.16357389147997947,0.23381487704944193,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,overall,all,0.85,129,0.35926303943597543,0.510594374019806,0.6203039387981634,1.1032324993564178,0.0,5.0,124.0,0.24955347465761812,0.24955347465761799,0.18185984766356242,0.2581149452012177,0.0,0.0
