candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite
mask_boundary_val_scan,2026,val,area_bin,large,0.95,67,0.21813317475184776,0.3305772423944606,0.6720891442763298,1.6064129606268163,8,65,2,-0.1233787271300214,-0.2661990932137093
mask_boundary_val_scan,2026,val,signal_bin,low_signal,0.95,0,nan,nan,nan,nan,0,0,0,nan,-0.2661990932137093
mask_boundary_val_scan,2026,val,signal_bin,non_low_signal,0.95,200,0.1721139213810195,0.26198195965016025,0.7008897240929791,1.32013887304347,40,198,2,-0.2667938430617994,-0.2661990932137093
mask_boundary_val_scan_mean,mean,val,area_bin,large,0.5,67,0.45122128870600253,0.6134116205269952,0.4793412265319008,0.8945056591460953,0.0,10.0,57.0,0.5852916827010968,0.20283064834745237
mask_boundary_val_scan_std,sample_std,val,area_bin,large,0.5,67,0.0029772667252979364,0.003382434784210841,0.013013947253892672,0.01605125653210344,0.0,2.0,2.0,0.007000881972181444,0.03873892224222014
mask_boundary_val_scan_mean,mean,val,area_bin,medium,0.5,66,0.418392157335405,0.5778661489490184,0.584129040311852,1.106368865046387,0.0,3.6666666666666665,62.333333333333336,0.4121292659725715,0.20283064834745237
mask_boundary_val_scan_std,sample_std,val,area_bin,medium,0.5,66,0.003957399843437435,0.0037099275563714984,0.024131012012238176,0.04982514256431645,0.0,1.5275252316519468,1.5275252316519465,0.028723337928035275,0.03873892224222014
mask_boundary_val_scan_mean,mean,val,area_bin,small,0.5,67,0.2783032332688868,0.409636344046888,1.076868580947086,1.1423889267352927,3.6666666666666665,6.0,61.0,-0.38892900363131117,0.20283064834745237
mask_boundary_val_scan_std,sample_std,val,area_bin,small,0.5,67,0.0021296067030577106,0.0028354059534727695,0.10610830437138526,0.039827120255878624,1.5275252316519465,2.0,2.0,0.1106968433268932,0.03873892224222014
mask_boundary_val_scan_mean,mean,val,overall,all,0.5,200,0.3824601267822716,0.5334168972854268,0.7140928688083718,1.0457226638345398,3.6666666666666665,19.666666666666668,180.33333333333334,0.2017841552593268,0.20283064834745237
mask_boundary_val_scan_std,sample_std,val,overall,all,0.5,200,0.0014564958262141573,0.001965247633694941,0.037891864739878205,0.028128990825020836,1.5275252316519465,4.041451884327381,4.041451884327381,0.0388939197780634,0.03873892224222014
mask_boundary_val_scan_mean,mean,val,signal_bin,low_signal,0.5,0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.20283064834745237
