candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite,active_component_count,collapsed_component_count,out_of_image_center_count,avg_scale_x,avg_scale_y
anisotropic_basis_forward_screening_mean,mean,val,overall,all,0.8,129,0.3373500827419224,0.4715117869852831,0.2727086481743913,1.098581599265337,4.0,79.0,49.0,0.1836040294296,0.5361532215528142,0.5361532215528141,0.0,0.0,0.0,2.4345795692399492,1.9191615609235542
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,low_signal,0.8,43,0.21660487693466185,0.32040681801210924,0.4484753302961214,1.1277084064025145,4.0,31.0,12.0,0.21982575878284352,0.08853636465064973,0.5361532215528141,0.0,0.0,0.0,2.474948539290317,1.8727573433587716
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,non_low_signal,0.8,86,0.39772268564555263,0.54706427147187,0.1848253071135263,1.085372930912431,0.0,48.0,37.0,0.16549316475297823,0.7599616500038963,0.5361532215528141,0.0,0.0,0.0,2.414395084214765,1.9423636697059454
anisotropic_basis_forward_screening_mean,mean,val,area_bin,large,0.85,43,0.40828934401058276,0.5663590393604871,0.2721852125960613,1.0227387482516987,0.0,40.0,3.0,0.14369881209419216,0.7024631707750086,0.44206391212560775,0.0,0.0,0.0,2.474342994911726,2.0326980740525
anisotropic_basis_forward_screening_mean,mean,val,area_bin,medium,0.85,43,0.3588418051222384,0.5072000988384034,0.21166906521688894,1.0654767157379972,0.0,31.0,12.0,0.19788664562064548,0.6543728387437528,0.44206391212560775,0.0,0.0,0.0,2.3674853153006974,1.8519330246503962
anisotropic_basis_forward_screening_mean,mean,val,area_bin,small,0.85,43,0.16751173235698796,0.24860813902202014,0.4467641445209463,1.2332257672741607,6.0,31.0,12.0,0.20922663057396232,-0.03064427314193824,0.44206391212560775,0.0,0.0,0.0,2.4619103975074235,1.872853584067766
anisotropic_basis_forward_screening_mean,mean,val,defect_type,polygon,0.85,72,0.25360930173021967,0.36530544493814154,0.3226475431309573,1.1599142743331012,6.0,50.0,22.0,0.18393322522105235,0.29626720353740393,0.44206391212560775,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening_mean,mean,val,defect_type,rotated_rect,0.85,57,0.38473288034185915,0.5359859804377716,0.2944906851741864,1.0327767760476523,0.0,52.0,5.0,0.1831882031667128,0.6262281756054443,0.44206391212560775,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
anisotropic_basis_forward_screening_mean,mean,val,overall,all,0.85,129,0.3115476271632697,0.4407224257403036,0.3102061407779655,1.1009968970788688,6.0,102.0,27.0,0.1836040294296,0.4420639121256078,0.44206391212560775,0.0,0.0,0.0,2.4345795692399492,1.9191615609235542
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,low_signal,0.85,43,0.1822040235767193,0.27413196259109146,0.5157143999336828,1.1345714427329399,6.0,37.0,6.0,0.21982575878284352,-0.05937841376587205,0.44206391212560775,0.0,0.0,0.0,2.474948539290317,1.8727573433587716
