sample_id,split,dataset_id,feature_schema_version,scan_line_count,sensor_x_count,piao_full_compatible,exact_piao_full,full_feature_ready,full_candidate_mode,degraded_mode,degraded_mode_reason,A1__Bx_center_abs_peak,A1__Bx_center_peak_x_m,A1__Bx_center_signed_peak,A1__Bx_center_signed_peak_x_m,A1__Bx_center_min,A1__Bx_center_min_x_m,A1__Bx_center_width50_x_m,A1__Bx_center_energy,A2__Bx_center_grad_abs_peak,A2__Bx_center_grad_energy,A2__Bx_center_left_right_energy_ratio,A2__Bx_center_peak_asymmetry,A2__Bx_outer_peak_decay_ratio,A2__Bx_outer_width_decay_ratio,T1__Bx_env_abs_peak,T1__Bx_env_peak_y_m,T1__Bx_env_width50_y_m,T1__Bx_env_gauss_A,T1__Bx_env_gauss_y0_m,T1__Bx_env_gauss_sigma_m,T1__Bx_env_gauss_rmse,T1__Bx_env_gauss_fit_success,R1__Bx_tangential_gauss_nrmse,R1__Bx_tangential_fit_residual_peak_ratio,A1__By_center_abs_peak,A1__By_center_peak_x_m,A1__By_center_signed_peak,A1__By_center_signed_peak_x_m,A1__By_center_min,A1__By_center_min_x_m,A1__By_center_width50_x_m,A1__By_center_energy,A2__By_center_grad_abs_peak,A2__By_center_grad_energy,A2__By_center_left_right_energy_ratio,A2__By_center_peak_asymmetry,A2__By_outer_peak_decay_ratio,A2__By_outer_width_decay_ratio,T1__By_env_abs_peak,T1__By_env_peak_y_m,T1__By_env_width50_y_m,T1__By_env_gauss_A,T1__By_env_gauss_y0_m,T1__By_env_gauss_sigma_m,T1__By_env_gauss_rmse,T1__By_env_gauss_fit_success,R1__By_tangential_gauss_nrmse,R1__By_tangential_fit_residual_peak_ratio,A1__Bz_center_abs_peak,A1__Bz_center_peak_x_m,A1__Bz_center_signed_peak,A1__Bz_center_signed_peak_x_m,A1__Bz_center_min,A1__Bz_center_min_x_m,A1__Bz_center_width50_x_m,A1__Bz_center_energy,A2__Bz_center_grad_abs_peak,A2__Bz_center_grad_energy,A2__Bz_center_left_right_energy_ratio,A2__Bz_center_peak_asymmetry,A2__Bz_outer_peak_decay_ratio,A2__Bz_outer_width_decay_ratio,T1__Bz_env_abs_peak,T1__Bz_env_peak_y_m,T1__Bz_env_width50_y_m,T1__Bz_env_gauss_A,T1__Bz_env_gauss_y0_m,T1__Bz_env_gauss_sigma_m,T1__Bz_env_gauss_rmse,T1__Bz_env_gauss_fit_success,R1__Bz_tangential_gauss_nrmse,R1__Bz_tangential_fit_residual_peak_ratio,X1__center_Bx_Bz_abs_peak_ratio,X1__center_By_Bz_abs_peak_ratio,X1__center_Bx_By_abs_peak_ratio,X1__center_Bx_Bz_corr,X1__center_By_Bz_corr,X1__center_Bx_By_corr,X1__center_vmag_abs_peak,X1__center_vmag_peak_x_m,X1__center_vmag_width50_x_m,X1__center_vmag_energy,valid__A1__Bx_center_abs_peak,valid__A1__Bx_center_peak_x_m,valid__A1__Bx_center_signed_peak,valid__A1__Bx_center_signed_peak_x_m,valid__A1__Bx_center_min,valid__A1__Bx_center_min_x_m,valid__A1__Bx_center_width50_x_m,valid__A1__Bx_center_energy,valid__A2__Bx_center_grad_abs_peak,valid__A2__Bx_center_grad_energy,valid__A2__Bx_center_left_right_energy_ratio,valid__A2__Bx_center_peak_asymmetry,valid__A2__Bx_outer_peak_decay_ratio,valid__A2__Bx_outer_width_decay_ratio,valid__T1__Bx_env_abs_peak,valid__T1__Bx_env_peak_y_m,valid__T1__Bx_env_width50_y_m,valid__T1__Bx_env_gauss_A,valid__T1__Bx_env_gauss_y0_m,valid__T1__Bx_env_gauss_sigma_m,valid__T1__Bx_env_gauss_rmse,valid__T1__Bx_env_gauss_fit_success,valid__R1__Bx_tangential_gauss_nrmse,valid__R1__Bx_tangential_fit_residual_peak_ratio,valid__A1__By_center_abs_peak,valid__A1__By_center_peak_x_m,valid__A1__By_center_signed_peak,valid__A1__By_center_signed_peak_x_m,valid__A1__By_center_min,valid__A1__By_center_min_x_m,valid__A1__By_center_width50_x_m,valid__A1__By_center_energy,valid__A2__By_center_grad_abs_peak,valid__A2__By_center_grad_energy,valid__A2__By_center_left_right_energy_ratio,valid__A2__By_center_peak_asymmetry,valid__A2__By_outer_peak_decay_ratio,valid__A2__By_outer_width_decay_ratio,valid__T1__By_env_abs_peak,valid__T1__By_env_peak_y_m,valid__T1__By_env_width50_y_m,valid__T1__By_env_gauss_A,valid__T1__By_env_gauss_y0_m,valid__T1__By_env_gauss_sigma_m,valid__T1__By_env_gauss_rmse,valid__T1__By_env_gauss_fit_success,valid__R1__By_tangential_gauss_nrmse,valid__R1__By_tangential_fit_residual_peak_ratio,valid__A1__Bz_center_abs_peak,valid__A1__Bz_center_peak_x_m,valid__A1__Bz_center_signed_peak,valid__A1__Bz_center_signed_peak_x_m,valid__A1__Bz_center_min,valid__A1__Bz_center_min_x_m,valid__A1__Bz_center_width50_x_m,valid__A1__Bz_center_energy,valid__A2__Bz_center_grad_abs_peak,valid__A2__Bz_center_grad_energy,valid__A2__Bz_center_left_right_energy_ratio,valid__A2__Bz_center_peak_asymmetry,valid__A2__Bz_outer_peak_decay_ratio,valid__A2__Bz_outer_width_decay_ratio,valid__T1__Bz_env_abs_peak,valid__T1__Bz_env_peak_y_m,valid__T1__Bz_env_width50_y_m,valid__T1__Bz_env_gauss_A,valid__T1__Bz_env_gauss_y0_m,valid__T1__Bz_env_gauss_sigma_m,valid__T1__Bz_env_gauss_rmse,valid__T1__Bz_env_gauss_fit_success,valid__R1__Bz_tangential_gauss_nrmse,valid__R1__Bz_tangential_fit_residual_peak_ratio,valid__X1__center_Bx_Bz_abs_peak_ratio,valid__X1__center_By_Bz_abs_peak_ratio,valid__X1__center_Bx_By_abs_peak_ratio,valid__X1__center_Bx_Bz_corr,valid__X1__center_By_Bz_corr,valid__X1__center_Bx_By_corr,valid__X1__center_vmag_abs_peak,valid__X1__center_vmag_peak_x_m,valid__X1__center_vmag_width50_x_m,valid__X1__center_vmag_energy,fit_failure_reasons
rbc_v3topup_080_train_LD_dominant_deep_balanced,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001221344107761979,0.003599999938160181,0.00015556204016320407,-0.03440000116825104,-0.001221344107761979,0.003599999938160181,0.027999999932944775,3.451848025524026e-07,0.2619789011709297,0.005418754904536461,1.2389736569932226,0.10673357243253442,1.0178244275549744,0.9929078133638781,0.001273171161301434,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00016660020628478378,0.00800000037997961,0.0001351930113742128,-0.009200000204145908,-0.00016660020628478378,0.00800000037997961,0.0551999993622303,5.303078758907656e-09,0.13757872446034494,0.0011807920071933056,0.6657965709236435,-0.20062679615857826,0.9794774932663847,1.0147058745482807,0.00018047784396912903,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009598075994290411,0.017999999225139618,0.0009598075994290411,0.017999999225139618,-0.0009073875844478607,-0.020800000056624413,0.06079999916255474,3.2162558295045574e-07,0.3841131898009371,0.012439123441066046,1.1797409297078618,0.08245976724029834,0.9467948132721712,1.0375426459519548,0.0010159368393942714,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2724884742405849,0.17357666930735796,7.33098796813152,-0.04498621163046996,-0.8046654572841636,0.1999857912069073,0.0012415601608808525,0.007600000128149986,0.052399998530745506,6.721134642617659e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_081_train_LD_dominant_shallow_narrow,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001222400227561593,-0.0015999999595806003,0.00018580741016194224,0.02759999968111515,-0.001222400227561593,-0.0015999999595806003,0.027999999932944775,3.651138023454477e-07,0.2691522748702183,0.006183137339194902,0.654489736589376,-0.20883191703737677,1.011053297306973,1.0294117662164617,0.001222400227561593,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00018792376795317978,0.00800000037997961,0.00012343908019829541,0.03880000114440918,-0.00018792376795317978,0.00800000037997961,0.0544000007212162,8.17810482993043e-09,0.15274903517000157,0.001640683127302916,0.4169554683793146,-0.41147696214303764,0.9419960440467345,1.1623931862051942,0.00021754999761469662,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009773403871804476,-0.01679999940097332,0.0008420454687438905,0.020400000736117363,-0.0009773403871804476,-0.01679999940097332,0.0556000005453825,2.75519157338311e-07,0.48697711603340577,0.013178292366690486,0.8185243802031171,-0.09979278901755129,0.9862421042049496,1.0258302659113239,0.0010254194494336843,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2507415467482361,0.19228077588743211,6.504766485238566,-0.012451397500814311,-0.5451155971658991,0.23070404095472227,0.001274818090481224,0.00559999980032444,0.04839999973773956,6.488110645136891e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_082_train_LD_dominant_medium_wide,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011149586644023657,0.006800000090152025,0.00020982236310373992,-0.035599999129772186,-0.0011149586644023657,0.006800000090152025,0.035200001671910286,3.7817972747738955e-07,0.24155730619657967,0.005025585690595113,1.785481882898567,0.28199138099623755,0.978307195557821,1.041420186494318,0.0011493404163047671,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001691770739853382,0.01119999960064888,0.00010668634058674797,-0.009200000204145908,-0.0001691770739853382,0.01119999960064888,0.047600001096725464,4.5115444450863615e-09,0.13747183562972648,0.0013950625330462175,0.8834320451115802,-0.06189124539479411,0.9189453473518734,0.8439716488896067,0.00021777531947009265,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010505056707188487,-0.01759999990463257,0.0009291188907809556,0.01679999940097332,-0.0010505056707188487,-0.01759999990463257,0.06120000220835209,2.957050690104278e-07,0.5472441099567865,0.014268527759301233,0.977808077946346,-0.011220462845260952,0.9641471799247243,1.146067445124434,0.0011480851098895073,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.0613542558408204,0.16104346573357603,6.590483202818568,-0.008435711489128065,-0.518752051018942,0.15307006647568258,0.0012150461706440998,-0.01759999990463257,0.05559999868273735,6.783963409329037e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_083_train_LD_dominant_deep_compact,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012588414829224348,-0.0007999999797903001,0.00021080285659991205,-0.035599999129772186,-0.0012588414829224348,-0.0007999999797903001,0.020800000056624413,3.375076168713822e-07,0.3320279303464284,0.006693458310476711,0.9850253627553592,-0.007543801467531331,1.0007727429199205,0.9811320854181835,0.0012610972626134753,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00018207445100415498,-0.009200000204145908,0.00018207445100415498,-0.009200000204145908,-0.00016255791706498712,0.02280000038444996,0.07319999858736992,6.508604279714744e-09,0.1507041471146195,0.0018453111185570306,1.1509611501296946,0.07018311331220105,1.0334163440456838,1.0701754436128488,0.00018844158330466598,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009162965579889715,-0.014399999752640724,0.0008491773623973131,0.01360000018030405,-0.0009162965579889715,-0.014399999752640724,0.0544000007212162,2.886638421878898e-07,0.4209119043441618,0.013626849004512729,0.8633972966469715,-0.07330841554768473,0.9803674350351125,1.0967742383701042,0.0009468543576076627,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3738363109049092,0.19870690271254562,6.91388317240461,0.022735248430842146,-0.7424370012890344,-0.3046328999362816,0.0012898694026851286,0.005200000014156103,0.04360000044107437,6.326800633389867e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_084_train_LD_dominant_medium_balanced,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012209736742079258,-0.0020000000949949026,0.00010936830949503928,0.03319999948143959,-0.0012209736742079258,-0.0020000000949949026,0.029200000688433647,3.856416189960428e-07,0.2590014662534692,0.004893213340571596,0.6905589733047932,-0.18304065790162605,0.9978111217089111,1.0068965721002798,0.0012331614270806313,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00016791363304946572,0.007600000128149986,0.00010197742813033983,-0.0015999999595806003,-0.00016791363304946572,0.007600000128149986,0.013199999812059104,2.657870709812328e-09,0.13499607891816656,0.0014535604550014187,0.5788666194035924,-0.2667314486359134,0.957327429878743,0.37499999669274653,0.00020233547547832131,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009675791952759027,0.019600000232458115,0.0009675791952759027,0.019600000232458115,-0.0008901673718355596,-0.01360000018030405,0.0551999993622303,3.0087977085647037e-07,0.3275991195831211,0.009285304237809173,1.0944959857412997,0.045116336524204416,1.0102260654121535,1.0,0.0010292305378243327,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2618850014233391,0.1735399374741471,7.271438608253082,0.008715791684196334,-0.4606238842660281,0.08902422101812045,0.0012812084803847186,0.007600000128149986,0.04839999973773956,6.891792605623255e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_085_val_WD_dominant_shallow_wide,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012079919688403606,0.005200000014156103,0.00013640261022374034,-0.03720000013709068,-0.0012079919688403606,0.005200000014156103,0.040800001472234726,4.4750425230114506e-07,0.3133816179457917,0.006467371343493462,1.258237758885487,0.11435366265992095,0.995224175171667,1.1086956675785866,0.001235480303876102,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001732169184833765,-0.019600000232458115,0.0001732169184833765,-0.019600000232458115,-0.00013158947695046663,0.00839999970048666,0.05559999868273735,3.683025607278124e-09,0.19230181209035893,0.0018871679804640053,0.3456248156177012,-0.4862983922319474,0.9759175378598828,0.9893237955298241,0.00020861902157776058,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009199167834594846,0.02199999988079071,0.0009199167834594846,0.02199999988079071,-0.0009119841852225363,-0.020800000056624413,0.07520000264048576,3.1304900100451875e-07,0.8319501047448637,0.022360530473395042,0.9747383944973164,-0.012792380789818047,1.0148642400224677,1.038674070389566,0.0009426535107195377,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.31315352710223,0.18829629114056207,6.97386825384664,-0.020290458046384414,-0.5491099930566052,0.09223718770384541,0.001226006666255897,0.00559999980032444,0.06599999777972698,7.64236278912942e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_086_val_WD_dominant_medium_wide,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011447271099314094,0.00559999980032444,0.0001515102048870176,0.03480000048875809,-0.0011447271099314094,0.00559999980032444,0.03880000114440918,3.7188144097275646e-07,0.21791767469729195,0.004808759335291444,1.5977620611352343,0.23010654827794721,1.0054147298401848,1.0486486660641765,0.0011548544280231,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00014401727821677923,0.02280000038444996,0.00014213810209184885,-0.010400000028312206,-0.00014401727821677923,0.02280000038444996,0.07959999889135361,3.906565654012226e-09,0.1344439088926323,0.0016825888098088632,2.088022758646983,0.35233637951674296,0.6867244090729185,2.1058199959260797,0.00023398722987622023,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009639562340453267,-0.01759999990463257,0.0009605225059203804,0.01600000075995922,-0.0009639562340453267,-0.01759999990463257,0.06519999913871288,3.153157961472985e-07,0.4964832144827891,0.01417707162782494,0.9572806191215522,-0.021825884577358533,0.9913817485015286,0.9819276994367336,0.0009814141085371375,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1875301694221758,0.14940229974176122,7.948540092587578,0.1305423435914909,-0.6070474881794466,0.05717654524280566,0.001165823384685322,0.007600000128149986,0.06359999999403954,6.911038027740674e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_087_val_WD_dominant_shallow_compact,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0013516759499907494,0.002400000113993883,0.00026841842918656766,-0.03720000013709068,-0.0013516759499907494,0.002400000113993883,0.021599999628961086,3.6432200973486837e-07,0.26909895127262295,0.0067663643257407135,1.178374777701432,0.08188433851113934,0.9851421460765711,1.069306904673372,0.0013742955634370446,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00016732735093683004,0.02280000038444996,8.159849676303566e-05,-0.01080000028014183,-0.00016732735093683004,0.02280000038444996,0.028000001329928637,5.4017231977138726e-09,0.13910798027622112,0.00129991204925519,0.5635232421503591,-0.2791623086135526,0.8655639565696257,0.6829268544766072,0.0002045891887973994,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010486090322956443,-0.01360000018030405,0.0009525230270810425,0.013199999928474426,-0.0010486090322956443,-0.01360000018030405,0.05080000124871731,3.440899684288929e-07,0.3828784605711503,0.011822458365759425,0.6992148402311927,-0.17701420247005548,1.0004988341653531,1.0039525992881897,0.001080879126675427,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2890180308971997,0.15957077021405425,8.078033521854048,-0.05981763889822643,-0.7263350392689485,0.1491592214884319,0.0014136750869333037,0.004399999976158142,0.04359999857842922,7.138137013614752e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_088_val_sharp_shallow_compact,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.00148785172495991,-0.002400000113993883,0.00015927855565678328,-0.03880000114440918,-0.00148785172495991,-0.002400000113993883,0.01880000066012144,4.05757737776173e-07,0.2935058588918309,0.0069551468422150535,0.5691088662480472,-0.2746088197068647,1.0196027764713071,0.9791667020359051,0.0014997194521129131,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00024427566677331924,0.03799999877810478,0.00024427566677331924,0.03799999877810478,-0.0001500963553553447,0.01759999990463257,0.02839999832212925,4.6901453958313805e-09,0.3619721943081035,0.0029539613513382395,0.43647997030160174,-0.3922922987781599,1.0361651762433344,0.5568627048159215,0.0002632048272062093,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010201638797298074,-0.013199999928474426,0.0009225368849001825,0.020400000736117363,-0.0010201638797298074,-0.013199999928474426,0.0551999993622303,3.7455610275691625e-07,0.44699231986407567,0.016372499695728234,0.8829019647473121,-0.062190192290973896,1.004465057890208,1.0375939554785103,0.0010408008238300681,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.4584438388016352,0.23944747665249252,6.09087161489807,0.06650633995430386,-0.43831991811639054,0.32638057988593056,0.0015102624458722355,-0.002400000113993883,0.04360000044107437,7.850039859289206e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_089_val_sharp_deep_balanced,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001284339465200901,0.004399999976158142,0.00023861814406700432,0.03519999980926514,-0.001284339465200901,0.004399999976158142,0.028800000436604023,4.077870370219968e-07,0.19907123340117827,0.006852625085030416,1.3932296827338835,0.16430921176135557,1.008742013476084,0.9536424010569216,0.0012942067114636302,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001413095451425761,0.035599999129772186,0.0001413095451425761,0.035599999129772186,-0.00013877202582079917,0.02280000038444996,0.06199999898672104,3.9755157390643255e-09,0.17094347843657293,0.002048060037154252,0.9041909870533974,-0.05031481274620478,0.9329311490075826,1.0402684509223938,0.00015512709796894342,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009971524123102427,0.035599999129772186,0.0009971524123102427,0.035599999129772186,-0.00099471106659621,-0.01759999990463257,0.06680000014603138,3.5513474322787106e-07,0.844217917629035,0.01859461144838747,1.2062959781347478,0.09350331060710858,0.9792407308675781,1.1096345677364454,0.001044093631207943,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2880071785869645,0.14171308558055282,9.088837303276648,-0.015892403095062704,-0.3957023500663738,0.268647349034475,0.0013494640155760267,0.00559999980032444,0.06359999813139439,7.668972959889322e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_090_val_sharp_deep_wide,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011037460062652826,0.003599999938160181,0.0001645455922698602,-0.03720000013709068,-0.0011037460062652826,0.003599999938160181,0.042000001296401024,4.4575367442581444e-07,0.25972702597928743,0.004424067750690879,1.2354177927196996,0.10531265944397843,0.9759321316323284,1.0447761595134104,0.0011541456915438175,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00020985053561162204,0.00800000037997961,8.418473589699715e-05,-0.019600000232458115,-0.00020985053561162204,0.00800000037997961,0.01959999930113554,7.011100826222714e-09,0.11901783867836882,0.0011075405070801094,0.22547659559739455,-0.6320181121248107,0.8824447765968865,0.35897434366662445,0.0002448175218887627,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010214486392214894,0.020400000736117363,0.0010214486392214894,0.020400000736117363,-0.001013836357742548,-0.021199999377131462,0.058800000697374344,3.052376924890333e-07,0.2880915738144111,0.00859574266762998,0.9738162849825487,-0.01326552790990008,0.9960480711209838,0.9639344415471491,0.001028016791678965,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.0805692659265935,0.2054440405065911,5.259676860239352,-0.06213985096515041,-0.727987570392814,0.20586791819808548,0.001194627276163163,-0.01360000018030405,0.05719999969005585,7.580024677410704e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_091_val_sharp_medium_balanced,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012902829330414534,0.004800000227987766,0.00035900581860914826,0.03759999945759773,-0.0012902829330414534,0.004800000227987766,0.025200000032782555,4.227108373164905e-07,0.3782700451822133,0.007773559857979195,1.8448299249955757,0.2969702749442533,0.9990600668017352,0.9618320550990337,0.0013220510445535183,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00018161472689826041,0.02280000038444996,0.0001342472096439451,-0.009200000204145908,-0.00018161472689826041,0.02280000038444996,0.06999999843537807,5.069846374613824e-09,0.15675706351849883,0.0019389576292264898,0.8137977840169899,-0.10265875150130077,0.9949255125347932,1.0233918145376162,0.00018415076192468405,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009576376178301871,-0.012799999676644802,0.0008883008849807084,0.020400000736117363,-0.0009576376178301871,-0.012799999676644802,0.06720000132918358,3.1849845096487555e-07,0.5946247371807181,0.014727640887710605,1.1777759849249931,0.08163189701585222,1.0149008313326544,1.1200000298023225,0.0009645669488236308,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3473603260959748,0.18964869749975216,7.10450608867343,0.011292507443345347,-0.6208663747583841,0.21060402560767888,0.0013605964630532708,0.005200000014156103,0.04800000041723251,7.462791346559799e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
