seed,source_index,sample_id,split,component_types,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,component_count_error,predicted_component_count_is_2,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,notes,min_component_distance,min_component_distance_bin,union_mask_area,union_mask_area_bin,polygon_component_present
2026,114,sample_115,train,rotated_rect+polygon,0.6,0.7828418230563002,0.8781954887218045,0.08791208791208792,1.0834218324243088,693,637,0,0.04648502171039581,0.16467106342315674,0.21115608513355255,2.2136864475702247e-29,0.9997193217277527,0.08934763073921204,2,2,0,1,0,0,0,0.5223665223665224,0.47763347763347763,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,637,small,yes
2026,115,sample_116,train,rectangular_notch+rectangular_notch,0.6,0.6239396795475967,0.7684271619268718,0.18440463645943098,4.176539222361198,774,949,0,0.12104292213916779,0.2445695996284485,0.3656125068664551,9.260179924883524e-22,0.9995930790901184,0.10013770312070847,2,2,0,1,0,0,0,0.5297157622739018,0.4702842377260982,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,949,large,no
2026,116,sample_117,train,rectangular_notch+rotated_rect,0.6,0.6615384615384615,0.7962962962962963,0.0,1.3181195792988443,702,702,0,0.09227974712848663,0.213151216506958,0.30543094873428345,3.768506289654274e-31,0.9999607801437378,0.08824377506971359,2,2,0,1,0,0,0,0.5341880341880342,0.4658119658119658,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,702,medium,no
2026,117,sample_118,train,rotated_rect+rotated_rect,0.6,0.616504854368932,0.7627627627627628,0.208955223880597,0.8400672457641318,729,603,0,0.12214178591966629,0.25197088718414307,0.37411266565322876,9.669900301547265e-34,0.9999980926513672,0.09264279901981354,2,2,0,1,0,0,0,0.5775034293552812,0.4224965706447188,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,603,small,no
2026,118,sample_119,train,rectangular_notch+polygon,0.6,0.6997663551401869,0.8233676975945017,0.02364394993045897,1.8144572862875457,736,719,0,0.07844189554452896,0.20276200771331787,0.28120389580726624,2.2997765507901967e-25,0.9999037981033325,0.09582528471946716,2,2,0,1,0,0,0,0.5285326086956522,0.47146739130434784,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,719,medium,yes
2026,119,sample_120,train,rotated_rect+polygon,0.6,0.6788321167883211,0.808695652173913,0.0658682634730539,3.705920123253959,712,668,0,0.08647866547107697,0.2110418677330017,0.2975205183029175,1.2869245285081764e-36,0.9999924898147583,0.09067253023386002,2,2,0,1,0,0,0,0.5716292134831461,0.42837078651685395,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,668,medium,yes
2026,120,sample_121,train,rectangular_notch+rectangular_notch,0.6,0.753072625698324,0.8591459528362014,0.13214285714285715,1.9466520229369504,729,840,0,0.06953896582126617,0.16607773303985596,0.23561669886112213,0.0,0.9997779726982117,0.09254910796880722,2,2,0,1,0,0,0,0.5596707818930041,0.4403292181069959,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,840,large,no
2026,121,sample_122,train,rectangular_notch+rotated_rect,0.6,0.8102016607354685,0.8951507208387942,0.03096774193548387,1.5821339929696794,751,775,0,0.045896317809820175,0.14748942852020264,0.1933857500553131,0.0,0.9998812675476074,0.09766463190317154,2,2,0,1,0,0,0,0.7097203728362184,0.29027962716378164,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,775,medium,no
2026,122,sample_123,train,rotated_rect+rotated_rect,0.6,0.662534435261708,0.7970173985086992,0.18659420289855072,2.4493864384905475,655,552,0,0.0764346718788147,0.23496848344802856,0.31140315532684326,0.0,0.9998741149902344,0.08403879404067993,2,2,0,1,0,0,0,0.5786259541984733,0.4213740458015267,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,552,small,no
2026,123,sample_124,train,rectangular_notch+polygon,0.6,0.7751842751842751,0.873356401384083,0.0013831258644536654,2.265249555654769,722,723,0,0.05478248745203018,0.16455423831939697,0.21933671832084656,0.0,0.9994038343429565,0.09200459718704224,2,2,0,1,0,0,0,0.628808864265928,0.37119113573407203,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,723,medium,yes
2026,124,sample_125,train,rotated_rect+polygon,0.6,0.7966850828729282,0.8868388683886839,0.12888377445339472,0.5402950461128957,757,869,0,0.050345487892627716,0.13507580757141113,0.18542128801345825,0.0,0.9999818801879883,0.09683692455291748,2,2,0,1,0,0,0,0.6486129458388376,0.3513870541611625,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,869,large,yes
2026,125,sample_126,train,rectangular_notch+rectangular_notch,0.6,0.6184909670563231,0.7642810242941562,0.128992628992629,3.7099175448841946,709,814,0,0.11353836208581924,0.23905318975448608,0.35259154438972473,0.0,0.9997705817222595,0.08946627378463745,2,2,0,1,0,0,0,0.5712270803949224,0.4287729196050776,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,814,large,no
2026,126,sample_127,train,rectangular_notch+rotated_rect,0.6,0.8656934306569343,0.9280125195618153,0.009345794392523364,1.1082308610616232,636,642,0,0.02846931293606758,0.11952847242355347,0.14799778163433075,0.0,0.9999717473983765,0.08171435445547104,2,2,0,1,0,0,0,0.660377358490566,0.33962264150943394,1.0,multi_defect_pilot_gate_only,0.022014540649307218,near,642,small,no
2026,127,sample_128,train,rotated_rect+rotated_rect,0.6,0.7412236710130391,0.8513824884792627,0.035169988276670575,0.576197336636886,883,853,0,0.07760140299797058,0.1670360565185547,0.24463745951652527,0.0,0.999955415725708,0.11121846735477448,2,2,0,1,0,0,0,0.6930917327293318,0.30690826727066817,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,853,large,no
2026,128,sample_129,train,rectangular_notch+polygon,0.6,0.66015625,0.7952941176470588,0.26868327402135234,0.2688170614372456,713,562,0,0.08843651413917542,0.23072630167007446,0.3191628158092499,0.0,0.9999144077301025,0.09080856293439865,2,2,0,1,0,0,0,0.5525946704067322,0.4474053295932679,1.0,multi_defect_pilot_gate_only,0.022014540649307218,near,562,small,yes
2026,129,sample_130,train,rotated_rect+polygon,0.6,0.5196374622356495,0.68389662027833,0.21841794569067297,10.012226962033239,662,847,0,0.17037421464920044,0.32349830865859985,0.4938725233078003,9.010127608347333e-37,0.9986822009086609,0.08609472960233688,2,2,0,1,0,0,0,0.5090634441087614,0.4909365558912387,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,847,large,yes
2026,130,sample_131,train,rectangular_notch+rectangular_notch,0.6,0.6235154394299287,0.7681053401609363,0.013254786450662739,2.589499585839689,688,679,0,0.0981474220752716,0.24425160884857178,0.3423990309238434,0.0,0.9995672106742859,0.08739590644836426,2,2,0,1,0,0,0,0.5566860465116279,0.4433139534883721,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,679,medium,no
2026,131,sample_132,train,rectangular_notch+rotated_rect,0.6,0.6528925619834711,0.79,0.10526315789473684,4.431024741339143,630,570,0,0.08497597277164459,0.23683381080627441,0.3218097686767578,0.0,0.9995063543319702,0.08008630573749542,2,2,0,1,0,0,0,0.5285714285714286,0.4714285714285714,1.0,multi_defect_pilot_gate_only,0.024083189157584593,medium,570,small,no
2026,132,sample_133,train,rotated_rect+rotated_rect,0.6,0.8022249690976514,0.8902606310013718,0.05080213903743316,0.6129099664462146,710,748,0,0.04498954117298126,0.14073455333709717,0.18572409451007843,0.0,0.9999035596847534,0.0906490832567215,2,2,0,1,0,0,0,0.5591549295774648,0.44084507042253523,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,748,medium,no
2026,133,sample_134,train,rectangular_notch+polygon,0.6,0.6655518394648829,0.7991967871485943,0.04960835509138381,2.76183047144327,728,766,0,0.09514547884464264,0.21782386302947998,0.3129693269729614,0.0,0.9997779726982117,0.09339089691638947,2,2,0,1,0,0,0,0.5453296703296703,0.45467032967032966,1.0,multi_defect_pilot_gate_only,0.024083189157584593,medium,766,medium,yes
2026,134,sample_135,train,rotated_rect+polygon,0.6,0.6164053075995175,0.7626865671641792,0.1069182389937107,3.3227815731147627,704,636,0,0.11282306909561157,0.2538965344429016,0.3667196035385132,0.0,0.999890923500061,0.09001361578702927,2,2,0,1,0,0,0,0.5355113636363636,0.46448863636363635,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,636,small,yes
2026,135,sample_136,train,rectangular_notch+rectangular_notch,0.6,0.732620320855615,0.845679012345679,0.13157894736842105,2.6836703585527384,688,608,0,0.06622593104839325,0.17794394493103027,0.24416987597942352,0.0,0.9999325275421143,0.08841453492641449,2,2,0,1,0,0,0,0.5130813953488372,0.48691860465116277,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,608,small,no
2026,136,sample_137,train,rectangular_notch+rotated_rect,0.6,0.7305458768873403,0.8442953020134228,0.09462915601023018,2.5603196210876864,708,782,0,0.06410600244998932,0.16901934146881104,0.23312534391880035,9.277324509031738e-38,0.9998751878738403,0.08992336690425873,2,2,0,1,0,0,0,0.5550847457627118,0.4449152542372881,1.0,multi_defect_pilot_gate_only,0.026012304780622574,medium,782,large,no
2026,137,sample_138,train,rotated_rect+rotated_rect,0.6,0.6757075471698113,0.8064743138634765,0.07142857142857142,1.5870988083057531,735,686,0,0.0910341739654541,0.21830761432647705,0.30934178829193115,5.635518512102488e-35,0.9999752044677734,0.09405241906642914,2,2,0,1,0,0,0,0.5891156462585034,0.4108843537414966,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,686,medium,no
2026,138,sample_139,train,rectangular_notch+polygon,0.6,0.8216783216783217,0.9021113243761996,0.006418485237483954,2.1205467513193557,784,779,0,0.04422139376401901,0.12949883937835693,0.17372024059295654,0.0,0.9999575614929199,0.10000970959663391,2,2,0,1,0,0,0,0.6428571428571429,0.35714285714285715,1.0,multi_defect_pilot_gate_only,0.026012304780622574,medium,779,large,yes
2026,139,sample_140,train,rotated_rect+polygon,0.6,0.6269035532994924,0.7706708268330733,0.19145299145299147,6.419890041203708,697,585,0,0.09908774495124817,0.24887096881866455,0.3479587137699127,3.876795981046251e-34,0.9998700618743896,0.08900460600852966,2,2,0,1,0,0,0,0.533715925394548,0.46628407460545196,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,585,small,yes
2026,140,sample_141,train,rectangular_notch+rectangular_notch,0.6,0.7052631578947368,0.8271604938271605,0.1275797373358349,3.5610615667970964,601,533,0,0.06744357198476791,0.19417107105255127,0.2616146504878998,0.0,0.9999862909317017,0.07668706029653549,2,2,0,1,0,0,0,0.5640599001663894,0.43594009983361065,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,533,small,no
2026,141,sample_142,train,rectangular_notch+rotated_rect,0.6,0.6172707889125799,0.7633487145682267,0.009186351706036745,8.68080221552523,755,762,0,0.13110661506652832,0.24871355295181274,0.37982016801834106,6.394694534687936e-30,0.9999476671218872,0.09732537716627121,2,2,0,1,0,0,0,0.5364238410596026,0.46357615894039733,1.0,multi_defect_pilot_gate_only,0.0280713376952364,far,762,medium,no
