sample_id,source_index,split,defect_type,stage,lambda_smooth,iou,dice,area_error,center_error_px,pred_area,true_area
rot_p3_0005,204,val,rotated_rect,pre_refine,0.01,0.6993243243243243,0.8230616302186878,0.09583333333333334,0.47047732525683605,263.0,240.0
rot_p3_0008,207,val,rotated_rect,pre_refine,0.01,0.6816,0.8106565176022835,0.12321428571428572,3.4035596309625724,491.0,560.0
rot_p3_0012,211,val,rotated_rect,pre_refine,0.01,0.7068403908794788,0.8282442748091603,0.12857142857142856,0.7267384276893846,488.0,560.0
rot_p3_0013,212,val,rotated_rect,pre_refine,0.01,0.5794117647058824,0.7337057728119181,0.2375,3.5640175351878076,297.0,240.0
rot_p3_0018,217,val,rotated_rect,pre_refine,0.01,0.704,0.8262910798122066,0.02411873840445269,3.6090014494954,526.0,539.0
rot_v7_0001,248,val,rotated_rect,pre_refine,0.01,0.759581881533101,0.8633663366336634,0.0954356846473029,0.3959600680088293,264.0,241.0
rot_v7_0007,254,val,rotated_rect,pre_refine,0.01,0.6503267973856209,0.7881188118811882,0.11297071129707113,3.219416150443416,266.0,239.0
rot_v7_0008,255,val,rotated_rect,pre_refine,0.01,0.7037037037037037,0.8260869565217391,0.10833333333333334,0.33060642164694204,266.0,240.0
rot_v7_0013,260,val,rotated_rect,pre_refine,0.01,0.6711409395973155,0.8032128514056225,0.075,3.069219887937256,258.0,240.0
rot_v7_0018,265,val,rotated_rect,pre_refine,0.01,0.6481481481481481,0.7865168539325843,0.225,3.163010871606684,294.0,240.0
rot_v7_0019,266,val,rotated_rect,pre_refine,0.01,0.7773851590106007,0.8747514910536779,0.09583333333333334,0.5694164092656482,263.0,240.0
rot_v7_0023,270,val,rotated_rect,pre_refine,0.01,0.6558441558441559,0.792156862745098,0.125,3.0047472227744754,270.0,240.0
rot_v7_0028,275,val,rotated_rect,pre_refine,0.01,0.639871382636656,0.7803921568627451,0.125,3.2583306363328584,270.0,240.0
rot_v8_0001,280,val,rotated_rect,pre_refine,0.01,0.7602996254681648,0.8638297872340426,0.041666666666666664,0.23530537613452066,230.0,240.0
rot_v8_0007,286,val,rotated_rect,pre_refine,0.01,0.6632302405498282,0.7975206611570248,0.02510460251046025,2.3719438142901517,245.0,239.0
rot_v8_0013,292,val,rotated_rect,pre_refine,0.01,0.658307210031348,0.7939508506616257,0.20416666666666666,2.7494965925315373,289.0,240.0
rot_v8_0020,299,val,rotated_rect,pre_refine,0.01,0.5975975975975976,0.7481203007518797,0.24472573839662448,3.697488621418124,295.0,237.0
rot_v8_0021,300,val,rotated_rect,pre_refine,0.01,0.6162361623616236,0.7625570776255708,0.20491803278688525,2.997758417119423,194.0,244.0
rot_v8_0022,301,val,rotated_rect,pre_refine,0.01,0.7722007722007722,0.8714596949891068,0.0875,0.1878539034769307,219.0,240.0
rot_v8_0027,306,val,rotated_rect,pre_refine,0.01,0.6790540540540541,0.8088531187122736,0.036885245901639344,3.2464522617266076,253.0,244.0
rot_v8_0034,313,val,rotated_rect,pre_refine,0.01,0.6370106761565836,0.7782608695652173,0.07531380753138076,3.3024458893514956,221.0,239.0
rot_v9_0001,320,val,rotated_rect,pre_refine,0.01,0.7111801242236024,0.8312159709618875,0.2863070539419087,0.6012659255840849,310.0,241.0
rot_v9_0015,334,val,rotated_rect,pre_refine,0.01,0.5606557377049181,0.7184873949579832,0.016666666666666666,3.821447419781396,236.0,240.0
rot_v9_0016,335,val,rotated_rect,pre_refine,0.01,0.66,0.7951807228915663,0.075,1.5976329179518622,258.0,240.0
rot_v9_0029,348,val,rotated_rect,pre_refine,0.01,0.6819787985865724,0.8109243697478992,0.024896265560165973,1.3882733292111835,235.0,241.0
rot_v9_0042,361,val,rotated_rect,pre_refine,0.01,0.6217765042979942,0.7667844522968198,0.35833333333333334,2.966565250335977,326.0,240.0
rot_v9_0043,362,val,rotated_rect,pre_refine,0.01,0.7549668874172185,0.8603773584905661,0.20833333333333334,0.3974593197466624,290.0,240.0
rot_v9_0055,374,val,rotated_rect,pre_refine,0.01,0.8268551236749117,0.9052224371373307,0.15416666666666667,0.8139167396026622,277.0,240.0
rot_v9_0068,387,val,rotated_rect,pre_refine,0.01,0.6291390728476821,0.7723577235772358,0.058577405857740586,3.81547782147791,253.0,239.0
rect_p2_0001,0,val,rectangular_notch,post_refine,0.01,0.7120141342756183,0.8317853457172343,0.01875,2.8764309617223383,489.0,480.0
rect_p2_0002,1,val,rectangular_notch,post_refine,0.01,0.7862068965517242,0.8803088803088803,0.21367521367521367,0.6368082109086396,284.0,234.0
rect_p2_0005,4,val,rectangular_notch,post_refine,0.01,0.6121495327102804,0.7594202898550725,0.6136363636363636,2.342818263702562,426.0,264.0
rect_p2_0006,5,val,rectangular_notch,post_refine,0.01,0.7115987460815048,0.8315018315018315,0.05263157894736842,2.046976989591815,280.0,266.0
rect_p2_0014,13,val,rectangular_notch,post_refine,0.01,0.587890625,0.7404674046740467,0.412109375,3.5554358762536493,301.0,512.0
rect_p2_0018,17,val,rectangular_notch,post_refine,0.01,0.7369308600337268,0.8485436893203884,0.09259259259259259,2.4433242524783476,490.0,540.0
rect_p2_0025,24,val,rectangular_notch,post_refine,0.01,0.5827956989247312,0.7364130434782609,0.4172043010752688,1.8576871330190612,271.0,465.0
rect_p2_0030,29,val,rectangular_notch,post_refine,0.01,0.581888246628131,0.7356881851400731,0.28055555555555556,3.772260156407757,461.0,360.0
rect_p2_0035,34,val,rectangular_notch,post_refine,0.01,0.7955974842767296,0.8861646234676007,0.06884057971014493,1.5030840649831319,295.0,276.0
rect_p2_0040,39,val,rectangular_notch,post_refine,0.01,0.8172043010752689,0.8994082840236687,0.07407407407407407,1.6593974810153247,325.0,351.0
rect_p2_0041,40,val,rectangular_notch,post_refine,0.01,0.6274038461538461,0.7710487444608567,0.5451127819548872,2.3083283636347027,411.0,266.0
rect_p2_0045,44,val,rectangular_notch,post_refine,0.01,0.7253333333333334,0.8408037094281299,0.03939393939393939,2.4913033263394233,317.0,330.0
rect_p2_0047,46,val,rectangular_notch,post_refine,0.01,0.6986301369863014,0.8225806451612904,0.039473684210526314,1.7110540308508517,316.0,304.0
rect_p2_0049,48,val,rectangular_notch,post_refine,0.01,0.5854700854700855,0.738544474393531,0.34375,3.735091920847445,294.0,448.0
rect_p2_0050,49,val,rectangular_notch,post_refine,0.01,0.647887323943662,0.7863247863247863,0.2792207792207792,3.83269908985573,394.0,308.0
rect_p2_0059,58,val,rectangular_notch,post_refine,0.01,0.7280701754385965,0.8426395939086294,0.08116883116883117,2.380882175281886,283.0,308.0
rect_p2_0073,72,val,rectangular_notch,post_refine,0.01,0.6891891891891891,0.816,0.13675213675213677,0.9904998449784682,266.0,234.0
rect_p2_0076,75,val,rectangular_notch,post_refine,0.01,0.7462039045553145,0.8546583850931677,0.15240641711229946,2.0563171055418867,431.0,374.0
rect_p2_0091,90,val,rectangular_notch,post_refine,0.01,0.6982248520710059,0.8222996515679443,0.16025641025641027,2.484709372434204,262.0,312.0
rect_v9_0001,120,val,rectangular_notch,post_refine,0.01,0.6608040201005025,0.7957639939485628,0.23733333333333334,3.342542131613136,286.0,375.0
rect_v9_0009,128,val,rectangular_notch,post_refine,0.01,0.7368421052631579,0.8484848484848485,0.10902255639097744,2.765771935312355,295.0,266.0
rect_v9_0012,131,val,rectangular_notch,post_refine,0.01,0.7807486631016043,0.8768768768768769,0.017857142857142856,1.8678321823772954,330.0,336.0
rect_v9_0021,140,val,rectangular_notch,post_refine,0.01,0.6856368563685636,0.8135048231511254,0.05625,2.4636562687252805,302.0,320.0
rect_v9_0032,151,val,rectangular_notch,post_refine,0.01,0.5606407322654462,0.718475073313783,0.3284313725490196,2.8806003142378738,274.0,408.0
rect_v9_0033,152,val,rectangular_notch,post_refine,0.01,0.7601809954751131,0.8637532133676092,0.16111111111111112,0.42672344768427606,418.0,360.0
rect_v9_0035,154,val,rectangular_notch,post_refine,0.01,0.6736526946107785,0.8050089445438283,0.18506493506493507,2.1844171367506093,251.0,308.0
rect_v9_0046,165,val,rectangular_notch,post_refine,0.01,0.8063063063063063,0.8927680798004988,0.12169312169312169,1.2029550434644904,424.0,378.0
rect_v9_0048,167,val,rectangular_notch,post_refine,0.01,0.6754807692307693,0.806312769010043,0.4201388888888889,0.9771772252438794,409.0,288.0
rect_v9_0053,172,val,rectangular_notch,post_refine,0.01,0.6826347305389222,0.8113879003558719,0.27076923076923076,2.0616683150650332,237.0,325.0
rect_v9_0056,175,val,rectangular_notch,post_refine,0.01,0.6831168831168831,0.8117283950617284,0.15384615384615385,3.8259174958149216,297.0,351.0
rect_v9_0067,186,val,rectangular_notch,post_refine,0.01,0.6416184971098265,0.7816901408450704,0.2360248447204969,2.4851997625421527,246.0,322.0
rect_v9_0076,195,val,rectangular_notch,post_refine,0.01,0.6168478260869565,0.7630252100840336,0.16923076923076924,4.031647778941395,270.0,325.0
rect_v9_0077,196,val,rectangular_notch,post_refine,0.01,0.5661764705882353,0.7230046948356808,0.04807692307692308,3.304990251516077,327.0,312.0
rot_p3_0001,200,val,rotated_rect,post_refine,0.01,0.6234177215189873,0.7680311890838206,0.1375,3.859829825199803,273.0,240.0
rot_p3_0002,201,val,rotated_rect,post_refine,0.01,0.7067307692307693,0.828169014084507,0.02411873840445269,2.687716442887976,526.0,539.0
rot_p3_0003,202,val,rotated_rect,post_refine,0.01,0.6122448979591837,0.759493670886076,0.025,0.8607686076909022,546.0,560.0
rot_p3_0004,203,val,rotated_rect,post_refine,0.01,0.684887459807074,0.8129770992366412,0.12857142857142856,2.8979917232652674,488.0,560.0
rot_p3_0005,204,val,rotated_rect,post_refine,0.01,0.7377622377622378,0.8490945674044266,0.07083333333333333,0.8607002176268008,257.0,240.0
rot_p3_0008,207,val,rotated_rect,post_refine,0.01,0.6756329113924051,0.8064211520302171,0.10892857142857143,3.635428252244826,499.0,560.0
rot_p3_0012,211,val,rotated_rect,post_refine,0.01,0.749211356466877,0.8566275924256087,0.019642857142857142,0.7252650823449838,549.0,560.0
rot_p3_0013,212,val,rotated_rect,post_refine,0.01,0.5358974358974359,0.6978297161936561,0.49583333333333335,4.484110866718354,359.0,240.0
rot_p3_0018,217,val,rotated_rect,post_refine,0.01,0.6822429906542056,0.8111111111111111,0.0037105751391465678,3.878373656075325,541.0,539.0
rot_v7_0001,248,val,rotated_rect,post_refine,0.01,0.7294520547945206,0.8435643564356435,0.0954356846473029,0.8311205648841943,264.0,241.0
rot_v7_0007,254,val,rotated_rect,post_refine,0.01,0.6524590163934426,0.7896825396825397,0.1087866108786611,3.6839421452782095,265.0,239.0
rot_v7_0008,255,val,rotated_rect,post_refine,0.01,0.7224080267558528,0.8388349514563107,0.14583333333333334,0.524458425679578,275.0,240.0
rot_v7_0013,260,val,rotated_rect,post_refine,0.01,0.6245847176079734,0.7689161554192229,0.0375,3.8675044152227827,249.0,240.0
rot_v7_0018,265,val,rotated_rect,post_refine,0.01,0.6551724137931034,0.7916666666666666,0.2,3.7400735390043467,288.0,240.0
rot_v7_0019,266,val,rotated_rect,post_refine,0.01,0.7508896797153025,0.8577235772357723,0.05,0.7028203775191713,252.0,240.0
rot_v7_0023,270,val,rotated_rect,post_refine,0.01,0.6430976430976431,0.7827868852459017,0.03333333333333333,3.4954695548800805,248.0,240.0
rot_v7_0028,275,val,rotated_rect,post_refine,0.01,0.6565656565656566,0.7926829268292683,0.05,3.3133415634483834,252.0,240.0
rot_v8_0001,280,val,rotated_rect,post_refine,0.01,0.710801393728223,0.8309572301425662,0.04583333333333333,0.10738511531428978,251.0,240.0
rot_v8_0007,286,val,rotated_rect,post_refine,0.01,0.6319018404907976,0.7744360902255639,0.22594142259414227,3.26883110980342,293.0,239.0
rot_v8_0013,292,val,rotated_rect,post_refine,0.01,0.6737804878048781,0.8051001821493625,0.2875,3.2297404163942427,309.0,240.0
rot_v8_0020,299,val,rotated_rect,post_refine,0.01,0.6348314606741573,0.7766323024054983,0.45569620253164556,3.40169878434471,345.0,237.0
rot_v8_0021,300,val,rotated_rect,post_refine,0.01,0.6190476190476191,0.7647058823529411,0.04918032786885246,3.341596515992233,232.0,244.0
rot_v8_0022,301,val,rotated_rect,post_refine,0.01,0.7097902097902098,0.8302658486707567,0.0375,0.6378655577775604,249.0,240.0
rot_v8_0027,306,val,rotated_rect,post_refine,0.01,0.6779661016949152,0.8080808080808081,0.028688524590163935,2.72651115929811,251.0,244.0
rot_v8_0034,313,val,rotated_rect,post_refine,0.01,0.5962732919254659,0.7470817120622568,0.1506276150627615,2.9491200590778206,275.0,239.0
rot_v9_0001,320,val,rotated_rect,post_refine,0.01,0.7138263665594855,0.8330206378986866,0.21161825726141079,1.2577074640941868,292.0,241.0
rot_v9_0015,334,val,rotated_rect,post_refine,0.01,0.5876623376623377,0.7402862985685071,0.0375,3.6558504318644163,249.0,240.0
rot_v9_0016,335,val,rotated_rect,post_refine,0.01,0.6565656565656566,0.7926829268292683,0.05,1.6332972392737006,252.0,240.0
rot_v9_0029,348,val,rotated_rect,post_refine,0.01,0.6958041958041958,0.8206185567010309,0.012448132780082987,1.3911725777006745,244.0,241.0
rot_v9_0042,361,val,rotated_rect,post_refine,0.01,0.6281690140845071,0.7716262975778547,0.4083333333333333,3.807820568529875,338.0,240.0
rot_v9_0043,362,val,rotated_rect,post_refine,0.01,0.7290969899665551,0.8433268858800773,0.15416666666666667,1.1406431941585613,277.0,240.0
rot_v9_0055,374,val,rotated_rect,post_refine,0.01,0.7852112676056338,0.8796844181459567,0.1125,0.9439673565632244,267.0,240.0
rot_v9_0068,387,val,rotated_rect,post_refine,0.01,0.6178343949044586,0.7637795275590551,0.12552301255230125,3.822695418754663,269.0,239.0
rect_p2_0026,25,test,rectangular_notch,pre_refine,0.01,0.5580865603644647,0.716374269005848,0.3557692307692308,1.4535054913589276,268.0,416.0
rect_p2_0043,42,test,rectangular_notch,pre_refine,0.01,0.6825396825396826,0.8113207547169812,0.1695906432748538,3.5773287869582213,400.0,342.0
rect_p2_0063,62,test,rectangular_notch,pre_refine,0.01,0.6437246963562753,0.7832512315270936,0.30833333333333335,3.324692737241712,332.0,480.0
rect_p2_0068,67,test,rectangular_notch,pre_refine,0.01,0.6705336426914154,0.8027777777777778,0.0,0.917087445512177,360.0,360.0
rect_p2_0071,70,test,rectangular_notch,pre_refine,0.01,0.7848837209302325,0.8794788273615635,0.08843537414965986,2.0567913421151856,320.0,294.0
rect_p2_0081,80,test,rectangular_notch,pre_refine,0.01,0.62004662004662,0.7654676258992805,0.48214285714285715,2.952284692144254,415.0,280.0
rect_p2_0089,88,test,rectangular_notch,pre_refine,0.01,0.6950904392764858,0.8201219512195121,0.259946949602122,1.295752216119284,279.0,377.0
rect_p2_0092,91,test,rectangular_notch,pre_refine,0.01,0.7873417721518987,0.8810198300283286,0.11229946524064172,1.6618919606741593,332.0,374.0
rect_p2_0094,93,test,rectangular_notch,pre_refine,0.01,0.6838709677419355,0.8122605363984674,0.0425,3.7970738612468478,383.0,400.0
rect_p2_0095,94,test,rectangular_notch,pre_refine,0.01,0.7037037037037037,0.8260869565217391,0.2917771883289125,1.4915586330891297,267.0,377.0
rect_p2_0100,99,test,rectangular_notch,pre_refine,0.01,0.5796019900497512,0.7338582677165354,0.14327485380116958,2.9725830983588226,293.0,342.0
rect_p2_0102,101,test,rectangular_notch,pre_refine,0.01,0.7211055276381909,0.8379562043795621,0.16844919786096257,1.8306419603724362,311.0,374.0
rect_p2_0104,103,test,rectangular_notch,pre_refine,0.01,0.8017094017094017,0.889943074003795,0.15087719298245614,0.265011053633452,484.0,570.0
rect_p2_0112,111,test,rectangular_notch,pre_refine,0.01,0.8247978436657682,0.9039881831610044,0.01488095238095238,1.4824453005451688,341.0,336.0
rect_p2_0114,113,test,rectangular_notch,pre_refine,0.01,0.7075471698113207,0.8287292817679558,0.35064935064935066,1.4711852686438094,416.0,308.0
rect_p2_0115,114,test,rectangular_notch,pre_refine,0.01,0.7239583333333334,0.8398791540785498,0.24867724867724866,1.9025198890389683,284.0,378.0
rect_p2_0116,115,test,rectangular_notch,pre_refine,0.01,0.7544303797468355,0.86002886002886,0.2647058823529412,0.7509039037114906,387.0,306.0
rect_p2_0117,116,test,rectangular_notch,pre_refine,0.01,0.6545842217484008,0.7912371134020618,0.1523809523809524,1.6124769952920015,356.0,420.0
rect_p2_0118,117,test,rectangular_notch,pre_refine,0.01,0.7075718015665796,0.8287461773700305,0.2032967032967033,0.990567883822888,290.0,364.0
rect_p2_0120,119,test,rectangular_notch,pre_refine,0.01,0.6793388429752066,0.8090551181102362,0.20811287477954143,3.6360271382011664,449.0,567.0
rect_v9_0010,129,test,rectangular_notch,pre_refine,0.01,0.6333333333333333,0.7755102040816326,0.36666666666666664,1.809973556419525,323.0,510.0
rect_v9_0014,133,test,rectangular_notch,pre_refine,0.01,0.6700507614213198,0.8024316109422492,0.3128205128205128,2.3425348171521536,268.0,390.0
rect_v9_0016,135,test,rectangular_notch,pre_refine,0.01,0.5168539325842697,0.6814814814814815,0.47285067873303166,1.303621133969974,233.0,442.0
rect_v9_0017,136,test,rectangular_notch,pre_refine,0.01,0.5090543259557344,0.6746666666666666,0.4567901234567901,4.250717340747023,264.0,486.0
rect_v9_0027,146,test,rectangular_notch,pre_refine,0.01,0.5959821428571429,0.7468531468531469,0.2976190476190476,3.446176619825248,295.0,420.0
rect_v9_0034,153,test,rectangular_notch,pre_refine,0.01,0.6506329113924051,0.7883435582822086,0.2087912087912088,1.1964463601628454,288.0,364.0
rect_v9_0038,157,test,rectangular_notch,pre_refine,0.01,0.5329815303430079,0.6953528399311532,0.2911764705882353,3.867318418954601,241.0,340.0
rect_v9_0044,163,test,rectangular_notch,pre_refine,0.01,0.6647058823529411,0.7985865724381626,0.3352941176470588,1.5537275276465994,339.0,510.0
rect_v9_0049,168,test,rectangular_notch,pre_refine,0.01,0.5804988662131519,0.7345767575322812,0.008571428571428572,4.409901107958816,347.0,350.0
rect_v9_0050,169,test,rectangular_notch,pre_refine,0.01,0.582901554404145,0.7364975450081833,0.26420454545454547,3.1721395387953777,259.0,352.0
rect_v9_0054,173,test,rectangular_notch,pre_refine,0.01,0.779891304347826,0.8763358778625954,0.22010869565217392,0.9276950319652694,287.0,368.0
rect_v9_0055,174,test,rectangular_notch,pre_refine,0.01,0.5968688845401174,0.7475490196078431,0.4,0.3074675421265107,306.0,510.0
rect_v9_0073,192,test,rectangular_notch,pre_refine,0.01,0.6804511278195489,0.8098434004474273,0.1375,0.5721834247007206,414.0,480.0
rot_p3_0040,239,test,rotated_rect,pre_refine,0.01,0.6180981595092024,0.7639810426540284,0.11270125223613596,3.277799619260435,496.0,559.0
rot_p3_0041,240,test,rotated_rect,pre_refine,0.01,0.6840490797546013,0.8123861566484517,0.27800829875518673,1.2400202938938263,308.0,241.0
rot_p3_0042,241,test,rotated_rect,pre_refine,0.01,0.7093425605536332,0.8299595141700404,0.16697588126159554,3.1415280064449203,449.0,539.0
rot_p3_0043,242,test,rotated_rect,pre_refine,0.01,0.6460843373493976,0.7849954254345837,0.05169340463458111,3.4106765523422027,532.0,561.0
rot_p3_0044,243,test,rotated_rect,pre_refine,0.01,0.6359223300970874,0.7774480712166172,0.19786096256684493,2.956442389032945,450.0,561.0
rot_p3_0045,244,test,rotated_rect,pre_refine,0.01,0.6282051282051282,0.7716535433070866,0.11666666666666667,3.293282629688869,268.0,240.0
rot_p3_0046,245,test,rotated_rect,pre_refine,0.01,0.7319422150882825,0.845227062094532,0.001851851851851852,0.7098081475060587,539.0,540.0
rot_p3_0047,246,test,rotated_rect,pre_refine,0.01,0.6182965299684543,0.7641325536062378,0.1711229946524064,2.867822581140048,465.0,561.0
rot_p3_0048,247,test,rotated_rect,pre_refine,0.01,0.6066666666666667,0.7551867219917012,0.2785714285714286,0.4193360016771266,404.0,560.0
rot_v7_0005,252,test,rotated_rect,pre_refine,0.01,0.6089743589743589,0.7569721115537849,0.09166666666666666,3.5657673959340004,262.0,240.0
rot_v7_0006,253,test,rotated_rect,pre_refine,0.01,0.6875,0.8148148148148148,0.25,2.807297657693052,300.0,240.0
rot_v7_0012,259,test,rotated_rect,pre_refine,0.01,0.6034985422740525,0.7527272727272727,0.301255230125523,3.3228854660053146,311.0,239.0
rot_v7_0017,264,test,rotated_rect,pre_refine,0.01,0.597444089456869,0.748,0.08333333333333333,3.54661982507236,260.0,240.0
rot_v7_0021,268,test,rotated_rect,pre_refine,0.01,0.6854304635761589,0.8133595284872298,0.13865546218487396,2.9442451793206117,271.0,238.0
rot_v7_0022,269,test,rotated_rect,pre_refine,0.01,0.8208955223880597,0.9016393442622951,0.04184100418410042,0.6067636402864647,249.0,239.0
rot_v7_0027,274,test,rotated_rect,pre_refine,0.01,0.5972696245733788,0.7478632478632479,0.03361344537815126,3.4017925218085443,230.0,238.0
rot_v7_0032,279,test,rotated_rect,pre_refine,0.01,0.6319444444444444,0.774468085106383,0.03347280334728033,1.4320782506343137,231.0,239.0
rot_v8_0006,285,test,rotated_rect,pre_refine,0.01,0.6298507462686567,0.7728937728937729,0.275,3.3624342450503897,306.0,240.0
rot_v8_0012,291,test,rotated_rect,pre_refine,0.01,0.6360424028268551,0.7775377969762419,0.06276150627615062,3.0553696157795462,224.0,239.0
rot_v8_0018,297,test,rotated_rect,pre_refine,0.01,0.6542372881355932,0.7909836065573771,0.03333333333333333,3.0867899184064607,248.0,240.0
rot_v8_0019,298,test,rotated_rect,pre_refine,0.01,0.6194690265486725,0.7650273224043715,0.2875,3.339705871922244,309.0,240.0
rot_v8_0025,304,test,rotated_rect,pre_refine,0.01,0.7363344051446945,0.8481481481481481,0.2594142259414226,0.7491535153224285,301.0,239.0
rot_v8_0026,305,test,rotated_rect,pre_refine,0.01,0.6047197640117994,0.7536764705882353,0.2857142857142857,3.5306918286450797,306.0,238.0
rot_v8_0033,312,test,rotated_rect,pre_refine,0.01,0.5764075067024129,0.7312925170068028,0.45,3.1796350098574138,348.0,240.0
rot_v8_0040,319,test,rotated_rect,pre_refine,0.01,0.6124260355029586,0.7596330275229358,0.2803347280334728,3.4483690074847444,306.0,239.0
rot_v9_0013,332,test,rotated_rect,pre_refine,0.01,0.7227414330218068,0.8390596745027125,0.30416666666666664,1.3742653708162325,313.0,240.0
rot_v9_0014,333,test,rotated_rect,pre_refine,0.01,0.5405405405405406,0.7017543859649122,0.1,4.075490100085935,216.0,240.0
rot_v9_0028,347,test,rotated_rect,pre_refine,0.01,0.632398753894081,0.7748091603053435,0.19246861924686193,3.5034356408180534,285.0,239.0
rot_v9_0041,360,test,rotated_rect,pre_refine,0.01,0.6149732620320856,0.7615894039735099,0.5166666666666667,1.1591791014123771,364.0,240.0
rot_v9_0053,372,test,rotated_rect,pre_refine,0.01,0.7094594594594594,0.8300395256916996,0.1350210970464135,2.929444729678097,269.0,237.0
rot_v9_0054,373,test,rotated_rect,pre_refine,0.01,0.7298136645962733,0.8438061041292639,0.3305439330543933,0.5792811997131708,318.0,239.0
rot_v9_0067,386,test,rotated_rect,pre_refine,0.01,0.782312925170068,0.8778625954198473,0.19246861924686193,0.8306398540833733,285.0,239.0
rot_v9_0080,399,test,rotated_rect,pre_refine,0.01,0.5940860215053764,0.7453625632377741,0.4811715481171548,0.6004677038350141,354.0,239.0
rect_p2_0026,25,test,rectangular_notch,post_refine,0.01,0.6658653846153846,0.7994227994227994,0.33413461538461536,1.2984312980815802,277.0,416.0
rect_p2_0043,42,test,rectangular_notch,post_refine,0.01,0.6389452332657201,0.7797029702970297,0.36257309941520466,3.0083915926256157,466.0,342.0
rect_p2_0063,62,test,rectangular_notch,post_refine,0.01,0.6796714579055442,0.8092909535452323,0.29583333333333334,3.2846593019910753,338.0,480.0
rect_p2_0068,67,test,rectangular_notch,post_refine,0.01,0.745920745920746,0.8544726301735648,0.08055555555555556,1.1868215578124994,389.0,360.0
rect_p2_0071,70,test,rectangular_notch,post_refine,0.01,0.7746478873239436,0.873015873015873,0.14285714285714285,1.9203095003403778,336.0,294.0
rect_p2_0081,80,test,rectangular_notch,post_refine,0.01,0.6972010178117048,0.8215892053973014,0.3821428571428571,2.496159473536768,387.0,280.0
rect_p2_0089,88,test,rectangular_notch,post_refine,0.01,0.6992084432717678,0.8229813664596274,0.2917771883289125,1.129137394098606,267.0,377.0
rect_p2_0092,91,test,rectangular_notch,post_refine,0.01,0.7331730769230769,0.8460471567267683,0.07219251336898395,1.3834331393142925,347.0,374.0
rect_p2_0094,93,test,rectangular_notch,post_refine,0.01,0.7922912205567452,0.8841099163679809,0.0925,2.5793557125566644,437.0,400.0
rect_p2_0095,94,test,rectangular_notch,post_refine,0.01,0.6923076923076923,0.8181818181818182,0.3076923076923077,1.6792671173486728,261.0,377.0
rect_p2_0100,99,test,rectangular_notch,post_refine,0.01,0.5848101265822785,0.7380191693290735,0.1695906432748538,2.614763222356151,284.0,342.0
rect_p2_0102,101,test,rectangular_notch,post_refine,0.01,0.6739659367396593,0.8052325581395349,0.16042780748663102,2.1922859975945865,314.0,374.0
rect_p2_0104,103,test,rectangular_notch,post_refine,0.01,0.8638743455497382,0.9269662921348315,0.12631578947368421,0.30798918976261186,498.0,570.0
rect_p2_0112,111,test,rectangular_notch,post_refine,0.01,0.7666666666666667,0.8679245283018868,0.20833333333333334,2.200307115795325,406.0,336.0
rect_p2_0114,113,test,rectangular_notch,post_refine,0.01,0.7303102625298329,0.8441379310344828,0.3538961038961039,1.7110450391752356,417.0,308.0
rect_p2_0115,114,test,rectangular_notch,post_refine,0.01,0.7411167512690355,0.8513119533527697,0.18518518518518517,1.8627792272983499,308.0,378.0
rect_p2_0116,115,test,rectangular_notch,post_refine,0.01,0.6778846153846154,0.8080229226361032,0.28104575163398693,0.9545112532659923,392.0,306.0
rect_p2_0117,116,test,rectangular_notch,post_refine,0.01,0.7903930131004366,0.8829268292682927,0.047619047619047616,0.9031680353068339,400.0,420.0
rect_p2_0118,117,test,rectangular_notch,post_refine,0.01,0.7588075880758808,0.8628659476117103,0.21703296703296704,0.594105134676977,285.0,364.0
rect_p2_0120,119,test,rectangular_notch,post_refine,0.01,0.6595041322314049,0.7948207171314741,0.2292768959435626,2.9374174655330676,437.0,567.0
rect_v9_0010,129,test,rectangular_notch,post_refine,0.01,0.5909980430528375,0.7429274292742928,0.40588235294117647,2.2002269664356837,303.0,510.0
rect_v9_0014,133,test,rectangular_notch,post_refine,0.01,0.680306905370844,0.8097412480974124,0.3153846153846154,2.732579367274991,267.0,390.0
rect_v9_0016,135,test,rectangular_notch,post_refine,0.01,0.5452488687782805,0.705710102489019,0.45475113122171945,1.1145791287222704,241.0,442.0
rect_v9_0017,136,test,rectangular_notch,post_refine,0.01,0.5485148514851486,0.7084398976982097,0.39094650205761317,3.6406710208564195,296.0,486.0
rect_v9_0027,146,test,rectangular_notch,post_refine,0.01,0.6342592592592593,0.7762039660056658,0.319047619047619,3.0774653845041318,286.0,420.0
rect_v9_0034,153,test,rectangular_notch,post_refine,0.01,0.6580310880829016,0.79375,0.24175824175824176,1.319407825136608,276.0,364.0
rect_v9_0038,157,test,rectangular_notch,post_refine,0.01,0.5618556701030928,0.7194719471947195,0.21764705882352942,3.0358556963269483,266.0,340.0
rect_v9_0044,163,test,rectangular_notch,post_refine,0.01,0.6294117647058823,0.7725631768953068,0.37058823529411766,2.1802163492081092,321.0,510.0
rect_v9_0049,168,test,rectangular_notch,post_refine,0.01,0.6604651162790698,0.7955182072829131,0.04,3.383934077639004,364.0,350.0
rect_v9_0050,169,test,rectangular_notch,post_refine,0.01,0.5841836734693877,0.7375201288244766,0.23579545454545456,3.2632725349776672,269.0,352.0
rect_v9_0054,173,test,rectangular_notch,post_refine,0.01,0.72,0.8372093023255814,0.24728260869565216,1.3236364985384028,277.0,368.0
