sample_id,source_index,split,defect_type,stage,steps,lr,lambda_smooth,lambda_forward,iou,dice,area_error,center_error_px,pred_area,true_area,forward_mse,forward_nrmse
rot_p3_0020,219,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6635367762128326,0.7977422389463782,0.1051693404634581,3.3214782961960254,502.0,561.0,2.284240484237671,0.6380546689033508
rot_p3_0021,220,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6389776357827476,0.7797270955165692,0.1375,2.9616825833224643,273.0,240.0,1.4830090999603271,0.6352222561836243
rot_p3_0022,221,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7398230088495575,0.8504577822990844,0.17962962962962964,1.107431127167795,443.0,540.0,0.932803213596344,0.567088782787323
rot_p3_0023,222,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6046852122986823,0.7536496350364964,0.04634581105169341,3.63177292596102,535.0,561.0,1.3347269296646118,0.5860904455184937
rot_p3_0024,223,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6588785046728972,0.7943661971830986,0.09821428571428571,0.17098096130334592,505.0,560.0,1.660176396369934,0.6222121119499207
rot_p3_0025,224,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6515679442508711,0.7890295358649789,0.025,3.3785615388519243,234.0,240.0,1.2040764093399048,0.644950270652771
rot_p3_0026,225,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6774193548387096,0.8076923076923077,0.16697588126159554,2.8558532562840933,449.0,539.0,1.2323226928710938,0.6153011322021484
rot_p3_0027,226,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6284875183553598,0.7718665464382326,0.019642857142857142,0.8744974511162923,549.0,560.0,3.3425750732421875,0.6694523692131042
rot_p3_0028,227,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7038834951456311,0.8262108262108262,0.11964285714285715,2.800679616022913,493.0,560.0,0.9537811875343323,0.5560106635093689
rot_p3_0029,228,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7303754266211604,0.8441814595660749,0.1125,0.2667554725053371,267.0,240.0,0.5774430632591248,0.6157713532447815
rot_p3_0030,229,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7271317829457364,0.8420107719928187,0.059149722735674676,3.022311119615233,573.0,541.0,2.380366563796997,0.6231418251991272
rot_p3_0031,230,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5693430656934306,0.7255813953488373,0.07347670250896057,3.091318473813607,517.0,558.0,1.8127493858337402,0.6256263256072998
rot_p3_0032,231,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.685126582278481,0.8131455399061033,0.09821428571428571,3.452252391202721,505.0,560.0,1.176142930984497,0.6017144322395325
rot_p3_0033,232,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6853146853146853,0.8132780082987552,0.008333333333333333,2.939980674677698,242.0,240.0,2.308227777481079,0.6790356636047363
rot_p3_0034,233,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6720430107526881,0.8038585209003215,0.2722222222222222,0.4452744452851884,393.0,540.0,1.8593947887420654,0.6530846953392029
rot_p3_0035,234,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5951359084406295,0.7461883408071749,0.01601423487544484,3.562067475993391,553.0,562.0,1.0033190250396729,0.5596303343772888
rot_p3_0036,235,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6970633693972179,0.8214936247723132,0.039285714285714285,1.821281936302909,538.0,560.0,2.520416021347046,0.6358654499053955
rot_p3_0037,236,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7055016181229773,0.8273244781783681,0.19583333333333333,3.216051277385019,287.0,240.0,1.5121608972549438,0.6179239749908447
rot_p3_0038,237,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.702846975088968,0.8254963427377221,0.22448979591836735,2.947423059307957,418.0,539.0,1.5019135475158691,0.6550227999687195
rot_p3_0039,238,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5776119402985075,0.7322611163670766,0.1125,0.9071546849923928,497.0,560.0,1.1223571300506592,0.6132503151893616
rot_v7_0002,249,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6539792387543253,0.7907949790794979,0.008333333333333333,2.7369975842217875,238.0,240.0,0.049719490110874176,0.21961848437786102
rot_v7_0003,250,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6643109540636042,0.7983014861995754,0.0375,2.6035173722521745,231.0,240.0,0.09791114181280136,0.2949267625808716
rot_v7_0004,251,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7829181494661922,0.8782435129740519,0.0875,0.43308981289274345,261.0,240.0,0.08571380376815796,0.2929159700870514
rot_v7_0009,256,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6504854368932039,0.788235294117647,0.125,2.952599424947031,270.0,240.0,0.07314105331897736,0.25270596146583557
rot_v7_0010,257,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.650887573964497,0.7885304659498208,0.33472803347280333,3.0354722021359164,319.0,239.0,0.1002248153090477,0.31651803851127625
rot_v7_0011,258,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7214765100671141,0.8382066276803118,0.14644351464435146,0.9620676364308944,274.0,239.0,0.0915328711271286,0.3232680857181549
rot_v7_0014,261,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.4171597633136095,0.5887265135699373,0.004166666666666667,5.000273797841656,239.0,240.0,0.15816743671894073,0.36813825368881226
rot_v7_0015,262,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6872852233676976,0.814663951120163,0.04583333333333333,3.1801834733986367,251.0,240.0,0.10767699778079987,0.3170526623725891
rot_v7_0016,263,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7773722627737226,0.8747433264887063,0.029166666666666667,0.4391210131139266,247.0,240.0,0.15236376225948334,0.3502799868583679
rot_v7_0020,267,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6825938566552902,0.8113590263691683,0.05416666666666667,2.518387184489437,253.0,240.0,0.1459667682647705,0.3270769715309143
rot_v7_0024,271,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7525773195876289,0.8588235294117647,0.125,0.7189963867668729,270.0,240.0,0.072271429002285,0.2645638883113861
rot_v7_0025,272,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6632302405498282,0.7975206611570248,0.04219409282700422,3.332715429083306,247.0,237.0,0.1230337917804718,0.31196343898773193
rot_v7_0026,273,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.693950177935943,0.819327731092437,0.008368200836820083,1.4933461550624276,237.0,239.0,0.0646509975194931,0.259814590215683
rot_v7_0029,276,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7123287671232876,0.832,0.08333333333333333,0.7346274806584621,260.0,240.0,0.06002441421151161,0.24713869392871857
rot_v7_0030,277,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6689655172413793,0.8016528925619835,0.02510460251046025,2.7093159745412274,245.0,239.0,0.11943615972995758,0.3228603005409241
rot_v7_0031,278,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.599290780141844,0.7494456762749445,0.11297071129707113,3.453482224081537,212.0,239.0,0.13983085751533508,0.3635800778865814
rot_v8_0002,281,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6262626262626263,0.7701863354037267,0.0125,3.4653613259753926,243.0,240.0,0.1861763894557953,0.3784762918949127
rot_v8_0003,282,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6140939597315436,0.760914760914761,0.004166666666666667,3.337216485703124,241.0,240.0,0.11307603120803833,0.3714466094970703
rot_v8_0004,283,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7640845070422535,0.8662674650698603,0.0875,0.34103732222391653,261.0,240.0,0.12698198854923248,0.3477531969547272
rot_v8_0005,284,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.65,0.7878787878787878,0.0625,3.2247656693416564,255.0,240.0,0.1421816051006317,0.377747118473053
rot_v8_0008,287,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7723880597014925,0.871578947368421,0.004201680672268907,0.9421148220407125,237.0,238.0,0.18188577890396118,0.39524322748184204
rot_v8_0009,288,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6618705035971223,0.7965367965367965,0.06694560669456066,3.0246983758802597,223.0,239.0,0.09637734293937683,0.31213685870170593
rot_v8_0010,289,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6710963455149501,0.8031809145129225,0.10460251046025104,3.1485188122489083,264.0,239.0,0.14260581135749817,0.33973002433776855
rot_v8_0011,290,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6666666666666666,0.8,0.029288702928870293,1.6244008359270923,246.0,239.0,0.11536962538957596,0.3755705654621124
rot_v8_0014,293,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7556390977443609,0.860813704496788,0.05416666666666667,0.7448517241037155,227.0,240.0,0.12378250807523727,0.33765873312950134
rot_v8_0015,294,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6160458452722063,0.7624113475177305,0.35,3.1760299934058973,324.0,240.0,0.077814020216465,0.25937700271606445
rot_v8_0016,295,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7033333333333334,0.8258317025440313,0.12916666666666668,3.036884622546481,271.0,240.0,0.1392349898815155,0.34620195627212524
rot_v8_0017,296,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.8237410071942446,0.903353057199211,0.1125,0.5938098843289317,267.0,240.0,0.25152942538261414,0.42483922839164734
rot_v8_0023,302,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.560126582278481,0.718052738336714,0.020491803278688523,4.803088812681143,249.0,244.0,0.087717704474926,0.2800273001194
rot_v8_0024,303,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7031802120141343,0.8257261410788381,0.03375527426160337,3.281015497656642,245.0,237.0,0.2591785192489624,0.4275077283382416
rot_v8_0028,307,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6992753623188406,0.8230277185501066,0.04583333333333333,1.0855415644588,229.0,240.0,0.20553454756736755,0.44247955083847046
rot_v8_0029,308,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6643356643356644,0.7983193277310925,0.04918032786885246,2.507894020233275,232.0,244.0,0.09115681797266006,0.32054397463798523
rot_v8_0030,309,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.580441640378549,0.7345309381237525,0.10504201680672269,3.6556220809517357,263.0,238.0,0.14178533852100372,0.3440569341182709
rot_v8_0031,310,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7445482866043613,0.8535714285714285,0.34309623430962344,0.31191806540933176,321.0,239.0,0.09530395269393921,0.2790018916130066
rot_v8_0032,311,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6241379310344828,0.7685774946921444,0.012658227848101266,3.641770275562571,234.0,237.0,0.1282666027545929,0.37681761384010315
rot_v8_0035,314,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6254416961130742,0.7695652173913043,0.07531380753138076,3.2331842556192414,221.0,239.0,0.06409633904695511,0.2783482074737549
rot_v8_0036,315,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6728624535315985,0.8044444444444444,0.1092436974789916,0.5147348251208926,212.0,238.0,0.07911885529756546,0.34579530358314514
rot_v8_0037,316,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6597222222222222,0.7949790794979079,0.0,2.9028672358734076,239.0,239.0,0.15545465052127838,0.3532898426055908
rot_v8_0038,317,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6910299003322259,0.8172888015717092,0.1297071129707113,2.989820041555486,270.0,239.0,0.12691694498062134,0.3341412842273712
rot_v8_0039,318,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6962962962962963,0.8209606986899564,0.08368200836820083,1.2373470672208247,219.0,239.0,0.13429802656173706,0.37941494584083557
rot_v9_0002,321,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.641566265060241,0.781651376146789,0.2708333333333333,3.2718998850794967,305.0,240.0,0.11579956114292145,0.34581342339515686
rot_v9_0003,322,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.600609756097561,0.7504761904761905,0.1875,3.52823889801311,285.0,240.0,0.11176405102014542,0.3284526467323303
rot_v9_0004,323,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7259786476868327,0.8412371134020619,0.012448132780082987,0.8614012044969365,244.0,241.0,0.08949089795351028,0.3552606403827667
rot_v9_0005,324,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6755852842809364,0.8063872255489022,0.0875,3.0141510964052163,261.0,240.0,0.06302258372306824,0.2742593586444855
rot_v9_0006,325,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6870748299319728,0.8145161290322581,0.06666666666666667,2.77747891187364,256.0,240.0,0.09735007584095001,0.30332237482070923
rot_v9_0007,326,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7183098591549296,0.8360655737704918,0.03333333333333333,0.669140411847704,248.0,240.0,0.08161846548318863,0.33615028858184814
rot_v9_0008,327,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6366782006920415,0.7780126849894292,0.029166666666666667,2.9741455263195573,233.0,240.0,0.0989561527967453,0.4411756694316864
rot_v9_0009,328,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6349809885931559,0.7767441860465116,0.20833333333333334,2.5944398031258515,190.0,240.0,0.1629459410905838,0.43294674158096313
rot_v9_0010,329,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6875,0.8148148148148148,0.025,0.47357287412067095,246.0,240.0,0.08503755182027817,0.3729744851589203
rot_v9_0011,330,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6033898305084746,0.7526427061310782,0.029166666666666667,3.5938542584831352,233.0,240.0,0.07232902944087982,0.31908920407295227
rot_v9_0012,331,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.652027027027027,0.7893660531697342,0.0375,3.323541457574522,249.0,240.0,0.09818077087402344,0.34091371297836304
rot_v9_0017,336,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6216216216216216,0.7666666666666667,0.2594142259414226,3.380406516004102,301.0,239.0,0.09789605438709259,0.3223043382167816
rot_v9_0018,337,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6378205128205128,0.7788649706457925,0.13807531380753138,3.671260649563003,272.0,239.0,0.2119547575712204,0.6161194443702698
rot_v9_0019,338,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7084870848708487,0.8293736501079914,0.07083333333333333,1.057851989763639,223.0,240.0,0.12846918404102325,0.43717876076698303
rot_v9_0020,339,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5965417867435159,0.7472924187725631,0.3179916317991632,3.8481727825964027,315.0,239.0,0.13281765580177307,0.39107611775398254
rot_v9_0021,340,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6972789115646258,0.8216432865731463,0.08786610878661087,1.5562752174184917,260.0,239.0,0.0743323341012001,0.3067668080329895
rot_v9_0022,341,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6996587030716723,0.8232931726907631,0.08368200836820083,2.891914987226606,259.0,239.0,0.10733115673065186,0.29074162244796753
rot_v9_0023,342,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5905292479108635,0.7425569176882661,0.3891213389121339,3.1688437437483246,332.0,239.0,0.097361721098423,0.36058130860328674
rot_v9_0024,343,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7562724014336918,0.8612244897959184,0.058823529411764705,0.6265444510212835,252.0,238.0,0.10766848176717758,0.3353014290332794
rot_v9_0025,344,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6774193548387096,0.8076923076923077,0.04184100418410042,3.2630219759610304,229.0,239.0,0.058630481362342834,0.2712070643901825
rot_v9_0026,345,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6461538461538462,0.7850467289719626,0.2384937238493724,3.4059508459500893,296.0,239.0,0.10531160235404968,0.33009594678878784
rot_v9_0027,346,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6742424242424242,0.8054298642533937,0.1506276150627615,1.5291764379689532,203.0,239.0,0.11524412035942078,0.40610891580581665
rot_v9_0030,349,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.47368421052631576,0.6428571428571429,0.1,4.418040614819704,264.0,240.0,0.15867625176906586,0.38862916827201843
rot_v9_0031,350,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5930599369085173,0.7445544554455445,0.10416666666666667,3.3731131892242416,265.0,240.0,0.09062624722719193,0.31628483533859253
rot_v9_0032,351,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7473684210526316,0.8554216867469879,0.06639004149377593,1.224203234119856,257.0,241.0,0.0877160131931305,0.37215402722358704
rot_v9_0033,352,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6754966887417219,0.8063241106719368,0.10833333333333334,2.607045418296395,266.0,240.0,0.15380710363388062,0.551699161529541
rot_v9_0034,353,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5498281786941581,0.7095343680709535,0.12083333333333333,3.502341933213559,211.0,240.0,0.13081273436546326,0.45012256503105164
rot_v9_0035,354,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6322188449848024,0.7746741154562383,0.2375,1.8706927105318265,297.0,240.0,0.1050301119685173,0.42745131254196167
rot_v9_0036,355,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.673992673992674,0.8052516411378556,0.09583333333333334,2.761288381534505,217.0,240.0,0.10650040209293365,0.36639246344566345
rot_v9_0037,356,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7038327526132404,0.8261758691206544,0.0375,2.823624312991936,249.0,240.0,0.09305015951395035,0.293241411447525
rot_v9_0038,357,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6900369003690037,0.8165938864628821,0.09166666666666666,1.4130301914774417,218.0,240.0,0.09595048427581787,0.31932756304740906
rot_v9_0039,358,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6197183098591549,0.7652173913043478,0.08333333333333333,3.0497552975419535,220.0,240.0,0.06958433985710144,0.34961941838264465
rot_v9_0040,359,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.668693009118541,0.8014571948998178,0.2875,2.9040692352808386,309.0,240.0,0.08924835175275803,0.3356257677078247
rot_v9_0044,363,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5930232558139535,0.7445255474452555,0.2833333333333333,3.6090906498705455,308.0,240.0,0.3181971609592438,0.46120065450668335
rot_v9_0045,364,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6169014084507042,0.7630662020905923,0.39166666666666666,1.668049196243377,334.0,240.0,0.14440526068210602,0.43607261776924133
rot_v9_0046,365,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5961538461538461,0.7469879518072289,0.075,3.7470541443387675,258.0,240.0,0.09413422644138336,0.301403671503067
rot_v9_0047,366,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5034168564920274,0.6696969696969697,0.773109243697479,4.3623860180917795,422.0,238.0,0.15679006278514862,0.47794198989868164
rot_v9_0048,367,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6618705035971223,0.7965367965367965,0.06694560669456066,1.7074445143511756,223.0,239.0,0.07042013108730316,0.3297651410102844
rot_v9_0049,368,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6790540540540541,0.8088531187122736,0.0970464135021097,3.2564779526652834,260.0,237.0,0.07821252197027206,0.33658623695373535
rot_v9_0050,369,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6351791530944625,0.7768924302788844,0.05737704918032787,3.104698181716643,258.0,244.0,0.08152990788221359,0.3488747179508209
rot_v9_0051,370,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6210526315789474,0.7662337662337663,0.075,2.1086903407877835,222.0,240.0,0.1652279496192932,0.46337854862213135
rot_v9_0052,371,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6608391608391608,0.7957894736842105,0.05327868852459016,3.199178821447109,231.0,244.0,0.0820431038737297,0.352672815322876
rot_v9_0056,375,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6285714285714286,0.7719298245614035,0.375,3.24133577471598,330.0,240.0,0.1276116520166397,0.3268105983734131
rot_v9_0057,376,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6137071651090342,0.7606177606177607,0.15833333333333333,3.7314935038776116,278.0,240.0,0.10093686729669571,0.33607321977615356
rot_v9_0058,377,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.706081081081081,0.8277227722772277,0.10416666666666667,0.9917070802823562,265.0,240.0,0.10292185842990875,0.34805700182914734
rot_v9_0059,378,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6081081081081081,0.7563025210084033,0.016666666666666666,3.5674952630999774,236.0,240.0,0.11529098451137543,0.3676545023918152
rot_v9_0060,379,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7048611111111112,0.8268839103869654,0.07172995780590717,2.8805643073491107,254.0,237.0,0.11775073409080505,0.41821256279945374
rot_v9_0061,380,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7224199288256228,0.8388429752066116,0.02510460251046025,0.5023622675947984,245.0,239.0,0.10558484494686127,0.4922237694263458
rot_v9_0062,381,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7239057239057239,0.83984375,0.15126050420168066,2.567785559246145,274.0,238.0,0.08288851380348206,0.3214336931705475
rot_v9_0063,382,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6206896551724138,0.7659574468085106,0.5040983606557377,3.1688580940294155,367.0,244.0,0.1182861328125,0.43042460083961487
rot_v9_0064,383,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7630662020905923,0.8656126482213439,0.10833333333333334,0.39457569213239,266.0,240.0,0.08906404674053192,0.33904993534088135
rot_v9_0065,384,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.697452229299363,0.8217636022514071,0.18442622950819673,3.185308592467438,289.0,244.0,0.07982145249843597,0.2968413829803467
rot_v9_0066,385,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5704697986577181,0.7264957264957265,0.03361344537815126,3.580582819095752,230.0,238.0,0.07929777354001999,0.31580063700675964
rot_v9_0069,388,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5363636363636364,0.6982248520710059,0.1125,2.788932687393597,267.0,240.0,0.13596904277801514,0.3745081126689911
rot_v9_0070,389,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6132075471698113,0.7602339181286549,0.1375,3.3762326177821245,273.0,240.0,0.21231605112552643,0.41671988368034363
rot_v9_0071,390,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6455696202531646,0.7846153846153846,0.16666666666666666,3.3092344212292573,280.0,240.0,0.08791757375001907,0.32846152782440186
rot_v9_0072,391,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5916398713826366,0.7434343434343434,0.07112970711297072,3.1982528832482373,256.0,239.0,0.07316998392343521,0.32077711820602417
rot_v9_0073,392,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6113074204946997,0.7587719298245614,0.09205020920502092,3.3056771469741713,217.0,239.0,0.09045885503292084,0.3205210566520691
rot_v9_0074,393,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6327272727272727,0.7750556792873051,0.12133891213389121,0.8586726336968933,210.0,239.0,0.10297366231679916,0.4170771539211273
rot_v9_0075,394,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6506410256410257,0.7883495145631068,0.15481171548117154,3.082013314715706,276.0,239.0,0.05506281927227974,0.25663498044013977
rot_v9_0076,395,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5915492957746479,0.7433628318584071,0.1087866108786611,3.6120066477564947,213.0,239.0,0.07216426730155945,0.3162974715232849
rot_v9_0077,396,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6156716417910447,0.7621247113163973,0.18067226890756302,0.6817331048867202,195.0,238.0,0.09940095990896225,0.41951099038124084
rot_v9_0078,397,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6259259259259259,0.7699316628701595,0.16317991631799164,3.1363920716424825,200.0,239.0,0.0805911272764206,0.31735122203826904
rot_v9_0079,398,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5160256410256411,0.6807610993657506,0.02092050209205021,4.0767313123465625,234.0,239.0,0.10054922103881836,0.3471158742904663
rect_p2_0001,0,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7337057728119181,0.8464017185821697,0.06041666666666667,2.569423392251675,451.0,480.0,2.2471678256988525,0.62679123878479
rect_p2_0002,1,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7679180887372014,0.8687258687258688,0.21367521367521367,0.7676137097391398,284.0,234.0,1.8024258613586426,0.7112324833869934
rect_p2_0005,4,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5979643765903307,0.7484076433121019,0.3787878787878788,2.7471277444088678,364.0,264.0,0.9878316521644592,0.6098265051841736
rect_p2_0006,5,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7352941176470589,0.847457627118644,0.0037593984962406013,1.8449984346668464,265.0,266.0,1.2119027376174927,0.6107242703437805
rect_p2_0014,13,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.654296875,0.7910271546635183,0.345703125,3.310269432500867,335.0,512.0,1.027609944343567,0.644625186920166
rect_p2_0018,17,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.708838821490468,0.8296146044624746,0.17407407407407408,2.5731207806847682,446.0,540.0,2.619900941848755,0.6390923857688904
rect_p2_0025,24,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5842217484008528,0.7375504710632571,0.4021505376344086,2.6358096224537086,278.0,465.0,1.4853320121765137,0.6567268967628479
rect_p2_0030,29,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5954356846473029,0.7464239271781534,0.1361111111111111,3.1960362651539245,409.0,360.0,1.2552225589752197,0.6369535326957703
rect_p2_0035,34,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7671641791044777,0.8682432432432432,0.14492753623188406,1.39132941766851,316.0,276.0,1.7055542469024658,0.6907070279121399
rect_p2_0040,39,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7595628415300546,0.8633540372670807,0.16524216524216523,1.863784370697529,293.0,351.0,2.7272284030914307,0.7103437185287476
rect_p2_0041,40,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.717391304347826,0.8354430379746836,0.37593984962406013,1.851324265176778,366.0,266.0,0.8793736696243286,0.6333348751068115
rect_p2_0045,44,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7547683923705722,0.860248447204969,0.048484848484848485,2.519798676601619,314.0,330.0,1.9723776578903198,0.6301083564758301
rect_p2_0047,46,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7698863636363636,0.869983948635634,0.049342105263157895,1.6203781162222097,319.0,304.0,0.8292339444160461,0.5670353770256042
rect_p2_0049,48,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5711206896551724,0.7270233196159122,0.37276785714285715,3.9353614276185995,281.0,448.0,1.3898192644119263,0.6926702260971069
rect_p2_0050,49,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6352941176470588,0.7769784172661871,0.2564935064935065,3.1651843005557043,387.0,308.0,1.7259138822555542,0.6401721239089966
rect_p2_0059,58,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7227138643067846,0.839041095890411,0.1038961038961039,2.497136566408803,276.0,308.0,2.2548842430114746,0.7315585017204285
