epoch,train_loss,train_bce_loss,train_dice_loss,train_type_loss,train_center_loss,train_size_loss,train_depth_loss,train_angle_loss,best_val_threshold,val_iou,val_dice,val_area_error,val_score
123,0.2757558121400721,0.030798657742493293,0.20865378835622003,0.05638047585243305,0.11173958287519567,0.10928286891430616,0.14854775840306983,0.022713569280527094,0.5,0.5739191405604516,0.7220867510473726,0.2952079807112543,1.0007979108965697
124,0.2894166607190581,0.03247177184504621,0.2150008433005389,0.07895693654769703,0.13353186407509973,0.11467751170344212,0.15944313803030288,0.02510519265471136,0.6,0.5558520245895185,0.7073581351076802,0.33378936362366507,0.9294207960735337
125,0.3033028429045397,0.03319858480244875,0.2195232580689823,0.13182968286085217,0.15378478848758867,0.12299571361611872,0.17171407523838914,0.022685681990183452,0.6,0.55745032672479,0.708685235231922,0.3080287169881568,0.9581068449685552
126,0.35286419707186084,0.03899136530783247,0.2380928256932427,0.26701495230800526,0.22445645073757453,0.15728882404372974,0.19168649055063725,0.0263931463499937,0.5,0.5657306002393139,0.7142256410095551,0.3100562027761713,0.9699000384726977
127,0.3103191475657856,0.0346377557143569,0.2233676051392275,0.13208707989029148,0.17303944773533764,0.12365399963934631,0.16298018308246837,0.02573448822230977,0.6,0.5728620065910633,0.7220674461279134,0.3064424588069201,0.9884869939120566
128,0.3000514936797759,0.03381069388021441,0.2210269272327423,0.10072782078949626,0.14659849883002393,0.11713879708858098,0.15113304785507567,0.024214146056157702,0.6,0.5553475752491923,0.7081824129674787,0.3260803195800396,0.9374496686366315
129,0.2826651926426327,0.031858356066924685,0.21379711698083317,0.04093505049069576,0.13553906407426386,0.11341393706114854,0.13842238902169116,0.02199592797414345,0.6,0.5708058183676701,0.7195381354209582,0.27959274684477775,1.0107512069438505
130,0.26818014506031485,0.030132750104017118,0.2065141639288734,0.03234962570165996,0.10240659293006449,0.10539678467766327,0.12692722639835932,0.023431390660869723,0.6,0.5634518506328614,0.7135836218579713,0.3068679009746066,0.9701675715162262
131,0.2650759071111679,0.02936498634517193,0.20520873981363633,0.038448304985649884,0.0966875016251031,0.0937020826865645,0.12851973255986676,0.023848131627720946,0.6,0.5577992434559866,0.7087979108973282,0.313007234780628,0.953589919572687
132,0.27827561120776567,0.03086971995585105,0.2117148427402272,0.057274011468775025,0.1184379404739422,0.10159969899584265,0.13025816661470077,0.028939566821517312,0.6,0.5443965569016888,0.6976487638338132,0.37062509458145987,0.8714202261540421
133,0.2654745289508034,0.029794808038893866,0.20617927523220286,0.03184195648303584,0.09636405274710234,0.0973806761424331,0.11151370789636583,0.0273217125384904,0.6,0.5545214178644156,0.7075169064203819,0.31560853048716225,0.9464297937976351
134,0.2696921303868294,0.02920836829306448,0.20570926806505987,0.06893924347755007,0.09231743545216672,0.09914920194184079,0.14612987177336917,0.02854819206849617,0.6,0.5569243525397597,0.7092830091626668,0.33121235399225235,0.9349950077101742
135,0.2711604702122071,0.03030003245700808,0.20813274032929363,0.03778532052905682,0.10674408483592902,0.09733891656950992,0.1420076991814901,0.02880959500394323,0.6,0.5532346867261756,0.705618161929031,0.32370811964937884,0.9351447290058278
136,0.28027985025854674,0.031241167939322835,0.21326285600662231,0.04873734704725554,0.12250765818445121,0.10049030677798916,0.14491452167139335,0.02713137341882376,0.5,0.5638597374548195,0.7126834979750382,0.36012904662722367,0.9164141888026339
137,0.2636335917255458,0.029135841218864218,0.20327471985536463,0.045760239065309766,0.09530408483217745,0.09406011102392393,0.1308558210182716,0.023355969227850437,0.5,0.5629214470630638,0.7140566139538669,0.28476144551190363,0.9922166155050272
138,0.2607797480681363,0.02939325204009519,0.20338772324954763,0.04367960549579413,0.08440938071512125,0.08853996383464512,0.10196680285255699,0.02475072695490192,0.5,0.5683236794203438,0.71765309387953,0.30687221056132896,0.9791045627385447
139,0.2587379988502054,0.028485554653932068,0.20225362917956183,0.028288396092487827,0.08841319436974385,0.09342216297655422,0.11748388300047201,0.02224499576122445,0.5,0.566435915557781,0.7155836207175018,0.3119282877258064,0.9700912485494765
140,0.25391386756125617,0.027539809891844496,0.1988834493300494,0.037342536477166614,0.07769561800010064,0.0823041533722597,0.12934142942814267,0.025786211563493398,0.6,0.5607428602893585,0.7121039308809984,0.31915118690328065,0.9536956042670763
141,0.2515049423365032,0.027454576948109793,0.19825678537873662,0.0224791375315844,0.08404744936920264,0.0789305808241753,0.12125803804134622,0.023699242176542824,0.6,0.5601217189063087,0.711194930282337,0.3060902220289118,0.9652264271597338
142,0.25168199442765293,0.027203463072724202,0.19806641340255737,0.032828786730533466,0.08108544886550483,0.07731499102459673,0.12252976361881285,0.02325414277284461,0.6,0.5544987102479326,0.7069368050855681,0.3336642558307307,0.9277712595027701
143,0.24349096417427063,0.0263856960570111,0.19508880552123575,0.013457669363346855,0.06939041625489206,0.07127213976619874,0.10950704329811475,0.022581826224375295,0.6,0.566630701892137,0.7161912184557947,0.32267058192253395,0.9601513384253979
144,0.24336241054184296,0.02624920498141471,0.19486073711339166,0.01939058448667364,0.07183561780873467,0.0681771349901443,0.10194779099786982,0.02429485851077034,0.6,0.5627333937775707,0.7140152683945012,0.31425971260479224,0.9624889495672796
145,0.24359603050877066,0.026020026382277992,0.19419512327979593,0.02535619976825889,0.06708598372471683,0.07000479213071659,0.12035154441700262,0.02237212400445167,0.6,0.564403206433659,0.7152232104086628,0.3012613594256251,0.9783650574166969
146,0.23716400344582164,0.02533028899308513,0.1914868828128366,0.009059964651361737,0.06224689238211688,0.06461247552514952,0.11512935106806896,0.019968550255083862,0.6,0.5566772882606535,0.7082003673571282,0.3298349042876126,0.9350427513301691
147,0.2351108530864996,0.02502170594080406,0.18988127042265499,0.010626023945138407,0.054817263721762335,0.06440635619904189,0.12153142635874889,0.0229268154293737,0.7,0.5467938563941275,0.7009864427675573,0.338233028931162,0.9095472702305228
148,0.2425364952753572,0.025571301743826446,0.19325175530770244,0.03375293481659516,0.0733760069398319,0.06355480937054381,0.11159498890971437,0.02130637356244466,0.6,0.5647308322193854,0.7161461837451027,0.28344130009020074,0.9974357158742875
149,0.2621532678604126,0.028647479053367588,0.20323197455967174,0.0559625940702116,0.0901002960608286,0.09051525127142668,0.10923843362423427,0.02308154495104271,0.5,0.5545550451129976,0.7067150976372034,0.3227933795930053,0.9384767631571957
150,0.26514432886067557,0.029039690873640424,0.20487122500644012,0.06325651185290875,0.08963444034623749,0.09075158407144687,0.11257352942929548,0.024809594046981895,0.6,0.5662018695409271,0.716801681675711,0.3000059533883325,0.9829975978283054
151,0.24650652662796133,0.026688689530334053,0.195928494719898,0.01731148490216583,0.08388399469720967,0.06887947658405584,0.11533408601056128,0.022302843164652586,0.6,0.5643294060485682,0.7148710456562091,0.3070579250617879,0.9721425266429893
152,0.2686708639649784,0.029209095710778937,0.20541868315023534,0.07692764920883587,0.10227638170780505,0.08240887843181982,0.1344951468465083,0.023140743402216363,0.6,0.5579522005311356,0.7099149227224952,0.36380290254496206,0.9040642207086687
153,0.25207235839437037,0.02718398265321465,0.1989536092561834,0.04065979343517136,0.08060503312770058,0.06993402672164581,0.11588347040335922,0.020414128023035386,0.6,0.5658917408373099,0.7159268386020968,0.29204535352324723,0.9897732259161593
154,0.23907728405559764,0.02604435269227799,0.1932607468436746,0.00804649762058569,0.06138664544286097,0.06451253362876527,0.1068791053531801,0.020673220292391145,0.6,0.5696813001999579,0.7197208089679241,0.2939874575537326,0.9954146516141493
155,0.2313674824202762,0.024686341557432625,0.1888083798043868,0.007865564462596975,0.05358108428909498,0.056354596663047284,0.09911274307352655,0.022739979958928683,0.6,0.5624801971251483,0.7128115286626285,0.30536681276557226,0.9699249130222045
156,0.228229659883415,0.024239399196470484,0.18670698299127467,0.009545114441767937,0.048737146946437215,0.054093783365233856,0.09772654573487885,0.02318696105195319,0.6,0.5652734844865785,0.7156627949674875,0.3348899016876147,0.9460463777664515
157,0.22859442891443477,0.024323612506337026,0.18675988036043503,0.00816690784695846,0.052801470381810385,0.05380046959309017,0.1012045857770478,0.019476505160769996,0.6,0.5601389055876718,0.7117962600737546,0.3374598126446097,0.9344753530168166
158,0.22625590159612544,0.02368613809128018,0.18546060253592098,0.013140250865730837,0.04517014058964217,0.05012152027612662,0.10370638950125259,0.021612997016157296,0.6,0.5634069377497478,0.7138444879818068,0.31505222689686774,0.9621991988346869
159,0.2274893846581964,0.024069773416747067,0.186412290615194,0.013300692667090677,0.04814075223882409,0.04934437008684173,0.09710981143528924,0.02146499291719759,0.6,0.5574060814027048,0.7096577464306422,0.31942808873201295,0.9476357391013341
160,0.22816427884732976,0.024240342954940656,0.18686486517681794,0.0054623502332748,0.05065274643985664,0.05289075255174847,0.10377574810648665,0.019393991939175653,0.6,0.5499237630250494,0.7032433751167033,0.29977812434492684,0.9533890137968257
161,0.22432939576752045,0.02355377551387338,0.1847368250874912,0.010270216206074967,0.05086269654224024,0.04454196173259441,0.0903099464964779,0.01911618668750367,0.6,0.5607856835912124,0.7124113679975371,0.31570491200994255,0.9574921395788069
162,0.2278511090313687,0.02401949027005364,0.18579686213942134,0.01943672226372976,0.0522847881211954,0.047609293888158655,0.10184582552927382,0.020187712041661143,0.6,0.5628630906748651,0.7139569256260172,0.32342479988201134,0.9533952164188709
163,0.22424117256613338,0.023596203502486732,0.18459494324291453,0.0060516505447380685,0.053534063894082516,0.04407601622755036,0.09569423147203292,0.017982766203417936,0.6,0.5635456602505977,0.7138795231109651,0.3324586186768463,0.9449665646847165
164,0.22214604519745884,0.023455873241319376,0.1836968958377838,0.00796235019729733,0.04384319415754255,0.042472105747198355,0.091257103417507,0.020053096745601472,0.6,0.5526515468245068,0.7047475116884945,0.3317126210098623,0.925686437503139
165,0.23589859420762344,0.024780870743972415,0.18961244821548462,0.041763640254109356,0.06290987676338237,0.052343575968681014,0.09675047721932917,0.019320876310195995,0.6,0.5607838772452534,0.7103280833967472,0.31671456551841287,0.9543973951235876
166,0.24260798052829854,0.026165605029639077,0.19495693375082576,0.019062372696359544,0.0666726684636053,0.06258165858247701,0.11038735634921228,0.022688147570828304,0.6,0.5588574437765913,0.7083730682218915,0.31718513256277203,0.9500453794357108
167,0.23752906655564027,0.025834240731509292,0.19265874168452093,0.015170579988361008,0.06563426433678936,0.04586169523570467,0.10642972325577456,0.02095885800800341,0.5,0.5633368218373842,0.7136832288518405,0.3534826039960224,0.9235374466932023
168,0.2483156871269731,0.026949357350959498,0.19704312612028682,0.038036734101136546,0.07861010007121984,0.06586420357994296,0.09766216403530802,0.023779824458281782,0.6,0.5567970799504248,0.7090059602696445,0.3289863160850772,0.9368167241349921
169,0.2432861170347999,0.025853013291078454,0.19390347424675436,0.03260469806221355,0.07684820567202919,0.05666484686491244,0.1181843605111627,0.020172621575458086,0.6,0.54847207541467,0.7022268196369179,0.31512719805663975,0.9355716969949481
170,0.23894578043152304,0.0255161491496598,0.19236685598597808,0.031235913329510367,0.07547307611607454,0.05061530447838938,0.08702885184217901,0.019578062682686484,0.6,0.562644179972203,0.7143955803970308,0.34127185352772965,0.9357679068415039
171,0.23988979046835618,0.025290052844759298,0.19215922671205857,0.035493144547217526,0.06455076258519993,0.05664640139130985,0.11755523425252999,0.01787440971854855,0.6,0.5533556099524113,0.7072259248851829,0.2835571968874984,0.9770243379500958
172,0.2377381386125789,0.025010456769343686,0.19156448280110078,0.02920230246758472,0.06590048119644909,0.059352290186592764,0.0958701968740891,0.01848360804347869,0.6,0.5494114624508593,0.7025770100693602,0.34616515137135107,0.9058233211488684
173,0.23963149198714426,0.025109900161623955,0.1919864486245548,0.04358884369481958,0.07208660727038103,0.05435891586410649,0.09090912248939276,0.019725100986440394,0.6,0.5595964494811074,0.7119847802543628,0.23144398967794594,1.0401372400575244
174,0.23010990943978815,0.024505174664013526,0.18837805530604193,0.005971923331825939,0.06586208939552307,0.044001749552348084,0.09446339681744576,0.018398626392488095,0.6,0.5546130284659156,0.7080964252445565,0.32356412692876124,0.9391453267817109
175,0.2160499253693749,0.022556211032411632,0.1813261316103094,0.002646142914433286,0.035259093253818506,0.037168117979650986,0.07695467233219568,0.01625030569951324,0.6,0.5627933765879123,0.7143185383241475,0.3010837401698459,0.9760281747422139
176,0.21269997077829697,0.02207837116849773,0.17901664972305298,0.004176537850927322,0.032458737574736864,0.029791306745370522,0.08092607765951577,0.01831978333511335,0.5,0.5656520660044277,0.7154823656759147,0.34558718918810083,0.9355472424922415
177,0.20557770527460995,0.021028159021892968,0.17469175072277293,0.0023028951999388963,0.0256709276479395,0.024581380558254963,0.0758046445381992,0.016240891137653413,0.6,0.563629698327618,0.7146993487651617,0.30712205910893386,0.9712069879838459
178,0.20626140385866165,0.021109900985132244,0.17483949836562662,0.005737696302222663,0.02681304415797486,0.02360008319374174,0.07845046625965658,0.015488000230534989,0.6,0.5697976465490502,0.7198919926673566,0.30632279948820645,0.9833668397282003
179,0.20587081593625686,0.021249269847484195,0.17461982544730692,0.002936654817805153,0.027371524750967238,0.02394037537605447,0.07636022636228625,0.015177014585146132,0.5,0.5687540346790192,0.7190267920382295,0.3160078261736271,0.9717730005436215
180,0.20529685476247003,0.021150698611403212,0.17438670817543478,0.0029523607922515914,0.024843638023251995,0.025074249708696324,0.07282364143825629,0.016624853953116518,0.5,0.5675656321222169,0.7178928128886144,0.3102374108430356,0.9752210341677957
181,0.2051377046634169,0.02112060062148992,0.1744558828718522,0.0036457041250661645,0.026399182648781466,0.021934138542479453,0.07002008459804689,0.017246311681125972,0.6,0.5639644425039029,0.7147300287235491,0.3261796926628408,0.9525147785646111
182,0.20828882604837418,0.021401535719633102,0.17613109595635357,0.004047823847833891,0.03251499605967718,0.023684907252626383,0.0782842239474549,0.016344208160743993,0.5,0.5623476711750794,0.7136762088424645,0.31968712873219557,0.9563367512853485
183,0.2107602182556601,0.02165614254772663,0.1775940148269429,0.008282161248483617,0.03147412642069599,0.029996385085670388,0.07501671994652818,0.015679153586354327,0.6,0.5595951855946214,0.7111766006683633,0.32372311247854374,0.947048673784441
184,0.2072907822097049,0.021276548888315174,0.17625641822814941,0.0021121434219554323,0.027662461322239217,0.02429107654675403,0.07185046610367649,0.01517451147767989,0.6,0.5575589588669866,0.7087471642471166,0.34259740110402426,0.9237087220100788
185,0.2090663484790746,0.02167089151985505,0.1767139767899233,0.004266123897516938,0.031368170125300396,0.02772854026133085,0.07291061916005086,0.013993278200573781,0.6,0.5583860392442438,0.7103172389653015,0.31772226830220174,0.9509810099073436
186,0.20764845872626586,0.021260168512954432,0.1759849208242753,0.007203029714112156,0.03049596311414943,0.023334856843575835,0.07232196500305743,0.013677744263344827,0.6,0.5663776817350851,0.7168750931623479,0.32422079287954214,0.9590319820178907
187,0.2194071451530737,0.022823495023390827,0.18195724487304688,0.005901882041464834,0.047576090211377424,0.03409246456644991,0.10147706474013188,0.015910126036033034,0.6,0.5717610103537567,0.7202231913939507,0.32408153828320185,0.9679026634645056
188,0.2073468565940857,0.021307949250673548,0.17553996864487142,0.004815329750004714,0.031578070018440485,0.026133979999405497,0.07086116787703599,0.0140627856941565,0.6,0.5600894947433506,0.7110016957470023,0.33108622593632003,0.9400049645540329
189,0.2022620067000389,0.02061778274090851,0.17316171877524433,0.002316263239690135,0.024993539924788123,0.02075068622498828,0.061530155924094075,0.011999003226211405,0.6,0.5673771253427543,0.7165083774207456,0.3215866437506679,0.962298859012832
190,0.22379564143279018,0.023076295797877452,0.18200845402829788,0.05675661552905855,0.04511595599572448,0.03688300253056428,0.08254714474520262,0.014159606728593217,0.6,0.5670930469365071,0.7159246728011196,0.3416092241794674,0.9414084955581593
191,0.23680031694033565,0.025243664215154508,0.19098967664382038,0.03460827112573551,0.06642667258925297,0.045018790864988285,0.09969379982965834,0.019538329804644865,0.5,0.5606629883250793,0.7110504143456056,0.30655278510754314,0.9651606175631418
192,0.22534277333932765,0.024011471747037244,0.18575487242025487,0.01217523685986902,0.050569106989047104,0.045025686569073624,0.07840542903389125,0.017583083676393416,0.6,0.5552207663649702,0.7061005615670846,0.3561219819816697,0.9051993459503851
193,0.21971034302430995,0.023056770181831193,0.18214153717545903,0.01613897855510432,0.04180166541653521,0.03788575884776518,0.08283799362149746,0.015749942538711953,0.6,0.555991519299884,0.7076184454895525,0.3231961741307252,0.9404137906587113
194,0.21334449245649226,0.022223647464724147,0.17871197356897242,0.0035671506389275344,0.04369594485444181,0.032958923044669276,0.07511456464143361,0.012618810486267595,0.6,0.5674129145539814,0.7177727730749115,0.3132741688863426,0.9719115187425502
195,0.20579433791777668,0.021195776705794474,0.1750747824416441,0.0022720821437841924,0.027198626824161586,0.026396132252343437,0.06477010321310338,0.013971826472484013,0.6,0.568095776842399,0.7180506131185947,0.3464538215705902,0.9396925683904036
196,0.2010294654790093,0.020508048782015547,0.17210722144912272,0.0012240946868640843,0.025112326585632914,0.019161703434827572,0.06536419136340127,0.011923447689589332,0.5,0.5684394848112424,0.7180152839687366,0.340163487918868,0.946291280861111
197,0.1974586423705606,0.020140704698860645,0.17033477741129258,0.0015579829861748936,0.017158352359033683,0.0169744056320804,0.05708225246737985,0.011199515778571367,0.5,0.5781026214008088,0.7255010901095642,0.3282731220445331,0.97533058946584
198,0.19798649628372753,0.01997625394998228,0.17141218571101918,0.001721592645480996,0.017668520168894353,0.013580024927197135,0.05403485636719886,0.01198599927866941,0.6,0.5617504299715843,0.7136477880927385,0.32604910881641536,0.9493491092479075
199,0.19784466703148448,0.020129751030574825,0.1705905917812796,0.001271350344776532,0.01845159930834437,0.016283841461271924,0.057467345038757604,0.013005628497065866,0.6,0.5611863192040804,0.7124021915011918,0.3210272337399863,0.9525612769652857
200,0.195667003884035,0.019995898501399684,0.16928556035546696,0.00133606473210581,0.01596128721447552,0.016674494658432463,0.047273818430874276,0.012493376222932163,0.6,0.5674986875968607,0.7172524615411705,0.31423981087109665,0.9705113382669346
