sample_id,source_index,split,defect_type,source_pack,method,threshold,dense_threshold,geometry_threshold,extraction_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rot_p3_0005,204,val,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0029049624410068054,0.0003078626823438288,0.007674525625145024,0.006498338711114502,0.001500000013038516,5.376273500400856,0.09383367406971561,0.6190221656986938,0.3809778343013062,rectangular_notch,0.7937743190661478,0.8850325379609545,0.07916666666666666,0.7469559959143258,221.0,240.0,0.7083333333333334,0.8292682926829268,0.05,0.00032219800695709397,0.0003254749,0.0004983386,0.0,24.62372694489119,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0008,207,val,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0013296816115262514,4.002760602895211e-05,0.012604255303248017,0.007625366293714496,0.001500000013038516,0.09594770086968651,0.0016746032898946564,0.8773980064928331,0.12260199350716694,rectangular_notch,0.7080645161290322,0.8290840415486308,0.10892857142857143,3.3716532994060313,499.0,560.0,0.7161716171617162,0.8346153846153846,0.14285714285714285,0.0010538813963699442,0.0013957452,0.00037463428,0.0,10.09594798397525,0.0,0.0,460.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0012,211,val,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0023134687214501595,4.34419373050332e-06,0.014046434427423187,0.0070078907654966835,0.001500000013038516,2.096646028770465,0.03659337645090837,0.7860230788701524,0.2139769211298476,rectangular_notch,0.7044410413476263,0.8265947888589398,0.0125,1.3714132891063475,553.0,560.0,0.6741214057507987,0.8053435114503816,0.12857142857142856,0.0008134801918806786,4.643388e-05,0.0009921095,0.0005000001,22.096646688163602,0.0,0.0,475.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0013,212,val,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002116828401935785,9.228497564922585e-05,0.008824332672566736,0.005407659640220079,0.001500000013038516,-0.16458161966477292,-0.0028724911514153334,0.8749156815322289,0.12508431846777113,rectangular_notch,0.5709969788519638,0.7269230769230769,0.16666666666666666,4.091376960593275,280.0,240.0,0.5369774919614148,0.698744769874477,0.008333333333333333,0.001404663167460919,0.00082433224,0.00059234025,0.0009999999,9.835418663440791,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0018,217,val,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0006027694810748879,9.304871576299272e-05,0.012664829751932005,0.007669997918540287,0.001500000013038516,0.9457806602394214,0.016506986522863726,0.8435311365097713,0.15646886349022868,rectangular_notch,0.7217675941080196,0.8384030418250951,0.04823747680890538,3.4854880162600907,513.0,539.0,0.6983333333333334,0.8223748773307163,0.10946196660482375,0.0012482333758613046,0.0006648293,0.0013300017,0.0,10.945780943344985,0.0,0.0,464.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0001,248,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0028929716914987053,0.0002924750170441931,0.007791851028564136,0.006547915674434036,0.001500000013038516,7.855892346155628,0.1371111871226378,0.4475789842840635,0.5524210157159365,rotated_rect,0.8313725490196079,0.9079229122055674,0.06224066390041494,0.7011631349210061,226.0,241.0,0.8145454545454546,0.8977955911823647,0.07053941908713693,0.00031144291465357195,0.0002081492,0.0005479157,0.00049999997,12.14410831323751,0.0,0.0,216.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0007,254,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002897637775988022,0.00023088023299351336,0.007875388925510356,0.006470192688782182,0.001500000013038516,9.538046549682946,0.16647031650045233,0.34989390071256343,0.6501060992874366,rotated_rect,0.6341463414634146,0.7761194029850746,0.03765690376569038,3.783274448659163,230.0,239.0,0.6303630363036303,0.7732793522267206,0.06694560669456066,0.0012351292602532779,0.00012461189,0.00047019264,0.00049999997,39.53804699497499,0.0,0.0,220.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0008,255,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002849294980284,0.0002798080493067933,0.007734031393159031,0.0064550164481375905,0.001500000013038516,6.952174850383102,0.12133834131352929,0.5081148277179673,0.49188517228203266,rectangular_notch,0.7709923664122137,0.8706896551724138,0.06666666666666667,0.8102868646377858,224.0,240.0,0.7177700348432056,0.8356997971602435,0.05416666666666667,0.00031781210210606346,0.00026596896,0.00045501627,0.00049999997,36.95217529567515,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0013,260,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0026973168414209693,0.0002444895837892959,0.007766431097761887,0.006468983545988166,0.001500000013038516,9.206659125191294,0.1606865148433689,0.3672726841444526,0.6327273158555474,rotated_rect,0.6083916083916084,0.7565217391304347,0.08333333333333333,3.889705574747089,220.0,240.0,0.6098360655737705,0.7576374745417516,0.04583333333333333,0.001280769825036269,0.00023356918,0.00046898331,0.00049999997,29.20665978458443,0.0,0.0,211.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0018,265,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0029335122153783142,0.0002156737158200265,0.007892169109008057,0.006472225505875199,0.001500000013038516,10.341405303074907,0.1804915718218592,0.3118764381180954,0.6881235618819046,rotated_rect,0.6666666666666666,0.8,0.020833333333333332,3.715870427147458,235.0,240.0,0.6588628762541806,0.7943548387096774,0.06666666666666667,0.0012174905736426636,0.00010783132,0.00047222525,0.00049999997,20.34140558618047,0.0,0.0,223.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0019,266,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0028346456491027167,0.0002714730771998309,0.007753635924095947,0.0064640632874677145,0.001500000013038516,8.213404513678796,0.14335095156185862,0.4249623189636308,0.5750376810363692,rotated_rect,0.80078125,0.8893709327548807,0.07916666666666666,0.8780607720364975,221.0,240.0,0.7992700729927007,0.8884381338742393,0.05416666666666667,0.000317867473518547,0.00024636462,0.00046406314,0.00049999997,18.21340479678436,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0023,270,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0027262405939075317,0.00023698782044744422,0.007732736915797309,0.006454374659903408,0.001500000013038516,6.8765634299299165,0.12001867307451143,0.5133480886001531,0.4866519113998469,rectangular_notch,0.6223776223776224,0.7672413793103449,0.06666666666666667,3.8193437538263413,224.0,240.0,0.6151315789473685,0.7617107942973523,0.04583333333333333,0.0012669188103827274,0.0002672635,0.0004543746,0.00049999997,3.1234368531756473,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v7_0028,275,val,rotated_rect,pilot_v7_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002867024778671319,0.0002848242121752978,0.007752091389115646,0.006463405694410767,0.001500000013038516,8.1045141874651,0.14145045684585894,0.4317568903079243,0.5682431096920757,rotated_rect,0.6097560975609756,0.7575757575757576,0.075,3.9505351240835687,222.0,240.0,0.6163934426229508,0.7626774847870182,0.05416666666666667,0.001291687140196187,0.00024790922,0.00046340562,0.00049999997,21.895486257826946,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0001,280,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,7.730851899726655e-05,7.936508045531809e-05,0.008213535753338578,0.006429147453961905,0.001500000013038516,4.550650194496853,0.07942382900049043,0.6184835443419185,0.3815164556580814,rectangular_notch,0.8106060606060606,0.895397489539749,0.008333333333333333,0.43846707052754796,238.0,240.0,0.7657342657342657,0.8673267326732673,0.10416666666666667,0.0001107945108232278,0.0002135355,0.0004291474,0.00049999997,15.449350464896284,0.0,0.0,220.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0007,286,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,4.9993750825893904e-05,-0.00015117158089572239,0.008719608220839756,0.0064565727527910784,0.001500000013038516,-7.174910416970022,-0.1252258103117661,0.4033233352391232,0.5966766647608768,rotated_rect,0.6465256797583081,0.7853211009174312,0.2803347280334728,3.0435776158170094,306.0,239.0,0.6624203821656051,0.7969348659003831,0.18410041841004185,0.0008502994410304443,0.0007196078,0.0004565725,0.00049999997,22.825090028322023,0.0,0.0,252.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0013,292,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.00021438496363419696,6.802721088947807e-05,0.008481504919730095,0.006333972219693969,0.001500000013038516,-6.138868657356966,-0.10714347041836267,0.48842967781244273,0.5115703221875573,rotated_rect,0.6410256410256411,0.78125,0.13333333333333333,3.492581844936406,272.0,240.0,0.6721854304635762,0.803960396039604,0.10416666666666667,0.0010893314774038725,0.00048150495,0.00033397228,0.00049999997,13.861132002036172,0.0,0.0,238.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0020,299,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0021168867669224115,0.00012964017172548104,0.008921887270718408,0.006481352516743238,0.001500000013038516,-2.51608233953084,-0.043913921076095035,0.7615699203000998,0.23843007969990015,rectangular_notch,0.6699346405228758,0.8023483365949119,0.15611814345991562,3.036984936139928,274.0,237.0,0.6793650793650794,0.8090737240075614,0.2320675105485232,0.0010668062032943904,0.00092188735,0.00048135268,0.00049999997,7.483917943574724,0.0,0.0,251.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0021,300,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00015608667611325801,0.00012501755953906517,0.007696923006828503,0.0064385825109350234,0.001500000013038516,2.969627308423611,0.05182977408912915,0.773087791551569,0.22691220844843102,rectangular_notch,0.6313993174061433,0.7740585774058577,0.040983606557377046,3.5812826425320217,234.0,244.0,0.673469387755102,0.8048780487804879,0.01639344262295082,0.001135793888508584,0.0003030775,0.00043858262,0.00049999997,12.969627591529175,0.0,0.0,226.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0022,301,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0001691455215256644,7.789535771331025e-05,0.007711419385356069,0.0064662079021604885,0.001500000013038516,8.599717887699654,0.15009339188301093,0.40157277167313654,0.5984272283268635,rotated_rect,0.7854406130268199,0.8798283261802575,0.058333333333333334,0.3944262778418876,226.0,240.0,0.8014705882352942,0.889795918367347,0.041666666666666664,0.0001862200177841852,0.000288581,0.00046620797,0.00049999997,18.599718170805218,0.0,0.0,216.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0027,306,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,7.246881805821858e-05,0.00013204101850155048,0.00819362816887078,0.006484319235171355,0.001500000013038516,-3.315935581405313,-0.05787399367955517,0.7098566917035829,0.29014330829641716,rectangular_notch,0.6677966101694915,0.8008130081300813,0.01639344262295082,3.4593631197033883,248.0,244.0,0.6580645161290323,0.7937743190661478,0.10655737704918032,0.0011343583124475407,0.00019362755,0.0004843194,0.00049999997,13.315935864510877,0.0,0.0,226.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0034,313,val,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0017042390072716136,6.740595815813841e-05,0.007728496457339134,0.006417566330878834,0.001500000013038516,-3.7198703165477127,-0.0649239847709613,0.7291586511011061,0.27084134889889383,rectangular_notch,0.6810035842293907,0.8102345415778252,0.03765690376569038,2.79406487812378,230.0,239.0,0.6326530612244898,0.775,0.008368200836820083,0.0009546964290321158,0.0002715038,0.0004175664,0.00049999997,33.71987076183976,0.0,0.0,219.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0001,320,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0020607423892586817,9.005507008809293e-05,0.008520031921239502,0.006784649968664635,0.001500000013038516,10.812897718555575,0.18872066687017794,0.16738159425809607,0.8326184057419039,rotated_rect,0.7254237288135593,0.8408644400785854,0.11203319502074689,1.4553211642623296,268.0,241.0,0.6987179487179487,0.8226415094339623,0.1991701244813278,0.0009435649938949213,0.0005200319,0.00078465,0.00049999997,9.187102940837562,0.0,0.0,245.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0015,334,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0015232641210208054,5.483405548147857e-05,0.007704263518298765,0.006696360272920381,0.001500000013038516,5.375938829700715,0.0938278329640882,0.6190456170611256,0.38095438293887435,rectangular_notch,0.56,0.717948717948718,0.05,4.011564886112126,228.0,240.0,0.5396341463414634,0.700990099009901,0.10416666666666667,0.0018147793219600835,0.00029573683,0.00069636013,0.00049999997,35.37593927499276,0.0,0.0,220.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0016,335,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0020444812624574346,0.00014341409316106715,0.008060118741708366,0.006496236815541372,0.001500000013038516,10.258518529377938,0.17904492471449165,0.31552815953408253,0.6844718404659175,rotated_rect,0.6689419795221843,0.8016359918200409,0.0375,1.4490150499932732,249.0,240.0,0.6513157894736842,0.7888446215139442,0.09166666666666666,0.0009662213922815334,6.0118735e-05,0.0004962366,0.00049999997,40.25851897466998,0.0,0.0,228.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0029,348,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.001548061191537066,0.00011230907584145173,0.007660875958088089,0.006460497320337916,0.001500000013038516,7.662592678710126,0.1337374714827037,0.4601574286533453,0.5398425713466547,rotated_rect,0.6145833333333334,0.7612903225806451,0.07053941908713693,2.3394254790570814,224.0,241.0,0.6,0.75,0.024896265560165973,0.001456276016548331,0.00033912435,0.0004604971,0.00049999997,27.662593338103264,0.0,0.0,212.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0042,361,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0026611890695504912,9.66183579294011e-05,0.009383906860375733,0.006874172320371061,0.001500000013038516,8.591883931945034,0.14995666356163725,0.2965123793043887,0.7034876206956113,rotated_rect,0.6317365269461078,0.7743119266055046,0.2708333333333333,3.4449836624963375,305.0,240.0,0.6149425287356322,0.7615658362989324,0.3416666666666667,0.0011477650888301306,0.0013839062,0.00087417243,0.00049999997,18.591884215050598,0.0,0.0,276.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0043,362,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002351453038185917,0.00018167909890241232,0.00884670354750534,0.0067237567199212485,0.001500000013038516,11.484206191921828,0.20043721002695572,0.13846850308432856,0.8615314969156714,rotated_rect,0.7622377622377622,0.8650793650793651,0.1,1.1214299670636891,264.0,240.0,0.707936507936508,0.828996282527881,0.24166666666666667,0.0006735135198797375,0.00084670354,0.00072375685,0.00049999997,21.484206475027392,0.0,0.0,249.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0055,374,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002169274274225536,0.00022194736679507926,0.008081823885818589,0.006517340899625003,0.001500000013038516,10.865963852474778,0.18964684562837228,0.29019125642903665,0.7098087435709634,rotated_rect,0.7419354838709677,0.8518518518518519,0.025,1.4883612354683997,246.0,240.0,0.7421602787456446,0.852,0.08333333333333333,0.0008598639041757431,8.182321e-05,0.00051734084,0.00049999997,0.8659635693692138,0.0,0.0,231.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0068,387,val,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0020069230290507708,0.0002783528888476608,0.00771831934198391,0.006364739538395037,0.001500000013038516,9.678281811424114,0.16891788354523174,0.34283593782106125,0.6571640621789387,rotated_rect,0.5641891891891891,0.7213822894168467,0.06276150627615062,4.250936713876153,224.0,239.0,0.5544871794871795,0.7134020618556701,0.029288702928870293,0.0016187612596216387,0.00028168084,0.00036473945,0.00049999997,20.32171863386793,0.0,0.0,207.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0026,25,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002184647217762111,0.0003307405316578855,0.008152184206136037,0.007088257571504221,0.001500000013038516,13.0446481771111,0.2276720604548651,0.22412652295051272,0.7758734770494873,rotated_rect,0.5916473317865429,0.7434402332361516,0.35096153846153844,1.6347772235520994,270.0,416.0,0.6146788990825688,0.7613636363636364,0.3076923076923077,0.0008798804651481726,0.0001521837,0.0029117423,9.999995e-05,nan,0.0,0.0,251.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0043,42,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.00093663684933578,6.897697857269012e-05,0.011362764083491744,0.007032571652835228,0.001500000013038516,-0.44253762673679375,-0.00772373865051874,0.8644188945788827,0.13558110542111734,rectangular_notch,0.6631130063965884,0.7974358974358975,0.2807017543859649,3.459636434071934,438.0,342.0,0.613588110403397,0.7605263157894737,0.2222222222222222,0.0013206409559275423,0.0003627641,0.0010325718,0.0009999999,nan,0.0,0.0,382.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0063,62,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002889994381114482,0.0002038918794074318,0.007710180866135412,0.0067219322927091355,0.001500000013038516,2.9039797007145864,0.05068400718854906,0.7767090496984905,0.22329095030150942,rectangular_notch,0.51875,0.6831275720164609,0.48125,3.7485877944977077,249.0,480.0,0.5604166666666667,0.7182910547396528,0.4395833333333333,0.0012089073816673502,0.002289819,0.0027780673,0.00049999997,nan,0.0,0.0,239.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0068,67,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0006916365077690775,0.00045366795923139244,0.008932208443350981,0.007367582713965299,0.001500000013038516,2.158492122551678,0.03767279441688773,0.8151550239639682,0.18484497603603178,rectangular_notch,0.6840796019900498,0.8124076809453471,0.11944444444444445,1.7788791499320589,317.0,360.0,0.6798029556650246,0.8093841642228738,0.10555555555555556,0.0008271491328504971,0.00093220826,0.0021324172,0.00049999997,nan,0.0,0.0,296.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0071,70,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0003198818785676849,0.00040550595531385625,0.008077868466659744,0.007171985145682368,0.001500000013038516,-7.556457698306303,-0.13188506662311733,0.4671591212854064,0.5328408787145936,rotated_rect,0.7177177177177178,0.8356643356643356,0.05442176870748299,2.8757749870783655,278.0,294.0,0.7256637168141593,0.841025641025641,0.01020408163265306,0.001002468276557253,0.00092213135,0.0006719851,0.00040000002,nan,0.0,0.0,256.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0081,80,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0028212430643124397,0.0005794374546811754,0.009544557716335441,0.007916107838835073,0.001500000013038516,8.85521677458999,0.15455268869442787,0.3867549579452877,0.6132450420547123,rotated_rect,0.7808988764044944,0.8769716088328076,0.2642857142857143,0.9403555545948709,354.0,280.0,0.7446808510638298,0.8536585365853658,0.34285714285714286,0.0004569758247648175,0.0005445583,0.0014161076,0.00020000001,nan,0.0,0.0,329.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0089,88,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002009143998997564,0.0002636968781570754,0.008149415326285683,0.00722999706781419,0.001500000013038516,12.95146024302565,0.22604562418194254,0.22625541374280322,0.7737445862571968,rotated_rect,0.661498708010336,0.7962674961119751,0.29442970822281167,0.8779302308222726,266.0,377.0,0.7172236503856041,0.8353293413173652,0.22811671087533156,0.0005613081385084664,0.00014941487,0.0017700028,0.00020000001,nan,0.0,0.0,248.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0092,91,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002657825644815624,0.0005829388309186406,0.009526175280130212,0.008050058316020013,0.001500000013038516,2.169663376589398,0.03786776958142265,0.8146158251478199,0.18538417485218,rectangular_notch,0.7638888888888888,0.8661417322834646,0.0374331550802139,0.8075692768364856,388.0,374.0,0.7710280373831776,0.8707124010554089,0.026737967914438502,0.0004161738102543307,0.0014738245,0.0010500578,0.00020000001,nan,0.0,0.0,342.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0094,93,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.001860523388278856,0.0001174687356651027,0.01084322937008076,0.007136172737762008,0.001500000013038516,-1.5630842884228286,-0.027280967319171043,0.8144172426351316,0.18558275736486843,rectangular_notch,0.7208333333333333,0.837772397094431,0.065,3.095201054426949,426.0,400.0,0.702928870292887,0.8255528255528255,0.035,0.0009533302431492889,0.0008432297,0.00086382776,0.0009999999,nan,0.0,0.0,377.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0095,94,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002928839481836098,0.0002922415094141126,0.007759928474405131,0.006561671195497288,0.001500000013038516,8.679334987294595,0.1514829724118309,0.3968978910975701,0.6031021089024299,rotated_rect,0.5941644562334217,0.7454242928452579,0.40583554376657827,2.257432628608013,224.0,377.0,0.6790450928381963,0.8088467614533965,0.3209549071618037,0.0007954309976405166,0.00024007168,0.0024383282,0.0009999999,nan,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0100,99,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,6.959804099171739e-05,0.0004012841133536834,0.008460229871160498,0.0076357050183123686,0.001500000013038516,-19.573965231762912,-0.34163014096515776,0.15911390377677692,0.8408860962232231,rotated_rect,0.6195372750642674,0.765079365079365,0.15789473684210525,2.0352228479690027,288.0,342.0,0.6155717761557178,0.7620481927710844,0.05847953216374269,0.0006027476230822177,0.0025397697,0.0016357051,9.999995e-05,nan,0.0,0.0,267.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0102,101,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002952230952602501,0.00024197531139685048,0.007853573510888237,0.006560229898353642,0.001500000013038516,8.589099838261916,0.14990807196018285,0.402200097003801,0.597799902996199,rotated_rect,0.5601023017902813,0.7180327868852459,0.3689839572192513,2.5953865440125004,236.0,374.0,0.5864661654135338,0.7393364928909952,0.3074866310160428,0.0007435114485774702,0.0031464268,0.00043977052,0.0007,nan,0.0,0.0,225.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0104,103,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.003246568702828661,0.00025241802802587206,0.01276183430178425,0.007734082369117891,0.001500000013038516,1.8012356510782865,0.03143749271561985,0.8021185207019547,0.19788147929804537,rectangular_notch,0.7592891760904685,0.8631772268135904,0.08947368421052632,1.0659725938868434,519.0,570.0,0.7693602693602694,0.8696479543292103,0.156140350877193,0.0003528610506418344,0.000761834,0.0017659175,0.00049999997,nan,0.0,0.0,471.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0112,111,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0031615435569200927,0.0004539775167274188,0.009854008603298808,0.007583113933650021,0.001500000013038516,4.63480839104227,0.08089266662274848,0.6118425375935086,0.3881574624064914,rectangular_notch,0.7536585365853659,0.8595271210013908,0.13988095238095238,3.051820893886188,383.0,336.0,0.7679012345679013,0.8687150837988827,0.13095238095238096,0.0009675585349807547,0.00014599133,0.0010831137,0.00040000002,nan,0.0,0.0,343.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0114,113,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00037486112004851615,0.00027266530530024435,0.009579817550610416,0.0073707588977544106,0.001500000013038516,2.2717965473888455,0.03965032968737474,0.7760396321372333,0.22396036786276674,rectangular_notch,0.8273972602739726,0.9055472263868066,0.16558441558441558,1.0703865909137482,359.0,308.0,0.8305555555555556,0.9074355083459787,0.1396103896103896,0.0004386459308248928,0.00057981815,0.0003707586,0.0009999999,nan,0.0,0.0,326.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0115,114,test,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0008105604345687692,0.00020074696663761963,0.009021701193260158,0.007508955109351701,0.001500000013038516,-12.822491190329572,-0.22379468957921791,0.22929261844283277,0.7707073815571672,rotated_rect,0.7295918367346939,0.8436578171091446,0.20634920634920634,2.444226757983891,300.0,378.0,0.78,0.8764044943820225,0.1164021164021164,0.0007033590397974369,2.1701679e-05,0.0009910455,0.0007,nan,0.0,0.0,272.0,train_median_depth,angle_aspect_heuristic_no_true_type,
