sample_id,source_index,split,defect_type,stage,iou,dice,area_error,center_error_px,pred_area,true_area,forward_mse,forward_nrmse,forward_correlation,true_center_x,true_center_y,center_x,center_y,center_abs_error_m,true_width,width,width_abs_error_m,true_length,length,length_abs_error_m,true_depth,depth,depth_abs_error_m,true_angle_deg,angle_deg,angle_abs_error_deg,type_prob_rectangular_notch,type_prob_rotated_rect,parameter_drift_norm,selected_steps,selected_lr,selected_lambda_prior
rot_p3_0036,235,train,rotated_rect,pre_refine,0.7133655394524959,0.8327067669172933,0.1,0.8770475314650762,504.0,560.0,2.598656177520752,0.6456594467163086,0.8865678864144185,0.001500000013038516,0.0,0.0011319100158289075,4.221895505907014e-05,0.0003705032877209721,0.014000000432133675,0.013233307749032974,0.0007666926831007004,0.00800000037997961,0.007636018097400665,0.00036398228257894516,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,-0.12877850770532281,19.87122091048053,0.876215934753418,0.12378407269716263,0.0,50,0.003,0.1
rot_p3_0037,236,train,rotated_rect,pre_refine,0.6221498371335505,0.7670682730923695,0.075,4.192898113721191,258.0,240.0,1.5887010097503662,0.6333695650100708,0.867404943238755,-0.003000000026077032,-0.0010000000474974513,-0.0028230343014001846,0.000258210813626647,0.0012705949152900962,0.00800000037997961,0.007680729031562805,0.00031927134841680527,0.006000000052154064,0.006425874773412943,0.0004258747212588787,0.001500000013038516,0.001500000013038516,0.0,-9.99999970909292,4.305796929666113,14.305796638759034,0.6919151544570923,0.3080848455429077,0.0,50,0.003,0.1
rot_p3_0038,237,train,rotated_rect,pre_refine,0.6551094890510949,0.7916207276736494,0.3172541743970315,2.6253343431113465,368.0,539.0,1.4270851612091064,0.638496994972229,0.8027067463814553,0.0,0.0010000000474974513,0.00023491539468523115,0.0003060598101001233,0.0007326242251977071,0.012000000104308128,0.010080351494252682,0.0019196486100554466,0.008999999612569809,0.007303801365196705,0.001696198247373104,0.0020000000949949026,0.001500000013038516,0.0005000000819563866,9.99999970909292,-0.02237927990068541,10.022378988993609,0.8800116181373596,0.11998837441205978,0.0,50,0.003,0.1
rot_p3_0039,238,train,rotated_rect,pre_refine,0.5748865355521936,0.7300672430355427,0.14107142857142857,0.953996258832578,481.0,560.0,1.1199994087219238,0.6126059293746948,0.83899108847726,0.003000000026077032,0.0,0.00338010024279356,0.00018470418581273407,0.00042260124349639166,0.01600000075995922,0.012840726412832737,0.003159274347126484,0.007000000216066837,0.007420419715344906,0.00042041949927806854,0.0024999999441206455,0.001500000013038516,0.0009999999310821295,30.000000834826057,2.918818375998538,27.081182458827527,0.736345648765564,0.2636543810367584,0.0,50,0.003,0.1
rot_v7_0002,249,train,rotated_rect,pre_refine,0.7377622377622378,0.8490945674044266,0.07083333333333333,2.2326748800674556,257.0,240.0,0.051832929253578186,0.2242375910282135,0.976869285950088,-0.003000000026077032,0.0010000000474974513,-0.0027911027427762747,0.0002552849182393402,0.0007734588905483194,0.00800000037997961,0.00775372376665473,0.0002462766133248806,0.006000000052154064,0.006447676569223404,0.00044767651706933975,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,6.154170770023915,13.845828648161927,0.5640819668769836,0.43591803312301636,0.0,50,0.003,0.1
rot_v7_0003,250,train,rotated_rect,pre_refine,0.6474576271186441,0.7860082304526749,0.025,3.4483481024326617,246.0,240.0,0.10439512878656387,0.30453574657440186,0.9526644871424177,-0.001500000013038516,-0.0010000000474974513,-0.001903326716274023,0.00013898382894694805,0.0012082866797011103,0.00800000037997961,0.007630192209035158,0.0003698081709444523,0.006000000052154064,0.006388344336301088,0.00038834428414702415,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,-1.9470216222100627,21.947021040395896,0.8251481056213379,0.1748518943786621,0.0,50,0.003,0.1
rot_v7_0004,251,train,rotated_rect,pre_refine,0.6724738675958188,0.8041666666666667,0.0,1.6125215330172913,240.0,240.0,0.0937672108411789,0.3063678443431854,0.9527747527516036,-0.001500000013038516,0.0,-0.002274393104016781,0.00013239705003798008,0.0007856294535044053,0.00800000037997961,0.007575559429824352,0.0004244409501552582,0.006000000052154064,0.006365605629980564,0.00036560557782649994,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,-0.3760146403726164,20.376014058558468,0.8869472742080688,0.11305274814367294,0.0,50,0.003,0.1
rot_v7_0009,256,train,rotated_rect,pre_refine,0.6734006734006734,0.8048289738430584,0.07083333333333333,2.474755689053897,257.0,240.0,0.08285286277532578,0.2689605951309204,0.9693317857592278,-0.003000000026077032,0.0010000000474974513,-0.0028756638057529926,0.00025913622812367976,0.0007512248249795206,0.00800000037997961,0.00776016665622592,0.00023983372375369072,0.006000000052154064,0.006450274493545294,0.00045027444139122963,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,6.421471930739657,36.42147276556571,0.5451947450637817,0.45480525493621826,0.0,50,0.003,0.1
rot_v7_0010,257,train,rotated_rect,pre_refine,0.6148867313915858,0.7615230460921844,0.08786610878661087,3.331569431700461,260.0,239.0,0.10740208625793457,0.32765528559684753,0.9508707211972564,-0.001500000013038516,-0.0010000000474974513,-0.0020610580686479807,8.3542188804131e-05,0.0012201843858127845,0.00800000037997961,0.008243514224886894,0.00024351384490728378,0.006000000052154064,0.006375693716108799,0.0003756936639547348,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,-1.2763390940668884,28.723661740759155,0.8284317851066589,0.17156819999217987,0.0,50,0.003,0.1
rot_v7_0011,258,train,rotated_rect,pre_refine,0.6923076923076923,0.8181818181818182,0.11715481171548117,1.139727100373204,267.0,239.0,0.08667111396789551,0.3145657777786255,0.9534150765087664,-0.001500000013038516,0.0,-0.0021960954181849957,0.00015873016673140228,0.0007139636397580904,0.00800000037997961,0.007599705830216408,0.00040029454976320267,0.006000000052154064,0.006435423623770475,0.0004354235716164112,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,2.053693595676618,32.053694430502674,0.820158064365387,0.17984190583229065,0.0,50,0.003,0.1
rot_v7_0014,261,train,rotated_rect,pre_refine,0.710801393728223,0.8309572301425662,0.04583333333333333,2.2315914624410285,251.0,240.0,0.11489883065223694,0.31376913189888,0.9582937153762117,-0.003000000026077032,0.0010000000474974513,-0.0027128213550895452,0.0002515723172109574,0.0008016330912379462,0.00800000037997961,0.007748705800622702,0.0002512945793569088,0.006000000052154064,0.006461926270276308,0.0004619262181222439,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,7.8724299335798,27.872429351765646,0.44651374220848083,0.5534862279891968,0.0,50,0.003,0.1
rot_v7_0015,262,train,rotated_rect,pre_refine,0.6633663366336634,0.7976190476190477,0.1,3.522854693850614,264.0,240.0,0.09784893691539764,0.30223724246025085,0.9536688864361801,-0.001500000013038516,-0.0010000000474974513,-0.0016088528791442513,0.0001043901065713726,0.0011097416413970499,0.00800000037997961,0.007687718607485294,0.0003122817724943161,0.006000000052154064,0.006478610448539257,0.00047861039638519287,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,-3.164279579956341,16.835719838229494,0.7621333599090576,0.2378666251897812,0.0,50,0.003,0.1
rot_v7_0016,263,train,rotated_rect,pre_refine,0.776595744680851,0.874251497005988,0.0875,0.6500450487199368,261.0,240.0,0.1181856244802475,0.30850115418434143,0.9565596755178953,-0.001500000013038516,0.0,-0.0016514151357114315,0.0001043901065713726,0.00018391257087006468,0.00800000037997961,0.007737253326922655,0.00026274705305695534,0.006000000052154064,0.006507104728370905,0.0005071046762168407,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,-3.9337134100063826,16.066286008179446,0.7158377766609192,0.2841622233390808,0.0,50,0.003,0.1
rot_v7_0020,267,train,rotated_rect,pre_refine,0.7411347517730497,0.8513238289205702,0.04583333333333333,2.26419492831547,251.0,240.0,0.17217418551445007,0.35522785782814026,0.9581638328602713,-0.003000000026077032,0.0010000000474974513,-0.002852389821782708,0.0002764736709650606,0.0007384301915788152,0.00800000037997961,0.007768819574266672,0.0002311808057129383,0.006000000052154064,0.006469769403338432,0.00046976935118436813,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-9.99999970909292,9.41505974725209,19.415059456345006,0.35622942447662354,0.6437705755233765,0.0,50,0.003,0.1
rot_v7_0024,271,train,rotated_rect,pre_refine,0.8787878787878788,0.9354838709677419,0.06666666666666667,0.7034306820095092,256.0,240.0,0.07513925433158875,0.26976194977760315,0.9680742883076685,-0.003000000026077032,0.0,-0.0029108221642673016,0.00025618309155106544,0.0002712608844518814,0.00800000037997961,0.007847728207707405,0.00015227217227220535,0.006000000052154064,0.0064648534171283245,0.00046485336497426033,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,8.349669765040577,1.650329944052345,0.41658177971839905,0.5834182500839233,0.0,50,0.003,0.1
rot_v7_0025,272,train,rotated_rect,pre_refine,0.6409395973154363,0.7811860940695297,0.06329113924050633,3.7593285136121706,252.0,237.0,0.09793724864721298,0.27833348512649536,0.9642540945877953,-0.001500000013038516,-0.0010000000474974513,-0.001898762653581798,0.00015419501869473606,0.0012211379368130125,0.00800000037997961,0.007610107306391001,0.0003898930735886097,0.006000000052154064,0.006392643786966801,0.0003926437348127365,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,-1.3723168055622017,11.372316514655125,0.8502612113952637,0.14973878860473633,0.0,50,0.003,0.1
rot_v7_0026,273,train,rotated_rect,pre_refine,0.703971119133574,0.826271186440678,0.02510460251046025,1.7604075505832508,233.0,239.0,0.06959414482116699,0.2695642411708832,0.9680140723234286,-0.001500000013038516,0.0,-0.002466430887579918,0.0002292768913321197,0.0009932555200781819,0.00800000037997961,0.007275816053152084,0.0007241843268275261,0.006000000052154064,0.006472469307482243,0.0004724692553281784,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,10.49494595220331,0.4949462431103768,0.3052753806114197,0.6947246193885803,0.0,50,0.003,0.1
rot_v7_0029,276,train,rotated_rect,pre_refine,0.7473684210526316,0.8554216867469879,0.075,0.8034002382791602,258.0,240.0,0.062209222465753555,0.25159627199172974,0.9716426821085303,-0.003000000026077032,0.0,-0.0028929717373102903,0.0002924750151578337,0.00031144291465357195,0.00800000037997961,0.007791851181536913,0.00020814919844269753,0.006000000052154064,0.0065479157492518425,0.0005479156970977783,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,7.8558923380519055,22.14410849677415,0.4475789964199066,0.5524210333824158,0.0,50,0.003,0.1
rot_v7_0030,277,train,rotated_rect,pre_refine,0.7073170731707317,0.8285714285714286,0.0502092050209205,2.300626125579334,251.0,239.0,0.12703746557235718,0.3329758048057556,0.9487355856799811,-0.003000000026077032,0.0010000000474974513,-0.0027098499704152346,0.00025606469716876745,0.0007985154101638902,0.00800000037997961,0.007746974006295204,0.0002530263736844063,0.006000000052154064,0.006461150478571653,0.0004611504264175892,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,7.756947656414162,22.243053178411884,0.4539886713027954,0.5460113286972046,0.0,50,0.003,0.1
rot_v7_0031,278,train,rotated_rect,pre_refine,0.6404109589041096,0.7807933194154488,0.0041841004184100415,3.1793340691345433,240.0,239.0,0.07380069047212601,0.26413673162460327,0.9677947959359596,-0.001500000013038516,-0.0010000000474974513,-0.0017547806492075324,0.00011630458902800456,0.0011450105950723908,0.00800000037997961,0.007573520299047232,0.00042648008093237877,0.006000000052154064,0.006363576278090477,0.0003635762259364128,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,-0.3291460156901211,30.329146850516167,0.8884698152542114,0.11153021454811096,0.0,50,0.003,0.1
rot_v8_0002,281,train,rotated_rect,pre_refine,0.703971119133574,0.826271186440678,0.03333333333333333,2.8535635669373556,232.0,240.0,0.15915346145629883,0.34993258118629456,0.9660671254114841,0.0,0.0010000000474974513,5.7540884881746024e-05,6.868132186355069e-05,0.0009330946016893455,0.00800000037997961,0.0073532224632799625,0.0006467779166996479,0.006000000052154064,0.00623832643032074,0.00023832637816667557,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,8.127263437739328,11.872735980446521,0.430330365896225,0.5696696639060974,0.0,50,0.003,0.1
rot_v8_0003,282,train,rotated_rect,pre_refine,0.6501650165016502,0.788,0.08333333333333333,3.2715020547822413,260.0,240.0,0.11160238087177277,0.3690182566642761,0.9388674798015991,0.001500000013038516,-0.0010000000474974513,0.0007241150597110391,-4.15368631365709e-05,0.0012331460264817405,0.00800000037997961,0.00818481296300888,0.00018481258302927017,0.006000000052154064,0.006406230852007866,0.00040623079985380173,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,1.827109753924261,18.17288966426159,0.8007460236549377,0.19925399124622345,0.0,50,0.003,0.1
rot_v8_0004,283,train,rotated_rect,pre_refine,0.8058608058608059,0.8924949290060852,0.05416666666666667,0.30298405954437285,253.0,240.0,0.10562994331121445,0.3171710968017578,0.9520022931661316,0.001500000013038516,0.0,0.0015806902665644884,9.64248611126095e-05,0.00012573253697699624,0.00800000037997961,0.007636287249624729,0.0003637131303548813,0.006000000052154064,0.006429499480873346,0.00042949942871928215,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,4.5775214916430835,15.422477926542769,0.6739126443862915,0.3260873854160309,0.0,50,0.003,0.1
rot_v8_0005,284,train,rotated_rect,pre_refine,0.660958904109589,0.7958762886597938,0.020833333333333332,3.323263246111381,245.0,240.0,0.08707702159881592,0.2956182360649109,0.9640680431490022,0.001500000013038516,0.0010000000474974513,0.0013939645141363144,-1.7467911675339565e-05,0.0010229782613278286,0.00800000037997961,0.0077082328498363495,0.00029176753014326096,0.006000000052154064,0.006374101620167494,0.00037410156801342964,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,8.207511330297809,11.792488087888046,0.4253278374671936,0.5746721625328064,0.0,50,0.003,0.1
rot_v8_0008,287,train,rotated_rect,pre_refine,0.7298245614035088,0.8438133874239351,0.07142857142857142,0.6478604659886322,255.0,238.0,0.11891058832406998,0.31957685947418213,0.9580421947752775,0.0,0.0,0.000332377792801708,4.461999924387783e-05,0.00033535942133814994,0.00800000037997961,0.007699977606534958,0.00030002277344465256,0.006000000052154064,0.006436921190470457,0.0004369211383163929,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,5.171632689991949,35.17163352481799,0.6333060264587402,0.3666939437389374,0.0,50,0.003,0.1
rot_v8_0009,288,train,rotated_rect,pre_refine,0.6413793103448275,0.7815126050420168,0.008368200836820083,2.92295033200517,237.0,239.0,0.08058127015829086,0.28541359305381775,0.9651149277375854,0.0,0.0010000000474974513,-1.4927015854482306e-06,6.544798088725656e-05,0.0009345532441569953,0.00800000037997961,0.007820754311978817,0.00017924606800079346,0.006000000052154064,0.006223166361451149,0.0002231663092970848,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,7.309776025227074,37.30977686005315,0.39255329966545105,0.6074466705322266,0.0,50,0.003,0.1
rot_v8_0010,289,train,rotated_rect,pre_refine,0.6546052631578947,0.7912524850894632,0.10460251046025104,3.0729299242775316,264.0,239.0,0.11650829762220383,0.30707451701164246,0.9658889678544509,0.001500000013038516,-0.0010000000474974513,0.0015041842125356197,2.491280611138791e-05,0.0010249213509003399,0.00800000037997961,0.007764329668134451,0.00023567071184515953,0.006000000052154064,0.00669489149004221,0.0006948914378881454,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,6.598045981162827,36.59804681598888,0.5327781438827515,0.46722185611724854,0.0,50,0.003,0.1
rot_v8_0011,290,train,rotated_rect,pre_refine,0.6897689768976898,0.81640625,0.14225941422594143,1.0395616207320046,273.0,239.0,0.11710995435714722,0.37839266657829285,0.9381313546214357,0.001500000013038516,0.0,0.0007846387452445924,-6.126426887931302e-05,0.0007179798424057924,0.00800000037997961,0.00819482933729887,0.00019482895731925964,0.006000000052154064,0.0066826525144279,0.0006826524622738361,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-30.000000834826057,1.7309776161206818,31.730978450946736,0.8349380493164062,0.16506196558475494,0.0,50,0.003,0.1
rot_v8_0014,293,train,rotated_rect,pre_refine,0.7581227436823105,0.8624229979466119,0.029166666666666667,0.7071067811865476,247.0,240.0,0.07125180214643478,0.25618064403533936,0.9675915767399049,0.0,0.0,-5.391217564465478e-05,7.579007797176018e-05,9.300891678600281e-05,0.00800000037997961,0.008196056820452213,0.00019605644047260284,0.006000000052154064,0.00607701949775219,7.701944559812546e-05,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,-0.6930321344070725,19.30696728377876,0.854331910610199,0.14566805958747864,0.0,50,0.003,0.1
rot_v8_0015,294,train,rotated_rect,pre_refine,0.7094594594594594,0.8300395256916996,0.10833333333333334,2.4535035678052273,266.0,240.0,0.06628374755382538,0.239390030503273,0.9713000722127905,0.0,0.0010000000474974513,-0.0004924384411424398,0.00022549761342816055,0.0009177960522970657,0.00800000037997961,0.008293233811855316,0.0002932334318757057,0.006000000052154064,0.0064753382466733456,0.0004753381945192814,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,-1.9693305141432051,18.030668904042642,0.7930741906166077,0.20692579448223114,0.0,50,0.003,0.1
rot_v8_0016,295,train,rotated_rect,pre_refine,0.6179401993355482,0.7638603696098563,0.029166666666666667,3.574825027304911,247.0,240.0,0.16672909259796143,0.3788445293903351,0.9525074249564107,0.001500000013038516,-0.0010000000474974513,0.00185113656334579,0.00011530398478498682,0.001169273296768642,0.00800000037997961,0.0077833449468016624,0.000216655433177948,0.006000000052154064,0.006353125907480717,0.0003531258553266525,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,10.963376547182063,30.963375965367902,0.28643113374710083,0.7135688662528992,0.0,50,0.003,0.1
rot_v8_0017,296,train,rotated_rect,pre_refine,0.75,0.8571428571428571,0.1,0.4946240200981288,264.0,240.0,0.13809393346309662,0.31478753685951233,0.9752598294636048,0.001500000013038516,0.0,0.001643210882321,6.966889486648142e-05,0.00015925799192681534,0.00800000037997961,0.007718375418335199,0.0002816249616444111,0.006000000052154064,0.006695879157632589,0.0006958791054785252,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-19.99999941818584,6.084895576367061,26.08489499455291,0.5689869523048401,0.4310130178928375,0.0,50,0.003,0.1
rot_v8_0023,302,train,rotated_rect,pre_refine,0.7226277372262774,0.8389830508474576,0.06557377049180328,2.6148343941625556,228.0,244.0,0.07967399805784225,0.2668793797492981,0.9686442474713634,0.0,0.0010000000474974513,-0.00016483920626342297,0.00010680907871574163,0.0009082742265608798,0.00800000037997961,0.00764487124979496,0.0003551291301846504,0.006000000052154064,0.006117821671068668,0.00011782161891460419,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-9.99999970909292,2.045091612747221,12.045091321840147,0.820564329624176,0.17943568527698517,0.0,50,0.003,0.1
rot_v8_0024,303,train,rotated_rect,pre_refine,0.627906976744186,0.7714285714285715,0.06751054852320675,3.763026180894159,253.0,237.0,0.21947503089904785,0.39340242743492126,0.9654159660199356,0.001500000013038516,-0.0010000000474974513,0.0018608683021739125,0.00015873016673140228,0.0012136233760591995,0.00800000037997961,0.00786091759800911,0.00013908278197050095,0.006000000052154064,0.006471366621553898,0.0004713665693998337,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,-9.99999970909292,12.5070778467804,22.50707755587331,0.2371816635131836,0.7628183364868164,0.0,50,0.003,0.1
rot_v8_0028,307,train,rotated_rect,pre_refine,0.8168498168498168,0.8991935483870968,0.06666666666666667,0.7420846968275421,256.0,240.0,0.13104745745658875,0.3533174693584442,0.9409701946699346,0.0,0.0,0.0004242620198056102,2.8267015295568854e-05,0.000425202640635328,0.00800000037997961,0.007751824334263802,0.00024817604571580887,0.006000000052154064,0.0065518943592906,0.0005518943071365356,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,8.085904934767608,1.9140947743253207,0.4329265356063843,0.5670734643936157,0.0,50,0.003,0.1
rot_v8_0029,308,train,rotated_rect,pre_refine,0.7226277372262774,0.8389830508474576,0.06557377049180328,2.6148343941625556,228.0,244.0,0.07508265972137451,0.29091280698776245,0.9657612390985277,0.0,0.0010000000474974513,-0.00013700081035494804,8.32799487398006e-05,0.0009269007074568723,0.00800000037997961,0.007568002678453922,0.00043199770152568817,0.006000000052154064,0.006043602246791124,4.3602194637060165e-05,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,-0.1801835919561098,10.180183301049027,0.8743454217910767,0.12565457820892334,0.0,50,0.003,0.1
rot_v8_0030,309,train,rotated_rect,pre_refine,0.654485049833887,0.7911646586345381,0.09243697478991597,3.25395957999452,260.0,238.0,0.07769443839788437,0.25468868017196655,0.9698399843355218,0.001500000013038516,-0.0010000000474974513,0.0007535506738349795,-2.9669188734260388e-05,0.0012242257009045375,0.00800000037997961,0.008188973180949688,0.00018897280097007751,0.006000000052154064,0.006351004354655743,0.00035100430250167847,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,0.05460248656631905,9.945397222526594,0.878872811794281,0.1211271733045578,0.0,50,0.003,0.1
rot_v8_0031,310,train,rotated_rect,pre_refine,0.8014440433212996,0.8897795591182365,0.08786610878661087,0.867020420513075,260.0,239.0,0.08646529167890549,0.26574957370758057,0.9687025635108872,0.001500000013038516,0.0,0.001188905443996191,-6.578006286872551e-05,0.00031797302960887014,0.00800000037997961,0.008190648630261421,0.00019064825028181076,0.006000000052154064,0.006351700518280268,0.00035170046612620354,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,0.07578603146252931,9.924213677630405,0.8781191110610962,0.12188088893890381,0.0,50,0.003,0.1
rot_v8_0032,311,train,rotated_rect,pre_refine,0.6941580756013745,0.8194726166328601,0.08016877637130802,3.1668323952630413,256.0,237.0,0.08968280255794525,0.31508591771125793,0.9528835492019879,0.001500000013038516,0.0010000000474974513,0.0013902215287089348,3.912883039447479e-05,0.0009671219325671559,0.00800000037997961,0.007714950945228338,0.0002850494347512722,0.006000000052154064,0.006682396400719881,0.0006823963485658169,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,9.99999970909292,9.098599153758828,0.901400555334078,0.37314945459365845,0.6268505454063416,0.0,50,0.003,0.1
rot_v8_0035,314,train,rotated_rect,pre_refine,0.6689655172413793,0.8016528925619835,0.02510460251046025,3.2221870850889816,245.0,239.0,0.061887726187705994,0.27351054549217224,0.9663326881278742,0.0,-0.0010000000474974513,0.00021099303558003157,4.4691016228171065e-05,0.0010657849231879913,0.00800000037997961,0.007655959110707045,0.00034404126927256584,0.006000000052154064,0.006379221100360155,0.00037922104820609093,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,6.757092485515274,23.242908349310767,0.5216554403305054,0.478344589471817,0.0,50,0.003,0.1
rot_v8_0036,315,train,rotated_rect,pre_refine,0.7859778597785978,0.8801652892561983,0.03361344537815126,0.3487890157579295,246.0,238.0,0.09318120032548904,0.37526947259902954,0.9503353594210446,0.0,0.0,0.00016045164375100285,7.337526039918885e-05,0.00017643315680746492,0.00800000037997961,0.007721979636698961,0.0002780207432806492,0.006000000052154064,0.006469365209341049,0.000469365157186985,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,13.141204562155432,16.858796272670617,0.22197751700878143,0.7780224680900574,0.0,50,0.003,0.1
rot_v8_0037,316,train,rotated_rect,pre_refine,0.6563573883161512,0.7925311203319502,0.016736401673640166,2.8173637241696627,243.0,239.0,0.10577583312988281,0.29142212867736816,0.966552006811505,0.0,0.0010000000474974513,-0.0003387312463019043,7.786762580508366e-05,0.0009823782469604535,0.00800000037997961,0.007628968451172113,0.000371031928807497,0.006000000052154064,0.006091420538723469,9.14204865694046e-05,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,1.9113821220077591,28.08861871281829,0.7962262034416199,0.20377382636070251,0.0,50,0.003,0.1
rot_v8_0038,317,train,rotated_rect,pre_refine,0.6435643564356436,0.7831325301204819,0.08368200836820083,3.205277856846899,259.0,239.0,0.1044803112745285,0.30317094922065735,0.9605724462681217,0.001500000013038516,-0.0010000000474974513,0.0010696776444092393,-2.3959268219186924e-05,0.001066692530399121,0.00800000037997961,0.007708168122917414,0.00029183225706219673,0.006000000052154064,0.0066963317804038525,0.0006963317282497883,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,5.566281447122109,24.433719387703945,0.6056683659553528,0.3943316638469696,0.0,50,0.003,0.1
rot_v8_0039,318,train,rotated_rect,pre_refine,0.7109634551495017,0.8310679611650486,0.15481171548117154,0.8981400178223892,276.0,239.0,0.12384198606014252,0.36434563994407654,0.9327749979439931,0.001500000013038516,0.0,0.0010336434934288263,-2.453102388244588e-05,0.0004670012575092106,0.00800000037997961,0.00823502242565155,0.00023502204567193985,0.006000000052154064,0.006694176234304905,0.0006941761821508408,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,30.000000834826057,3.9341898157009907,26.06581101912508,0.7158077359199524,0.2841922342777252,0.0,50,0.003,0.1
rot_v9_0002,321,train,rotated_rect,pre_refine,0.6655518394648829,0.7991967871485943,0.075,2.733066675699457,258.0,240.0,0.12809967994689941,0.3637160062789917,0.9399411002656896,0.003000000026077032,0.0010000000474974513,0.0020742001943290234,0.0002531102509237826,0.001189516581091032,0.00800000037997961,0.00804615207016468,4.615169018507004e-05,0.006000000052154064,0.006472754292190075,0.00047275424003601074,0.0010000000474974513,0.001500000013038516,0.0004999999655410647,19.99999941818584,11.713957987905813,8.286041430280022,0.260145366191864,0.739854633808136,0.0,50,0.003,0.1
rot_v9_0003,322,train,rotated_rect,pre_refine,0.65,0.7878787878787878,0.0625,3.740598525106441,255.0,240.0,0.09776753932237625,0.3071984648704529,0.9547825347227156,-0.003000000026077032,-0.0010000000474974513,-0.002883101115003228,0.0002219349262304604,0.001227513982682735,0.00800000037997961,0.007846534252166748,0.0001534661278128624,0.006000000052154064,0.006464577745646238,0.00046457769349217415,0.001500000013038516,0.001500000013038516,0.0,19.99999941818584,8.30142045496996,11.69857896321588,0.4195333421230316,0.580466628074646,0.0,50,0.003,0.1
rot_v9_0004,323,train,rotated_rect,pre_refine,0.7892857142857143,0.8822355289421158,0.07883817427385892,0.9494101572320954,260.0,241.0,0.08007105439901352,0.33604344725608826,0.9528921824449705,-0.003000000026077032,0.0,-0.0028143255040049553,0.0002786921104416251,0.0003348795612889821,0.00800000037997961,0.007761360611766577,0.00023863976821303368,0.006000000052154064,0.006521748844534159,0.0005217487923800945,0.001500000013038516,0.001500000013038516,0.0,19.99999941818584,6.4717907881287875,13.528208630057065,0.5416501760482788,0.4583498239517212,0.0,50,0.003,0.1
rot_v9_0005,324,train,rotated_rect,pre_refine,0.74822695035461,0.8559837728194726,0.05416666666666667,2.306974054523036,253.0,240.0,0.05581389740109444,0.25809794664382935,0.9663431740879906,-0.003000000026077032,0.0010000000474974513,-0.0028670248575508595,0.00028482420020736754,0.0007274331100660509,0.00800000037997961,0.007752091158181429,0.00024790922179818153,0.006000000052154064,0.006463405676186085,0.00046340562403202057,0.001500000013038516,0.001500000013038516,0.0,19.99999941818584,8.10451378516131,11.89548563302452,0.4317568838596344,0.5682430863380432,0.0,50,0.003,0.1
