perturbation_name,perturbation_group,severity,affected_axis,failure_type,sample_id,split,curvature_template,depth_bin,aspect_bin,profile_depth_rmse_m,er_like_profile_error,projected_mask_dice,L_mae_mm,W_mae_mm,D_mae_mm,wMAE_auxiliary,notes
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.00042182786273770034,0.224906325340271,0.5120481927710844,11.034002304077148,4.014498710632324,0.3676013946533203,0.24335241317749023,
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_lwd_error,rbc_v2topup_049_shallow_elongated_WD_dominant,test,WD_dominant,shallow,narrow,0.0012639168417081237,1.516516089439392,0.5114942528735632,7.563268661499023,6.393759250640869,2.797659397125244,0.12954328954219818,
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_lwd_error,rbc_v3topup_109_test_WD_dominant_shallow_narrow,test,WD_dominant,shallow,narrow,0.0014031617902219296,1.646376609802246,0.5304878048780488,6.711732387542725,5.82047176361084,3.0643928050994873,0.12101036310195923,
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_lwd_error,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.00042182786273770034,0.224906325340271,0.5120481927710844,11.034002304077148,4.014498710632324,0.3676013946533203,0.24335241317749023,
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_w_auxiliary,rbc_v2topup_077_buffer_shallow_small_compact_sharp,test,sharp,shallow,compact,0.0010906878160312772,2.65144419670105,0.6521739130434783,3.527198076248169,2.0672483444213867,2.136716604232788,0.40369653701782227,
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_w_auxiliary,rbc_pilot_009_deep_small_compact_sharp,test,sharp,deep,compact,0.0005008892621845007,0.2838461697101593,0.6053639846743295,7.3963942527771,2.2820820808410645,0.02179248258471489,0.4026297628879547,
gain_scaling_0.8x,gain_scaling,0.8x,all,worst_w_auxiliary,rbc_v3topup_113_test_sharp_shallow_compact,test,sharp,shallow,compact,0.0013002767227590084,3.2906854152679443,0.5,7.231889247894287,3.0066826343536377,2.615922689437866,0.3898465633392334,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.0011410717852413654,0.42736709117889404,0.875140607424072,2.019912004470825,2.130866050720215,1.900148630142212,0.3309192657470703,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_profile_rmse,rbc_pilot_051_shallow_large_wide_WD_dominant,test,WD_dominant,shallow,wide,0.0011271026451140642,1.4832926988601685,0.9202453987730062,3.9994940757751465,0.7222862839698792,2.608234167098999,0.16824938356876373,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_profile_rmse,rbc_pilot_015_shallow_large_wide_round,test,round,shallow,wide,0.000995028531178832,1.4747405052185059,0.8505392912172574,3.8552322387695312,1.8243762254714966,2.1873488426208496,0.09915169328451157,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.00020293406851124018,0.10819852352142334,0.5431309904153354,9.95724868774414,3.7184274196624756,0.24363026022911072,0.21850331127643585,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_projected_dice,rbc_v2topup_049_shallow_elongated_WD_dominant,test,WD_dominant,shallow,narrow,0.0008225534111261368,0.9869442582130432,0.5510835913312694,6.106791973114014,5.960381984710693,1.8797459602355957,0.13373833894729614,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.0003587744140531868,0.24325880408287048,0.5513307984790875,4.248166561126709,8.790719032287598,0.5997605323791504,0.12177040427923203,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_lwd_error,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00031385882175527513,0.18464122712612152,0.5955882352941176,4.675160884857178,8.669340133666992,0.894285261631012,0.2631578743457794,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_lwd_error,rbc_v2topup_049_shallow_elongated_WD_dominant,test,WD_dominant,shallow,narrow,0.0008225534111261368,0.9869442582130432,0.5510835913312694,6.106791973114014,5.960381984710693,1.8797459602355957,0.13373833894729614,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_lwd_error,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.00020293406851124018,0.10819852352142334,0.5431309904153354,9.95724868774414,3.7184274196624756,0.24363026022911072,0.21850331127643585,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_w_auxiliary,rbc_pilot_009_deep_small_compact_sharp,test,sharp,deep,compact,0.0003687590069603175,0.20896999537944794,0.6869565217391305,5.365915775299072,1.4877365827560425,0.4999069571495056,0.39596641063690186,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_w_auxiliary,rbc_v3topup_113_test_sharp_shallow_compact,test,sharp,shallow,compact,0.0009127517696470022,2.309953451156616,0.6056338028169014,4.778635501861572,2.2191927433013916,1.800412654876709,0.36926165223121643,
gain_scaling_0.9x,gain_scaling,0.9x,all,worst_w_auxiliary,rbc_v2topup_077_buffer_shallow_small_compact_sharp,test,sharp,shallow,compact,0.0005908450693823397,1.4363347291946411,0.7627118644067796,1.0391688346862793,1.5832195281982422,1.0866432189941406,0.3684852421283722,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001675014034844935,0.6273451447486877,0.781973203410475,4.931301116943359,3.2587890625,3.1073098182678223,0.37674665451049805,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0015809909673407674,0.5425509214401245,0.7733755942947702,2.841550827026367,8.036246299743652,2.802774667739868,0.37638890743255615,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_profile_rmse,rbc_v2topup_043_deep_medium_balanced_LD_dominant,test,LD_dominant,deep,balanced,0.0012816190719604492,0.5570253729820251,0.8624338624338624,1.6227234601974487,2.0623159408569336,2.607825756072998,0.16543012857437134,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_projected_dice,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.0005515745142474771,0.32448795437812805,0.680672268907563,1.3333334922790527,7.852643013000488,0.7703383564949036,0.3382437229156494,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.0005305918166413903,0.35975566506385803,0.6823529411764706,0.18170848488807678,6.820053577423096,1.3071010112762451,0.0573798231780529,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_projected_dice,rbc_v3topup_113_test_sharp_shallow_compact,test,sharp,shallow,compact,0.00027468815096654,0.6951691508293152,0.7226890756302521,2.6875083446502686,1.4683650732040405,0.4453362226486206,0.31003257632255554,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_lwd_error,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0015809909673407674,0.5425509214401245,0.7733755942947702,2.841550827026367,8.036246299743652,2.802774667739868,0.37638890743255615,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_lwd_error,rbc_v3topup_120_test_round_deep_narrow,test,round,deep,narrow,0.0009659767965786159,0.40572649240493774,0.7429519071310116,2.705911159515381,7.792727947235107,2.3579914569854736,0.04555022716522217,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_lwd_error,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001675014034844935,0.6273451447486877,0.781973203410475,4.931301116943359,3.2587890625,3.1073098182678223,0.37674665451049805,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_w_auxiliary,rbc_v3topup_123_test_boxy_medium_wide,test,boxy,medium,wide,0.00042031685006804764,0.28226107358932495,0.9470899470899471,0.7094573378562927,0.38681739568710327,0.423625111579895,0.3798995018005371,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_w_auxiliary,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001675014034844935,0.6273451447486877,0.781973203410475,4.931301116943359,3.2587890625,3.1073098182678223,0.37674665451049805,
gain_scaling_1.1x,gain_scaling,1.1x,all,worst_w_auxiliary,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0015809909673407674,0.5425509214401245,0.7733755942947702,2.841550827026367,8.036246299743652,2.802774667739868,0.37638890743255615,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.0018898179987445474,0.7077959775924683,0.7623762376237624,5.580691814422607,3.486661195755005,3.5937652587890625,0.4028897285461426,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0017134237568825483,0.58799809217453,0.7729468599033816,3.4905335903167725,8.008988380432129,3.095914602279663,0.3921583592891693,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_profile_rmse,rbc_v2topup_058_deep_elongated_LD_dominant,test,LD_dominant,deep,narrow,0.0016169793670997024,0.6497417092323303,0.8058968058968059,7.591854572296143,0.5511389970779419,3.320096015930176,0.1884162575006485,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_projected_dice,rbc_pilot_038_shallow_medium_balanced_LD_dominant,test,LD_dominant,shallow,balanced,0.0001715710968710482,0.28095874190330505,0.6927374301675978,3.7379376888275146,2.6297662258148193,0.2999999523162842,0.18950442969799042,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_projected_dice,rbc_v2topup_052_deep_large_wide_WD_dominant,test,WD_dominant,deep,wide,0.0015271068550646305,0.6182100176811218,0.7073170731707317,6.173251152038574,5.465089321136475,3.0316267013549805,0.23408134281635284,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.000762103300075978,0.5167267322540283,0.7240506329113924,1.3481452465057373,5.998852729797363,1.8304646015167236,0.04312258958816528,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_lwd_error,rbc_v2topup_052_deep_large_wide_WD_dominant,test,WD_dominant,deep,wide,0.0015271068550646305,0.6182100176811218,0.7073170731707317,6.173251152038574,5.465089321136475,3.0316267013549805,0.23408134281635284,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_lwd_error,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0017134237568825483,0.58799809217453,0.7729468599033816,3.4905335903167725,8.008988380432129,3.095914602279663,0.3921583592891693,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_lwd_error,rbc_v3topup_120_test_round_deep_narrow,test,round,deep,narrow,0.0011900764657184482,0.49985209107398987,0.7630662020905923,3.9562416076660156,7.314279556274414,2.8556737899780273,0.03433573246002197,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_w_auxiliary,rbc_v3topup_123_test_boxy_medium_wide,test,boxy,medium,wide,0.0005772994481958449,0.3876817226409912,0.9416445623342176,1.0055210590362549,0.46872347593307495,0.7980896830558777,0.4049699306488037,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_w_auxiliary,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.0018898179987445474,0.7077959775924683,0.7623762376237624,5.580691814422607,3.486661195755005,3.5937652587890625,0.4028897285461426,
gain_scaling_1.2x,gain_scaling,1.2x,all,worst_w_auxiliary,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0017134237568825483,0.58799809217453,0.7729468599033816,3.4905335903167725,8.008988380432129,3.095914602279663,0.3921583592891693,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001215365482494235,0.4551924169063568,0.8636363636363636,2.379287004470825,2.1769330501556396,2.062138795852661,0.3400188982486725,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0010192261543124914,0.3497692942619324,0.7511177347242921,0.6207525730133057,8.12258243560791,1.5827007293701172,0.3098559081554413,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_profile_rmse,rbc_pilot_051_shallow_large_wide_WD_dominant,test,WD_dominant,shallow,wide,0.0010186044964939356,1.340506672859192,0.9287925696594427,3.597592830657959,0.6751502156257629,2.378244400024414,0.17744286358356476,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.00024265881802421063,0.16452926397323608,0.558766859344894,3.853222370147705,8.81619644165039,0.3480953276157379,0.11024347692728043,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0001927954435814172,0.10279291868209839,0.5723905723905723,9.036605834960938,3.257084608078003,0.4633525311946869,0.21504998207092285,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_projected_dice,rbc_v2topup_049_shallow_elongated_WD_dominant,test,WD_dominant,shallow,narrow,0.000679534103255719,0.8153418898582458,0.5913621262458472,5.035519599914551,5.373547554016113,1.5704439878463745,0.13563422858715057,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_lwd_error,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00024849423789419234,0.1461876481771469,0.5988909426987061,4.364129066467285,8.678610801696777,0.7110042572021484,0.27107205986976624,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_lwd_error,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.00024265881802421063,0.16452926397323608,0.558766859344894,3.853222370147705,8.81619644165039,0.3480953276157379,0.11024347692728043,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_lwd_error,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0001927954435814172,0.10279291868209839,0.5723905723905723,9.036605834960938,3.257084608078003,0.4633525311946869,0.21504998207092285,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_w_auxiliary,rbc_pilot_009_deep_small_compact_sharp,test,sharp,deep,compact,0.00033994976547546685,0.19264423847198486,0.7022222222222222,4.87122106552124,1.3218111991882324,0.713270366191864,0.3873912990093231,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_w_auxiliary,rbc_v3topup_113_test_sharp_shallow_compact,test,sharp,shallow,compact,0.0008218075381591916,2.0797955989837646,0.6323529411764706,4.201401233673096,2.0619137287139893,1.6073263883590698,0.36450719833374023,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,worst_w_auxiliary,rbc_v2topup_077_buffer_shallow_small_compact_sharp,test,sharp,shallow,compact,0.0005036974907852709,1.224480390548706,0.7894736842105263,0.6179725527763367,1.5131616592407227,0.8998258113861084,0.36318960785865784,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001655756146647036,0.6201325058937073,0.7804878048780488,4.920186519622803,3.3559389114379883,3.0689914226531982,0.37120184302330017,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0015569474780932069,0.534299910068512,0.7721518987341772,2.7397704124450684,7.975132942199707,2.7554993629455566,0.37029242515563965,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_profile_rmse,rbc_v2topup_043_deep_medium_balanced_LD_dominant,test,LD_dominant,deep,balanced,0.001188168884254992,0.5164094567298889,0.8946015424164524,0.9545497894287109,1.713862657546997,2.4041526317596436,0.15981100499629974,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_projected_dice,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.0005153549136593938,0.30318015813827515,0.6708074534161491,1.6478374004364014,8.002823829650879,0.6839995980262756,0.3352452218532562,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.0004837009764742106,0.32796239852905273,0.6728538283062645,0.1325812190771103,7.003359317779541,1.2015323638916016,0.06030605360865593,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.000998058938421309,0.5321359634399414,0.6967213114754098,5.548132419586182,2.1627917289733887,2.464003324508667,0.12058168649673462,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_lwd_error,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0015569474780932069,0.534299910068512,0.7721518987341772,2.7397704124450684,7.975132942199707,2.7554993629455566,0.37029242515563965,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_lwd_error,rbc_v3topup_120_test_round_deep_narrow,test,round,deep,narrow,0.0009283406543545425,0.3899186849594116,0.7380560131795717,2.497129201889038,7.806334495544434,2.2777929306030273,0.050837595015764236,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_lwd_error,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001655756146647036,0.6201325058937073,0.7804878048780488,4.920186519622803,3.3559389114379883,3.0689914226531982,0.37120184302330017,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_w_auxiliary,rbc_v3topup_123_test_boxy_medium_wide,test,boxy,medium,wide,0.0004007937968708575,0.2691504657268524,0.9442970822281167,0.7339622974395752,0.2567693591117859,0.3804399073123932,0.3745308220386505,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_w_auxiliary,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001655756146647036,0.6201325058937073,0.7804878048780488,4.920186519622803,3.3559389114379883,3.0689914226531982,0.37120184302330017,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,worst_w_auxiliary,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0015569474780932069,0.534299910068512,0.7721518987341772,2.7397704124450684,7.975132942199707,2.7554993629455566,0.37029242515563965,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001462182612158358,0.5476331114768982,0.817966903073286,3.770951271057129,2.735175132751465,2.6240758895874023,0.35921064019203186,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0012735013151541352,0.43702927231788635,0.7587253414264037,1.4602710008621216,8.228315353393555,2.1246113777160645,0.3415575921535492,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_profile_rmse,rbc_v3topup_114_test_sharp_deep_balanced,test,sharp,deep,balanced,0.0008404060499742627,0.42697006464004517,0.9095238095238095,0.780932605266571,0.5848379731178284,2.391885995864868,0.24658451974391937,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.00018495993572287261,0.1254078596830368,0.605427974947808,2.048412322998047,8.121036529541016,0.5174931287765503,0.0788612961769104,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_projected_dice,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00022805697517469525,0.13416452705860138,0.6159695817490495,3.515571355819702,8.838900566101074,0.09526568651199341,0.30766060948371887,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0005884809070266783,0.3137608468532562,0.6367041198501873,7.150782108306885,2.7244725227355957,1.564713716506958,0.1628962755203247,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_lwd_error,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00022805697517469525,0.13416452705860138,0.6159695817490495,3.515571355819702,8.838900566101074,0.09526568651199341,0.30766060948371887,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_lwd_error,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.0012735013151541352,0.43702927231788635,0.7587253414264037,1.4602710008621216,8.228315353393555,2.1246113777160645,0.3415575921535492,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_lwd_error,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0005884809070266783,0.3137608468532562,0.6367041198501873,7.150782108306885,2.7244725227355957,1.564713716506958,0.1628962755203247,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_w_auxiliary,rbc_v3topup_123_test_boxy_medium_wide,test,boxy,medium,wide,0.0003010998771060258,0.20220166444778442,0.9608355091383812,0.13534165918827057,0.41141360998153687,0.10405457764863968,0.3643118441104889,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_w_auxiliary,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.001462182612158358,0.5476331114768982,0.817966903073286,3.770951271057129,2.735175132751465,2.6240758895874023,0.35921064019203186,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,worst_w_auxiliary,rbc_pilot_009_deep_small_compact_sharp,test,sharp,deep,compact,0.0005297547904774547,0.300203800201416,0.8186528497409327,2.383291721343994,0.5876365900039673,1.6471401453018188,0.3523493707180023,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.0014789924025535583,0.5539289116859436,0.8151658767772512,3.9248411655426025,2.8327629566192627,2.6639420986175537,0.3595316708087921,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.00132185488473624,0.45362281799316406,0.7692307692307693,1.7072595357894897,8.132115364074707,2.2331228256225586,0.345780611038208,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_profile_rmse,rbc_v3topup_114_test_sharp_deep_balanced,test,sharp,deep,balanced,0.0008675279095768929,0.4407493770122528,0.9030732860520094,0.7772613167762756,0.7096621990203857,2.4540252685546875,0.2424307018518448,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.0002370432484894991,0.1607217639684677,0.6131078224101479,1.7795301675796509,8.052821159362793,0.6388805508613586,0.07334703207015991,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_projected_dice,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00028398213908076286,0.16706496477127075,0.6328125,2.9727165699005127,8.470335006713867,0.10634912550449371,0.3093850314617157,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0006349186296574771,0.3385201096534729,0.6439393939393939,6.881678581237793,2.612152099609375,1.6684939861297607,0.15928353369235992,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_lwd_error,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.00132185488473624,0.45362281799316406,0.7692307692307693,1.7072595357894897,8.132115364074707,2.2331228256225586,0.345780611038208,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_lwd_error,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00028398213908076286,0.16706496477127075,0.6328125,2.9727165699005127,8.470335006713867,0.10634912550449371,0.3093850314617157,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_lwd_error,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0006349186296574771,0.3385201096534729,0.6439393939393939,6.881678581237793,2.612152099609375,1.6684939861297607,0.15928353369235992,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_w_auxiliary,rbc_v3topup_123_test_boxy_medium_wide,test,boxy,medium,wide,0.0003177452308591455,0.21337977051734924,0.9567496723460026,0.2889912724494934,0.3432500958442688,0.15543214976787567,0.3654644787311554,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_w_auxiliary,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.0014789924025535583,0.5539289116859436,0.8151658767772512,3.9248411655426025,2.8327629566192627,2.6639420986175537,0.3595316708087921,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,worst_w_auxiliary,rbc_pilot_009_deep_small_compact_sharp,test,sharp,deep,compact,0.0005492831114679575,0.31127017736434937,0.8102564102564103,2.564027786254883,0.6311498880386353,1.6984729766845703,0.3472299873828888,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_profile_rmse,rbc_v3topup_126_test_boxy_deep_wide,test,boxy,deep,wide,0.0014546040911227465,0.5447947382926941,0.8165680473372781,3.7843453884124756,2.8499531745910645,2.6125946044921875,0.3551461398601532,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_profile_rmse,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.001261803088709712,0.43301478028297424,0.7621951219512195,1.4363210201263428,8.135723114013672,2.1064393520355225,0.3368884027004242,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_profile_rmse,rbc_v3topup_114_test_sharp_deep_balanced,test,sharp,deep,balanced,0.00078276899876073,0.3976874351501465,0.8842592592592593,1.3849176168441772,1.0278122425079346,2.255070686340332,0.24776794016361237,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_projected_dice,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0005250649992376566,0.2799493372440338,0.5985915492957746,8.025691032409668,3.2247846126556396,1.4184843301773071,0.16347640752792358,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_projected_dice,rbc_v3topup_117_test_round_medium_narrow,test,round,medium,narrow,0.00015838915714994073,0.10739215463399887,0.6029106029106029,2.265946865081787,8.253350257873535,0.4522164762020111,0.0798029899597168,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_projected_dice,rbc_v2topup_049_shallow_elongated_WD_dominant,test,WD_dominant,shallow,narrow,0.00026930979220196605,0.32313254475593567,0.615916955017301,4.105892181396484,5.35845422744751,0.6949381232261658,0.16949908435344696,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_lwd_error,rbc_v3topup_115_test_round_deep_compact,test,round,deep,compact,0.0005250649992376566,0.2799493372440338,0.5985915492957746,8.025691032409668,3.2247846126556396,1.4184843301773071,0.16347640752792358,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_lwd_error,rbc_pilot_032_medium_elongated_boxy,test,boxy,medium,narrow,0.00022897901362739503,0.13470695912837982,0.6206896551724138,3.4139230251312256,8.621980667114258,0.0702470988035202,0.30274757742881775,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,worst_lwd_error,rbc_pilot_036_deep_elongated_boxy,test,boxy,deep,narrow,0.001261803088709712,0.43301478028297424,0.7621951219512195,1.4363210201263428,8.135723114013672,2.1064393520355225,0.3368884027004242,
