dataset,sample_id,base_sample_id,source_index,split,defect_type,variant_type,expected_quality_rank,generated_real_forward,target_delta_bz_source,reference_observed_available,source_pack,true_mask_iou,true_mask_dice,true_area_error,dense_iou,dense_dice,dense_area_error,target_index,profile_reconstruct_iou_vs_perturb_mask,profile_reconstruct_dice_vs_perturb_mask,profile_reconstruct_area_error_vs_perturb_mask,center_x,center_y,angle_rad,angle_sin,angle_cos,length,depth_proxy,area_from_profile_params,roughness_penalty,u_station_0,half_width_0,center_offset_0,occupancy_0,u_station_1,half_width_1,center_offset_1,occupancy_1,u_station_2,half_width_2,center_offset_2,occupancy_2,u_station_3,half_width_3,center_offset_3,occupancy_3,u_station_4,half_width_4,center_offset_4,occupancy_4,u_station_5,half_width_5,center_offset_5,occupancy_5,u_station_6,half_width_6,center_offset_6,occupancy_6,u_station_7,half_width_7,center_offset_7,occupancy_7,mean_half_width,max_half_width,min_half_width,std_half_width,mean_abs_offset,max_abs_offset,profile_area_proxy
perturb,rot_v9_0037__perturb_06_angle_shift_large,rot_v9_0037,46,train,rotated_rect,angle_shift_large,2,True,comsol_perturb_delta_bz,True,,0.8150943396226416,0.8981288981288982,0.004166666666666667,nan,nan,nan,46,0.9221311475409836,0.9594882729211087,0.05394190871369295,1.4375796386444797e-05,-0.0009991437792267702,-0.6046259431502836,-0.5684543739323737,0.8227147894362621,0.007695035501844678,0.0015,4.539468914357584e-05,4.825776252301899e-08,-0.0038627878832992743,0.0031113516855766485,-0.0004057594022980559,1.0,-0.002763497097321463,0.0028462962994566447,4.922429024915534e-05,1.0,-0.001664206311343652,0.0029309634398030087,-0.00011505281082784345,1.0,-0.0005649155253658407,0.002902499573807553,-1.8150613671106085e-05,1.0,0.0005343752606119705,0.0030174184650303927,-0.0001824277147481009,1.0,0.0016336660465897821,0.002920516267873659,0.00017565378064237153,1.0,0.002732956832567593,0.0030226420509950696,-0.00024980261866835844,1.0,0.0038322476185454037,0.002902499573807553,-5.599822435488549e-05,1.0,0.002956773419543816,0.0031113516855766485,0.0028462962994566447,8.061340560606486e-05,0.00015650868193248463,0.0004057594022980559,4.539468914357584e-05
perturb,rot_v9_0037__perturb_07_mixed_center_size_angle,rot_v9_0037,47,train,rotated_rect,mixed_center_size_angle,3,True,comsol_perturb_delta_bz,True,,0.47706422018348627,0.6459627329192547,0.0125,nan,nan,nan,47,0.9259259259259259,0.9615384615384616,0.07407407407407407,0.0014840737500405015,1.959631589261152e-06,-0.5112955974195383,-0.48930756237815953,0.8721112941589184,0.008780374297769906,0.00135,4.4676481407314034e-05,5.52026978139018e-09,-0.0043829213201351845,0.0025676486637108828,-7.071118387425507e-06,1.0,-0.003128582134739484,0.002554475570418375,5.565789729117969e-05,1.0,-0.0018742429493437828,0.002554475570418374,8.702240513048475e-05,1.0,-0.0006199037639480817,0.0025369114460283655,0.0001497514208090933,1.0,0.000634435421447619,0.002554475570418374,-6.438029181671816e-05,1.0,0.0018887746068433197,0.002554475570418374,-3.301578397741468e-05,1.0,0.0031431137922390212,0.0025676486637108823,-1.6512761381096177e-06,1.0,0.004397452977634721,0.002404970777133989,-0.0002157829887639193,1.0,0.002536885229032202,0.0025676486637108828,0.002404970777133989,5.0660489503315235e-05,7.679164778929312e-05,0.0002157829887639193,4.4676481407314034e-05
perturb,rot_v7_0003__perturb_00_true_geometry_reference,rot_v7_0003,48,train,rotated_rect,true_geometry_reference,0,False,comsol_perturb_delta_bz,True,,1.0,1.0,0.0,nan,nan,nan,48,0.9259259259259259,0.9615384615384616,0.05,-0.0014960629921259884,-0.0009907407407407443,0.34550131550427743,0.33866841044579094,0.9409057911215774,0.007648392384348267,0.001,4.534866747491156e-05,5.043550950224258e-08,-0.0038315351232453853,0.0032131049625184773,-0.0004280536520801411,1.0,-0.0027389076397670614,0.0028538318332754537,-4.3987581557604405e-05,1.0,-0.0016462801562887376,0.0029016366921242403,4.137823781522724e-05,1.0,-0.0005536526728104137,0.0028572464660503675,-0.0001719561939616494,1.0,0.0005389748106679102,0.0030671662650523296,0.0002121098765608873,1.0,0.001631602294146234,0.0030671662650523304,-0.00012919316762003194,1.0,0.002724229777624558,0.0029476989832572806,0.00016950708352967472,1.0,0.0038168572611028814,0.002901636692124239,4.15384711256282e-05,1.0,0.0029761860199318396,0.0032131049625184773,0.0028538318332754537,0.00011923153716730976,0.00015471553303135553,0.0004280536520801411,4.534866747491156e-05
perturb,rot_v7_0003__perturb_01_center_shift_small,rot_v7_0003,49,train,rotated_rect,center_shift_small,1,True,comsol_perturb_delta_bz,True,,0.7518248175182481,0.8583333333333333,0.0,nan,nan,nan,49,0.9139344262295082,0.9550321199143469,0.05416666666666667,-0.0022388451443569627,-0.001514550264550266,0.33816431798577007,0.33175593344909876,0.9433652530283894,0.007636451332293447,0.001,4.50589553215293e-05,1.8370826012436757e-08,-0.0038290081509322464,0.0029043094099253145,-8.323386293842137e-05,1.0,-0.0027380865320331825,0.0029515697678217908,-0.00020171306134796993,1.0,-0.0016471649131341187,0.003000440263082219,0.00018826888850839176,1.0,-0.0005562432942350548,0.0030420706849707308,-0.0003201922597575209,1.0,0.000534678324664009,0.002853628896321908,0.00016029060724777935,1.0,0.0016255999435630729,0.0029043094099253128,-4.868950831070621e-05,1.0,0.0027165215624621367,0.0029515697678217934,-0.0001671687067202572,1.0,0.0038074431813612,0.002992081058459879,0.0002228132431361063,1.0,0.0029499974072911186,0.0030420706849707308,0.002853628896321908,5.729269653173287e-05,0.00017404626724589414,0.0003201922597575209,4.50589553215293e-05
perturb,rot_v7_0003__perturb_02_center_shift_large,rot_v7_0003,50,train,rotated_rect,center_shift_large,2,True,comsol_perturb_delta_bz,True,,0.4634146341463415,0.6333333333333333,0.0,nan,nan,nan,50,0.9094650205761317,0.9525862068965517,0.06666666666666667,0.0004960629921259817,0.0003862433862433864,0.3428478369570054,0.33617054777116756,0.9418011269961579,0.007665855105182124,0.001,4.500568624625402e-05,2.1713458004045716e-07,-0.003856443555972111,0.0030401542008100454,-0.0002905239979463978,1.0,-0.0027613213980889504,0.002701046901547468,9.56839966010088e-05,1.0,-0.0016661992402057899,0.0031510161869045135,-0.00032783795334691735,1.0,-0.0005710770823226293,0.0028555206425353004,5.8370041200487654e-05,1.0,0.0005240450755605312,0.0029026213378201293,-6.616742398675626e-05,1.0,0.0016191672334436914,0.0029529306910233226,-0.00019070488917399784,1.0,0.0027142893913268524,0.002991560947309194,0.00019550310537340887,1.0,0.003809411549210014,0.0029469510013281092,-0.00022801884457451972,1.0,0.0029427252386597606,0.0031510161869045135,0.002701046901547468,0.00012399891109950048,0.0001816012815254368,0.00032783795334691735,4.500568624625402e-05
perturb,rot_v7_0003__perturb_03_size_scale_small,rot_v7_0003,51,train,rotated_rect,size_scale_small,1,True,comsol_perturb_delta_bz,True,,0.8625,0.9261744966442953,0.1375,nan,nan,nan,51,0.9052132701421801,0.9502487562189055,0.057971014492753624,-0.0015139411921335957,-0.0010022237558469436,0.36251391159203594,0.35462587952871977,0.9350082810159929,0.007061519122601402,0.0010600000000000002,3.914181527928053e-05,4.3561034251874266e-08,-0.0035137006253718045,0.002714171504579251,-7.716590760744613e-05,1.0,-0.0025049121792858897,0.002975747540739958,0.0005164901438312804,1.0,-0.0014961237331999754,0.0029757475407399584,-0.00045049702430456336,1.0,-0.000487335287114061,0.0027186392321953607,-8.022735367133014e-05,1.0,0.0005214531589718538,0.002564227429900015,-6.785708757458538e-06,1.0,0.0015302416050577685,0.002714171504579253,6.665593615641224e-05,1.0,0.0025390300511436825,0.002752361159934464,-0.000156730444649081,1.0,0.0035478184972295972,0.002684856075534979,0.00021353922598415037,1.0,0.002762490248525405,0.0029757475407399584,0.002564227429900015,0.00013369156084645315,0.00019601146812021528,0.0005164901438312804,3.914181527928053e-05
perturb,rot_v7_0003__perturb_04_size_scale_large,rot_v7_0003,52,train,rotated_rect,size_scale_large,2,True,comsol_perturb_delta_bz,True,,0.6857142857142857,0.8135593220338984,0.4583333333333333,nan,nan,nan,52,0.9257142857142857,0.9614243323442137,0.07428571428571429,-0.0014776152980877453,-0.0010095238095238115,0.35247734457725954,0.34522390274939957,0.9385203551178168,0.009307615934583551,0.00085,6.434254842730199e-05,2.4785547568335638e-08,-0.004660665085914994,0.0034272341053429895,5.122119401112301e-05,1.0,-0.0033310056666887725,0.0034143574502820263,-8.576358760551054e-05,1.0,-0.002001346247462551,0.003430453269108232,7.519460065652682e-05,1.0,-0.0006716868282363297,0.0035167541094717055,-6.179018096010906e-05,1.0,0.0006579725909898922,0.0034143574502820263,1.8688913170911193e-05,1.0,0.001987632010216114,0.003516754109471706,9.916800730193073e-05,1.0,0.003317291429442335,0.0034304532691082305,-3.78167743147052e-05,1.0,0.004646950848668556,0.0035167541094717064,-9.432246180032083e-05,1.0,0.003458389734067328,0.0035167541094717064,0.0034143574502820263,4.559118655200623e-05,6.549571497764216e-05,9.916800730193073e-05,6.434254842730199e-05
perturb,rot_v7_0003__perturb_05_angle_shift_small,rot_v7_0003,53,train,rotated_rect,angle_shift_small,1,True,comsol_perturb_delta_bz,True,,0.9203187250996016,0.9585062240663901,0.008333333333333333,nan,nan,nan,53,0.9098360655737705,0.9527896995708155,0.0743801652892562,-0.0014941107568165594,-0.0009864882592155353,0.28263639919161854,0.27888841099129963,0.9603235153919475,0.00771508659350415,0.001,4.4791325079269254e-05,1.848939486734228e-08,-0.003855775596079457,0.003000270971790814,-0.00013337921017353145,1.0,-0.0027536203684360074,0.002841947090443248,-4.19234131971245e-06,1.0,-0.0016514651407925573,0.00291945921175554,-5.068321167301201e-05,1.0,-0.0005493099131491071,0.002918315478287314,-9.717408202631325e-05,1.0,0.0005528453144943426,0.0029194592117555386,3.2012786827505715e-05,1.0,0.0016550005421377923,0.0028471145651974023,-0.00014366495237961254,1.0,0.002757155769781243,0.0028496983025744784,0.00011470878532802319,1.0,0.0038593109974246922,0.003047502347141131,-0.0003658335619400304,1.0,0.002917970897368183,0.003047502347141131,0.002841947090443248,6.98369832660448e-05,0.00011770611645846763,0.0003658335619400304,4.4791325079269254e-05
perturb,rot_v7_0003__perturb_06_angle_shift_large,rot_v7_0003,54,train,rotated_rect,angle_shift_large,2,True,comsol_perturb_delta_bz,True,,0.8082706766917294,0.893970893970894,0.004166666666666667,nan,nan,nan,54,0.8764478764478765,0.934156378600823,0.016597510373443983,-0.0014990034959323087,-0.0009714812619376952,0.11592325460983322,0.11566379567238697,0.9932884205358765,0.00770660271159258,0.001,4.934618713590208e-05,1.9704047570250633e-07,-0.0038529457291838053,0.0034057017932129386,0.000622558723951144,1.0,-0.0027520024846705796,0.003292041622347477,-0.00046914841576402153,1.0,-0.001651059240157354,0.0034992270456757533,0.0006464520457116511,1.0,-0.0005501159956441282,0.0030558776420688775,-0.00044525509400351524,1.0,0.0005508272488690975,0.0031868117517183017,0.0004278747940472981,1.0,0.0016517704933823232,0.0030558776420688775,-0.000348502688354892,1.0,0.002752713737895549,0.003182440206685015,0.0002092975423829443,1.0,0.003853656982408775,0.0028714820944053246,-0.0002517502827062688,1.0,0.0031936824747728207,0.0034992270456757533,0.0028714820944053246,0.0001903783149681231,0.0004276049483652169,0.0006464520457116511,4.934618713590208e-05
perturb,rot_v7_0003__perturb_07_mixed_center_size_angle,rot_v7_0003,55,train,rotated_rect,mixed_center_size_angle,3,True,comsol_perturb_delta_bz,True,,0.4602076124567474,0.6303317535545023,0.24166666666666667,nan,nan,nan,55,0.9234972677595629,0.9602272727272727,0.06593406593406594,-0.0030111620662801836,-3.48857491714636e-06,0.18151249381991708,0.18051742558622583,0.9835717864292984,0.006528410123169537,0.0009000000000000001,3.3618968872305446e-05,1.5717439752888728e-07,-0.00331378447567735,0.0027228504752206473,-0.00024048672986295579,1.0,-0.002381154458081702,0.0024264881234490744,-4.195348244690185e-05,1.0,-0.0014485244404860537,0.002566187151008136,4.286800082034779e-05,1.0,-0.0005158944228904057,0.00247428405157912,0.0002414012482364001,1.0,0.0004167355947052426,0.002840532904317771,-0.00029826729162606396,1.0,0.0013493656123008905,0.0025684613862911117,1.3977719938792259e-05,1.0,0.0022819956298965388,0.0024805289518104157,-0.00021344580835881433,1.0,0.0032146256474921875,0.002611671856667657,-1.4912560942762076e-05,1.0,0.0025863756125429913,0.002840532904317771,0.0024264881234490744,0.0001293839988897631,0.00013841410527912977,0.00029826729162606396,3.3618968872305446e-05
perturb,rot_v9_0063__perturb_00_true_geometry_reference,rot_v9_0063,56,train,rotated_rect,true_geometry_reference,0,False,comsol_perturb_delta_bz,True,,1.0,1.0,0.0,nan,nan,nan,56,0.926829268292683,0.9620253164556962,0.05737704918032787,-1.290822253775948e-05,-0.000988810824876402,0.18881560186133584,0.1876956787946818,0.9822272304114785,0.007730981452238231,0.0015,4.575737911318623e-05,2.1307544722225288e-08,-0.003858377149885962,0.003005902575285838,-9.590158429391429e-05,1.0,-0.002753951228137643,0.002976619753234181,9.768308563734019e-05,1.0,-0.0016495253063893243,0.003009774268684461,-0.0001387839112693461,1.0,-0.0005450993846410055,0.00292459701391471,-6.343273979143507e-05,1.0,0.0005593265371073132,0.0030136459620830874,-0.0001816662382447782,1.0,0.0016637524588556324,0.00292459701391471,-0.00010631506676686854,1.0,0.0027681783806039507,0.0028583862547808384,-3.0963895288955745e-05,1.0,0.003872604302352269,0.0030097742686844616,0.00016262077464229707,1.0,0.0029654121388227855,0.0030136459620830874,0.0028583862547808384,5.340163106273228e-05,0.00010967091199186691,0.0001816662382447782,4.575737911318623e-05
perturb,rot_v9_0063__perturb_01_center_shift_small,rot_v9_0063,57,train,rotated_rect,center_shift_small,1,True,comsol_perturb_delta_bz,True,,0.7285714285714285,0.8429752066115702,0.01639344262295082,nan,nan,nan,57,0.9333333333333333,0.9655172413793104,0.06666666666666667,0.0007532808398950105,-0.0004748677248677252,0.16765885931061497,0.16687449493520803,0.9859781452649542,0.007676621992492933,0.0015,4.447395197439122e-05,7.564145977736954e-08,-0.0038641315372253955,0.0029705523914870754,-0.00013370644190540182,1.0,-0.002767471252583548,0.0028633322435602,7.418470101417448e-05,1.0,-0.0016708109679417003,0.0029705523914870767,-0.00013605088315616566,1.0,-0.0005741506832998527,0.0028633322435602025,7.184025976341231e-05,1.0,0.0005225096013419949,0.002970552391487075,-0.00013839532440692898,1.0,0.0016191698859838424,0.002740653024825143,-0.00024351311649209846,1.0,0.00271583017062569,0.002922198207127897,-3.5621973572522144e-05,1.0,0.0038124904552675376,0.002922198207127896,6.715137726188346e-05,1.0,0.002902921387582821,0.0029705523914870767,0.002740653024825143,7.410353551938635e-05,0.00011255800969657342,0.00024351311649209846,4.447395197439122e-05
perturb,rot_v9_0063__perturb_02_center_shift_large,rot_v9_0063,58,train,rotated_rect,center_shift_large,2,True,comsol_perturb_delta_bz,True,,0.3879310344827586,0.5590062111801242,0.020491803278688523,nan,nan,nan,58,0.8862745098039215,0.9397089397089398,0.012552301255230125,-0.0020017790663196425,0.0003885236102809323,0.14585105531020082,0.1453345015369572,0.9893825764905122,0.007674422281452143,0.0015,4.8308258131512136e-05,7.641370309151786e-07,-0.0037944819892551914,0.003177516785146545,-0.0003682916289840718,1.0,-0.0026981359490477422,0.0028725820075548355,7.678920004720826e-05,1.0,-0.0016017899088402936,0.0031775167851465455,-0.00032884979908192106,1.0,-0.0005054438686328449,0.0029623003140154453,0.00020778032225610284,1.0,0.0005909021715746043,0.0034934374778150647,-0.0006034976760021558,1.0,0.0016872482117820534,0.0029623003140154453,0.00024722215215825357,1.0,0.0027835942519895017,0.0034934374778150664,-0.000564055846100005,1.0,0.003879940292196952,0.002962300314015446,0.0002866639820604049,1.0,0.003137673934440549,0.0034934374778150664,0.0028725820075548355,0.00022881536033900478,0.0003353938258362654,0.0006034976760021558,4.8308258131512136e-05
perturb,rot_v9_0063__perturb_03_size_scale_small,rot_v9_0063,59,train,rotated_rect,size_scale_small,1,True,comsol_perturb_delta_bz,True,,0.8840579710144928,0.9384615384615385,0.13114754098360656,nan,nan,nan,59,0.920863309352518,0.9588014981273408,0.06521739130434782,1.3693940431356211e-05,-0.0009972394755003472,0.16959537579005168,0.1687835437708994,0.985653141501683,0.008136122899994082,0.00159,5.1153494558491805e-05,2.5496213189265952e-08,-0.004052721771205675,0.0030226020183410055,-0.00015097625805658469,1.0,-0.0028904184997779496,0.0031715857290819747,5.56091586174498e-05,1.0,-0.0017281152283502234,0.0032715268510628524,-0.00026335186898109974,1.0,-0.0005658119569224972,0.0031673329153806616,4.9553890225783326e-05,1.0,0.0005964913145052285,0.003068898547584125,4.349862183411565e-05,1.0,0.0017587945859329542,0.0031630801016793468,-6.28217206987346e-05,1.0,0.002921097857360681,0.0030688985475841243,3.744335344245082e-05,1.0,0.0040834011287884065,0.0031652065085300027,-6.887698909039944e-05,1.0,0.0031373914024055115,0.0032715268510628524,0.0030226020183410055,7.42047835206548e-05,9.151648261832726e-05,0.00026335186898109974,5.1153494558491805e-05
perturb,rot_v9_0063__perturb_04_size_scale_large,rot_v9_0063,60,train,rotated_rect,size_scale_large,2,True,comsol_perturb_delta_bz,True,,0.6928571428571428,0.8185654008438819,0.05737704918032787,nan,nan,nan,60,0.922077922077922,0.9594594594594594,0.06956521739130435,2.738788086269055e-06,-0.0010075914423740536,-1.3656548417958274,-0.9790321730207477,0.20370568030929506,0.00686882875371291,0.001275,4.341308370971679e-05,6.723279691263478e-09,-0.0034447710709963188,0.0031792752347883442,0.00024989073333031147,1.0,-0.0024635098204659027,0.003114606764848886,5.588532351193517e-05,1.0,-0.001482248569935487,0.0031779818653895554,-8.783146427523527e-06,1.0,-0.000500987319405071,0.0031779818653895554,-0.0002027885562458995,1.0,0.0004802739311253446,0.0031792752347883447,-0.0003321254961248172,1.0,0.0014615351816557602,0.0031779818653895554,-0.0005261309059431935,1.0,0.0024427964321861767,0.003114606764848886,-3.875466596652034e-05,1.0,0.0034240576827165915,0.003177981865389556,-0.00023276007578489666,1.0,0.0031624614326040855,0.0031792752347883447,0.003114606764848886,2.7633950303695833e-05,0.00020588986291688715,0.0005261309059431935,4.341308370971679e-05
perturb,rot_v9_0063__perturb_05_angle_shift_small,rot_v9_0063,61,train,rotated_rect,angle_shift_small,1,True,comsol_perturb_delta_bz,True,,0.9243027888446215,0.9606625258799172,0.020491803278688523,nan,nan,nan,61,0.9087136929460581,0.9521739130434783,0.07531380753138076,1.713174974466813e-05,-0.0010141462442717702,0.00972367301487953,0.009723519787020057,0.9999527254640348,0.007703451112741826,0.0015,4.450847706713579e-05,1.4024474809392114e-08,-0.0036511840822696386,0.0029379510540776615,-0.0003805512265448611,1.0,-0.0025506910661636634,0.0028570077870400993,-7.535602054242612e-05,1.0,-0.0014501980500576882,0.0028586003005170286,-8.760612421111276e-05,1.0,-0.00034970503395171304,0.0028570077870400993,-9.373117604545611e-05,1.0,0.0007507879821542622,0.0029379510540776615,-9.985622787979948e-05,1.0,0.0018512809982602373,0.0028570077870401,0.00020533897812263554,1.0,0.0029517740143662125,0.0028586003005170294,0.0001930888744539489,1.0,0.004052267030472188,0.0030538238790361956,-0.0001304814870515162,1.0,0.0029022437436682343,0.0030538238790361956,0.0028570077870400993,6.659104392473913e-05,0.00015825126435646954,0.0003805512265448611,4.450847706713579e-05
perturb,rot_v9_0063__perturb_06_angle_shift_large,rot_v9_0063,62,train,rotated_rect,angle_shift_large,2,True,comsol_perturb_delta_bz,True,,0.7822878228782287,0.8778467908902692,0.020491803278688523,nan,nan,nan,62,0.9087136929460581,0.9521739130434783,0.07531380753138076,-1.7131749744673964e-05,-0.0010141462442717702,-0.00972367301487953,-0.009723519787020057,0.9999527254640348,0.007703451112741832,0.0015,4.4508477067135824e-05,1.4024474809392113e-08,-0.00405226703047219,0.0030538238790361956,-0.0001304814870515162,1.0,-0.002951774014366214,0.0028586003005170294,0.0001930888744539489,1.0,-0.0018512809982602378,0.0028570077870401,0.0002053389781226356,1.0,-0.0007507879821542617,0.0029379510540776615,-9.985622787979949e-05,1.0,0.00034970503395171434,0.0028570077870400993,-9.373117604545613e-05,1.0,0.0014501980500576904,0.0028586003005170286,-8.760612421111278e-05,1.0,0.0025506910661636665,0.0028570077870400993,-7.535602054242613e-05,1.0,0.0036511840822696425,0.0029379510540776615,-0.0003805512265448611,1.0,0.0029022437436682343,0.0030538238790361956,0.0028570077870400993,6.659104392473913e-05,0.00015825126435646954,0.0003805512265448611,4.4508477067135824e-05
perturb,rot_v9_0063__perturb_07_mixed_center_size_angle,rot_v9_0063,63,train,rotated_rect,mixed_center_size_angle,3,True,comsol_perturb_delta_bz,True,,0.5094339622641509,0.675,0.29508196721311475,nan,nan,nan,63,0.9339622641509434,0.9658536585365853,0.05379746835443038,0.0015110136549386995,-0.0020152702431183414,0.35232295290819327,0.34507899891138155,0.9385736436264971,0.008827692369507503,0.0016500000000000002,5.976507205114497e-05,1.7427233683468704e-08,-0.004410963394232674,0.00343529675930724,-0.00025283599250248024,1.0,-0.0031498644843030305,0.0033547094701811358,0.00012571118348917557,1.0,-0.0018887655743733875,0.003357932961746181,-1.107412512417382e-05,1.0,-0.0006276666644437446,0.003432073267742195,-0.00014785943373752639,1.0,0.0006334322454858987,0.003414344064134452,1.3315144514677584e-05,1.0,0.001894531155415542,0.003356321215963658,-0.0001234701640986734,1.0,0.0031556300653451845,0.0034336850135247153,0.00025507701189298154,1.0,0.00441672897527483,0.003257835793762046,-0.00017966818358592293,1.0,0.003380274818295203,0.00343529675930724,0.003257835793762046,5.7490967981820655e-05,0.00013862640486820145,0.00025507701189298154,5.976507205114497e-05
perturb,rect_v9_0076__perturb_00_true_geometry_reference,rect_v9_0076,64,val,rectangular_notch,true_geometry_reference,0,False,comsol_perturb_delta_bz,True,,1.0,1.0,0.0,nan,nan,nan,64,1.0,1.0,0.0,-0.0028346456692913474,-0.0011111111111111137,0.0,0.0,1.0,0.007559055118110239,0.0019,5.759280089988754e-05,0.0,-0.0037795275590551134,0.0038095238095238095,2.3852447794681098e-18,1.0,-0.002699662542182222,0.0038095238095238095,2.3852447794681098e-18,1.0,-0.0016197975253093308,0.0038095238095238095,2.3852447794681098e-18,1.0,-0.0005399325084364396,0.0038095238095238095,2.3852447794681098e-18,1.0,0.0005399325084364517,0.0038095238095238095,2.3852447794681098e-18,1.0,0.001619797525309343,0.0038095238095238095,2.3852447794681098e-18,1.0,0.0026996625421822342,0.0038095238095238095,2.3852447794681098e-18,1.0,0.0037795275590551255,0.0038095238095238095,2.3852447794681098e-18,1.0,0.0038095238095238095,0.0038095238095238095,0.0038095238095238095,0.0,2.3852447794681098e-18,2.3852447794681098e-18,5.759280089988754e-05
perturb,rect_v9_0076__perturb_01_center_shift_small,rect_v9_0076,65,val,rectangular_notch,center_shift_small,1,True,comsol_perturb_delta_bz,True,,0.6801075268817204,0.8096,0.07692307692307693,nan,nan,nan,65,0.9433962264150944,0.970873786407767,0.06,-0.003779527559055129,-0.0004761904761904786,-1.5707963267948966,-1.0,6.123233995736766e-17,0.007619047619047618,0.0019,5.896405806417055e-05,3.968007936015802e-07,-0.003809523809523811,0.0037795275590551194,-0.00031496062992125424,1.0,-0.0027210884353741508,0.0037795275590551194,-0.0003149606299212543,1.0,-0.0016326530612244912,0.004409448818897634,-0.0009448818897637685,1.0,-0.0005442176870748311,0.0037795275590551194,0.00031496062992126666,1.0,0.0005442176870748285,0.0037795275590551194,-0.00031496062992125446,1.0,0.0016326530612244881,0.0037795275590551194,-0.00031496062992125457,1.0,0.0027210884353741486,0.0037795275590551194,0.00031496062992126644,1.0,0.0038095238095238074,0.0037795275590551194,-0.0003149606299212546,1.0,0.0038582677165354337,0.004409448818897634,0.0037795275590551194,0.0002083268748869738,0.0003937007874015717,0.0009448818897637685,5.896405806417055e-05
perturb,rect_v9_0076__perturb_02_center_shift_large,rect_v9_0076,66,val,rectangular_notch,center_shift_large,2,True,comsol_perturb_delta_bz,True,,0.4772727272727273,0.6461538461538462,0.0,nan,nan,nan,66,1.0,1.0,0.0,-0.0009448818897637831,-0.0023809523809523803,0.0,0.0,1.0,0.007559055118110232,0.0019,5.759280089988749e-05,0.0,-0.0037795275590551142,0.0038095238095238095,-8.673617379884035e-19,1.0,-0.002699662542182224,0.0038095238095238095,-8.673617379884035e-19,1.0,-0.0016197975253093339,0.0038095238095238095,-8.673617379884035e-19,1.0,-0.0005399325084364439,0.0038095238095238095,-8.673617379884035e-19,1.0,0.0005399325084364465,0.0038095238095238095,-8.673617379884035e-19,1.0,0.001619797525309337,0.0038095238095238095,-8.673617379884035e-19,1.0,0.0026996625421822264,0.0038095238095238095,-8.673617379884035e-19,1.0,0.0037795275590551177,0.0038095238095238095,-8.673617379884035e-19,1.0,0.0038095238095238095,0.0038095238095238095,0.0038095238095238095,0.0,8.673617379884035e-19,8.673617379884035e-19,5.759280089988749e-05
perturb,rect_v9_0076__perturb_03_size_scale_small,rect_v9_0076,67,val,rectangular_notch,size_scale_small,1,True,comsol_perturb_delta_bz,True,,0.8595988538681948,0.9244992295839753,0.003076923076923077,nan,nan,nan,67,0.9230769230769231,0.96,0.08333333333333333,-0.003149606299212611,-0.0011111111111111124,-1.5707963267948966,-1.0,6.123233995736766e-17,0.008253968253968253,0.002014,6.239220097487816e-05,0.0,-0.004126984126984127,0.0037795275590551194,-0.00031496062992125115,1.0,-0.0029478458049886627,0.0037795275590551194,-0.00031496062992125126,1.0,-0.001768707482993198,0.0037795275590551194,-0.0003149606299212513,1.0,-0.0005895691609977332,0.0037795275590551194,-0.00031496062992125137,1.0,0.0005895691609977315,0.0037795275590551194,-0.0003149606299212514,1.0,0.0017687074829931962,0.0037795275590551194,-0.0003149606299212515,1.0,0.002947845804988661,0.0037795275590551194,-0.0003149606299212516,1.0,0.004126984126984126,0.0037795275590551194,-0.00031496062992125164,1.0,0.0037795275590551194,0.0037795275590551194,0.0037795275590551194,0.0,0.0003149606299212514,0.00031496062992125164,6.239220097487816e-05
perturb,rect_v9_0076__perturb_04_size_scale_large,rect_v9_0076,68,val,rectangular_notch,size_scale_large,2,True,comsol_perturb_delta_bz,True,,0.6753246753246753,0.8062015503875969,0.015384615384615385,nan,nan,nan,68,0.9523809523809523,0.975609756097561,0.05,-0.0031496062992126053,-0.0009523809523809552,0.0,0.0,1.0,0.009448818897637795,0.001615,5.999250093738285e-05,0.0,-0.004724409448818891,0.0031746031746031755,-0.00015873015873015613,1.0,-0.003374578177727777,0.0031746031746031755,-0.00015873015873015613,1.0,-0.0020247469066366633,0.0031746031746031755,-0.00015873015873015613,1.0,-0.0006749156355455501,0.0031746031746031755,-0.00015873015873015613,1.0,0.000674915635545564,0.0031746031746031755,-0.00015873015873015613,1.0,0.002024746906636678,0.0031746031746031755,-0.00015873015873015613,1.0,0.0033745781777277904,0.0031746031746031755,-0.00015873015873015613,1.0,0.0047244094488189045,0.0031746031746031755,-0.00015873015873015613,1.0,0.0031746031746031755,0.0031746031746031755,0.0031746031746031755,0.0,0.00015873015873015613,0.00015873015873015613,5.999250093738285e-05
