candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite
geometry_forward_screening,42,val,area_bin,large,0.6,43,0.46866069414973155,0.6297350514017308,0.2785253459127343,1.0451623055824013,0,2,41,0.18327400868022165,0.819870399638728,0.09430491441385196
geometry_forward_screening,42,val,signal_bin,low_signal,0.6,43,0.2747576609493726,0.4079882550406739,1.1635981578656087,1.1961917083623796,0,1,42,0.3460397576523382,-0.4808522418755623,0.09430491441385196
geometry_forward_screening,42,val,signal_bin,non_low_signal,0.6,86,0.4113199367771927,0.5705969984713556,0.6000334426899894,1.077641510686209,0,1,85,0.22854178299217723,0.3818834925585589,0.09430491441385196
geometry_forward_screening,42,val,defect_type,polygon,0.6,72,0.3072130441828373,0.44817147241319855,1.0235024668088821,1.154743363770346,0,1,71,0.2771874287476142,-0.26811795021284635,0.09430491441385196
geometry_forward_screening,42,val,defect_type,rotated_rect,0.6,57,0.4398027158332861,0.6025700144128993,0.49027051314597797,1.0696823015286212,0,1,56,0.2557334745008695,0.5521022171002075,0.09430491441385196
geometry_forward_screening,42,val,overall,all,0.7,129,0.36673622858555444,0.5166864072009395,0.7124753360319829,1.115371639010056,0,3,126,0.2677077745455642,0.17094729975451106,0.17094729975451084
geometry_forward_screening,42,val,area_bin,small,0.7,43,0.24251890061863254,0.3686983990090337,1.2622795355860024,1.2494034528039222,0,0,43,0.3307600730033808,-0.6510622359583361,0.17094729975451084
geometry_forward_screening,42,val,area_bin,medium,0.7,43,0.3886773913950849,0.551905307320311,0.6378330345038432,1.0514529641977577,0,0,43,0.28908924195309016,0.3027496642115526,0.17094729975451084
geometry_forward_screening,42,val,area_bin,large,0.7,43,0.46901239374294573,0.6294555152734741,0.23731343800610377,1.0452585000284882,0,3,40,0.18327400868022165,0.8611544710103161,0.17094729975451084
geometry_forward_screening,42,val,signal_bin,low_signal,0.7,43,0.2750456410312953,0.4074326471281328,1.0579750480534076,1.195060085765151,0,1,42,0.3460397576523382,-0.37549675989397946,0.17094729975451084
geometry_forward_screening,42,val,signal_bin,non_low_signal,0.7,86,0.41258152236268403,0.5713132872373429,0.5397254800212706,1.0755274156325085,0,2,84,0.22854178299217723,0.4441693295787562,0.17094729975451084
geometry_forward_screening,42,val,defect_type,polygon,0.7,72,0.3075244705377479,0.4478269729506812,0.932252923448638,1.152349903765652,0,1,71,0.2771874287476142,-0.17690147996020888,0.17094729975451084
