variant,seed,selected_by_validation,sample_id,split,curvature_template,depth_bin,aspect_bin,size_bin,clip_applied,clip_fraction,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,projected_mask_iou,projected_mask_dice,projected_mask_area_error,projected_mask_center_error_px,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,true_L_m,true_W_m,true_D_m,true_wLD,true_wWD,true_wLW,pred_L_m,pred_W_m,pred_D_m,pred_wLD,pred_wWD,pred_wLW
P3_profile_primary_w2p0,42,False,rbc_v2topup_057_deep_elongated_boxy,val,boxy,deep,narrow,elongated,False,0.06666666666666667,1.014945149421692,0.9527252316474915,1.077165126800537,6.036657810211182,0.07872004061937332,2.848407506942749,0.23282486200332642,0.24743306636810303,0.22720646858215332,0.23582147061824799,0.7420634920634921,0.8519362186788155,0.25793650793650796,0.0,0.0014764904044568539,0.5744723666885968,0.0028484074864536524,0.6773741490279637,0.027499999850988388,0.01080000028014183,0.0052999998442828655,1.0709999799728394,1.11899995803833,1.0805000066757202,0.021463342010974884,0.010878720320761204,0.002451592357829213,0.8381751179695129,0.871566891670227,0.8532935380935669
P3_profile_primary_w2p0,42,False,rbc_v2topup_059_medium_small_compact_WD_dominant,train,WD_dominant,medium,compact,small_compact,False,0.06666666666666667,0.36869439482688904,0.17753185331821442,0.5598568916320801,0.4154471755027771,0.19225198030471802,0.6450117826461792,0.0886918306350708,0.22764074802398682,0.056707799434661865,0.1243467926979065,0.9558823529411765,0.9774436090225563,0.04411764705882353,0.0,0.00032186286989599466,0.309653018186946,0.0006450117798522115,0.32282447180253176,0.011819999665021896,0.006962900049984455,0.002199999988079071,0.8209999799728394,1.2000000476837158,0.9804999828338623,0.0114045524969697,0.007155152037739754,0.0015549882082268596,0.9096918106079102,0.972359299659729,0.9237921833992004
P3_profile_primary_w2p0,42,False,rbc_v2topup_063_deep_small_compact_WD_dominant,val,WD_dominant,deep,compact,small_compact,False,0.06666666666666667,0.4517930746078491,0.3864007294178009,0.517185389995575,0.9023230671882629,0.4612957239151001,1.389788031578064,0.05205273628234863,0.21711361408233643,0.0723872184753418,0.11385118961334229,0.8932038834951457,0.9435897435897436,0.11956521739130435,0.0,0.0007023820071481168,0.3315483780028502,0.0013897884637117386,0.2563372710682881,0.01423131488263607,0.007710833568125963,0.004455861635506153,0.8769999742507935,1.1679999828338623,1.0210000276565552,0.015133637934923172,0.008172129280865192,0.003066073637455702,0.9290527105331421,0.9508863687515259,0.9486128091812134
P3_profile_primary_w2p0,42,False,rbc_v3topup_004_train_WD_dominant_deep_compact,train,WD_dominant,deep,compact,small_compact,False,0.06666666666666667,0.6111429333686829,0.616987407207489,0.6052984595298767,0.7819263339042664,0.46130502223968506,2.4747846126556396,0.11244422197341919,0.23828494548797607,0.05389970541000366,0.1348762959241867,0.8791208791208791,0.935672514619883,0.12087912087912088,0.0,0.001182788284495473,0.5700143023046956,0.002474784618243575,0.6216638916335315,0.013832000084221363,0.008062399923801422,0.004410000052303076,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.013050073757767677,0.007601094897836447,0.0019352154340595007,0.9084442257881165,0.9617151021957397,0.919100284576416
P3_profile_primary_w2p0,42,False,rbc_v3topup_005_train_WD_dominant_deep_narrow,train,WD_dominant,deep,narrow,elongated,False,0.06666666666666667,0.64381343126297,0.6770012974739075,0.6106255650520325,1.9337702989578247,5.45681619644165,0.7690130472183228,0.04427218437194824,0.2704744338989258,0.08772140741348267,0.1341560035943985,0.6873239436619718,0.8146911519198664,0.40562248995983935,0.0,0.00046013083192519844,0.17253251488141177,0.0007690130732953548,0.1817738939924709,0.029999999329447746,0.009999999776482582,0.0056500001810491085,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.028066229075193405,0.01545681618154049,0.004880987107753754,0.8582721948623657,0.92952561378479,0.8942785859107971
P3_profile_primary_w2p0,42,False,rbc_v3topup_007_train_WD_dominant_deep_compact,train,WD_dominant,deep,compact,small_compact,False,0.06666666666666667,0.7089511752128601,0.8038061261177063,0.6140961647033691,2.0051159858703613,0.8127903342247009,2.909454107284546,0.09445363283157349,0.23954635858535767,0.07387393712997437,0.1359579712152481,0.7692307692307693,0.8695652173913043,0.23076923076923078,0.0,0.001390816643834114,0.6613939900108567,0.0029094540514051914,0.7427475035339819,0.014000000432133675,0.00800000037997961,0.004455000162124634,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.011994884349405766,0.007187210023403168,0.0015455461107194424,0.908453643321991,0.9604536890983582,0.9081260561943054
P3_profile_primary_w2p0,42,False,rbc_v3topup_008_train_WD_dominant_medium_balanced,train,WD_dominant,medium,balanced,medium_balanced,False,0.06666666666666667,0.6468954682350159,0.4442715644836426,0.8495193123817444,1.2557785511016846,2.096493721008301,1.0121928453445435,0.06463825702667236,0.3848775625228882,0.11159509420394897,0.18703697621822357,0.8181818181818182,0.9,0.17073170731707318,0.0,0.0005183210596442223,0.43233140432764317,0.0010121928062289953,0.5253677747983257,0.018772000446915627,0.010581900365650654,0.0025480000767856836,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.020027779042720795,0.008485406637191772,0.0015358072705566883,0.8606382608413696,0.8151224851608276,0.8614048957824707
P3_profile_primary_w2p0,42,False,rbc_v3topup_009_train_WD_dominant_deep_wide,train,WD_dominant,deep,wide,large_wide,False,0.06666666666666667,1.0453170537948608,1.1772710084915161,0.9133631587028503,3.9965267181396484,4.973430156707764,2.7153491973876953,0.053561627864837646,0.3804587721824646,0.16414499282836914,0.19938845932483673,0.6229508196721312,0.7676767676767676,0.3770491803278688,0.0,0.00137477891985327,0.5420775791877803,0.0027153491973876953,0.712221581963075,0.02964000031352043,0.019999999552965164,0.0053900000639259815,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.025643473491072655,0.015026569366455078,0.002674650866538286,0.7424383759498596,0.8195412755012512,0.8088549971580505
P3_profile_primary_w2p0,42,False,rbc_v3topup_010_train_WD_dominant_shallow_narrow,train,WD_dominant,shallow,narrow,elongated,False,0.06666666666666667,0.47593244910240173,0.2210761457681656,0.7307887077331543,1.4319419860839844,1.6270838975906372,0.10676344484090805,0.10543650388717651,0.29676353931427,0.08342009782791138,0.16187338531017303,0.8,0.8888888888888888,0.1724137931034483,0.0,8.684863132657483e-05,0.10463614226418101,0.00010676344390958548,0.04267503429960499,0.0177839994430542,0.006046799942851067,0.0017640000442042947,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.016352057456970215,0.007673883810639381,0.0016572366002947092,0.9014365077018738,0.9032365083694458,0.8895798921585083
P3_profile_primary_w2p0,42,False,rbc_v3topup_011_train_WD_dominant_medium_wide,train,WD_dominant,medium,wide,large_wide,False,0.06666666666666667,0.7368304133415222,0.45284831523895264,1.0208123922348022,1.3363696336746216,3.2480618953704834,0.6404181718826294,0.07164061069488525,0.42139482498168945,0.17659616470336914,0.22321052849292755,0.7377892030848329,0.849112426035503,0.2622107969151671,0.0,0.0004111831949558109,0.28765036819376727,0.0006404181476682425,0.4636426586282357,0.0266759991645813,0.017636500298976898,0.0030380000825971365,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.025339629501104355,0.014388438314199448,0.002397581934928894,0.724359393119812,0.7786052227020264,0.7964038252830505
P3_profile_primary_w2p0,42,False,rbc_v3topup_012_train_WD_dominant_deep_balanced,train,WD_dominant,deep,balanced,medium_balanced,False,0.06666666666666667,0.7512972354888916,0.7984997630119324,0.7040945887565613,2.310805082321167,2.3438808917999268,2.2898221015930176,0.07763516902923584,0.2940523624420166,0.09399646520614624,0.15522800385951996,0.7023255813953488,0.825136612021858,0.29767441860465116,0.0,0.001122965826652944,0.4870659985079784,0.002289822092279792,0.63696962945733,0.02173599973320961,0.012093599885702133,0.004900000058114529,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.019425194710493088,0.009749718941748142,0.002610177965834737,0.8736351728439331,0.9059476852416992,0.8790035247802734
P3_profile_primary_w2p0,42,False,rbc_v3topup_013_train_WD_dominant_medium_compact,train,WD_dominant,medium,compact,small_compact,False,0.06666666666666667,0.4799443781375885,0.3322305977344513,0.6276581883430481,0.9490745067596436,0.41804975271224976,1.1450433731079102,0.12568354606628418,0.2347395420074463,0.05911320447921753,0.13984543085098267,0.8382352941176471,0.912,0.16176470588235295,0.0,0.0005475643556565046,0.5397637834909843,0.0011450434103608131,0.6065322455499879,0.011855999939143658,0.007054599933326244,0.0021559998858720064,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.010906925424933434,0.006636550184339285,0.0010109564755111933,0.9216835498809814,0.9652605056762695,0.9138867855072021
P3_profile_primary_w2p0,42,False,rbc_v3topup_014_train_WD_dominant_shallow_balanced,train,WD_dominant,shallow,balanced,medium_balanced,False,0.06666666666666667,0.4622231423854828,0.23561632633209229,0.6888298988342285,1.5789568424224854,1.8036541938781738,0.07715494930744171,0.11743426322937012,0.2703664302825928,0.0712888240814209,0.15302984416484833,0.7008547008547008,0.8241206030150754,0.29914529914529914,0.0,3.845303217531182e-05,0.06414731102073189,7.715495303273201e-05,0.2656034729310365,0.015807999297976494,0.0090701999142766,0.0012740000383928418,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.014229042455554008,0.007266545668244362,0.0013511549914255738,0.9134342670440674,0.929633617401123,0.9017111659049988
P3_profile_primary_w2p0,42,False,rbc_v3topup_015_train_WD_dominant_shallow_wide,train,WD_dominant,shallow,wide,large_wide,False,0.06666666666666667,0.66349196434021,0.3147604167461395,1.0122236013412476,1.151755452156067,1.378220558166504,0.6890323758125305,0.06081420183181763,0.4285097122192383,0.17441326379776,0.22124572098255157,0.8959731543624161,0.9451327433628318,0.09121621621621621,0.0,0.0002530442434363067,0.34297916539152107,0.0006890323711559176,0.20389337569849278,0.023711999878287315,0.015116999857127666,0.001567999948747456,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.024863755330443382,0.013738779351115227,0.0022570323199033737,0.7351858019828796,0.7714903354644775,0.7985867261886597
P3_profile_primary_w2p0,42,False,rbc_v3topup_016_train_WD_dominant_shallow_compact,train,WD_dominant,shallow,compact,small_compact,True,0.06666666666666667,0.32608723640441895,0.08867480605840683,0.5634996294975281,0.0,0.5855187773704529,0.2069503515958786,0.11945134401321411,0.2131671905517578,0.04508012533187866,0.1258995532989502,0.9433962264150944,0.970873786407767,0.06,0.0,9.217797196470201e-05,0.19590452363925967,0.00020695035345852375,0.2947023812380201,0.009999999776482582,0.006046799942851067,0.0010000000474974513,0.7960000038146973,1.2000000476837158,0.9729999899864197,0.009749072603881359,0.0066323187202215195,0.001206950400955975,0.9154513478279114,0.986832857131958,0.927919864654541
P3_profile_primary_w2p0,42,False,rbc_v3topup_018_train_WD_dominant_medium_balanced,train,WD_dominant,medium,balanced,medium_balanced,False,0.06666666666666667,0.5310810208320618,0.2722541093826294,0.7899079322814941,1.8186439275741577,0.6853370070457458,0.5657686591148376,0.026661992073059082,0.35919666290283203,0.13186562061309814,0.17257475852966309,0.9181286549707602,0.9573170731707317,0.012269938650306749,0.0,0.00032741506583988667,0.2694810224237419,0.0005657686851918697,0.2673552600241941,0.01899999938905239,0.010499999858438969,0.0025740000419318676,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.020818643271923065,0.009814662858843803,0.002008231356739998,0.8406620025634766,0.8408033847808838,0.8501343727111816
P3_profile_primary_w2p0,42,False,rbc_v3topup_019_train_WD_dominant_deep_wide,train,WD_dominant,deep,wide,large_wide,False,0.06666666666666667,0.8000187873840332,0.7783887386322021,0.8216487765312195,2.7093143463134766,3.3351871967315674,1.7629612684249878,0.05090796947479248,0.33473342657089233,0.15208804607391357,0.17924314737319946,0.7272727272727273,0.8421052631578947,0.2727272727272727,0.0,0.0009521071333438158,0.3704469461139745,0.001762961270287633,0.5358421997916062,0.029999999329447746,0.019999999552965164,0.005444999784231186,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.02729068510234356,0.016664812341332436,0.003682038513943553,0.763092041015625,0.8652666211128235,0.8299119472503662
P3_profile_primary_w2p0,42,False,rbc_v3topup_020_train_WD_dominant_shallow_narrow,train,WD_dominant,shallow,narrow,elongated,False,0.06666666666666667,0.5448196530342102,0.31417346000671387,0.7754659652709961,1.5616137981414795,2.8364481925964355,0.0901210606098175,0.05215734243392944,0.3415929675102234,0.11668330430984497,0.17014454305171967,0.6304347826086957,0.7733333333333333,0.5862068965517241,0.0,5.898998642805964e-05,0.07013077896722934,9.012105874717236e-05,0.5594713403661231,0.017999999225139618,0.006000000052154064,0.0017819999484345317,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.019561612978577614,0.008836448192596436,0.001872121007181704,0.8661573529243469,0.8584070801734924,0.8653166890144348
P3_profile_primary_w2p0,42,False,rbc_v3topup_021_train_WD_dominant_medium_compact,train,WD_dominant,medium,compact,small_compact,False,0.06666666666666667,0.3898657560348511,0.2445850819349289,0.5351464152336121,1.6421070098876953,0.03687571734189987,0.7028576135635376,0.0970187783241272,0.21729916334152222,0.043744564056396484,0.11935416609048843,0.8823529411764706,0.9375,0.11764705882352941,0.0,0.0003452081582508981,0.3357849431568625,0.0007028576219454408,0.4341539511689771,0.012000000104308128,0.007000000216066837,0.0021780000533908606,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.010357893072068691,0.0069631244987249374,0.0014751424314454198,0.9110187888145447,0.9827008843421936,0.9382554292678833
P3_profile_primary_w2p0,42,False,rbc_v3topup_022_train_WD_dominant_deep_balanced,train,WD_dominant,deep,balanced,medium_balanced,False,0.06666666666666667,0.6455585360527039,0.6165511608123779,0.674565851688385,1.043681025505066,1.419517159461975,2.0828657150268555,0.059599101543426514,0.28348368406295776,0.10140842199325562,0.14816373586654663,0.8256880733944955,0.9045226130653267,0.1743119266055046,0.0,0.0010354112600907683,0.4431449183372863,0.002082865685224533,0.5409069232157978,0.02199999988079071,0.012000000104308128,0.00494999997317791,0.8140000104904175,1.2000000476837158,0.9819999933242798,0.020956318825483322,0.010580482892692089,0.0028671342879533768,0.873599112033844,0.9165163636207581,0.8805915713310242
P3_profile_primary_w2p0,42,False,rbc_v3topup_025_train_sharp_deep_narrow,train,sharp,deep,narrow,elongated,False,0.06666666666666667,1.026152491569519,1.1299347877502441,0.9223702549934387,3.374652862548828,6.16026496887207,2.24853515625,0.17384588718414307,0.17874711751937866,0.24692416191101074,0.1998390555381775,0.6264705882352941,0.7703435804701627,0.5483870967741935,0.0,0.0007831761613488197,0.35080164363464744,0.0022485351655632257,0.012386276801756742,0.029999999329447746,0.009999999776482582,0.0056500001810491085,0.550000011920929,0.6287999749183655,0.550000011920929,0.026625346392393112,0.0161602646112442,0.0034014650154858828,0.723845899105072,0.8075470924377441,0.7969241738319397
P3_profile_primary_w2p0,42,False,rbc_v3topup_026_train_sharp_medium_narrow,train,sharp,medium,narrow,elongated,False,0.06666666666666667,0.917949378490448,0.6231254935264587,1.2127732038497925,3.0732080936431885,1.826960563659668,1.4751548767089844,0.28659844398498535,0.20565074682235718,0.3004331588745117,0.2642274498939514,0.7869822485207101,0.8807947019867549,0.20437956204379562,0.0,0.0005068439058959484,0.37018736425472204,0.0014751548878848553,0.24995754633148348,0.024000000208616257,0.00800000037997961,0.0034650000743567944,0.550000011920929,0.6287999749183655,0.550000011920929,0.020926792174577713,0.0098269609734416,0.001989845186471939,0.8365984559059143,0.8344507217407227,0.8504331707954407
P3_profile_primary_w2p0,42,False,rbc_v3topup_028_train_sharp_medium_wide,train,sharp,medium,wide,large_wide,False,0.06666666666666667,0.41267773509025574,0.19194114208221436,0.6334143280982971,0.25694817304611206,1.4062057733535767,0.3375702202320099,0.10905534029006958,0.08644002676010132,0.21150726079940796,0.13566754758358002,0.9393063583815029,0.9687034277198212,0.014792899408284023,0.0,0.00012098556180717424,0.10041862549878847,0.00033757020719349384,0.09581010764321317,0.0266759991645813,0.017636500298976898,0.0030380000825971365,0.550000011920929,0.6431999802589417,0.550000011920929,0.026419050991535187,0.016230294480919838,0.0027004298754036427,0.6590553522109985,0.729640007019043,0.7615072727203369
P3_profile_primary_w2p0,42,False,rbc_v3topup_029_train_sharp_shallow_narrow,train,sharp,shallow,narrow,elongated,False,0.06666666666666667,0.8143288493156433,0.1977178305387497,1.430939793586731,0.8018873929977417,1.4826627969741821,0.2039480060338974,0.3494536280632019,0.24774819612503052,0.3399558663368225,0.3123858869075775,0.7307692307692307,0.8444444444444444,0.3684210526315789,0.0,0.00011462254769867286,0.16384756449591587,0.0002039480023086071,0.31669559066318653,0.0177839994430542,0.006046799942851067,0.0017640000442042947,0.550000011920929,0.6431999802589417,0.550000011920929,0.01698211207985878,0.0075294626876711845,0.0015600520418956876,0.8994536399841309,0.8909481763839722,0.8899558782577515
P3_profile_primary_w2p0,42,False,rbc_v3topup_030_train_sharp_medium_compact,train,sharp,medium,compact,small_compact,False,0.06666666666666667,0.9708085060119629,0.3287339210510254,1.6128829717636108,1.1821770668029785,0.4465239942073822,1.0620088577270508,0.36900949478149414,0.32711261510849,0.36162763833999634,0.35258325934410095,0.9032258064516129,0.9491525423728814,0.0967741935483871,0.0,0.00036759694921784103,0.42992394092149727,0.0010620089014992118,0.4515179786209756,0.011855999939143658,0.007054599933326244,0.0021559998858720064,0.550000011920929,0.6431999802589417,0.550000011920929,0.010673822835087776,0.006608075927942991,0.0010939909843727946,0.9190095067024231,0.9703125953674316,0.9116276502609253
P3_profile_primary_w2p0,42,False,rbc_v3topup_032_train_sharp_deep_wide,train,sharp,deep,wide,large_wide,False,0.06666666666666667,0.8777346014976501,1.0788716077804565,0.676597535610199,3.5850181579589844,4.306530475616455,2.5927927494049072,0.1265932321548462,0.09859442710876465,0.21140283346176147,0.14553016424179077,0.744131455399061,0.8532974427994616,0.25586854460093894,0.0,0.0009613751899451017,0.44975152079502645,0.002592792734503746,0.597336757049029,0.02964000031352043,0.019999999552965164,0.0053900000639259815,0.550000011920929,0.6431999802589417,0.550000011920929,0.026054982095956802,0.01569346897304058,0.0027972073294222355,0.6765932440757751,0.7417944073677063,0.7614028453826904
P3_profile_primary_w2p0,42,False,rbc_v3topup_033_train_sharp_medium_balanced,train,sharp,medium,balanced,medium_balanced,False,0.06666666666666667,1.0119186639785767,0.5659295320510864,1.457908034324646,2.6193056106567383,2.966465950012207,0.937960684299469,0.35116076469421387,0.2621128559112549,0.3418562412261963,0.3183766305446625,0.6944444444444444,0.819672131147541,0.3055555555555556,0.0,0.0003095325082540512,0.30631998846176184,0.0009379606926813722,0.5086483760377815,0.018772000446915627,0.010581900365650654,0.0025480000767856836,0.550000011920929,0.6431999802589417,0.550000011920929,0.016152694821357727,0.007615434471517801,0.0016100393841043115,0.9011607766151428,0.9053128361701965,0.8918562531471252
P3_profile_primary_w2p0,42,False,rbc_v3topup_035_train_sharp_shallow_wide,train,sharp,shallow,wide,large_wide,False,0.06666666666666667,0.5639315247535706,0.3197343051433563,0.8081287741661072,1.299735188484192,1.5480527877807617,0.6176916360855103,0.17213302850723267,0.10738164186477661,0.2435610294342041,0.1743585616350174,0.8848920863309353,0.9389312977099237,0.031007751937984496,0.0,0.00032714538974687457,0.526093851768753,0.0006176916649565101,0.5135407771173697,0.023711999878287315,0.015116999857127666,0.001567999948747456,0.550000011920929,0.6431999802589417,0.550000011920929,0.025011735036969185,0.013568947091698647,0.002185691613703966,0.7221330404281616,0.7505816221237183,0.7935610413551331
P3_profile_primary_w2p0,42,False,rbc_v3topup_036_train_sharp_shallow_balanced,train,sharp,shallow,balanced,medium_balanced,False,0.06666666666666667,0.8251771926879883,0.17790250480175018,1.4724518060684204,0.18070265650749207,1.8345787525177002,0.1465551257133484,0.3637623190879822,0.25964540243148804,0.341897189617157,0.32176831364631653,0.883495145631068,0.9381443298969072,0.11650485436893204,0.0,0.00017242616740986705,0.3412732473470661,0.0001465551322326064,0.10656121068773844,0.015807999297976494,0.0090701999142766,0.0012740000383928418,0.550000011920929,0.6431999802589417,0.550000011920929,0.015627296641469002,0.007235621102154255,0.0014205551706254482,0.9137623310089111,0.9028453826904297,0.8918972015380859
P3_profile_primary_w2p0,42,False,rbc_v3topup_037_train_sharp_shallow_narrow,train,sharp,shallow,narrow,elongated,False,0.06666666666666667,0.7903086543083191,0.19192326068878174,1.388693928718567,0.22239051759243011,1.9406368732452393,0.16444002091884613,0.33878952264785767,0.23852461576461792,0.3319527506828308,0.3030889630317688,0.6724137931034483,0.8041237113402062,0.48717948717948717,0.0,0.00011744159564841539,0.16678800389447906,0.0001644400181248784,0.516610332366576,0.017999999225139618,0.006000000052154064,0.0017819999484345317,0.550000011920929,0.6287999749183655,0.550000011920929,0.018222389742732048,0.007940636947751045,0.0016175599303096533,0.8887895345687866,0.8673245906829834,0.8819527626037598
P3_profile_primary_w2p0,42,False,rbc_v3topup_038_train_round_deep_narrow,train,round,deep,narrow,elongated,False,0.06666666666666667,0.6263946294784546,1.0987666845321655,0.15402264893054962,2.8049814701080322,6.214530944824219,2.2276206016540527,0.013868331909179688,0.004353821277618408,0.07760953903198242,0.031943898648023605,0.6530612244897959,0.7901234567901234,0.4652173913043478,0.0,0.0009261239320039749,0.389779571427644,0.0022276206873357296,0.09674330662505948,0.02964000031352043,0.010077999904751778,0.0056500001810491085,0.652999997138977,0.7501999735832214,0.6800000071525574,0.026835018768906593,0.016292531043291092,0.003422379493713379,0.6668683290481567,0.745846152305603,0.7576095461845398
P3_profile_primary_w2p0,42,False,rbc_v3topup_039_train_round_deep_narrow,train,round,deep,narrow,elongated,False,0.06666666666666667,0.6063413023948669,1.0310869216918945,0.18159566819667816,2.511141777038574,6.741264820098877,1.8112221956253052,0.011794209480285645,0.019983887672424316,0.08204519748687744,0.0379410982131958,0.6232686980609419,0.7679180887372014,0.5589519650655022,0.0,0.0007433135178871453,0.3124911231855254,0.0018112221732735634,0.06957830788521863,0.029999999329447746,0.009999999776482582,0.0056500001810491085,0.6710000038146973,0.73580002784729,0.6890000104904175,0.02748885750770569,0.01674126461148262,0.003838778007775545,0.6827942132949829,0.7557839155197144,0.7710452079772949
P3_profile_primary_w2p0,42,False,rbc_v3topup_040_train_round_medium_narrow,train,round,medium,narrow,elongated,False,0.06666666666666667,0.5897850394248962,0.8388884663581848,0.34068164229393005,2.2847037315368652,7.359407901763916,0.777275562286377,0.06200128793716431,0.040133893489837646,0.11658579111099243,0.072906993329525,0.4634920634920635,0.6334056399132321,1.1575342465753424,0.0,0.00029966695001348853,0.2077510024039616,0.0007772755343466997,0.7050451097903389,0.023711999878287315,0.008062399923801422,0.00343000004068017,0.652999997138977,0.7501999735832214,0.6800000071525574,0.025996703654527664,0.015421807765960693,0.0026527245063334703,0.7150012850761414,0.7903338670730591,0.7965857982635498
P3_profile_primary_w2p0,42,False,rbc_v3topup_041_train_round_medium_compact,train,round,medium,compact,small_compact,False,0.06666666666666667,0.6705794930458069,0.2554585039615631,1.085700511932373,0.40298885107040405,0.16821828484535217,1.0129053592681885,0.2660927176475525,0.21341347694396973,0.23406118154525757,0.23785579204559326,0.9692307692307692,0.984375,0.0,0.0,0.00038541850517503917,0.42509133687029504,0.001012905384413898,0.41885909349084777,0.011855999939143658,0.007054599933326244,0.0021559998858720064,0.652999997138977,0.7501999735832214,0.6800000071525574,0.011453011073172092,0.006886381655931473,0.0011430945014581084,0.9190927147865295,0.9636134505271912,0.9140611886978149
P3_profile_primary_w2p0,42,False,rbc_v3topup_042_train_round_medium_wide,train,round,medium,wide,large_wide,False,0.06666666666666667,0.2752503454685211,0.2520109713077545,0.2984897196292877,0.41578149795532227,1.1988450288772583,0.6438645124435425,0.053416550159454346,0.09493130445480347,0.04880678653717041,0.06571821123361588,0.9444444444444444,0.9714285714285714,0.0392156862745098,0.0,0.00029952669865451753,0.23444781421247435,0.000643864506855607,0.27894509936718714,0.0266759991645813,0.017636500298976898,0.0030380000825971365,0.652999997138977,0.7501999735832214,0.6800000071525574,0.027091780677437782,0.016437655314803123,0.0023941355757415295,0.5995834469795227,0.655268669128418,0.7288067936897278
P3_profile_primary_w2p0,42,False,rbc_v3topup_043_train_round_medium_balanced,train,round,medium,balanced,medium_balanced,False,0.06666666666666667,0.5497428774833679,0.3599276542663574,0.7395581603050232,1.0055433511734009,1.8182182312011719,0.7822644114494324,0.2067553997039795,0.09149068593978882,0.18589866161346436,0.1613815873861313,0.864516129032258,0.9273356401384083,0.07333333333333333,0.0,0.00028895377181470394,0.26966670880665267,0.0007822643965482712,0.3286111822868145,0.018772000446915627,0.010581900365650654,0.0025480000767856836,0.652999997138977,0.7501999735832214,0.6800000071525574,0.01977754384279251,0.008763682097196579,0.0017657356802374125,0.8597553968429565,0.8416906595230103,0.8658986687660217
P3_profile_primary_w2p0,42,False,rbc_v3topup_044_train_round_deep_compact,train,round,deep,compact,small_compact,False,0.06666666666666667,0.8708076477050781,0.7761027216911316,0.965512752532959,1.6230074167251587,0.6547775268554688,2.930358409881592,0.2577325701713562,0.16111081838607788,0.2156391143798828,0.21149416267871857,0.8541666666666666,0.9213483146067416,0.09411764705882353,0.0,0.0011824468383565545,0.6375899879674547,0.0029303585179150105,0.6057610719552763,0.013832000084221363,0.008062399923801422,0.004410000052303076,0.652999997138977,0.7501999735832214,0.6800000071525574,0.015455007553100586,0.0074076224118471146,0.0014796414179727435,0.9107325673103333,0.9113107919692993,0.8956391215324402
P3_profile_primary_w2p0,42,False,rbc_v3topup_045_train_round_shallow_narrow,train,round,shallow,narrow,elongated,False,0.06666666666666667,0.5820191502571106,0.23115582764148712,0.9328826069831848,1.4957822561264038,1.4824541807174683,0.1863207370042801,0.24722576141357422,0.15278607606887817,0.2125341296195984,0.2041819840669632,0.79,0.88268156424581,0.2375,0.0,7.328991341637447e-05,0.09879706979215845,0.0001863207435235381,0.1628279354034871,0.0177839994430542,0.006046799942851067,0.0017640000442042947,0.652999997138977,0.7501999735832214,0.6800000071525574,0.016288217157125473,0.007529254071414471,0.0015776793006807566,0.9002257585525513,0.9029860496520996,0.8925341367721558
P3_profile_primary_w2p0,42,False,rbc_v3topup_046_train_round_deep_wide,train,round,deep,wide,large_wide,False,0.06666666666666667,0.6112573146820068,1.017961025238037,0.20455358922481537,3.0676052570343018,3.679124593734741,2.6544620990753174,0.015471100807189941,0.04844820499420166,0.06700915098190308,0.04364281892776489,0.7427937915742794,0.8524173027989822,0.2572062084257206,0.0,0.001125640352256596,0.49660296144156657,0.002654462121427059,0.6303280059111678,0.02964000031352043,0.019999999552965164,0.0053900000639259815,0.652999997138977,0.7501999735832214,0.6800000071525574,0.026572395116090775,0.01632087491452694,0.0027355379424989223,0.6375288963317871,0.7017517685890198,0.7470091581344604
P3_profile_primary_w2p0,42,False,rbc_v3topup_047_train_round_deep_balanced,train,round,deep,balanced,medium_balanced,False,0.06666666666666667,0.5978644490242004,0.6543154716491699,0.5414135456085205,1.5884525775909424,0.2139778733253479,2.531196117401123,0.1359272003173828,0.07347863912582397,0.1437283158302307,0.1177113875746727,0.8810572687224669,0.936768149882904,0.135,0.0,0.0010190709726884961,0.494546084695546,0.0025311962235718966,0.42858172280830675,0.02173599973320961,0.012093599885702133,0.004900000058114529,0.652999997138977,0.7501999735832214,0.6800000071525574,0.023324452340602875,0.012307577766478062,0.002368803834542632,0.7889271974563599,0.8236786127090454,0.8237283229827881
