sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rot_p3_0018,217,val,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.00033764849649742246,0.0005750604323111475,0.01391379602571029,0.008034615588558107,0.001500000013038516,-0.5975334831333612,-0.010428926671587156,0.8126754018341829,0.18732459816581712,rectangular_notch,0.5871271585557299,0.7398615232443125,0.12430426716141002,0.6101449275362318,0.7578757875787578,0.061224489795918366,0.0016108450697943282,0.001913796178996563,0.0009653838351368904,0.0,9.402466799972203,0.0,0.0,472.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0001,248,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0032347652595490217,4.700586578110233e-05,0.008448169160607293,0.00644770224890787,0.001500000013038516,-6.156754106620269,-0.10745563039620572,0.4047806440771363,0.5952193559228637,rotated_rect,0.8022813688212928,0.890295358649789,0.03319502074688797,0.7324414715719063,0.8455598455598455,0.14937759336099585,0.00023942486559459276,0.00044816918671131134,0.0004477021284401417,0.0004999999655410647,26.156754766013407,0.0,0.0,233.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0007,254,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.002986041596159339,0.0008958378457464278,0.007976172400760765,0.006371334205097667,0.001500000013038516,22.264460865825185,0.38858814829007693,0.050000000000000044,0.95,rotated_rect,0.4889589905362776,0.6567796610169492,0.02510460251046025,0.4909090909090909,0.6585365853658537,0.058577405857740586,0.0018958893364143749,2.3827888071537018e-05,0.00037133414298295975,0.0004999999655410647,52.26446131111723,0.0,0.0,233.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0008,255,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0032629903871566057,0.00038871250580996275,0.008218835779575131,0.006906038418370401,0.001500000013038516,-11.12678124864766,-0.1941989679380675,0.1148367622435571,0.8851632377564429,rotated_rect,0.8023255813953488,0.8903225806451613,0.0625,0.7308970099667774,0.8445297504798465,0.17083333333333334,0.00046932008501003326,0.00021883565932512283,0.0009060385636985302,0.0004999999655410647,18.873219196644385,0.0,0.0,225.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0013,260,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.002840424655005336,-0.00019659237295854837,0.008219143272709676,0.0059397818547981575,0.001500000013038516,-20.791288395813268,-0.3628764382386315,0.050000000000000044,0.95,rotated_rect,0.7153558052434457,0.834061135371179,0.09166666666666666,0.7410071942446043,0.8512396694214877,0.016666666666666666,0.0008191020778528878,0.00021914299577474594,6.0218386352062225e-05,0.0004999999655410647,0.7912877364201307,0.0,0.0,218.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0018,265,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.00336262839846313,-0.0004715801915153861,0.013485734701850384,0.007512187035048749,0.001500000013038516,-2.430849636593962,-0.04242632977947227,0.7019045009515481,0.29809549904845195,rectangular_notch,0.48254620123203285,0.6509695290858726,1.0083333333333333,0.4737903225806452,0.6429548563611491,1.0458333333333334,0.0006408797708271787,0.005485733970999718,0.0015121870674192905,0.0004999999655410647,7.569150646511602,0.0,0.0,482.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0019,266,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0025503444485366344,-0.0010605426505208015,0.007934519451104375,0.006030308492074355,0.001500000013038516,27.559701928136292,0.48100753951420794,0.050000000000000044,0.95,rotated_rect,0.6293706293706294,0.7725321888412017,0.058333333333333334,0.6114864864864865,0.7589098532494759,0.0125,0.001151929187053994,6.54812902212143e-05,3.0308496206998825e-05,0.0004999999655410647,37.559702211241856,0.0,0.0,226.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0023,270,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0031405314803123474,-0.00039649888640269637,0.008048055929172902,0.006522324870766247,0.001500000013038516,26.496004506370554,0.46244251725942104,0.050000000000000044,0.95,rotated_rect,0.7692307692307693,0.8695652173913043,0.0125,0.740484429065744,0.8508946322067594,0.09583333333333334,0.0006196472714958163,4.8055313527584076e-05,0.0005223248153924942,0.0004999999655410647,16.49600422326499,0.0,0.0,243.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0028,275,val,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0028869081288576126,-0.0006300684763118625,0.00811806472954097,0.006522253637164865,0.001500000013038516,34.681183111153274,0.6053008337766752,0.050000000000000044,0.95,rotated_rect,0.8392156862745098,0.9125799573560768,0.04583333333333333,0.8529411764705882,0.9206349206349206,0.1,0.00038683219175312454,0.00011806469410657883,0.0005222535692155361,0.0004999999655410647,4.681182665861229,0.0,0.0,229.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0001,280,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,5.6920598581200466e-05,0.00033849681494757533,0.008253593638614339,0.006633480026903339,0.001500000013038516,24.07698149961118,0.4202226011099769,0.050000000000000044,0.95,rotated_rect,0.8593155893536122,0.9243353783231084,0.0375,0.8362989323843416,0.9108527131782945,0.15,0.0003432492509423658,0.0002535935491323471,0.0006334800273180008,0.0004999999655410647,4.076980840218042,0.0,0.0,249.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0007,286,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,7.710653153480962e-05,0.0007673054351471364,0.00819708796096865,0.006706122531872843,0.001500000013038516,21.67239884971272,0.3782547167329187,0.050000000000000044,0.95,rotated_rect,0.5141955835962145,0.6791666666666667,0.008368200836820083,0.5162241887905604,0.6809338521400778,0.1506276150627615,0.001768986681818016,0.00019708741456270218,0.0007061222568154335,0.0004999999655410647,51.672399295004766,0.0,0.0,241.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0013,292,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.0010590138845145702,3.373677463969216e-05,0.011587101286119292,0.007354876684463777,0.001500000013038516,-13.234351606046971,-0.23098300989211915,0.06038191454007935,0.9396180854599206,rotated_rect,0.4592391304347826,0.6294227188081937,0.2375,0.4898876404494382,0.6576168929110106,0.7625,0.001479906179543519,0.0035871006548404694,0.0013548764400184155,0.0004999999655410647,6.765649053346166,0.0,0.0,287.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0020,299,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,-0.0024799606762826443,0.00012441017315723002,0.008221780409714483,0.0061079045692454285,0.001500000013038516,-24.270578289012633,-0.42360150250632234,0.050000000000000044,0.95,rotated_rect,0.5993031358885017,0.7494553376906318,0.06329113924050633,0.6059602649006622,0.7546391752577319,0.046413502109704644,0.0013141463314711324,0.00022177956998348236,0.00010790443047881126,0.0004999999655410647,14.270578005907069,0.0,0.0,222.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0021,300,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,-0.00011728670506272465,0.0009317926596850157,0.008281150395721405,0.007143212524284448,0.001500000013038516,10.938985322913453,0.19092131071217486,0.12135489756436035,0.8786451024356396,rotated_rect,0.5,0.6666666666666666,0.020491803278688523,0.523943661971831,0.6876155268022182,0.21721311475409835,0.0019353498998134252,0.0002811504527926445,0.0011432124301791191,0.0004999999655410647,20.938985606019017,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0022,301,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,3.789983384194784e-05,-0.00020351706189103425,0.00823167246931423,0.006368702193290433,0.001500000013038516,-2.1991616366675544,-0.03838261134339608,0.7178076666450545,0.28219233335494553,rectangular_notch,0.85,0.918918918918919,0.004166666666666667,0.8201438848920863,0.9011857707509882,0.10833333333333334,0.00020701592181763778,0.00023167207837104797,0.0003687022253870964,0.0004999999655410647,7.8008386464380095,0.0,0.0,241.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0027,306,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.0012005403405055404,-0.000773726380430162,0.008869890793558419,0.00657101164059015,0.001500000013038516,5.705699042379393,0.09958323441740789,0.44146143173118113,0.5585385682688189,rotated_rect,0.7007042253521126,0.8240165631469979,0.020491803278688523,0.6782334384858044,0.8082706766917294,0.18032786885245902,0.0012216778960058323,0.0008698906749486923,0.0005710115656256676,0.0004999999655410647,4.2943012407261705,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0034,313,val,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,7.288344932021573e-05,0.0008658011211082339,0.008245572518133085,0.006656950877278103,0.001500000013038516,-3.0936293001501554,-0.05399401712378812,0.653725765868259,0.34627423413174097,rectangular_notch,0.5822368421052632,0.735966735966736,0.012552301255230125,0.5512048192771084,0.7106796116504854,0.15481171548117154,0.0015785980220173672,0.000245572067797184,0.0006569507531821728,0.0004999999655410647,33.0936297454422,0.0,0.0,242.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0001,320,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.001539353164844215,-0.000723562203347683,0.00787317261298401,0.006676419507919012,0.001500000013038516,9.437188307808611,0.16471000810197237,0.18556902419575616,0.8144309758042438,rotated_rect,0.6109215017064846,0.7584745762711864,0.04149377593360996,0.5968253968253968,0.7475149105367793,0.08713692946058091,0.0016300403416304255,0.00012682750821113586,0.000676419585943222,0.0004999999655410647,10.562812351584526,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0015,334,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-2.691969029910979e-06,6.512002437375486e-05,0.008686351144397305,0.006501719236806395,0.001500000013038516,-8.052650676232815,-0.14054526781321053,0.26550486152807795,0.734495138471922,rotated_rect,0.39823008849557523,0.569620253164557,0.025,0.40700808625336926,0.578544061302682,0.175,0.003186006930361904,0.0006863512098789215,0.0005017193034291267,0.0004999999655410647,21.94734976905923,0.0,0.0,234.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0016,335,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.001682865316979587,-0.0005665139178745449,0.008959370285854393,0.006883130993226166,0.001500000013038516,30.239291930201432,0.5277752076537663,0.050000000000000044,0.95,rotated_rect,0.5602605863192183,0.7181628392484343,0.004166666666666667,0.5751445086705202,0.7302752293577982,0.2708333333333333,0.0014337997981080824,0.0009593702852725983,0.0008831308223307133,0.0004999999655410647,60.23929237549348,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0029,348,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.001492639654316008,-0.0005286405794322491,0.008156789177413214,0.00616006352054301,0.001500000013038516,-13.20124923132056,-0.23040526446291432,0.06101099111974806,0.9389890088802519,rotated_rect,0.5596026490066225,0.7176220806794055,0.04564315352697095,0.5506329113924051,0.710204081632653,0.03319502074688797,0.0015973716388423818,0.00015678908675909042,0.00016006361693143845,0.0004999999655410647,6.798751428072578,0.0,0.0,230.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0042,361,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0014998788246884942,-0.0009446890326216817,0.007772811914361286,0.006432747989504231,0.001500000013038516,-4.830753466849615,-0.08431255334865652,0.514100138240109,0.48589986175989097,rectangular_notch,0.6560283687943262,0.7922912205567452,0.05416666666666667,0.6303630363036303,0.7732793522267206,0.058333333333333334,0.0015011405421285436,0.00022718869149684906,0.00043274788185954094,0.0004999999655410647,5.169246816255949,0.0,0.0,227.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0043,362,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0022112675942480564,-0.00013234367361292243,0.010977627347346374,0.009481969739847648,0.001500000013038516,13.624161297830682,0.23778647246992918,0.053417464091360944,0.9465825359086391,rotated_rect,0.6066838046272494,0.7552,0.6041666666666666,0.46153846153846156,0.631578947368421,1.1666666666666667,0.0007997585241585197,0.0029776273295283318,0.0034819692373275757,0.0004999999655410647,23.624161580936246,0.0,0.0,385.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0055,374,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.00046385099994949996,-0.0002387139102211222,0.011434037611989866,0.009670648790471848,0.001500000013038516,-6.9217455006982505,-0.12080724897228794,0.3451150269662212,0.6548849730337788,rotated_rect,0.4413793103448276,0.6124401913875598,0.6125,0.38528896672504376,0.5562579013906448,1.2958333333333334,0.002547358644957044,0.003434036858379841,0.0036706486716866493,0.0004999999655410647,16.921745783803814,0.0,0.0,385.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0068,387,val,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.001785613945685327,-0.0008075635996647179,0.007983827123937998,0.007738803791588955,0.001500000013038516,11.811010317748014,0.2061410180317245,0.09360963422704105,0.906390365772959,rotated_rect,0.6225165562913907,0.7673469387755102,0.0502092050209205,0.6041055718475073,0.753199268738574,0.28870292887029286,0.001229538669055841,1.61733478307724e-05,0.0017388039268553257,0.0004999999655410647,18.18899012754403,0.0,0.0,251.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0026,25,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0004967500572092831,0.0002886971924453974,0.012252080244231767,0.007956626677290406,0.001500000013038516,-6.53625396276442,-0.11407915239676597,0.3747049612010127,0.6252950387989873,rotated_rect,0.51138353765324,0.6767091541135574,0.07451923076923077,0.5322033898305085,0.6946902654867256,0.17307692307692307,0.002519842607580659,0.004252079874277115,0.0020433729514479637,9.999994654208422e-05,nan,0.0,0.0,447.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0043,42,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-2.915246477641631e-05,0.0007279691635631025,0.013408983635831038,0.008963915289750147,0.001500000013038516,2.9887916386531117,0.052164254750573416,0.6615933441087232,0.33840665589127683,rectangular_notch,0.6206896551724138,0.7659574468085106,0.6111111111111112,0.5516129032258065,0.7110187110187111,0.8128654970760234,0.0002735885012507714,0.0024089841172099113,0.002963915467262268,0.0009999999310821295,nan,0.0,0.0,551.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0063,62,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0029007387347519398,-7.579615339636803e-05,0.012929448483597367,0.0075613004918840005,0.001500000013038516,3.3509171986531214,0.058484538078201864,0.634064655736362,0.36593534426363805,rectangular_notch,0.6243567753001715,0.7687434002111933,0.027083333333333334,0.6354515050167224,0.7770961145194274,0.0375,0.0009295190379046205,0.0029294490814208984,0.0019386992789804935,0.0004999999655410647,nan,0.0,0.0,467.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0068,67,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0002397645148448646,0.0005513624055311084,0.011900461595021714,0.00984526948239162,0.001500000013038516,12.783621275329665,0.22311628158249922,0.06949061690205471,0.9305093830979453,rotated_rect,0.6159554730983302,0.7623421354764638,0.41944444444444445,0.5819397993311036,0.7357293868921776,0.6277777777777778,0.0006012383261335256,0.00390046089887619,0.00034527014940977097,0.0004999999655410647,nan,0.0,0.0,511.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0071,70,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0023752630222588778,0.00048625635099597275,0.012725605194369737,0.007238252278991398,0.001500000013038516,-4.1235146787339545,-0.0719689078982237,0.5725252883754931,0.4274747116245069,rectangular_notch,0.5404814004376368,0.7017045454545454,0.3945578231292517,0.5518672199170125,0.7112299465240641,0.54421768707483,0.0019011000932258344,0.0037256060168147087,0.0007382519543170929,0.0004000000189989805,nan,0.0,0.0,410.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0081,80,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.002880032639950514,0.0009024741593748331,0.01283106778541859,0.009599025859185078,0.001500000013038516,12.97531828204535,0.2264620255159056,0.06547075129722557,0.9345292487027744,rotated_rect,0.611353711790393,0.7588075880758808,0.6357142857142857,0.45454545454545453,0.625,1.2,0.00015460747908214068,0.003831068053841591,0.003099026158452034,0.00020000000949949026,nan,0.0,0.0,458.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0089,88,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0019524253439158201,-0.00020942435367032886,0.011694078348035571,0.007262368613022492,0.001500000013038516,3.8198731169491396,0.06666936289918089,0.597095048143396,0.402904951856604,rectangular_notch,0.5945378151260504,0.7457180500658761,0.013262599469496022,0.6012145748987854,0.7509481668773704,0.09814323607427056,0.0008414104986841151,0.003694077953696251,0.0017376309260725975,0.00020000000949949026,nan,0.0,0.0,382.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0092,91,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0007146743591874838,0.0007595957140438259,0.013293175121936354,0.010399865092610526,0.001500000013038516,12.024516098121921,0.20986739687128908,0.08774334383011517,0.9122566561698848,rotated_rect,0.5876288659793815,0.7402597402597403,0.47058823529411764,0.5272206303724928,0.6904315196998124,0.8502673796791443,0.0015571173521415813,0.002293175086379051,0.0033998647704720497,0.00020000000949949026,nan,0.0,0.0,550.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0094,93,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0015044721076264977,-0.00046617339830845594,0.0126634641610588,0.006722427902748022,0.001500000013038516,-0.8566379484175854,-0.014951152697416214,0.7991709266805245,0.20082907331947555,rectangular_notch,0.5263157894736842,0.6896551724137931,0.03,0.5413533834586466,0.7024390243902439,0.05,0.0014661802661393214,0.0026634642854332924,0.001277572475373745,0.0009999999310821295,nan,0.0,0.0,412.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0095,94,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0005325422971509397,0.00047465681564062834,0.013915505683856693,0.007953765887121166,0.001500000013038516,5.856834974080215,0.1022210540436565,0.42907854365323395,0.570921456346766,rotated_rect,0.5329457364341085,0.695322376738306,0.09814323607427056,0.5221674876847291,0.686084142394822,0.4588859416445623,0.0026529800812210543,0.0059155048802495,0.0010462338104844093,0.0009999999310821295,nan,0.0,0.0,414.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0100,99,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.00013767738710157573,0.0010616859653964639,0.012454569902292684,0.009192145085758935,0.001500000013038516,3.203206610036119,0.055906501966776316,0.6454117275573497,0.3545882724426504,rectangular_notch,0.6594488188976378,0.7947805456702254,0.4649122807017544,0.5916955017301038,0.7434782608695653,0.6900584795321637,0.00015086489116477979,0.0014545703306794167,0.0031921453773975372,9.999994654208422e-05,nan,0.0,0.0,501.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0102,101,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0025445232167840004,-0.0008957982063293457,0.012916803092614672,0.011039499324924571,0.001500000013038516,6.3755624021005985,0.11127455558301409,0.38733678965751916,0.6126632103424808,rotated_rect,0.5899053627760252,0.7420634920634921,0.6951871657754011,0.5252808988764045,0.6887661141804788,0.9037433155080213,0.0006034196923683238,0.0019168034195899963,0.00403949897736311,0.000699999975040555,nan,0.0,0.0,634.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0104,103,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0018176761223003268,0.0005429984303191304,0.013817141516548948,0.010098922551186605,0.001500000013038516,-4.174036970133159,-0.07285068822879184,0.5683987358867904,0.43160126411320965,rectangular_notch,0.7543103448275862,0.85995085995086,0.14210526315789473,0.7801120448179272,0.8764752163650669,0.22982456140350876,0.0013010523082377693,0.0018171416595578194,0.0005989233031868935,0.0004999999655410647,nan,0.0,0.0,651.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0112,111,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0020543562714010477,0.00022631839965470135,0.010034836107699077,0.008064441187529525,0.001500000013038516,-15.263876324191813,-0.26640489847435656,0.050000000000000044,0.95,rotated_rect,0.6822916666666666,0.8111455108359134,0.07738095238095238,0.6430155210643016,0.7827260458839406,0.20535714285714285,0.0011923844200635257,3.4836120903491974e-05,0.0015644412487745285,0.0004000000189989805,nan,0.0,0.0,310.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0114,113,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0019959709607064724,0.0010188256856054068,0.009504894660158086,0.008662338124232834,0.001500000013038516,7.194817701068047,0.12557325796440655,0.32484242261315444,0.6751575773868456,rotated_rect,0.6675191815856778,0.8006134969325154,0.11688311688311688,0.6143497757847534,0.7611111111111111,0.33766233766233766,0.0013496754002645306,0.0005048951134085655,0.0016623381525278091,0.0009999999310821295,nan,0.0,0.0,344.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0115,114,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0007408228702843189,0.000772970262914896,0.015285081018570935,0.008719578280625417,0.001500000013038516,3.105296374095218,0.054197645978203104,0.6528448881075628,0.34715511189243714,rectangular_notch,0.4850863422291994,0.653276955602537,0.5026455026455027,0.45569620253164556,0.6260869565217392,0.7380952380952381,0.001273003424485255,0.006285081617534161,0.00021957792341709137,0.000699999975040555,nan,0.0,0.0,568.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0116,115,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0032245975453406572,0.0009347439627163112,0.01094329613860055,0.010260924689580186,0.001500000013038516,11.2834582234415,0.19693349701028418,0.10963390182752775,0.8903660981724723,rotated_rect,0.6168831168831169,0.7630522088353414,0.4411764705882353,0.5201401050788091,0.684331797235023,0.8366013071895425,0.000961348179118246,5.670357495546341e-05,0.004260924644768238,0.0004000000189989805,nan,0.0,0.0,441.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0117,116,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0023697824217379093,0.0004897715407423675,0.010310957879399934,0.009591914800317656,0.001500000013038516,-16.107664138423957,-0.2811317740209137,0.050000000000000044,0.95,rotated_rect,0.748898678414097,0.8564231738035264,0.10952380952380952,0.7409523809523809,0.8512035010940919,0.1761904761904762,0.0006303006034294703,0.0013109585270285606,9.191501885652542e-05,9.999994654208422e-05,nan,0.0,0.0,374.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0118,117,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0001763335894793272,0.00047842622734606266,0.013178004456487999,0.01017678612935131,0.001500000013038516,-30.49503083040827,-0.5322386934878048,0.050000000000000044,0.95,rotated_rect,0.5716694772344013,0.7274678111587983,0.5604395604395604,0.5102339181286549,0.675701839303001,0.8379120879120879,0.0007469838104350176,0.005178004503250122,0.0011767866089940071,0.0004000000189989805,nan,0.0,0.0,568.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0120,119,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0019281733548268676,0.00040650402661412954,0.014920803503540594,0.010727250266334722,0.001500000013038516,5.696333157113571,0.09941976888215527,0.4422313640276796,0.5577686359723204,rotated_rect,0.7274011299435028,0.8421913327882257,0.15696649029982362,0.7069825436408977,0.8283418553688824,0.4144620811287478,0.0012251734326239466,0.0019208034500479698,0.0022272495552897453,0.0004999999655410647,nan,0.0,0.0,656.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0010,129,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.001623676624149084,-0.0006622880464419723,0.007660513392958496,0.0064624346692484,0.001500000013038516,-2.140901450046158,-0.037365779264026365,0.7217246994364235,0.27827530056357647,rectangular_notch,0.4549019607843137,0.6253369272237197,0.5450980392156862,0.492156862745098,0.6596583442838371,0.5078431372549019,0.00020404241334947597,0.003339486662298441,0.0030375649221241474,9.999994654208422e-05,nan,0.0,0.0,232.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0014,133,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,-0.0029538192320615053,-0.00027456009411253035,0.008177759363723957,0.006057949816100283,0.001500000013038516,-22.337439158901304,-0.3898618597867406,0.050000000000000044,0.95,rotated_rect,0.5148514851485149,0.6797385620915033,0.4307692307692308,0.5447941888619855,0.7053291536050157,0.3641025641025641,0.0014559756619366131,0.00017775874584913254,0.0034420499578118324,9.999994654208422e-05,nan,0.0,0.0,222.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0016,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,-0.001602072617970407,0.0002549302007537335,0.007901037765812278,0.006842547401812947,0.001500000013038516,-8.59087719930477,-0.14993909276237735,0.23201662335381712,0.7679833766461829,rotated_rect,0.5226244343891403,0.6864784546805349,0.47737556561085975,0.6085972850678733,0.7566807313642757,0.3914027149321267,0.0002746055788470452,0.0030989618971943855,0.0016574528999626637,0.0004000000189989805,nan,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0017,136,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,-0.001687289448454976,-0.0007242066785693169,0.007679826932545857,0.006753023596109365,0.001500000013038516,2.0623329698518944,0.03599450059634851,0.7269538850211671,0.2730461149788329,rectangular_notch,0.40594059405940597,0.5774647887323944,0.5390946502057613,0.41379310344827586,0.5853658536585366,0.48148148148148145,0.0024124333186808255,0.003320172894746065,0.0017469767481088638,0.0009999999310821295,nan,0.0,0.0,224.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0027,146,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.0015478837303817272,-0.0009130374528467655,0.007568268983541541,0.00636345420375716,0.001500000013038516,0.18556354422040044,0.003238694818316082,0.8326898755830618,0.16731012441693813,rectangular_notch,0.4931506849315068,0.6605504587155964,0.44285714285714284,0.5277777777777778,0.6909090909090909,0.42857142857142855,0.0020727592514635873,0.0014317305758595467,0.003136545419692993,0.0004999999655410647,nan,0.0,0.0,234.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0034,153,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.002581041306257248,0.0005792619194835424,0.010015858221589447,0.006777389992016479,0.001500000013038516,35.0,0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.48009950248756217,0.6487394957983194,0.36538461538461536,0.5730337078651685,0.7285714285714285,0.07692307692307693,0.0019204834320321394,0.002015857957303524,0.002222609706223011,0.0004999999655410647,nan,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
