sample_id,split,subset,row_origin,true_shape_type,f2_pred_shape_type,b2_pred_shape_type,h2_pred_shape_type,burial_depth_level,size_level,aspect_bin,center_region,hardcase_target_id,shape_disagreement_count,b2_h2_shape_diff,b2_f2_shape_diff,h2_f2_shape_diff,center_pairwise_mean_mm,center_pairwise_max_mm,burial_pairwise_mean_mm,burial_pairwise_max_mm,lwd_pairwise_mean_mm,lwd_pairwise_max_mm,b2_f2_center_disagreement_mm,h2_f2_center_disagreement_mm,b2_f2_burial_disagreement_mm,h2_f2_burial_disagreement_mm,f2_pred_L_mm,f2_pred_W_mm,f2_pred_D_mm,f2_pred_burial_depth_mm,f2_pred_center_norm_mm,f2_pred_train_range_violation_count,delta_abs_peak,delta_energy,delta_axis_energy_ratio_max,delta_axis_energy_ratio_min,delta_line_energy_range,feature_abs_z_mean,feature_abs_z_p95,feature_abs_z_max,feature_outlier_count_z3,f2_total_abs_normalized_error,f2_L_error_mm,f2_W_error_mm,f2_D_error_mm,f2_burial_depth_error_mm,f2_center_xyz_error_mm,center_outlier,burial_outlier,dimension_outlier,shape_misclassified,full_shift_failure,catastrophic_failure,geometry_branch_failure,bad_tail_target
internal_topup_081,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,compact,,,0,0,0,0,0.9720164617986761,1.356514518415363,0.03325498104095459,0.049882471561431885,0.4641750887988478,0.6641867678827668,1.356514518415363,0.6966268920191165,0.012106835842132568,0.049882471561431885,5.156801223754883,5.921468257904053,1.4380778074264526,0.6690967082977295,25.5052135754722,1,0.0007335712434723973,5.2953527784893595e-08,1.669625997543335,0.12604816257953644,1.6360637289380975e-09,1.0213496186685833,2.247687113285065,2.515085220336914,0,0.14541859924793243,0.15680119395256042,0.9214682579040527,0.03807782381772995,0.13090327382087708,0.7856680750846863,False,False,False,False,False,False,False,False
internal_topup_082,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,medium,small,compact,,,0,0,0,0,1.7593106655104158,2.472618349848955,0.06825812657674153,0.1023871898651123,0.7514896471591698,1.1121205628671347,0.5839633176367799,2.472618349848955,0.1023871898651123,0.027480602264404297,1.7074472904205322,1.6778043508529663,1.0718839168548584,2.0666463375091553,13.544546248030391,0,0.0003752717166207731,1.1769582641818488e-08,2.177863359451294,0.018521763384342194,1.6417036619031933e-09,1.2588746006854556,1.7333833217620849,2.4016306400299072,0,0.24771802127361298,0.7074472904205322,0.6778043508529663,0.0718839019536972,0.06664614379405975,1.9993360042572021,False,False,True,False,False,False,False,False
internal_topup_083,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,medium,elongated_x,,,0,0,0,0,1.9132751380781183,2.785095299829745,0.2688743273417155,0.40331149101257324,0.35406497120510694,0.5254216267347893,2.785095299829745,2.7287401493564216,0.40331149101257324,0.3836956024169922,5.640544891357422,3.062727928161621,1.2402468919754028,2.8052992820739746,10.900603214469458,0,0.0005047107697464526,3.020572947320943e-08,1.925278663635254,0.12444522976875305,8.702336629085039e-10,0.6114389946768907,1.6185238599777219,3.2431797981262207,1,0.16803689301013947,0.04054512828588486,0.4377278983592987,0.0402468740940094,0.3947005569934845,2.579169750213623,False,False,False,False,False,False,False,False
internal_topup_084,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,deep_plus,large,elongated_x,,,0,0,0,0,0.7848574990406544,1.1332959787223895,0.03866100311279297,0.05799150466918945,0.49845439607957126,0.5946572928308175,0.9454656920944069,1.1332959787223895,0.007154941558837891,0.05799150466918945,7.936912536621094,4.314397811889648,1.434160590171814,4.235177993774414,18.530761228879093,1,0.0004948270507156849,2.574729052184921e-08,1.9255435466766357,0.30907467007637024,4.695589694847513e-09,0.561548363044858,1.3931881666183472,1.712395429611206,0,0.10371574014425278,0.06308779120445251,0.5643979907035828,0.03416068106889725,0.035177916288375854,0.7033824324607849,False,False,False,False,False,False,False,False
internal_topup_085,test,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,shallow,small,compact,,,0,0,0,0,1.2461800112435577,1.3505863256406643,0.012404958407084147,0.01860743761062622,0.4788289889533394,0.6609202254561046,1.0746714599166012,1.3505863256406643,0.01860743761062622,0.0008887052536010742,1.4506033658981323,1.2701826095581055,1.055546760559082,0.8194480538368225,21.914725685394778,0,0.0008496514055877924,3.5209939852620664e-08,2.192249298095703,0.02218903787434101,1.542776573160154e-09,1.048961441709914,2.110730183124542,2.5260818004608154,0,0.15257856249809265,0.45060330629348755,0.27018260955810547,0.05554675683379173,0.01944805309176445,1.871212124824524,False,False,True,False,False,False,False,False
internal_topup_086,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,medium,medium,elongated_y,,,0,0,0,0,0.46616113790563657,0.6403090177535933,0.08248575528462727,0.12372863292694092,0.45669031680549416,0.6831612582221513,0.14021850786251236,0.6403090177535933,0.0398259162902832,0.08390271663665771,2.972198963165283,6.092169284820557,1.2459548711776733,1.9598039388656616,7.684078330984195,0,0.0005615173140540719,2.8994742606869295e-08,1.6628820896148682,0.20820412039756775,3.769351053506398e-09,0.4668403792491352,1.4966941893100738,1.9412058591842651,0,0.1399764120578766,0.3471989035606384,0.4921695291996002,0.045954830944538116,0.04019611328840256,0.6321781873703003,False,False,False,False,False,False,False,False
internal_topup_087,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,deep,large,elongated_y,,,0,0,0,0,2.4719627267906685,3.4981442023079032,0.09006595611572266,0.13509893417358398,0.6601279496844494,0.9525805408935751,3.4981442023079032,3.436701127724669,0.08410358428955078,0.13509893417358398,4.103971004486084,9.014634132385254,1.4450812339782715,3.2676541805267334,32.900552227354325,2,0.0005195357953198254,2.4274939391943917e-08,1.8416773080825806,0.18133442103862762,3.4305003282497637e-09,0.636722316804596,1.7132023096084594,2.1938395500183105,0,0.1807251125574112,0.3539712727069855,1.0146340131759644,0.0450812503695488,0.06765429675579071,1.800955057144165,False,False,False,False,False,False,False,False
internal_topup_088,test,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,deep_plus,small,compact,,,0,0,0,0,2.2178450369846545,3.1442554678534127,0.05566183725992838,0.08349275588989258,0.5361749504148863,0.8027520386647701,1.5559300852768034,1.953349557823747,0.06153392791748047,0.02195882797241211,1.7152398824691772,1.6022671461105347,1.0695092678070068,4.228736400604248,25.16296261725885,0,0.0002754471788648516,5.2045519005616825e-09,2.3017265796661377,0.04563802480697632,3.807842929859362e-11,1.6339482442899185,2.266484689712524,3.3719241619110107,3,0.17624148726463318,0.7152397632598877,0.6022670865058899,0.06950926035642624,0.028736423701047897,1.3776987791061401,False,False,True,False,False,False,False,False
internal_topup_089,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,,,0,0,0,0,1.3881625332887262,2.0491577584640384,0.10642969608306885,0.15964454412460327,0.42451839825573084,0.5967294904260274,1.6214213647795432,2.0491577584640384,0.15964454412460327,0.11789137125015259,3.8321778774261475,4.026695251464844,1.2459309101104736,0.6804433465003967,2.8709276944216864,1,0.0006625246023759246,4.322144775414927e-08,1.5447651147842407,0.13179555535316467,2.1350139434161974e-09,0.5998235042376274,1.2375482082366942,1.8609862327575684,0,0.19126398861408234,0.3321778476238251,0.5266950726509094,0.04593085125088692,0.11955661326646805,1.9097764492034912,False,False,False,False,False,False,False,False
internal_topup_090,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,large,compact,,,0,0,0,0,1.2419845467943884,1.8437355252796201,0.003996133804321289,0.005994200706481934,0.41823029302709935,0.6076131486224225,0.9991941970806941,1.8437355252796201,0.0002244710922241211,0.005994200706481934,5.310798168182373,5.5623884201049805,1.4528560638427734,1.9473929405212402,29.42126455006036,1,0.0006013325182721019,3.400507608830594e-08,1.4582819938659668,0.17390188574790955,1.5266259367763269e-09,0.7591874229361896,1.7932652771472928,2.402050495147705,0,0.1454823762178421,0.31079816818237305,0.5623884201049805,0.052856165915727615,0.05260715261101723,0.9741018414497375,False,False,False,False,False,False,False,False
internal_topup_091,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,deep,small,compact,,,0,0,0,0,1.47340585185379,2.1210361858921147,0.06500927607218425,0.09751391410827637,0.7478844390548437,1.1217139113464503,1.4811036904624097,0.8180776792068459,0.0900259017944336,0.0074880123138427734,1.6188112497329712,1.5467549562454224,1.0451995134353638,3.257145643234253,9.94660740374413,0,0.00036155717680230737,1.169946806101052e-08,2.091914176940918,0.03941832482814789,1.9531576356257574e-10,1.141202505999668,1.6904318690299986,1.881518840789795,0,0.1663212776184082,0.6188112497329712,0.5467548966407776,0.04519941285252571,0.05714572221040726,0.9708315134048462,False,False,True,False,False,False,False,False
internal_topup_092,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_x,,,0,0,0,0,2.0812314575494035,3.114397429169753,0.036930084228515625,0.05539512634277344,0.34774355017668035,0.4809584538411196,3.114397429169753,2.4126677731524175,0.054265499114990234,0.0011296272277832031,5.634629726409912,2.9497172832489014,1.2320802211761475,4.1441144943237305,10.356523586758193,0,0.0006301861722022295,4.2240639430701776e-08,1.994935154914856,0.17838746309280396,2.7825741710785223e-09,0.6088115347718651,1.5122970461845395,2.232112169265747,0,0.10051804035902023,0.034629832953214645,0.324717253446579,0.03208010643720627,0.05588540807366371,2.4128963947296143,False,False,False,False,False,False,False,False
internal_topup_093,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,elongated_x,,,0,0,0,0,0.7622545498933331,1.0296635881369627,0.05781694253285726,0.08672541379928589,0.3818209980447176,0.5702313528190808,0.6097884714672336,1.0296635881369627,0.07353067398071289,0.08672541379928589,7.896719455718994,4.177855491638184,1.4280632734298706,0.7790061831474304,23.66819772047998,1,0.000727566541172564,5.359771293456106e-08,1.4765688180923462,0.2069421410560608,2.6640805117494892e-09,1.1149709118360822,2.1145686626434324,2.9126949310302734,0,0.08583494275808334,0.10328087955713272,0.42785540223121643,0.02806331031024456,0.02099381573498249,0.7250320911407471,False,False,False,False,False,False,False,False
internal_topup_094,test,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,medium,small,compact,,,0,0,0,0,1.9191381073396714,2.809544978426297,0.08491055170694987,0.1273658275604248,0.5891132708495178,0.8664112484168378,2.4288157691356154,0.5190535744571008,0.019492268562316895,0.10787355899810791,1.495253562927246,1.373986005783081,1.052376389503479,1.9788576364517212,16.977556582677355,0,0.0003456213162280619,8.556825470407148e-09,2.1583478450775146,0.04759244993329048,1.8307755311752771e-10,1.311949611184272,1.7029148280620574,2.13427734375,0,0.13803637027740479,0.49525347352027893,0.37398597598075867,0.05237630009651184,0.021142419427633286,1.6019550561904907,False,False,True,False,False,False,False,False
internal_topup_095,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,medium,elongated_y,,,0,0,0,0,1.3393751392499553,1.959105915513255,0.07397031784057617,0.11095547676086426,0.498200581047988,0.7310022796663802,1.959105915513255,1.500949518739356,0.11095547676086426,0.10511612892150879,2.9540202617645264,6.363687992095947,1.2488734722137451,3.106964349746704,12.397711483293829,0,0.0004961442318744957,2.728308423627368e-08,1.6486809253692627,0.36543071269989014,3.340261400808231e-09,0.5307388841703703,1.3698153674602507,1.769719123840332,0,0.17816689610481262,0.3290202021598816,0.7636882066726685,0.04887336492538452,0.09303563088178635,1.7600637674331665,False,False,False,False,False,False,False,False
internal_topup_096,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,deep_plus,large,elongated_y,,,0,0,0,0,0.8284373783919818,0.9481067373441492,0.11211681365966797,0.16817522048950195,0.48390291878975394,0.7233439773277306,0.9481067373441492,0.7299403138855136,0.16817522048950195,0.13778114318847656,3.9620413780212402,8.764071464538574,1.4342983961105347,4.339621067047119,19.952020546220897,3,0.0005985667230561376,4.30912621141033e-08,2.1418282985687256,0.12943291664123535,2.249191055625488e-09,0.6485692811579529,1.5186897099018095,1.9890164136886597,0,0.15677355229854584,0.21204142272472382,0.764070987701416,0.03429839760065079,0.1396210789680481,0.6821615695953369,False,False,False,False,False,False,False,False
internal_topup_097,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,shallow,small,compact,,,0,0,0,0,0.5419631693730819,0.7996676438482403,0.044198830922444664,0.06629824638366699,0.5242500895993546,0.7335176268481156,0.21985334424742245,0.606368520023583,0.024356842041015625,0.06629824638366699,1.5212688446044922,1.517501711845398,1.0691108703613281,0.7635118961334229,20.61649145985663,0,0.00040557843749411404,1.1527827581403471e-08,2.2125227451324463,0.06827940791845322,2.3508004431960217e-09,1.2523643574931405,2.025527614355087,2.554070234298706,0,0.16272476315498352,0.5212687849998474,0.5175015926361084,0.06911077350378036,0.036488112062215805,0.3782385289669037,False,False,True,False,False,False,False,False
internal_topup_098,val,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,medium,medium,compact,,,0,0,0,0,0.6518535948862101,0.8532555407089053,0.18167551358540854,0.2725132703781128,0.47957463993358,0.695271007820707,0.4518312639852892,0.6504739799644357,0.03319573402404785,0.23931753635406494,1.6351219415664673,1.6034373044967651,1.2404794692993164,1.9147099256515503,15.70108446753313,0,0.00028866095817647874,6.69738220437921e-09,2.0735127925872803,0.07974950224161148,1.0989618104417787e-09,1.3795160200446843,1.8942975461483003,1.992431640625,0,0.11536514014005661,0.43512195348739624,0.4034372866153717,0.040479354560375214,0.08529017120599747,0.27342474460601807,False,False,True,False,False,False,False,False
internal_topup_099,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,large,compact,,,0,0,0,0,1.0959466223445125,1.1970616755657517,0.12765963872273764,0.19148945808410645,0.4139412322908293,0.6146651699987363,1.1379423018067323,1.1970616755657517,0.10440373420715332,0.19148945808410645,5.108600616455078,5.48193883895874,1.4349068403244019,3.2419424057006836,13.030217150320036,1,0.0005797467892989516,3.753442356924097e-08,1.9011150598526,0.17488020658493042,2.613226968151139e-09,0.47837536036544903,1.1251871824264525,1.835422158241272,0,0.1296960562467575,0.10860059410333633,0.4819389581680298,0.03490690141916275,0.04194257780909538,1.3550550937652588,False,False,False,False,False,False,False,False
internal_topup_100,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,deep_plus,small,compact,,,0,0,0,0,2.0329463998823036,2.9453300226974015,0.06635125478108723,0.09952688217163086,0.6561709621007531,0.983724986225895,1.5802414566701188,1.5732677202793899,0.09952688217163086,0.031705379486083984,1.6158595085144043,1.5425493717193604,1.0649374723434448,4.221354007720947,25.995620976807487,0,0.0002623089530970901,5.462049035287464e-09,2.2381343841552734,0.050371747463941574,6.540741281924056e-10,1.538985432718288,2.0648183107376097,2.1932363510131836,0,0.17440570890903473,0.6158593893051147,0.5425493121147156,0.06493739783763885,0.021354295313358307,0.7981418967247009,False,False,True,False,False,False,False,False
internal_topup_101,val,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,shallow,medium,elongated_x,,,0,0,0,0,0.8721228767855767,1.2252666560618957,0.21426979700724283,0.32140469551086426,0.5580242003622727,0.8153720931298504,1.1342420107692488,1.2252666560618957,0.20347166061401367,0.32140469551086426,5.5004191398620605,3.2889394760131836,1.2506455183029175,1.063188910484314,1.5059373843834634,0,0.0008005656418390572,6.242723316063348e-08,1.582763910293579,0.08712539821863174,1.1339267302901135e-09,0.936855413553051,2.05380802154541,2.2343547344207764,0,0.13710862398147583,0.09958073496818542,0.6639396548271179,0.050645437091588974,0.263188898563385,0.5358467102050781,False,False,False,False,False,False,False,False
internal_topup_102,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,large,elongated_y,,,0,0,0,0,2.4062885780234287,3.6031537895362,0.016996304194132488,0.02549445629119873,0.6685214707584399,0.9669459799429699,1.2808048909475425,2.3349070535865444,0.02549445629119873,0.006844043731689453,4.350043773651123,8.731801986694336,1.4527230262756348,2.022634983062744,31.25801552706966,2,0.0005449056625366211,3.444013429998449e-08,1.3839682340621948,0.30555370450019836,3.277239812859989e-09,0.8557650024917993,1.6453951060771943,1.8282073736190796,0,0.16843736171722412,0.6000438928604126,0.7318016290664673,0.052723102271556854,0.02263486385345459,1.1382110118865967,False,False,False,False,False,False,False,False
internal_topup_103,val,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,deep,small,compact,,,0,0,0,0,0.8042257155105633,1.1560127923335088,0.0999601682027181,0.14994025230407715,0.6393204626363761,0.9561181371825177,0.9119240971783341,0.344740257019847,0.14994025230407715,0.10204315185546875,1.548901915550232,1.4752098321914673,1.0697687864303589,3.344356060028076,9.941406752583083,0,0.0004346591013018042,1.553296868905818e-08,2.130218267440796,0.04606568440794945,1.4019629901440567e-09,0.9707856959917328,1.605644851922989,1.8483312129974365,0,0.19238662719726562,0.5489018559455872,0.4752098023891449,0.0697687491774559,0.1443561613559723,1.084808588027954,False,False,True,False,False,False,False,False
internal_topup_104,val,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,,0,0,0,0,6.522432295436857,9.489164661574332,0.7740826606750488,1.1611239910125732,1.2953326000278083,1.640046941123225,8.508988113455894,9.489164661574332,1.1611239910125732,0.8282606601715088,3.3458378314971924,4.854487419128418,1.2208279371261597,3.298030138015747,12.099454689201986,0,0.0006036351551301777,3.7414334741470157e-08,2.140643358230591,0.2539259195327759,3.475872034641725e-09,0.6633466084911065,1.9120461881160735,2.6444618701934814,0,0.43826866149902344,0.15416228771209717,1.3544871807098389,0.020827865228056908,0.9019696116447449,5.425929546356201,True,False,True,False,False,False,False,True
internal_topup_105,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,compact,,,0,0,0,0,1.253958675473523,1.845622100242297,0.13433011372884116,0.20149517059326172,0.39472221010064285,0.5879462103005525,0.5369780860919937,1.845622100242297,0.20149517059326172,0.08921384811401367,5.159986972808838,5.383575439453125,1.4259263277053833,0.6065360307693481,22.345677854709077,2,0.0006425288738682866,5.4685187933500856e-08,1.6305536031723022,0.19670116901397705,3.3383855679858243e-09,1.0326475137590685,1.646417224407196,2.5037360191345215,0,0.13665732741355896,0.15998724102973938,0.383575439453125,0.025926390662789345,0.19346393644809723,1.8203059434890747,False,False,False,False,False,False,False,False
internal_topup_106,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,medium,small,compact,,,0,0,0,0,1.3732625122612756,2.047234507267368,0.09324065844217937,0.13986098766326904,0.5286059380324769,0.7669377918276027,1.8406260045465892,2.047234507267368,0.04050183296203613,0.13986098766326904,1.4843982458114624,1.3444316387176514,1.0279901027679443,1.934669852256775,16.496594842713538,0,0.0005114429513923824,1.964152929190277e-08,2.0992066860198975,0.03967298939824104,5.907221378720351e-10,0.911450732736425,1.5641912996768952,1.7654167413711548,0,0.141697496175766,0.48439821600914,0.344431608915329,0.027990084141492844,0.06533029675483704,2.208861827850342,False,False,True,False,False,False,False,False
internal_topup_107,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,medium,elongated_x,,,0,0,0,0,1.9132739276739728,2.7850934396909244,0.2688743273417155,0.40331149101257324,0.35406512283761216,0.5254218536097438,2.7850934396909244,2.7287383782828067,0.40331149101257324,0.3836956024169922,5.640544891357422,3.0627281665802,1.2402467727661133,2.8052992820739746,10.90060530570555,0,0.0005047107697464526,3.020572947320943e-08,1.925278663635254,0.12444522976875305,8.702336629085039e-10,0.6114389946768907,1.6185238599777219,3.2431797981262207,1,0.1680367887020111,0.04054512828588486,0.4377281367778778,0.04024675488471985,0.3947005569934845,2.5791680812835693,False,False,False,False,False,False,False,False
internal_topup_108,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,deep_plus,large,elongated_x,,,0,0,0,0,0.7848583591138786,1.133297245282916,0.03866100311279297,0.05799150466918945,0.49845409225811593,0.5946568490458108,0.945467005753553,1.133297245282916,0.007154941558837891,0.05799150466918945,7.936912536621094,4.31439733505249,1.434160590171814,4.235177993774414,18.530759336836894,1,0.0004948270507156849,2.574729052184921e-08,1.9255435466766357,0.30907467007637024,4.695589694847513e-09,0.561548363044858,1.3931881666183472,1.712395429611206,0,0.10371571779251099,0.06308779120445251,0.5643975734710693,0.03416068106889725,0.035177916288375854,0.7033840417861938,False,False,False,False,False,False,False,False
internal_topup_109,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,shallow,small,compact,,,0,0,0,0,1.3541525286590452,2.026711590679382,0.11210378011067708,0.16815567016601562,0.7165334419348226,1.0735905124005956,2.026711590679382,0.04081073759849787,0.08401542901992798,0.16815567016601562,1.7300055027008057,1.5210421085357666,1.0579835176467896,0.707122266292572,22.139372334684094,0,0.00019500128109939396,2.7571560590189392e-09,2.011068820953369,0.2790273427963257,6.074554192991855e-10,1.5923761449076912,2.590532863140106,2.7260406017303467,0,0.18820609152317047,0.7300054430961609,0.5210420489311218,0.05798344314098358,0.09287771582603455,1.2197060585021973,False,False,True,False,False,False,False,False
internal_topup_110,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,medium,medium,elongated_y,,,0,0,0,0,0.46616113790563657,0.6403090177535933,0.08248575528462727,0.12372863292694092,0.45669031680549416,0.6831612582221513,0.14021850786251236,0.6403090177535933,0.0398259162902832,0.08390271663665771,2.972198963165283,6.092169284820557,1.2459548711776733,1.9598039388656616,7.684078330984195,0,0.0005615173140540719,2.8994742606869295e-08,1.6628820896148682,0.20820412039756775,3.769351053506398e-09,0.4668403792491352,1.4966941893100738,1.9412058591842651,0,0.1399764120578766,0.3471989035606384,0.4921695291996002,0.045954830944538116,0.04019611328840256,0.6321781873703003,False,False,False,False,False,False,False,False
internal_topup_111,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,deep,large,elongated_y,,,0,0,0,0,2.4719627267906685,3.4981442023079032,0.09006595611572266,0.13509893417358398,0.6601279496844494,0.9525805408935751,3.4981442023079032,3.436701127724669,0.08410358428955078,0.13509893417358398,4.103971004486084,9.014634132385254,1.4450812339782715,3.2676541805267334,32.900552227354325,2,0.0005195357953198254,2.4274939391943917e-08,1.8416773080825806,0.18133442103862762,3.4305003282497637e-09,0.636722316804596,1.7132023096084594,2.1938395500183105,0,0.1807251125574112,0.3539712727069855,1.0146340131759644,0.0450812503695488,0.06765429675579071,1.800955057144165,False,False,False,False,False,False,False,False
internal_topup_112,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,deep_plus,small,compact,,,0,0,0,0,0.8869016918651664,1.3187695164622466,0.08690388997395833,0.1303558349609375,0.420634450023929,0.6301839350683515,1.3187695164622466,1.0234997594163362,0.1303558349609375,0.1121988296508789,1.4293911457061768,1.317558765411377,1.0496931076049805,4.3167290687561035,27.970667499469585,0,0.0002526118769310415,4.6595780567315614e-09,2.250640630722046,0.05945684388279915,9.145728618875637e-10,1.6594279457222332,2.3153573274612422,2.8307712078094482,0,0.15240605175495148,0.4293910562992096,0.31755876541137695,0.049693044275045395,0.11672917753458023,1.09546959400177,False,False,True,False,False,False,False,False
internal_topup_113,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,,,0,0,0,0,1.8512932770085975,2.7741427432623524,0.03730634848276774,0.05595952272415161,0.4792844514509594,0.6995053090396892,2.232169205633117,2.7741427432623524,0.005038201808929443,0.05092132091522217,3.6537606716156006,4.036237716674805,1.2343595027923584,0.8256362080574036,7.13657108246146,2,0.0007049128180369735,4.524303776065608e-08,1.6828805208206177,0.17908813059329987,1.0872845734866132e-08,0.7946778942915527,1.4141431927680967,2.1236534118652344,0,0.16298119723796844,0.1537606567144394,0.5362378358840942,0.0343593992292881,0.025636225938796997,2.1638224124908447,False,False,False,False,False,False,False,False
internal_topup_114,test,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,large,compact,,,0,0,0,0,1.438169285309379,1.9832504756637772,0.10398483276367188,0.1559772491455078,0.4712944965981874,0.6547889159705564,1.9832504756637772,1.157666409390117,0.0756227970123291,0.08035445213317871,5.268365383148193,5.687150955200195,1.4418272972106934,1.9558277130126953,29.411318863202283,2,0.0004338333965279162,2.340000193612468e-08,1.968109130859375,0.2662248909473419,1.204153221578963e-09,0.5478874104944143,1.3124437034130094,1.8003780841827393,0,0.1707296520471573,0.2683657109737396,0.6871511936187744,0.041827328503131866,0.04417239874601364,1.6997127532958984,False,False,False,False,False,False,False,False
internal_topup_115,train,source_v2,source_v2_240,internal_sphere,internal_sphere,internal_sphere,internal_sphere,deep,small,compact,,,0,0,0,0,0.9198136461562777,1.3135070242546172,0.07535107930501302,0.11302661895751953,0.5561143779906438,0.8328103313677087,1.2643128186318617,1.3135070242546172,0.11302661895751953,0.09601497650146484,1.3713299036026,1.5262893438339233,1.067947268486023,3.2996912002563477,11.702838341012047,0,0.0003174599551130086,8.816148699963833e-09,2.025745153427124,0.01653631590306759,1.169440544401823e-09,1.2496675739572807,1.7951931834220884,2.485612154006958,0,0.15842904150485992,0.3713298439979553,0.5262893438339233,0.06794720143079758,0.09969133138656616,1.234823226928711,False,False,True,False,False,False,False,False
internal_topup_116,val,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_x,,,0,0,0,0,2.0812314575494035,3.114397429169753,0.036930084228515625,0.05539512634277344,0.34774355017668035,0.4809584538411196,3.114397429169753,2.4126677731524175,0.054265499114990234,0.0011296272277832031,5.634629726409912,2.9497172832489014,1.2320802211761475,4.1441144943237305,10.356523586758193,0,0.0006301861722022295,4.2240639430701776e-08,1.994935154914856,0.17838746309280396,2.7825741710785223e-09,0.6088115347718651,1.5122970461845395,2.232112169265747,0,0.10051804035902023,0.034629832953214645,0.324717253446579,0.03208010643720627,0.05588540807366371,2.4128963947296143,False,False,False,False,False,False,False,False
internal_topup_117,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,elongated_x,,,0,0,0,0,0.7622545498933331,1.0296635881369627,0.05781694253285726,0.08672541379928589,0.3818209980447176,0.5702313528190808,0.6097884714672336,1.0296635881369627,0.07353067398071289,0.08672541379928589,7.896719455718994,4.177855491638184,1.4280632734298706,0.7790061831474304,23.66819772047998,1,0.000727566541172564,5.359771293456106e-08,1.4765688180923462,0.2069421410560608,2.6640805117494892e-09,1.1149709118360822,2.1145686626434324,2.9126949310302734,0,0.08583494275808334,0.10328087955713272,0.42785540223121643,0.02806331031024456,0.02099381573498249,0.7250320911407471,False,False,False,False,False,False,False,False
