seed,source_index,sample_id,split,defect_type,source_pack,angle_deg,vertex_count,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
123,423,poly_p5_0024,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.7476190476190476,0.8555858310626703,0.24821002386634844,0.10688635913053111,315,419,0,0.03244210407137871,0.114615797996521,0.14705790579319,0.0,0.9999994039535522,0.04383896291255951,COMSOL_DATA_BASELINE_pilot_v9_only
123,424,poly_p5_0025,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.6587436332767402,0.7942681678607983,0.07677165354330709,3.1705563074281584,469,508,0,0.08150705695152283,0.2059345245361328,0.28744158148765564,0.0,0.9999949932098389,0.0668308287858963,COMSOL_DATA_BASELINE_pilot_v9_only
123,425,poly_p5_0026,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.63671875,0.7780429594272077,0.024154589371980676,3.1503288537495515,212,207,0,0.04139494150876999,0.20995867252349854,0.2513536214828491,0.0,0.9999967813491821,0.029098037630319595,COMSOL_DATA_BASELINE_pilot_v9_only
123,426,poly_p5_0027,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.9101654846335697,0.9529702970297029,0.050761421319796954,0.26941498357768606,414,394,0,0.02618224546313286,0.12777531147003174,0.1539575606584549,0.0,0.9999945163726807,0.06021156162023544,COMSOL_DATA_BASELINE_pilot_v9_only
123,427,poly_p5_0028,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.7111517367458866,0.8311965811965812,0.05405405405405406,2.877687512738754,455,481,0,0.0508984699845314,0.1798648238182068,0.2307632863521576,0.0,0.9997625946998596,0.07111340761184692,COMSOL_DATA_BASELINE_pilot_v9_only
123,428,poly_p5_0029,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.7010309278350515,0.8242424242424242,0.16666666666666666,3.121128020997664,300,360,0,0.03800492361187935,0.1555919647216797,0.19359688460826874,0.0,0.9999990463256836,0.043178800493478775,COMSOL_DATA_BASELINE_pilot_v9_only
123,429,poly_p5_0030,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.727810650887574,0.8424657534246576,0.07894736842105263,0.3969675848896389,420,456,0,0.043287910521030426,0.16279560327529907,0.2060835063457489,0.0,0.9999542236328125,0.06363235414028168,COMSOL_DATA_BASELINE_pilot_v9_only
123,430,poly_p5_0031,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.6332046332046332,0.7754137115839244,0.03365384615384615,3.5002432541228568,215,208,0,0.04663803428411484,0.21619093418121338,0.2628289759159088,0.0,0.9999963045120239,0.02951345592737198,COMSOL_DATA_BASELINE_pilot_v9_only
123,431,poly_p5_0032,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.6758893280632411,0.8066037735849056,0.18803418803418803,3.512386926681021,380,468,0,0.047232262790203094,0.16004788875579834,0.20728015899658203,0.0,0.9999971389770508,0.055733706802129745,COMSOL_DATA_BASELINE_pilot_v9_only
123,432,poly_p5_0033,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.8096153846153846,0.8947927736450585,0.19347319347319347,0.6048312428362326,512,429,0,0.060191184282302856,0.18564283847808838,0.24583402276039124,0.0,0.9999903440475464,0.07448755204677582,COMSOL_DATA_BASELINE_pilot_v9_only
123,433,poly_p5_0034,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.6659090909090909,0.7994542974079127,0.31494252873563217,3.202595077772426,298,435,0,0.06543657928705215,0.16994041204452515,0.2353769838809967,0.0,0.9999998807907104,0.041004523634910583,COMSOL_DATA_BASELINE_pilot_v9_only
123,434,poly_p5_0035,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.6884920634920635,0.8155111633372503,0.13819095477386933,3.0325197853322177,453,398,0,0.07353569567203522,0.21645516157150269,0.2899908423423767,0.0,0.9999971389770508,0.06541433930397034,COMSOL_DATA_BASELINE_pilot_v9_only
123,435,poly_p5_0036,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.8222222222222222,0.9024390243902439,0.1693121693121693,0.17939947744564885,221,189,0,0.020983155816793442,0.13204437494277954,0.15302753448486328,0.0,0.9999996423721313,0.02929690107703209,COMSOL_DATA_BASELINE_pilot_v9_only
123,436,poly_p5_0037,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.6934579439252336,0.8189845474613686,0.09263157894736843,3.609705810593907,431,475,0,0.07013796269893646,0.1862044334411621,0.25634241104125977,0.0,0.9999997615814209,0.06084109842777252,COMSOL_DATA_BASELINE_pilot_v9_only
123,437,poly_p5_0038,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.6507666098807495,0.7884416924664602,0.002061855670103093,3.745549401037474,484,485,0,0.08364629745483398,0.20526200532913208,0.28890830278396606,0.0,0.9999854564666748,0.07080721855163574,COMSOL_DATA_BASELINE_pilot_v9_only
123,438,poly_p5_0039,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.8195876288659794,0.9008498583569405,0.17098445595854922,0.17212613809564187,320,386,0,0.013677974231541157,0.08434277772903442,0.0980207547545433,0.0,0.9999971389770508,0.04602736234664917,COMSOL_DATA_BASELINE_pilot_v9_only
123,439,poly_p5_0040,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.7454545454545455,0.8541666666666666,0.07615230460921844,2.737930055724271,461,499,0,0.046075571328401566,0.15528875589370728,0.20136432349681854,0.0,0.9999924898147583,0.06736518442630768,COMSOL_DATA_BASELINE_pilot_v9_only
123,440,poly_p5_0041,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.7285067873303167,0.8429319371727748,0.23391812865497075,2.3325462037096734,211,171,0,0.04108695685863495,0.16686761379241943,0.20795457065105438,0.0,1.0,0.027488622814416885,COMSOL_DATA_BASELINE_pilot_v9_only
123,441,poly_p5_0042,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.8404494382022472,0.9133089133089133,0.0024449877750611247,0.7197259895648984,410,409,0,0.030341073870658875,0.1335991621017456,0.16394023597240448,0.0,0.9999970197677612,0.05991315096616745,COMSOL_DATA_BASELINE_pilot_v9_only
123,442,poly_p5_0043,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.6003401360544217,0.7502656748140276,0.04771784232365145,3.5325122834238134,459,482,0,0.09759700298309326,0.26509934663772583,0.3626963496208191,0.0,0.9999663829803467,0.07023165374994278,COMSOL_DATA_BASELINE_pilot_v9_only
123,443,poly_p5_0044,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.698237885462555,0.8223086900129701,0.231651376146789,3.4665772435171354,335,436,0,0.038969218730926514,0.15616124868392944,0.19513046741485596,0.0,0.9999983310699463,0.047605596482753754,COMSOL_DATA_BASELINE_pilot_v9_only
123,444,poly_p5_0045,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.8109640831758034,0.8956158663883089,0.10087719298245613,1.3103858166880424,502,456,0,0.051357317715883255,0.16750168800354004,0.218859001994133,0.0,0.9999953508377075,0.07419674098491669,COMSOL_DATA_BASELINE_pilot_v9_only
123,445,poly_p5_0046,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.7674418604651163,0.868421052631579,0.03571428571428571,2.2904102212422726,232,224,0,0.025058995932340622,0.13665443658828735,0.16171343624591827,0.0,0.9999971389770508,0.03134593367576599,COMSOL_DATA_BASELINE_pilot_v9_only
123,446,poly_p5_0047,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.7142857142857143,0.8333333333333334,0.17994858611825193,3.106690705971485,319,389,0,0.03481362387537956,0.16139692068099976,0.19621054828166962,0.0,0.9999866485595703,0.049044087529182434,COMSOL_DATA_BASELINE_pilot_v9_only
123,447,poly_p5_0048,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.6612903225806451,0.7961165048543689,0.2371638141809291,0.9308166418167364,312,409,0,0.04934827238321304,0.20675933361053467,0.2561075985431671,0.0,0.9999040365219116,0.05133654177188873,COMSOL_DATA_BASELINE_pilot_v9_only
123,448,poly_p5_0049,train,polygon,pilot_v5_polygon,0.0,4,0.9,0.6645702306079665,0.7984886649874056,0.08674698795180723,4.040521481900872,379,415,0,0.060260578989982605,0.20890170335769653,0.26916229724884033,0.0,0.9999996423721313,0.05576445162296295,COMSOL_DATA_BASELINE_pilot_v9_only
123,449,poly_p5_0050,train,polygon,pilot_v5_polygon,0.0,5,0.9,0.6782608695652174,0.8082901554404145,0.04449152542372881,4.062827221510572,493,472,0,0.07670517265796661,0.19369518756866455,0.27040034532546997,0.0,0.9999916553497314,0.0701349526643753,COMSOL_DATA_BASELINE_pilot_v9_only
123,450,poly_p5_0051,train,polygon,pilot_v5_polygon,0.0,6,0.9,0.8138528138528138,0.8973747016706444,0.11616161616161616,0.23716204019287696,221,198,0,0.018526040017604828,0.1279732584953308,0.14649930596351624,0.0,0.9999957084655762,0.03015517070889473,COMSOL_DATA_BASELINE_pilot_v9_only
123,467,poly_v7_0008,train,polygon,pilot_v7_topup_polygon,0.0,5,0.9,0.6685606060606061,0.8013620885357549,0.06798245614035088,3.1247980585406747,425,456,0,0.06338508427143097,0.19116640090942383,0.2545514702796936,0.0,0.9999589920043945,0.06300088763237,COMSOL_DATA_BASELINE_pilot_v9_only
123,468,poly_v7_0009,train,polygon,pilot_v7_topup_polygon,0.0,6,0.9,0.6621004566210046,0.7967032967032966,0.3378995433789954,0.5070329302667063,290,438,0,0.02505072019994259,0.12420320510864258,0.14925391972064972,0.0,0.9999818801879883,0.043360013514757156,COMSOL_DATA_BASELINE_pilot_v9_only
123,470,poly_v7_0011,train,polygon,pilot_v7_topup_polygon,0.0,5,0.9,0.7399103139013453,0.8505154639175257,0.06382978723404255,2.214827282510658,200,188,0,0.03172236680984497,0.15415018796920776,0.18587255477905273,0.0,1.0,0.02659560739994049,COMSOL_DATA_BASELINE_pilot_v9_only
123,471,poly_v7_0012,train,polygon,pilot_v7_topup_polygon,0.0,6,0.9,0.7553191489361702,0.8606060606060606,0.22580645161290322,0.22417338663787284,288,372,0,0.019493136554956436,0.10991084575653076,0.1294039785861969,0.0,0.9999896287918091,0.04195960611104965,COMSOL_DATA_BASELINE_pilot_v9_only
123,488,poly_v8_0009,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.6232876712328768,0.7679324894514767,0.3231132075471698,3.674859104802085,287,424,0,0.061981018632650375,0.19105100631713867,0.25303202867507935,0.0,0.9999796152114868,0.042520370334386826,COMSOL_DATA_BASELINE_pilot_v9_only
123,489,poly_v8_0010,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.6730310262529833,0.8045649072753209,0.27764127764127766,1.1107127641617291,294,407,0,0.028416380286216736,0.1519574522972107,0.18037383258342743,0.0,0.9997627139091492,0.04856914281845093,COMSOL_DATA_BASELINE_pilot_v9_only
123,490,poly_v8_0011,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.5864406779661017,0.7393162393162394,0.28292682926829266,3.39980932350386,263,205,0,0.060798510909080505,0.2927491068840027,0.3535476326942444,0.0,0.9999512434005737,0.038666337728500366,COMSOL_DATA_BASELINE_pilot_v9_only
123,491,poly_v8_0012,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.6220657276995305,0.7670043415340086,0.2372448979591837,3.9857354391585145,299,392,0,0.05958897992968559,0.2048267126083374,0.2644156813621521,0.0,0.999976396560669,0.043522268533706665,COMSOL_DATA_BASELINE_pilot_v9_only
123,492,poly_v8_0013,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.8539094650205762,0.9211986681465039,0.05399568034557235,1.2245592056200263,438,463,0,0.030265318229794502,0.12375873327255249,0.15402404963970184,0.0,0.9999785423278809,0.06407247483730316,COMSOL_DATA_BASELINE_pilot_v9_only
123,493,poly_v8_0014,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.6173913043478261,0.7634408602150538,0.3826086956521739,2.8879954783292585,284,460,0,0.06371438503265381,0.17617088556289673,0.23988527059555054,0.0,0.9999972581863403,0.04058703035116196,COMSOL_DATA_BASELINE_pilot_v9_only
123,494,poly_v8_0015,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.6778398510242085,0.8079911209766926,0.12291666666666666,3.813257043258134,421,480,0,0.06843981146812439,0.2017199993133545,0.2701598107814789,0.0,0.9999213218688965,0.06336646527051926,COMSOL_DATA_BASELINE_pilot_v9_only
123,495,poly_v8_0016,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.7906976744186046,0.8831168831168831,0.15083798882681565,0.6703368693224155,206,179,0,0.02239261008799076,0.16150683164596558,0.18389944732189178,0.0,0.9999940395355225,0.02872409299015999,COMSOL_DATA_BASELINE_pilot_v9_only
123,496,poly_v8_0017,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.5957894736842105,0.7467018469656992,0.37687366167023556,3.3596729644664687,291,467,0,0.0750972330570221,0.2238173484802246,0.2989145815372467,0.0,0.9999704360961914,0.04357137531042099,COMSOL_DATA_BASELINE_pilot_v9_only
123,497,poly_v8_0018,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.7510729613733905,0.8578431372549019,0.029850746268656716,2.369428767490028,414,402,0,0.04848092049360275,0.17458736896514893,0.22306829690933228,0.0,0.9999364614486694,0.061331309378147125,COMSOL_DATA_BASELINE_pilot_v9_only
123,498,poly_v8_0019,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.7027027027027027,0.8253968253968254,0.2675,0.7896224591709151,293,400,0,0.025572577491402626,0.1234133243560791,0.14898590743541718,0.0,0.9999732971191406,0.042764581739902496,COMSOL_DATA_BASELINE_pilot_v9_only
123,499,poly_v8_0020,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.7194656488549618,0.8368479467258602,0.1574642126789366,3.2054540543776167,412,489,0,0.05180113762617111,0.16727018356323242,0.21907132863998413,0.0,0.999981164932251,0.06071602553129196,COMSOL_DATA_BASELINE_pilot_v9_only
123,500,poly_v8_0021,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.6926229508196722,0.8184019370460048,0.014423076923076924,2.9327561476900805,205,208,0,0.03147190064191818,0.18815332651138306,0.21962523460388184,0.0,0.9999911785125732,0.028783898800611496,COMSOL_DATA_BASELINE_pilot_v9_only
123,501,poly_v8_0022,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.6966824644549763,0.8212290502793296,0.2746987951807229,1.3439530575093939,301,415,0,0.03384590893983841,0.14390015602111816,0.17774605751037598,0.0,0.9999641180038452,0.04442085325717926,COMSOL_DATA_BASELINE_pilot_v9_only
123,502,poly_v8_0023,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.5831873905429071,0.7367256637168141,0.1700404858299595,3.8984253031102947,410,494,0,0.08923788368701935,0.2629545331001282,0.35219240188598633,0.0,0.9998202919960022,0.06320208311080933,COMSOL_DATA_BASELINE_pilot_v9_only
123,503,poly_v8_0024,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.656084656084656,0.792332268370607,0.2611111111111111,4.011859337566724,266,360,0,0.049727052450180054,0.19362938404083252,0.24335643649101257,0.0,0.999956488609314,0.03895387426018715,COMSOL_DATA_BASELINE_pilot_v9_only
123,504,poly_v8_0025,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.8021505376344086,0.8902147971360382,0.10835214446952596,1.807569123003231,395,443,0,0.0328812301158905,0.14338743686676025,0.17626866698265076,0.0,0.9999148845672607,0.061708662658929825,COMSOL_DATA_BASELINE_pilot_v9_only
123,505,poly_v8_0026,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.6877470355731226,0.8149882903981265,0.11386138613861387,2.964435396002523,225,202,0,0.03245542198419571,0.20797908306121826,0.24043449759483337,0.0,0.9999375343322754,0.032446034252643585,COMSOL_DATA_BASELINE_pilot_v9_only
123,506,poly_v8_0027,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.5617021276595745,0.7193460490463215,0.43162393162393164,3.7982147125911587,266,468,0,0.10710535943508148,0.23489606380462646,0.34200143814086914,0.0,0.9999957084655762,0.03849530220031738,COMSOL_DATA_BASELINE_pilot_v9_only
123,507,poly_v8_0028,train,polygon,pilot_v8_topup_polygon,0.0,6,0.9,0.6314779270633397,0.7741176470588236,0.09843400447427293,3.0095269911103752,403,447,0,0.07938794791698456,0.22663933038711548,0.30602729320526123,0.0,0.9998694658279419,0.059958428144454956,COMSOL_DATA_BASELINE_pilot_v9_only
123,508,poly_v8_0029,train,polygon,pilot_v8_topup_polygon,0.0,4,0.9,0.6186252771618626,0.7643835616438356,0.3705357142857143,2.6056841702056595,282,448,0,0.06917992234230042,0.19947052001953125,0.26865044236183167,0.0,0.9999958276748657,0.03942093625664711,COMSOL_DATA_BASELINE_pilot_v9_only
123,509,poly_v8_0030,train,polygon,pilot_v8_topup_polygon,0.0,5,0.9,0.5862785862785863,0.7391874180865007,0.11604938271604938,4.503997072424685,358,405,0,0.06479156017303467,0.23337489366531372,0.2981664538383484,0.0,0.9998173117637634,0.05695619434118271,COMSOL_DATA_BASELINE_pilot_v9_only
