planned_row_id,base_group_id,base_sample_id,base_role,source_split,source_subset,true_shape_type,pred_shape_type,burial_depth_level,size_level,aspect_bin,hardcase_target_id,center_xyz_error_mm,burial_depth_error_mm,risk_score,failure_tags,observation_variant,observation_family,sensor_z_m,scan_line_y_m,y_line_count,sensor_x_count,axis_order,scan_direction,magnetization_direction,expected_delta_b_shape,requires_comsol,notes
richer_obs_base_009_05_R2_5line_z0p010,richer_obs_base_009,internal_hard_topup_110,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,deep_plus,medium,compact,target_07_deep_plus_edge,5.833634376525879,1.7032064199447632,0.7695070602203269,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_009_06_R2_5line_z0p012,richer_obs_base_009,internal_hard_topup_110,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,deep_plus,medium,compact,target_07_deep_plus_edge,5.833634376525879,1.7032064199447632,0.7695070602203269,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_010_01_R0_3line_z0p008,richer_obs_base_010,internal_pilot_042,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,3.8849363327026367,1.2520591020584106,0.6300862949899465,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_010_02_R1_5line_z0p008,richer_obs_base_010,internal_pilot_042,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,3.8849363327026367,1.2520591020584106,0.6300862949899465,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_010_03_R1_9line_z0p008,richer_obs_base_010,internal_pilot_042,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,3.8849363327026367,1.2520591020584106,0.6300862949899465,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_010_04_R2_5line_z0p006,richer_obs_base_010,internal_pilot_042,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,3.8849363327026367,1.2520591020584106,0.6300862949899465,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_010_05_R2_5line_z0p010,richer_obs_base_010,internal_pilot_042,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,3.8849363327026367,1.2520591020584106,0.6300862949899465,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_010_06_R2_5line_z0p012,richer_obs_base_010,internal_pilot_042,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,3.8849363327026367,1.2520591020584106,0.6300862949899465,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_011_01_R0_3line_z0p008,richer_obs_base_011,internal_hard_topup_101,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,shallow,large,compact,target_06_shallow_edge,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_011_02_R1_5line_z0p008,richer_obs_base_011,internal_hard_topup_101,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,shallow,large,compact,target_06_shallow_edge,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_011_03_R1_9line_z0p008,richer_obs_base_011,internal_hard_topup_101,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,shallow,large,compact,target_06_shallow_edge,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_011_04_R2_5line_z0p006,richer_obs_base_011,internal_hard_topup_101,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,shallow,large,compact,target_06_shallow_edge,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_011_05_R2_5line_z0p010,richer_obs_base_011,internal_hard_topup_101,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,shallow,large,compact,target_06_shallow_edge,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_011_06_R2_5line_z0p012,richer_obs_base_011,internal_hard_topup_101,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,shallow,large,compact,target_06_shallow_edge,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_012_01_R0_3line_z0p008,richer_obs_base_012,internal_pilot_006,catastrophic_failure,test,source_v2,internal_sphere,internal_sphere,shallow,large,compact,,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_012_02_R1_5line_z0p008,richer_obs_base_012,internal_pilot_006,catastrophic_failure,test,source_v2,internal_sphere,internal_sphere,shallow,large,compact,,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_012_03_R1_9line_z0p008,richer_obs_base_012,internal_pilot_006,catastrophic_failure,test,source_v2,internal_sphere,internal_sphere,shallow,large,compact,,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_012_04_R2_5line_z0p006,richer_obs_base_012,internal_pilot_006,catastrophic_failure,test,source_v2,internal_sphere,internal_sphere,shallow,large,compact,,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_012_05_R2_5line_z0p010,richer_obs_base_012,internal_pilot_006,catastrophic_failure,test,source_v2,internal_sphere,internal_sphere,shallow,large,compact,,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_012_06_R2_5line_z0p012,richer_obs_base_012,internal_pilot_006,catastrophic_failure,test,source_v2,internal_sphere,internal_sphere,shallow,large,compact,,4.117886543273926,1.0596733093261719,0.286459479853594,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_013_01_R0_3line_z0p008,richer_obs_base_013,internal_hard_topup_120,center_outlier,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,21.334850311279297,0.09467126429080963,0.8140691755684634,center_outlier|dimension_outlier|shape_misclassified|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_013_02_R1_5line_z0p008,richer_obs_base_013,internal_hard_topup_120,center_outlier,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,21.334850311279297,0.09467126429080963,0.8140691755684634,center_outlier|dimension_outlier|shape_misclassified|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
