perturbation_name,perturbation_group,severity,affected_axis,split,sample_count,profile_depth_rmse_m,profile_depth_rmse_degradation_pct,er_like_profile_error,er_like_degradation_pct,L_mae_mm,W_mae_mm,D_mae_mm,max_lwd_degradation_pct,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,projected_mask_dice_drop,max_depth_error_m,volume_proxy_rel_error,status_band,notes
channel_attenuation_By_50pct,channel_attenuation_dropout,50pct,By,train,162,0.00041212271809607404,6.289169674968451,0.34374612551412465,0.9403876688185929,1.8818339711446086,2.0555364546584496,0.8729487189126236,9.0870435785575,0.18401393662264318,0.7596030356196418,0.8549707863859908,-0.007243649709216982,0.0008729487236439721,0.5746543817404361,,
channel_attenuation_By_50pct,channel_attenuation_dropout,50pct,By,val,39,0.0004962380185950166,27.98306097098004,0.4065082984474989,19.370378864666748,2.537812041166501,2.1694079203865466,1.079584123996588,34.909001903149,0.20688532980588767,0.7324780312201445,0.8337160225058651,0.014011114170908723,0.0010795841166654076,0.8431994427626998,,
channel_attenuation_By_50pct,channel_attenuation_dropout,50pct,By,test,39,0.0003864419269144165,-0.3340759056314305,0.3586013334301802,5.302590860795909,1.856702092748422,2.166958695420852,0.820099706069017,2.482826810434486,0.19910748465321002,0.7578369193770564,0.8515414136352734,-0.003814276958499563,0.0008200997104629492,0.6231289435112385,green,
channel_dropout_Bz_missing,channel_attenuation_dropout,missing,Bz,train,162,0.0004960323512932518,27.930018016117344,0.49252364945448474,44.62862101395285,5.565380106369655,4.237714153978928,1.0601129749398908,194.17013677631428,0.1926880328927511,0.5517854854053564,0.6849956438361504,0.16273149284062338,0.0010601129745029742,2.079068559393956,,
channel_dropout_Bz_missing,channel_attenuation_dropout,missing,Bz,val,39,0.0005691404066732129,46.785068130283065,0.5585792540357664,64.02572206973996,5.88792061385436,4.139761101741057,1.2280410981904237,211.21870909109364,0.20327421946403307,0.5438473745496291,0.6775686127270052,0.1701585239497686,0.001228041105115643,2.4322470415351454,,
channel_dropout_Bz_missing,channel_attenuation_dropout,missing,Bz,test,39,0.000513703387136607,32.487494817599966,0.5774011669250635,69.55274053685086,5.34701165671532,4.362988855594244,1.084814009232781,182.62780265453043,0.19770242140079156,0.5600181670944006,0.6856163725777912,0.16211076409898262,0.001084814009328301,2.494144161429833,fail,
channel_attenuation_Bz_50pct,channel_attenuation_dropout,50pct,Bz,train,162,0.00045140530824870374,16.420409004103792,0.4484774278545821,31.694532878439677,3.7754401743963912,2.8138606316513486,0.9469845178709538,99.55901147198486,0.18652361072599888,0.6467135419235785,0.7695497450463683,0.07817739163040549,0.0009469845178422092,1.263263461149686,,
channel_attenuation_Bz_50pct,channel_attenuation_dropout,50pct,Bz,val,39,0.0005471490365333664,41.1133485925257,0.5277850614526333,54.983066730306945,4.414194690875518,2.9381432793079276,1.1716631715878463,133.32175541540323,0.20599285799723405,0.6251892264513905,0.7520012620480218,0.09572587462875204,0.0011716631647103871,1.5492370191441525,,
channel_attenuation_Bz_50pct,channel_attenuation_dropout,50pct,Bz,test,39,0.00045882127139917336,18.33303485798799,0.5199497483479671,52.68224212869532,3.857554384531119,3.0297167969819827,0.95389252805557,103.89933467811511,0.19725085059419656,0.6397972825949624,0.758528744944837,0.08919839173193678,0.0009538925234944775,1.5372973085692268,fail,
combined_light,combined,noise5_gain10_jitter1,all,train,162,0.000601260443152479,55.06903758259318,0.38006685897248027,11.60590109160654,2.070462455628095,2.1261324114453646,1.2837497039962513,60.42232134579315,0.1912833802677967,0.7589835892198794,0.8561027733649316,-0.008375636688157773,0.001283749707336365,0.44637843893220097,,
combined_light,combined,noise5_gain10_jitter1,all,val,39,0.000658831680947258,69.9170398733592,0.3871419408764595,13.683485265415532,2.2673306583594055,2.0943927896710544,1.4309271759090898,78.81418669194615,0.2082055104084504,0.7458891919793844,0.8458487842726993,0.0018783524040745236,0.0014309271847685943,0.5194038067629908,,
combined_light,combined,noise5_gain10_jitter1,all,test,39,0.0005319866058692777,37.202857627636526,0.3474631775648166,2.0318928441012316,2.077770423812744,2.1984783271566415,1.0924633669738586,36.5184418501718,0.20671102557426843,0.7519195396947941,0.8516548982497408,-0.003927761572967037,0.001092463364609732,0.4039132320254892,fail,
combined_hard,combined,noise15_gain20_jitter2_drift2,all,train,162,0.0006980252569912499,80.02532187623945,0.4397329041435395,29.126720333493484,2.485580781129775,2.2543179418799686,1.493615520267207,86.64796432939981,0.19367059612255774,0.7440046586246022,0.8450773195532179,0.002649817123555942,0.001493615525872389,0.4895393228037925,,
combined_hard,combined,noise15_gain20_jitter2_drift2,all,val,39,0.0007388023146538613,90.54199424210718,0.43114119137708956,26.60378042809822,2.4058905121607657,2.0184071765114098,1.592928665666244,99.05851856397538,0.2102220392284485,0.7420364541122519,0.8438353845543904,0.0038917521223833518,0.0015929286630871969,0.5053599115912321,,
combined_hard,combined,noise15_gain20_jitter2_drift2,all,test,39,0.0006235474201952083,60.81699609208877,0.3971616600950559,16.625756515004568,2.558661324091447,2.3494237753061147,1.297625676752665,62.156316495770895,0.2079429583480725,0.7380086119979609,0.8419964626359316,0.005730674040842154,0.001297625683200283,0.43498828793132516,fail,
