sample_index,sample_id,split,shape_type,topology_type,representation_target,target_role,diagnosis,rbc_representable,include_in_success_gate,include_in_rbc_control_gate,include_as_negative_control,refinement_applied,lambda_param,selected_surrogate,optimizer_success,optimizer_iterations,optimizer_message,feature_residual_mse_before,feature_residual_mse_after,feature_residual_delta,feature_residual_improved,baseline_profile_depth_rmse_m,refined_profile_depth_rmse_m,profile_rmse_delta_m,profile_rmse_improved,baseline_Er_like_error,refined_Er_like_error,Er_like_delta,Er_like_improved,baseline_projected_mask_IoU,refined_projected_mask_IoU,IoU_delta,IoU_improved,baseline_projected_mask_Dice,refined_projected_mask_Dice,Dice_delta,Dice_improved,baseline_area_error,refined_area_error,area_error_delta,area_error_improved,baseline_pred_component_count,refined_component_count,params_in_bounds,profile_nonnegative,test_time_label_used_for_refinement,labels_used_for_metric_only,initial_L_m,initial_W_m,initial_D_m,initial_wLD,initial_wWD,initial_wLW,refined_L_m,refined_W_m,refined_D_m,refined_wLD,refined_wWD,refined_wLW
90,surf_shape_091_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,68.81479220530818,68.81479220530818,0.0,False,0.0005366381578392448,0.0005366381578392448,0.0,False,2.097963755201591,2.097963755201591,0.0,False,0.20130576713819368,0.20130576713819368,0.0,False,0.3351449275362319,0.3351449275362319,0.0,False,1.7423728813559323,1.7423728813559323,0.0,False,1,1,True,True,False,True,0.02130097895860672,0.011855744756758213,0.002973111579194665,0.8619439601898193,0.90179044008255,0.8580428957939148,0.02130097895860672,0.011855744756758213,0.002973111579194665,0.8619439601898193,0.90179044008255,0.8580428957939148
91,surf_shape_092_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,57.93815271085608,57.93815271085608,0.0,False,0.0005239989182161458,0.0005239989182161458,0.0,False,1.80636067305721,1.80636067305721,0.0,False,0.26126126126126126,0.26126126126126126,0.0,False,0.4142857142857143,0.4142857142857143,0.0,False,0.9473684210526315,0.9473684210526315,0.0,False,1,1,True,True,False,True,0.020575586706399918,0.01122148334980011,0.0030086380429565907,0.8748757243156433,0.9095712304115295,0.8696609735488892,0.020575586706399918,0.01122148334980011,0.0030086380429565907,0.8748757243156433,0.9095712304115295,0.8696609735488892
92,surf_shape_093_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,78.57889080342012,78.57889080342012,0.0,False,0.000668593866888798,0.000668593866888798,0.0,False,2.5148647108922035,2.5148647108922035,0.0,False,0.15618448637316562,0.15618448637316562,0.0,False,0.2701722574796011,0.2701722574796011,0.0,False,5.402684563758389,5.402684563758389,0.0,False,1,1,True,True,False,True,0.023139121010899544,0.012853405438363552,0.0036027205642312765,0.8646574020385742,0.909734308719635,0.8629418015480042,0.023139121010899544,0.012853405438363552,0.0036027205642312765,0.8646574020385742,0.909734308719635,0.8629418015480042
93,surf_shape_094_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,17.082113212284966,17.082113212284966,0.0,False,0.0009329063664854251,0.0009191893705047799,-1.3716995980645168e-05,True,2.9602476156132544,2.9167215918837166,-0.043526023729537844,True,0.17201426024955438,0.17201426024955438,0.0,False,0.2935361216730038,0.2935361216730038,0.0,False,4.261904761904762,4.261904761904762,0.0,False,1,1,True,True,False,True,0.02544528618454933,0.013406336307525635,0.004566274583339691,0.8901593089103699,0.9158315062522888,0.9030543565750122,0.02544528618454933,0.013406336307525635,0.0045,0.8901593089103699,0.9158315062522888,0.9030543565750122
94,surf_shape_095_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,43.36415101269158,43.36415101269158,0.0,False,0.0009946831784575481,0.00088115340372586,-0.00011352977473168811,True,1.9436225460609116,1.7217840404978633,-0.2218385055630483,True,0.25259515570934254,0.25259515570934254,0.0,False,0.40331491712707185,0.40331491712707185,0.0,False,2.925170068027211,2.925170068027211,0.0,False,1,1,True,True,False,True,0.026744861155748367,0.013179905712604523,0.0050786635838449,0.9083113670349121,0.9284870624542236,0.9482275247573853,0.026744861155748367,0.013179905712604523,0.0045,0.9083113670349121,0.9284870624542236,0.9482275247573853
95,surf_shape_096_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,88.81490578756168,88.81490578756168,0.0,False,0.0009100359948061725,0.0009100359948061725,0.0,False,1.556900134899017,1.556900134899017,0.0,False,0.2763578274760383,0.2763578274760383,0.0,False,0.4330413016270338,0.4330413016270338,0.0,False,2.1506493506493505,2.1506493506493505,0.0,False,1,1,True,True,False,True,0.026509154587984085,0.01421607006341219,0.004397444427013397,0.8502073287963867,0.9049785137176514,0.88182133436203,0.026509154587984085,0.01421607006341219,0.004397444427013397,0.8502073287963867,0.9049785137176514,0.88182133436203
96,surf_shape_097_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,215.14539019408994,215.14539019408994,0.0,False,0.0006267022046808711,0.0006267022046808711,0.0,False,5.172906003223702,5.172906003223702,0.0,False,0.1364877161055505,0.1364877161055505,0.0,False,0.2401921537229784,0.2401921537229784,0.0,False,6.326666666666667,6.326666666666667,0.0,False,1,1,True,True,False,True,0.024272313341498375,0.014313938096165657,0.0030647548846900463,0.7944697737693787,0.8755596280097961,0.8165403008460999,0.024272313341498375,0.014313938096165657,0.0030647548846900463,0.7944697737693787,0.8755596280097961,0.8165403008460999
97,surf_shape_098_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,120.23744249639641,120.23744249639641,0.0,False,0.00053525777738438,0.00053525777738438,0.0,False,3.7773538225362313,3.7773538225362313,0.0,False,0.20350109409190373,0.20350109409190373,0.0,False,0.3381818181818182,0.3381818181818182,0.0,False,3.3398058252427183,3.3398058252427183,0.0,False,1,1,True,True,False,True,0.022054463624954224,0.012739093974232674,0.0029370354022830725,0.838903546333313,0.8932679891586304,0.8391045928001404,0.022054463624954224,0.012739093974232674,0.0029370354022830725,0.838903546333313,0.8932679891586304,0.8391045928001404
98,surf_shape_099_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,50.382983831515176,50.382983831515176,0.0,False,0.0004489223073523813,0.0004489223073523813,0.0,False,1.7645733192155229,1.7645733192155229,0.0,False,0.2818181818181818,0.2818181818181818,0.0,False,0.4397163120567376,0.4397163120567376,0.0,False,1.3571428571428572,1.3571428571428572,0.0,False,1,1,True,True,False,True,0.01975526474416256,0.010976246558129787,0.0027226381935179234,0.8760393261909485,0.8998310565948486,0.8608168959617615,0.01975526474416256,0.010976246558129787,0.0027226381935179234,0.8760393261909485,0.8998310565948486,0.8608168959617615
99,surf_shape_100_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,22.906395652458336,22.906395652458336,0.0,False,0.0005774448699270614,0.0005774448699270614,0.0,False,1.9859618788894964,1.9859618788894964,0.0,False,0.17489270386266095,0.17489270386266095,0.0,False,0.29771689497716897,0.29771689497716897,0.0,False,0.8590078328981723,0.8590078328981723,0.0,False,1,1,True,True,False,True,0.020309632644057274,0.01089597400277853,0.0032314318232238293,0.8964359760284424,0.9166302680969238,0.8884626626968384,0.020309632644057274,0.01089597400277853,0.0032314318232238293,0.8964359760284424,0.9166302680969238,0.8884626626968384
100,surf_shape_101_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,8.83519504321175,8.83519504321175,0.0,False,0.0008158570744414307,0.0008158570744414307,0.0,False,3.0407401560025478,3.0407401560025478,0.0,False,0.1487695749440716,0.1487695749440716,0.0,False,0.2590068159688413,0.2590068159688413,0.0,False,4.756578947368421,4.756578947368421,0.0,False,1,1,True,True,False,True,0.023131856694817543,0.01159646175801754,0.004372882191091776,0.9202743768692017,0.9382337331771851,0.9343523383140564,0.023131856694817543,0.01159646175801754,0.004372882191091776,0.9202743768692017,0.9382337331771851,0.9343523383140564
101,surf_shape_102_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,40.514611672696674,40.514611672696674,0.0,False,0.000741084078866831,0.000741084078866831,0.0,False,2.374698457303874,2.374698457303874,0.0,False,0.24754901960784315,0.24754901960784315,0.0,False,0.3968565815324165,0.3968565815324165,0.0,False,2.9901960784313726,2.9901960784313726,0.0,False,1,1,True,True,False,True,0.022675344720482826,0.010942509397864342,0.0044401297345757484,0.9279435276985168,0.9630522727966309,0.9578652381896973,0.022675344720482826,0.010942509397864342,0.0044401297345757484,0.9279435276985168,0.9630522727966309,0.9578652381896973
102,surf_shape_103_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,105.25517097542655,105.25517097542655,0.0,False,0.0009933395655799119,0.0009501636068364788,-4.3175958743433066e-05,True,1.931697801691921,1.847735672848357,-0.08396212884356413,True,0.21608040201005024,0.21608040201005024,0.0,False,0.35537190082644626,0.35537190082644626,0.0,False,3.627906976744186,3.627906976744186,0.0,False,1,1,True,True,False,True,0.028069276362657547,0.015426481142640114,0.004700792022049427,0.8291383981704712,0.8873383402824402,0.8709364533424377,0.028069276362657547,0.015426481142640114,0.0045,0.8291383981704712,0.8873383402824402,0.8709364533424377
103,surf_shape_104_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,190.91307205177813,190.91307205177813,0.0,False,0.0008306799499026201,0.0008306799499026201,0.0,False,1.4430941361718124,1.4430941361718124,0.0,False,0.1580188679245283,0.1580188679245283,0.0,False,0.2729124236252546,0.2729124236252546,0.0,False,1.9175531914893618,1.9175531914893618,0.0,False,1,1,True,True,False,True,0.024522190913558006,0.014050375670194626,0.003455344121903181,0.8160608410835266,0.8895622491836548,0.8315349817276001,0.024522190913558006,0.014050375670194626,0.003455344121903181,0.8160608410835266,0.8895622491836548,0.8315349817276001
104,surf_shape_105_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118.22835510142734,0.7167336359471987,-117.51162146548015,True,0.00045270467245795223,0.00012478468997520643,-0.0003279199824827458,True,3.8620500245377563,1.064545484728665,-2.797504539809091,True,0.2572463768115942,0.7777777777777778,0.5205314009661837,True,0.4092219020172911,0.875,0.4657780979827089,True,2.887323943661972,0.028169014084507043,-2.859154929577465,True,1,1,True,True,False,True,0.02121765911579132,0.012250957079231739,0.0028288629837334156,0.8355309963226318,0.8891488313674927,0.8377487063407898,0.01002076846998683,0.006895809714815902,0.0022278924575457513,0.8844489035707243,0.8844489027912497,0.8844489045006104
105,surf_shape_106_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,72,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.539777375436724,0.8673684292153849,-28.67240894622134,True,0.00038847830386078104,0.00015590839809025438,-0.00023256990577052666,True,2.8150235414071116,1.1297562992975307,-1.685267242109581,True,0.41935483870967744,0.5033670033670034,0.08401216465732592,True,0.5909090909090909,0.6696528555431132,0.07874376463402222,True,1.3846153846153846,0.9866220735785953,-0.39799331103678925,True,1,1,True,True,False,True,0.02001233957707882,0.011097298003733158,0.0028570336289703846,0.8793138861656189,0.8993330001831055,0.8697071075439453,0.016208883160478298,0.008501540941409877,0.0010944771682238061,6.039433677554131,6.039410674734904,6.039427158533856
106,surf_shape_107_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,73,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.7406448792084,0.2705852097453237,-33.47005966946308,True,0.0005487285090458173,0.00023975461991017908,-0.0003089738891356382,True,2.2061797130263607,0.9639407645685454,-1.2422389484578154,True,0.4746696035242291,0.685214626391097,0.21054502286686788,True,0.643764002987304,0.8132075471698114,0.1694435441825074,True,1.1067285382830627,0.4593967517401392,-0.6473317865429236,True,1,1,True,True,False,True,0.02283756248652935,0.012326383031904697,0.003816242329776287,0.8869088888168335,0.9154024720191956,0.8837901949882507,0.01673398955591526,0.00915678899202407,0.002055970979299312,3.792678383467738,3.7940580773879966,3.794508023288865
107,surf_shape_108_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,12.257318871859091,0.3454573499827957,-11.911861521876295,True,0.0006208454758160675,0.00022894423719097085,-0.0003919012386250966,True,2.213917276727861,0.8164086264108266,-1.3975086503170344,True,0.5809217577706324,0.42568807339449544,-0.15523368437613694,False,0.7349152542372881,0.5971685971685972,-0.13774665706869094,False,0.716390423572744,0.569060773480663,-0.147329650092081,True,1,1,True,True,False,True,0.023717479780316353,0.01219356618821621,0.0042897723615169525,0.9041972160339355,0.9249017238616943,0.9152979254722595,0.012837735799150008,0.004582943289821199,0.0006190758257612945,3.307523070902643,3.3082916791155705,3.307763184153577
108,surf_shape_109_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.03665538095236,0.26578159034008236,-8.770873790612278,True,0.0004199086034928456,0.00023506796898809803,-0.00018484063450474754,True,1.6355838373684115,0.9156120345281347,-0.7199718028402768,True,0.334384858044164,0.7084745762711865,0.37408971822702247,True,0.5011820330969267,0.8293650793650794,0.32818304626815276,True,1.990566037735849,0.37735849056603776,-1.6132075471698113,True,1,1,True,True,False,True,0.019245171919465065,0.010027136653661728,0.0035778875462710857,0.9273241758346558,0.9399171471595764,0.9440072774887085,0.012436347001711291,0.005633947502742551,0.0029917661551279702,3.958681579157184,3.958009439353136,3.9586884029247273
109,surf_shape_110_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,205.91155826853986,0.8485568016037203,-205.06300146693616,True,0.000615686954828821,0.00018046336400190144,-0.00043522359082691955,True,2.0390513845989755,0.5976642339933507,-1.4413871506056248,True,0.25426621160409557,0.6366666666666667,0.38240045506257114,True,0.4054421768707483,0.7780040733197556,0.37256189644900733,True,2.9328859060402683,0.3523489932885906,-2.5805369127516777,True,1,1,True,True,False,True,0.02564235031604767,0.01479450985789299,0.0035393256694078445,0.8020208477973938,0.8836158514022827,0.8355652093887329,0.008548809666119954,0.007067671956152404,0.00306001213050609,0.8771222399814983,0.8771222360465991,0.8771222355962119
110,surf_shape_111_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200.60521103501975,0.2979852703810291,-200.30722576463873,True,0.00036246445657286855,0.00020321003433397054,-0.000159254422238898,True,0.7254759692940279,0.4067267671501258,-0.3187492021439021,True,0.4072657743785851,0.7905544147843943,0.3832886404058092,True,0.5788043478260869,0.8830275229357798,0.3042231751096929,True,1.4553990610328638,0.046948356807511735,-1.408450704225352,True,1,1,True,True,False,True,0.024020904675126076,0.014071187004446983,0.003136266255751252,0.8047922253608704,0.8818109035491943,0.8215517997741699,0.012924324668539884,0.008674573850394695,0.003089998969371047,2.8792639997033214,2.878601448720444,2.8791096069550672
111,surf_shape_112_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.02833096283892,0.7909613341329387,-48.237369628705984,True,0.0002053691511042363,0.00043253012357863504,0.00022716097247439874,False,0.3673202673659884,0.7736170684958873,0.4062968011298989,False,0.7034120734908137,0.34191176470588236,-0.36150030878493133,False,0.8258859784283513,0.5095890410958904,-0.3162969373324609,False,0.3860294117647059,0.6580882352941176,0.27205882352941174,False,1,1,True,True,False,True,0.020387640222907066,0.011586961336433887,0.002778181806206703,0.8549901843070984,0.8900988698005676,0.8580201864242554,0.00913621986301359,0.00631780035159801,0.00320180201962314,0.8872546868782285,0.8872546862950053,0.8872546857877213
112,surf_shape_113_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,20.978118696822616,0.49420016829575475,-20.48391852852686,True,0.00041683517913459215,0.00011355286905787484,-0.00030328231007671733,True,3.5545850280950066,0.9683283668339934,-2.586256661261013,True,0.2997159090909091,0.052132701421800945,-0.24758320766910819,False,0.46120218579234973,0.0990990990990991,-0.36210308669325064,False,2.3364928909952605,0.9478672985781991,-1.3886255924170614,True,1,1,True,True,False,True,0.019915012642741203,0.010969801805913448,0.0028762132860720158,0.8835221529006958,0.902553915977478,0.874634325504303,0.004195874383901584,0.0008158912373240221,0.0008603001450491663,0.9119831497915336,0.9111234871032236,0.9136388267985521
113,surf_shape_114_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,42,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67.70959684378866,0.36691695258609647,-67.34267989120256,True,0.0006373649960003856,0.0003222218216196675,-0.00031514317438071813,True,4.602440312561965,2.3267777658260527,-2.2756625467359126,True,0.31668437832093516,0.6796338672768879,0.36294948895595275,True,0.48103309120258275,0.8092643051771117,0.3282312139745289,True,2.1577181208053693,0.46308724832214765,-1.6946308724832218,True,1,1,True,True,False,True,0.023078633472323418,0.012692210264503956,0.0036770289298146963,0.8704330325126648,0.9121979475021362,0.8690245747566223,0.015449204964580285,0.007579329684477088,0.0027859031997840874,1.938527224127613,1.938505204132427,1.936551816194191
114,surf_shape_115_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,60,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.968151534306493,0.5515773678331622,-12.41657416647333,True,0.0006501253901980553,0.000130280694212053,-0.0005198446959860023,True,2.6255316850152894,0.5261386430321213,-2.099393041983168,True,0.4925373134328358,0.7310195227765727,0.23848220934373687,True,0.66,0.8446115288220551,0.18461152882205512,True,1.0303030303030303,0.13986013986013987,-0.8904428904428904,True,1,1,True,True,False,True,0.023177091032266617,0.011540211737155914,0.004391992464661598,0.922602653503418,0.9407932162284851,0.9411734342575073,0.015020941777678118,0.0064118577680298385,0.0017296086320360137,2.1804336668060804,2.1808414193703127,2.1815322873378498
115,surf_shape_116_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.31656560110469,0.278874193065702,-19.037691408038988,True,0.0004782674550712379,0.00029653602373975595,-0.00018173143133148195,True,1.710566356674736,1.0605876280579731,-0.6499787286167629,True,0.6856780735107731,0.5433212996389891,-0.14235677387178403,False,0.8135338345864662,0.704093567251462,-0.10944026733500423,False,0.45387453874538747,0.4225092250922509,-0.03136531365313655,True,1,2,True,True,False,True,0.021921562030911446,0.011070081032812595,0.003927625250071287,0.9138243198394775,0.9389495253562927,0.9294359683990479,0.01853567689563849,0.006289221502832414,0.0045,0.43152313956298205,0.43123255321707143,0.43114097233937954
116,surf_shape_117_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,54.31526505044684,0.23702744999254913,-54.078237600454294,True,0.0005741548360815205,0.00021757082738948371,-0.00035658400869203685,True,2.217509934492168,0.8403055079786155,-1.3772044265135523,True,0.23101604278074866,0.5558739255014327,0.324857882720684,True,0.37532580364900087,0.714548802946593,0.3392229992975921,True,3.3287037037037037,0.5138888888888888,-2.814814814814815,True,1,1,True,True,False,True,0.023253146559000015,0.01246648095548153,0.0036126836203038692,0.8712256550788879,0.9124226570129395,0.8819964528083801,0.018945440668594618,0.00485125714257587,0.002875253389241064,1.3696043402499063,1.369771546370948,1.3688088756523384
117,surf_shape_118_irregular_corrosion_non_rbc,test,irregular_corrosion_non_rbc,irregular,depth_grid,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,43,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69.18184878098506,0.25452111718744125,-68.92732766379763,True,0.0005278475956902414,0.0001997211063506223,-0.0003281264893396191,True,1.735244570061488,0.656562553568902,-1.078682016492586,True,0.3109504132231405,0.7792207792207793,0.46827036599763877,True,0.4743892828999212,0.8759124087591241,0.4015231258592029,True,2.215946843853821,0.17940199335548174,-2.036544850498339,True,1,1,True,True,False,True,0.023561052978038788,0.012833273969590664,0.0035683216992765665,0.8609687685966492,0.9078640937805176,0.8729572892189026,0.0101548899335887,0.006417259414171107,0.003425395874640319,2.0735164675763533,2.0743369455809453,2.0737227375882714
118,surf_shape_119_irregular_corrosion_non_rbc,test,irregular_corrosion_non_rbc,irregular,depth_grid,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.65337733541007,0.5753012118432098,-29.07807612356686,True,0.00019330905531576576,0.00035910341794834644,0.00016579436263258068,False,0.3890453417490163,0.7227158175841549,0.33367047583513865,False,0.6251830161054173,0.46651785714285715,-0.15866515896256012,False,0.7693693693693694,0.6362252663622526,-0.13314410300711677,False,0.5995316159250585,0.4613583138173302,-0.13817330210772832,True,1,1,True,True,False,True,0.019674036651849747,0.010768572799861431,0.002862030640244484,0.8825197219848633,0.9036908745765686,0.8752670884132385,0.01812154850194856,0.003925554895018971,0.0033823745322293206,0.9015393850729818,0.9015393894458688,0.9015393798903534
119,surf_shape_120_irregular_corrosion_non_rbc,test,irregular_corrosion_non_rbc,irregular,depth_grid,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,65,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.155128201445134,0.5683620479260819,-23.58676615351905,True,0.00019301522410602982,0.00032084584184750023,0.00012783061774147042,False,0.34601710776066996,0.5751782054876838,0.22916109772701387,False,0.7247956403269755,0.7048092868988391,-0.019986353428136372,False,0.8404423380726699,0.8268482490272373,-0.013594089045432578,False,0.33579335793357934,0.1033210332103321,-0.23247232472324725,True,1,1,True,True,False,True,0.020227940753102303,0.011090406216681004,0.0030076957773417234,0.8846724629402161,0.9050247073173523,0.8781068325042725,0.018101242012659113,0.00664355729052773,0.0035607795939657564,3.5879552770442853,3.5877968850299724,3.588614759523828
