sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
642,none,1.0,9,9,860.519287109375,5.580532073974609
643,none,1.0,9,9,301.7806091308594,3.670597791671753
644,none,1.0,12,12,1050.488037109375,7.871758937835693
645,none,1.0,9,9,556.4019775390625,4.476531505584717
646,none,0.0,0,6,30005.2734375,30.777196884155273
647,none,1.0,16,16,710.0155639648438,4.63772439956665
648,none,1.0,12,12,972.606201171875,8.24414348602295
649,none,1.0,9,9,2037.361572265625,11.533841133117676
650,none,0.0,0,2,9985.865234375,10.444095611572266
651,none,1.0,6,6,361.7452697753906,2.945927381515503
652,none,1.0,4,4,86.10791015625,1.6083825826644897
653,none,1.0,5,5,250.61412048339844,2.4937987327575684
654,none,1.0,5,5,270.5189514160156,2.2351808547973633
655,none,1.0,10,10,921.1001586914062,5.426845073699951
656,none,1.0,6,6,198.9468536376953,3.1774814128875732
657,none,1.0,7,7,650.8543090820312,5.033235549926758
658,none,1.0,6,6,269.4371337890625,3.0966901779174805
659,none,1.0,11,11,931.1858520507812,4.8441243171691895
660,none,1.0,6,6,707.8267211914062,4.7996931076049805
661,none,1.0,10,10,2358.234130859375,12.50275993347168
662,none,1.0,6,6,210.7126007080078,2.451578140258789
663,none,1.0,4,4,32.2200813293457,0.8685433864593506
664,none,1.0,9,9,618.2824096679688,4.836511611938477
665,none,1.0,6,6,593.6317749023438,4.915134429931641
666,none,1.0,6,6,31.107492446899414,0.7881453633308411
667,none,1.0,10,10,988.9929809570312,6.998955726623535
668,none,1.0,13,13,2085.8203125,9.819830894470215
669,none,1.0,12,12,1049.077392578125,6.023298263549805
670,none,1.0,16,16,1242.861328125,7.874711990356445
671,none,1.0,5,5,986.84765625,6.308399200439453
672,none,0.7777777777777778,7,9,10898.9775390625,16.228132247924805
673,none,1.0,9,9,904.0769653320312,6.5524001121521
674,none,1.0,7,7,2856.72998046875,11.163703918457031
675,none,1.0,6,6,80.60672760009766,1.254246473312378
