sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
759,per_sample_zscore,concat,mlp,none,1.0,15,15,824.7426147460938,5.4047532081604
760,per_sample_zscore,concat,mlp,none,1.0,3,3,337.62567138671875,3.340925931930542
761,per_sample_zscore,concat,mlp,none,0.6666666666666666,5,5,10211.576171875,12.491755485534668
762,per_sample_zscore,concat,mlp,none,1.0,2,2,203.62545776367188,2.070687770843506
763,per_sample_zscore,concat,mlp,none,0.6,7,9,20260.232421875,22.25126838684082
764,per_sample_zscore,concat,mlp,none,1.0,2,2,33.22541046142578,0.7873972654342651
765,per_sample_zscore,concat,mlp,none,1.0,9,9,203.82089233398438,2.5692994594573975
766,per_sample_zscore,concat,mlp,none,1.0,10,10,779.53515625,4.302129745483398
767,per_sample_zscore,concat,mlp,none,0.0,0,3,14972.111328125,15.115750312805176
768,per_sample_zscore,concat,mlp,none,1.0,4,4,57.023738861083984,0.9191634654998779
769,per_sample_zscore,concat,mlp,none,1.0,8,8,974.307373046875,7.107457160949707
770,per_sample_zscore,concat,mlp,none,1.0,6,6,4.660245418548584,0.33989307284355164
771,per_sample_zscore,concat,mlp,none,0.0,0,5,24973.34765625,25.394819259643555
772,per_sample_zscore,concat,mlp,none,0.8,4,5,5166.140625,7.541478157043457
773,per_sample_zscore,concat,mlp,none,1.0,4,4,32.6678352355957,0.5518394708633423
774,per_sample_zscore,concat,mlp,none,0.8333333333333334,5,6,5239.8037109375,8.294750213623047
775,per_sample_zscore,concat,mlp,none,1.0,10,10,54.91089630126953,1.0776537656784058
776,per_sample_zscore,concat,mlp,none,1.0,4,4,272.18341064453125,3.8600361347198486
777,per_sample_zscore,concat,mlp,none,1.0,6,6,22.372400283813477,0.518377959728241
778,per_sample_zscore,concat,mlp,none,1.0,7,7,206.06968688964844,2.4144067764282227
779,per_sample_zscore,concat,mlp,none,0.7777777777777778,7,9,10092.40625,11.366019248962402
780,per_sample_zscore,concat,mlp,none,1.0,5,5,1.5765825510025024,0.20657432079315186
781,per_sample_zscore,concat,mlp,none,1.0,9,9,90.505615234375,1.3125615119934082
782,per_sample_zscore,concat,mlp,none,1.0,8,8,121.41512298583984,1.38643479347229
783,per_sample_zscore,concat,mlp,none,0.0,0,6,29979.4609375,30.445560455322266
784,per_sample_zscore,concat,mlp,none,1.0,4,4,20.243494033813477,0.3899245858192444
785,per_sample_zscore,concat,mlp,none,1.0,6,6,271.2532958984375,3.1418468952178955
786,per_sample_zscore,concat,mlp,none,1.0,11,11,337.6353454589844,2.7110183238983154
787,per_sample_zscore,concat,mlp,none,1.0,11,11,106.35041809082031,1.3523377180099487
